Magazine Title: 開闢 제11호
Publication Date: 1921년 05월 01일
Article Title: 雜誌 『曙光』을 읽고, 黃錫禹君에게 (After Reading the Magazine "Shogwang," To Mr. Hwang Sŏk-u)
Author: 洪陽靑年 무리 (Group of Hongyang Youth)
Article Type: 논설 (Editorial/Argumentative Essay)

After Reading the Magazine 『Shogwang』, To Mr. Hwang Sŏk-u
						Group of Hongyang Youth

Respected Sirs, We, upon reading the magazine 『Shogwang』 (曙光), were angered by how Mr. Hwang Sŏk-u's (黃錫禹) writing defiles the reputation of our brethren on the peninsula. Gathering together and resolving, we compose and submit the enclosed rough and unpolished writing, wishing to soil a column of your esteemed magazine. We earnestly implore you to understand our position, make suitable edits, and ensure its publication. Should your company not publish it, we are determined to bear the absolute responsibility and advertising costs to publish it in another magazine or newspaper. We sincerely hope for your understanding and wish for the ever-increasing development of your esteemed magazine.
3rd day of the 3rd Month, Sinyu Year (1921)
Hongsong County, Town Interior, Hongyang Youth Association, 314 Members, 27 Representatives
Chang Wŏn-gi Seal, Yi Chong-sŏk Seal, Kang Yŏng-ho Seal, Chang Chi-yŏn Seal, Chŏng T'ae-bok Seal, Chang Hyŏng-gi Seal, Yi Sang-hun Seal, Kim Yong-ok Seal, Yi In-bok Seal, Cho Pyŏng-ch'ang Seal, Yi Chong-jin Seal, Yu Chin-hwan Seal, Kwŏn Chung-hyŏng Seal, Pak Chu-hŭm Seal, Chŏng Kyŏng-mo Seal, Kim Tal-sŏn Seal, Yi Pŏm-ch'ŏl Seal, Sin Se-yŏng Seal, Yi Kŭn-se Seal, Kim Chong-sun Seal, Kim In-hŭi Seal, Kim Sŏk-ku Seal, Chŏng T'ae-ho Seal, Han Yu-dong Seal, Yi Ŭn-mu Seal, Yun Sang-gu Seal, Im Pyŏng-gu Seal

As an institution that upholds fairness in the world of journalism, upon receiving a contribution from a group like the aforementioned youth association of 314 members, regardless of the content's nature or the rightness or wrongness of the argument, our editorial staff cannot but engage in considerable deep thought and careful deliberation regarding its publication. The reasons are, first, the concern that publishing this piece might provoke misunderstandings and emotional reactions from the involved parties. Second, not publishing it carries the suspicion that we might be disregarding a societal group. Therefore, although this writing arrived on April 3rd and should have been published in the April issue, due to these considerations, it has been delayed until this issue. However, our company has decided not to interfere with this text by adding or removing even a single phrase; we are merely lending these 3 pages to the Hongsŏng Youth Association. We will not directly involve ourselves in its content in any way, and thus we inform our dear readers of this beforehand... (A Reporter)... <80>

Mr. Hwang Sŏk-u (黃錫禹) = In addressing a word to you, sir, I wish first to express respect. Sir, you occupy a corner of the peninsula's literary world; how could we, the so-called youth cohort, not express respect and gratitude to you? Furthermore, you, sir, are a lighthouse and guide for the progress of us youth. No, you are not only a lighthouse and guide for our youth's progress but also someone zealous for the social reform and cultural propagation of the peninsula. If our group, barely beyond the level of babbling infants (黃口幼兒), were to offer a word to you, sir, the world would surely laugh; our group feels endlessly ashamed and thinks our robes are too wide [i.e., we are presumptuous]. We also think it presumptuous and impudent. Not only that, but we also feel a dreadful apprehension: might you not dismiss our words as mere refutation, just as you recently retorted to Mr. Hyŏn Ch'ŏl (玄哲), head of the literary department at the magazine Kaebyŏk (開闢), saying he made "unsolicited remarks"? However, we feel reassured because aren't we, in fact, "soliciting" a refutation from you while offering our word? Then again, who knows? Your principles, sir, are not fixed, are they? It seems you too, sir, make remarks that others have not "solicited," don't you?

Mr. Hwang Sŏk-u, forgive the impoliteness, but first, we wish to know your nationality, no, your country of birth—that is, are you a Korean, or perhaps Chinese or Western? Looking at what you've said, sir, you seem neither Korean nor Japanese, nor perhaps Chinese; surely you must be from a civilized Euro-American nation. But your name looks very much like a Korean one, hence the question? If, by chance, you are not Korean, Japanese, or Chinese, then indeed, perhaps we have nothing to say. However, if you are indeed likely Korean, then although you did not "solicit" it, sir, we have firmly decided we must say a word. Mr. Hwang Sŏk-u = In the magazine Shogwang (曙光) No. 8, regarding the second question under "Regarding the Current Marriage and Divorce Issues of Koreans," specifically "The Appropriateness of Divorce for Korean Men and Women Currently," did you not say: "Is there love in Korean homes? Is there peace? Once the moment of sexual intercourse passes, is there anything but the sound of growling and fighting several times a day, like dogs or monkeys? Furthermore, what ideals do they possess? They—the men regard women as seamstresses, tea servers, kitchen maids, or machines to continue their 'lineage' (손); the women regard men as an economic means for three meals a day, some clothes, or pocket money; they know sexual intercourse only as the primary meaning of marriage, the highest pleasure of life. What else is there? The so-called love of Koreans for their wives or husbands merely indicates the presence/absence and strength/weakness of their own sexual desire. For example, saying one loves one's wife intensely means precisely that one's own sexual desire is intense.<81>
Furthermore, Korean homes lack the concept of personhood, that is, respect. It is natural that where there is no love, there is no respect, but among Korean women, there is none who does not call her so-called husband a 'good-for-nothing' (깍정이) or a 'loafer' (배랑방). Men too, even if married at 8 or 9, to a wife who might be 5, or even 6 or 7 years older, almost like a senior lady, stand with hands clasped behind their back (뒤짐 딱 질머지고) saying 'Hey you (여보게),' and when things go wrong, there isn't one who doesn't call her 'this bitch, that bitch' (이년저년)"... etc., etc.? Mr. Hwang Sŏk-u = We do not say that all your words, sir, are wrong, nor that there is no truth to them at all. However, somehow, upon reading your writing, sir, our group first doubled over laughing, then became furious, and finally rebuked it? No, not just our group, but likely almost the entirety of the Korean nation must have been furious and rebuked it? Mr. Hwang Sŏk-u = If you are indeed Korean, sir, then somehow you are an offender against our Korean nation? Though it is a broad and harsh statement, even if such facts are not uniform and only exist in some cases, for you to say things that make our entire nation spit on its own face (自面에 唾하는 말), causing the world to view us as even more barbaric, view us as slaves, and curse us—our nation will not welcome you, sir. If you possess even a modicum of conscience, sir, if you have even the slightest experience or knowledge, there is absolutely no way you would publish such words—insulting ancestors and harming compatriots beyond repair—in a magazine, on the world's bulletin board. It is regrettable, but please, sir, quickly fly high and run far away, cease to exist among humans (人間에 勿在하오)? No, Mr. Hwang Sŏk-u, hearing the authorities' declaration to grant considerable freedom of speech in this land where speech has traditionally been lacking, are you perhaps just stepping into the world of journalism? Or are you perhaps attempting satire for the sake of Korean homes, for the sake of Korean society? Since our group lacks sufficient training in Classical Chinese or Korean literature, perhaps we misunderstand your writing, sir, resulting in a biased view or arbitrary judgment, we cannot know, but somehow, that is how we perceive it. "In Korean homes, there is no love and no peace; once the moment of sexual intercourse passes, there is nothing but the sound of growling and fighting several times a day like dogs or monkeys," you said. Are you truly speaking after hearing human couples fight? Or are you speaking after hearing actual dogs or monkeys fight? When you say, "In Korean homes," how many homes are you referring to? When you say, "Among Korean women (朝鮮 女子처노코)," there is none who does not call her so-called husband "'good-for-nothing'" or "'loafer'," how many Korean women are you speaking of? And also, when you say men too, stand with hands clasped behind their back toward their wives saying "'Hey you'," and when things go wrong, "there isn't one who doesn't call her 'this bitch, that bitch'," how many men are you citing as examples?<82>
Mr. Hwang Sŏk-u = When you say dogs or monkeys, sir, do you not mean *ku* (狗) or *wŏn* (猿)? Isn't the phrase 'growling' (으르렁거린다는 말) a descriptor for the fighting of dogs or monkeys? Did you use this term considering how dogs and monkeys rank compared to humans in the animal kingdom? Or did you use the word 'growling' because it can also be applied to humans? Anyone in human society, whether knowledgeable or ignorant, possessing a human brain and organs, would know that this word cannot be used towards humans. Terms like "In Korean homes," "Among Korean women," "there isn't one who doesn't" – do these not refer to all 20 million homes, all Korean brothers and sisters (including you, sir, at the very beginning, of course)? If so, isn't your use of the phrase "they" (彼等) meaningless? Or perhaps it's an indication that you and your family, sir, are excluded from this category? Mr. Hwang Sŏk-u = According to your interpretation, sir, are you not criticizing—no, insulting—Korean homes, the brothers and sisters of the Korean nation, at least in the past and present, if not the future? Furthermore, you stated that because Korean homes lack the concept of personhood, i.e., respect, women insult their husbands, and men insult their wives. But are you not someone, sir, who only knows the individual shortcomings within people's homes, yet is unaware of your own socially—no, globally—reprehensible act (作孼) which cannot be excused even by a hundred pleas? Mr. Hwang Sŏk-u = Indeed, after visiting or investigating how many Korean homes, after witnessing or hearing the actual examples of how many Korean brothers and sisters, did you recklessly utter such childish words, applying them to all Korean homes, all brothers and sisters, thereby destroying the solemn face of Korean homes and society from above, and defiling the upright tone of the Korean world of speech from below? Rather than rebuking you, sir, our group laments your lack of observation, the narrowness of your understanding, and the emptiness of your common sense. Be cautious, sir. Study more, sir. (Further words as opportunity allows)... (End)<83>

**Summary**

This article is a scathing public letter written by the Hongyang (Hongsŏng) Youth Association, representing 314 members, addressed to the writer Hwang Sŏk-u. They vehemently condemn an article Hwang wrote in the magazine *Shogwang*, where he harshly criticized Korean marriage and family life, claiming it lacked love and respect, comparing spousal arguments to dogs and monkeys fighting, and stating men treated women as objects while women viewed men merely as economic providers. The Youth Association accuses Hwang of slandering the entire Korean nation, playing into colonial stereotypes, and demands he retract his words or leave society. The letter questions Hwang's motives, knowledge base, and even his Korean identity, portraying his critique as an unforgivable insult to national dignity.

From a historical perspective, this article is significant as it showcases the intense nationalist sensitivity among young Koreans during the early colonial period (just after the 1919 March First Movement). It reveals the internal policing of discourse within Korean society, where criticism perceived as damaging to the nation's image, especially if published in officially permitted venues, was met with fierce opposition. The Youth Association's organized response and threat to publish elsewhere highlights the growing role of such groups in public debate and their determination to shape national identity and resist perceived insults, even from fellow Koreans, under the constraints of Japanese rule. The editor's note also hints at the tightrope walk publishers faced balancing free expression (or what little existed) with potential social and political repercussions.

**Named Entities**

開闢	개벽	Kaebyŏk
曙光	서광	Shogwang
黃錫禹	황석우	Hwang Sŏk-u
洪陽靑年	홍양청년	Hongyang Youth
洪城郡	홍성군	Hongsŏng County
洪陽靑年會	홍양청년회	Hongyang Youth Association
張元基	장원기	Chang Wŏn-gi
李鍾錫	이종석	Yi Chong-sŏk
姜永晧	강영호	Kang Yŏng-ho
張芝演	장지연	Chang Chi-yŏn
鄭泰復	정태복	Chŏng T'ae-bok
張亨基	장형기	Chang Hyŏng-gi
李相勳	이상훈	Yi Sang-hun
金容玉	김용옥	Kim Yong-ok
李寅馥	이인복	Yi In-bok
趙炳昶	조병창	Cho Pyŏng-ch'ang
李鍾鎭	이종진	Yi Chong-jin
兪鎭䎘	유진환	Yu Chin-hwan
權重衡	권중형	Kwŏn Chung-hyŏng
朴周欽	박주흠	Pak Chu-hŭm
鄭慶謨	정경모	Chŏng Kyŏng-mo
金達善	김달선	Kim Tal-sŏn
李範喆	이범철	Yi Pŏm-ch'ŏl
申世永	신세영	Sin Se-yŏng
李亙世	이긍세	Yi Kŭng-se
金鍾淳	김종순	Kim Chong-sun
金寅熙	김인희	Kim In-hŭi
金錫球	김석구	Kim Sŏk-ku
鄭泰浩	정태호	Chŏng T'ae-ho
韓有東	한유동	Han Yu-dong
李殷楙	이은무	Yi Ŭn-mu
尹相九	윤상구	Yun Sang-gu
林炳球	임병구	Im Pyŏng-gu
玄哲	현철	Hyŏn Ch'ŏl
朝鮮	조선	Chosŏn (Korea)
半島	반도	Pando (Peninsula, referring to Korea)
中華	중화	Chunghwa (China)
西洋	서양	Sŏyang (The West)
歐米	구미	Kumi (Europe and America)
日本	일본	Ilbon (Japan)

**Glossary**

雜誌	잡지	Magazine
敬啓者	경계자	Respected Sirs (formal opening)
我半島 同胞	아반도 동포	Our peninsular compatriots (fellow Koreans)
汚損	오손	To defile, stain, damage (reputation)
鳩聚決議	구취결의	Gathering together and resolving
別紙	별지	Separate paper, enclosure
不言荒文	불언황문	Rough and unpolished writing (humble expression)
搆呈	구정	To compose and submit
貴誌	귀지	Your esteemed magazine
下諒	하량	Understanding (deferential term)
善爲加除	선위가제	To make suitable additions and deletions (edits)
期於登載	기어등재	To ensure publication
千萬切仰	천만절앙	To earnestly implore/request
探載	탐재	To publish (likely a typo or older form of 탑재 (搭載) used for 登載)
諒燭	양촉	To understand clearly (deferential)
誠祝	성축	Sincerely wish
日益 發展	일익 발전	Ever-increasing development
邑內	읍내	Inside the town
公正	공정	Fairness, impartiality
標準	표준	Standard
機關	기관	Institution, organization
前記	전기	Aforementioned
團體	단체	Group, organization
寄書	기서	Contribution, submitted writing
밧고는	받고는	Upon receiving (older spelling of 받고는)
內容	내용	Content
是非曲直	시비곡직	Rightness and wrongness, merits of the case
莫論	막론	Regardless of
登載 與否	등재 여부	Whether to publish or not
編輯 責任者	편집 책임자	Person in charge of editing, editor
深思熟慮	심사숙려	Deep thought and careful deliberation
要치 아니치 못할 것이다	요치 아니치 못할 것이다	Cannot but require (double negative emphasis)
첫재	첫째	First (older spelling)
當事者	당사자	Involved party
理解업는 感情	이해없는 감정	Emotion lacking understanding, misunderstanding
둘재	둘째	Second (older spelling)
無視	무시	To ignore, disregard
嫌疑	혐의	Suspicion
업지 아니한	없지 아니한	Not non-existent (i.e., exists) (older form/spelling)
來着	내착	Arrival
今號	금호	This issue (of the magazine)
關涉	관섭	To interfere, meddle
一句	일구	A single phrase
加除	가제	Addition and deletion, editing
不過	불과	Merely, only
直接	직접	Directly
如何	여하	What kind of, any
參加	참가	To participate, involve oneself
愛讀諸位	애독제위	Dear readers (plural, formal)
一言	일언	A word, a brief statement
臨하야	임하여	Upon doing, facing (older form)
文壇	문단	Literary world/circle
一隅	일우	One corner
據한	거한	Occupying (older form)
靑年輩	청년배	Youth cohort/group
前進上	전진상	Regarding progress
燈臺	등대	Lighthouse
指導者	지도자	Leader, guide
社會 改造	사회 개조	Social reform/reconstruction
文化 宣傳	문화 선전	Cultural propagation/propaganda
熱心	열심	Zeal, enthusiasm
黃口幼兒	황구유아	Babbling infant (lit. yellow-beaked infant)
程度	정도	Degree, level
免치 못한	면치 못한	Unable to escape/avoid
한업시	한없이	Endlessly, infinitely (older spelling)
옷자락이 넓다	옷자락이 넓다	One's robe sleeves are wide (idiom: to be presumptuous)
주저 넘다	주제 넘다	To be presumptuous, go beyond one's place (older spelling/form)
시퉁지다	시퉁지다	Impudent, insolent (dialectal or older term)
論駁	논박	Refutation, rebuttal
저짐께	저즘께	Recently (older form of 요즈음께/저즘께)
反駁	반박	To retort, refute
注文	주문	Order, request (here: solicitation)
하얏다	하였다	Did (older past tense conjugation)
安心	안심	Peace of mind, reassurance
主義	주의	Principle, doctrine
一定	일정	Fixed, definite
他人	타인	Others, another person
國籍	국적	Nationality
出生國	출생국	Country of birth
即	즉	Namely, that is
恰似	흡사	To resemble closely
萬一	만일	If by chance, supposing
果然	과연	Indeed, surely
不可不	불가불	Unavoidably, must
되겟다고	되겠다고	Decided to become, will become (older spelling)
틀림업시	틀림없이	Without fail, certainly (older spelling)
하얏소	하였소	Did (polite, older ending)
現下	현하	Currently, at present
結婚	결혼	Marriage
離婚	이혼	Divorce
問題	문제	Problem, issue, question
可否	가부	Appropriateness, rightness or wrongness
家庭	가정	Home, family
愛	애	Love
平和	평화	Peace
性交	성교	Sexual intercourse
瞬間	순간	Moment, instant
지내면	지내면	Once (it) passes
개	개	Dog (older form/spelling, also modern)
원숭이	원숭이	Monkey
몃번씩	몇 번씩	Several times (older spelling)
다투어	다투어	Fighting, quarreling
으르렁거리다	으르렁거리다	To growl, snarl
밧겐	밖엔	Other than, except for (older spelling)
理想	이상	Ideal
針母	침모	Seamstress
차집	차집	Tea server/waitress (likely an older term or typo for 茶집)
부억덕	부엌댁	Kitchen maid/wife (older term: 부엌 + 댁)
손	손	Lineage, descendant (used archaically for 子孫)
이어줄 機械	이어줄 기계	Machine to continue (the lineage)
一日三度	일일삼도	Three times a day (meals)
麵麭	면포	Bread (older term, now usually 빵)
若干	약간	Some, a certain amount
衣服	의복	Clothes
用錢分	용전분	Pocket money portion
經濟的 手段	경제적 수단	Economic means
夫婦	부부	Married couple
第一義	제일의	Primary meaning, first principle
人生	인생	Human life
最高 享樂	최고 향락	Highest pleasure/enjoyment
안해	아내	Wife (older term)
男便	남편	Husband (older term)
有無强弱	유무강약	Presence/absence and strength/weakness
가르침에 不過하다	가리킴에 불과하다	Merely indicates/points to (older spelling of 가리킴)
例컨대	예컨대	For example (older form)
猛熱히	맹렬히	Intensely, fiercely (older form)
人格 觀念	인격 관념	Concept of personhood/personality
尊敬	존경	Respect
當然	당연	Natural, obvious
形勢	형세	Situation, circumstances
女子처노코	여자치놓고	Among women, including women (older form/idiom)
깍정이	깍정이	Good-for-nothing, useless person (derogatory)
배랑방	벼랑방	Loafer, idler (derogatory, likely related to 벼르다/벼슬아치 + 방)
뒤짐 딱 질머지고	뒷짐을 딱 짊어지고	With hands firmly clasped behind the back (posture of authority or disrespect depending on context)
여보게	여보게	Hey you (informal, potentially disrespectful address)
수 틀릴 때	수 틀릴 때	When things go wrong, when displeased
이년저년	이년저년	This bitch, that bitch (highly offensive term for women)
云云	운운	Etc., and so on
何如間	하여간	Anyway, somehow (older form)
初焉	초언	At first
腰絶	요절	To double over laughing (lit. waist-breaking)
次焉	차언	Next, then
憤怒	분노	Fury, anger
終焉	종언	Finally, in the end
叱責	질책	Rebuke, scolding
하얏슬 것이다	하였을 것이다	Must have done (older spelling)
民族	민족	Nation, ethnic group
得罪人	득죄인	Offender, sinner (against someone/group)
廣幅	광폭	Broad, wide-ranging
甚한	심한	Severe, harsh
均一	균일	Uniform, homogenous
若干	약간	Some, a few
自面에 唾하다	자면에 타하다	To spit on one's own face (idiom: to disgrace oneself/one's group)
世人	세인	People of the world
加一層	가일층	Even more, further
野蠻視	야만시	To view as barbaric
奴隷視	노예시	To view as slaves
唾罵	타매	To curse, revile
歡迎	환영	Welcome
良心	양심	Conscience
少許	소허	A little, a small amount
見聞	견문	Experience, knowledge (what one has seen and heard)
祖先	조선	Ancestors
辱하다	욕하다	To insult, disgrace
同胞	동포	Compatriots, fellow countrymen
無餘地하게	무여지하게	Without any room/leeway, completely
傷하다	상하다	To harm, injure
廣告板	광고판	Bulletin board, advertisement board
揭記	게기	To publish, post (older term for 게시/게재)
萬無	만무	Absolutely not, no way
遺憾	유감	Regret
一時 一刻	일시 일각	Even for a moment
速히	속히	Quickly, promptly
高飛遠走	고비원주	To fly high and run far away (idiom: to flee)
人間에 勿在하오	인간에 물재하오	Cease to exist among humans (strong curse/demand for banishment; 勿在 = do not exist)
從來	종래	Traditionally, conventionally
言論	언론	Speech, press, journalism
不足	부족	Lack, insufficiency
天地	천지	World, land (lit. heaven and earth)
言論權	언론권	Right to speak, freedom of speech
附與	부여	To grant, bestow
當局	당국	The authorities
宣言	선언	Declaration, proclamation
듯고	듣고	Hearing (older spelling)
出脚	출각	To step out, make an appearance
세음인가	셈인가	Is it the intention/calculation? (older form of 셈인가)
爲하야	위하여	For the sake of (older form)
諷刺	풍자	Satire, irony
漢文	한문	Classical Chinese writing
朝鮮文學	조선문학	Korean literature
修養	수양	Training, cultivation
誤解	오해	Misunderstanding
片觀	편관	Biased view, one-sided perspective
