잡지명	삼천리 제3권 제10호
발행일	1931년 10월 01일
기사제목	協同組合運動 今後 3年 (The Cooperative Movement: The Next 3 Years)
필자	咸尙勳
기사형태	논설 (Editorial/Argumentative Essay)

The Cooperative Movement: The Next 3 Years
						Ham Sanghun

1. Compared to other movements, the cooperative movement in Chosŏn has achieved relatively smooth development. While there have been instances where authorities cracked down, forcing suspension of business (such as the case involving executives of the Munch'ŏn Consumer Cooperative in Hamnam Province and the ban on gatherings of the Chŏngp'yŏng Consumer Cooperative), and cases where businesses closed due to managerial mistakes (like the embezzlement of consumer cooperative funds by a director of a certain cooperative in Kyŏngbuk Province), overall, it has achieved sound development. This is understandable because when the masses' awareness is low and the level of official control is poor, one must inevitably start from points of slight benefit or harm to the masses. Cooperatives often easily align with the interests of the masses because, from the day one becomes a member, one can buy goods cheaper than the market price (in the case of consumer cooperatives) or sell goods at a higher price than the market price (in the case of producer cooperatives). Therefore, it serves as a good strategy for attracting the populace.

2. The past and present of Chosŏn's cooperative movement have already been introduced numerous times (among which, a detailed account is in the July issue of *Tonggwang* magazine). Classifying this chronologically or stepwise, it can be divided into three periods: (1) Ideology Import Period, (2) Stagnation Period, (3) Revival Period (comprising the "Propaganda Period" and the "Implementation Period").
The Ideology Import Period refers to the time right after the March First Movement when cultural trends were being imported. Although the term "cooperative" (協同組合) did not exist then, many organizations under the name "consumer cooperative" (消費組合) were established throughout Chosŏn. However, organizationally and spiritually, these were not modern cooperatives but merely commercial institutions born out of national consciousness. Therefore, it is more appropriate to consider this the Ideology Import Period.
The Stagnation Period was the natural consequence, a time when consumer cooperatives and similar entities faded away. During this period, there were no particularly notable cooperatives, and it was a time when communist ideology was flourishing.
The Revival Period extends from around 1925 to the present. As roughly two ideological tendencies became clear, nationalist activists inevitably needed a mass movement aimed at practical implementation. In May of that year, the Cooperative Movement Society (協同組合 運動社) was organized among students in Tokyo. The following year, 1926, YMCA leaders conducted an inspection tour of Denmark (丁抹). The year after that, the Ch'ŏndogyo religion established an Organizing Section (幹旋部) under its Farmers' Society (農民社).
The activities of the Cooperative Movement Society required a long period of propaganda, and the places where members actually started management were few, limited to Hamch'ang in Sangju-gun, Kyŏngbuk Province; Chŏngju, P'yŏngbuk Province; <25> Sŏnnyŏng (昌寧?) and T'ongyŏng in Kyŏngnam Province.
The Christian community has established nearly 200 cooperatives in both the capital and the countryside, and it is said they are currently organizing a 50,000-won consumer cooperative in Kyŏngsŏng (Seoul).
Within Ch'ŏndogyo, organizations were formed under the name Mutual Aid Cooperative (共生組合) under the guidance of the Farmers' Society. Their number is unknown (the person responsible was unavailable to answer at the time of writing), but they possess considerable influence.
Besides these, the number of cooperatives organized by individual local activists or residents without the guidance of specific organizations is countless, perhaps estimated at around 200. Among them are large-scale cooperatives not seen elsewhere, such as the P'yŏngan Cooperative and the Kurye Cooperative.
Here is a list of well-known cooperatives by province (消 = consumer cooperative; others are general cooperatives):

Kyŏnggi Province
Chanan (鎭安), Yŏju, T'osŏng,
Ch'ungbuk Province
Yŏngdong (Cons.), Muju, Okch'ŏn, Ch'ŏngsan (Okch'ŏn), Iwŏn,
Ch'ungnam Province
Nonsan, Sŏch'ŏn (Cons.)
Chŏnbuk Province
Chŏnju,
Chŏnnam Province
Naju (Producer Coop.), Kurye,
Kyŏngbuk Province
Kumi (Sŏnsan), Changch'ŏn (Sŏnsan), Haep'yŏng (Sŏnsan), Sŏngju (Cons.), Kŏch'ang, Waegwan, Kimch'ŏn, Pugye (Kunwi)
Kyŏngnam Province
Namji (Ch'angnyŏng), T'ongyŏng, Kosŏng, Sach'ŏn, Chinyŏng (Two types)
Hwanghae Province
Haeju (Cons.), Tongch'ang (Anak? 安岳?),
P'yŏngnam Province
P'yŏngyang (Mutual Aid Producer Coop.), P'yŏngan (Tŏkch'ŏn Main Office, branches in Tŏkch'ŏn, Kaech'ŏn, Maengsan, etc., about 10 locations), Chinnamp'o (P'yŏngsŏ Cons. Coop.), Samdŭng, Sŭngho-ri, Kangsŏ (Prep.), Sukch'ŏn
P'yŏngbuk Province
Pakch'ŏn (Cons.), Yongamp'o (Cons.), Kusŏng, Panghyŏn (Kusŏng), Ch'ŏlsan (Cons.), Ŭiju, Chŏngju (Farmers' Assoc.), Nyŏngbyŏn
Hamnam Province
Wŏnsan (Labor, Cons.), Ch'ŏnnae-ri (Prep.), Chŏngp'yŏng, Sinsang, Munyong (文川?), Yŏnghŭng,
Hambuk Province
Ch'aho (Joint Purchasing Dept.)
Kangwŏn Province
Uljin (Cons.), P'aech'ŏn (T'ongch'ŏn), Tapchŏn (T'ongch'ŏn), Huju (Women's Cons.), Yanggu,

3. Above, about 40 well-known cooperatives were listed, but this does not necessarily mean that only these have achieved good results. This list is based on newspaper reports and rumors, so accuracy is not guaranteed. Regardless, one can grasp the trend of the cooperative movement from this list alone.
That is, since this is also a social movement, it has developed in places where other social movements have developed. Kyŏngnam and Kyŏngbuk Provinces exemplify this. It is somewhat questionable why Hamnam and Hambuk provinces show less development compared to the progress of other social movements there – perhaps it is neglected as being reformist, or perhaps statistics could not be obtained. The weakness of enthusiasm in Hwanghae, Kyŏnggi, and Ch'ungnam provinces (excluding Kyŏngsŏng) is likely due to the underdevelopment of social movements there. The small number in Chŏnnam and Chŏnbuk might be because efforts were previously focused on left-wing movements, and a new direction has not yet been established. The active movement in P'yŏngnam and P'yŏngbuk can be attributed primarily to the strong influence of Christianity and Ch'ŏndogyo, but also likely to the people's character, which favors substance. <26>

4. Looking at the substance of the cooperatives, it is regrettable that few yet possess the characteristics of a cooperative in the modern sense.
The one-person-one-share principle is fundamental to cooperatives, yet very few implement it. Mostly, there are places where one person holds 50, 100, or even several thousand shares, which violates the cooperative spirit. To operate on a one-person-one-share basis, petty capital must be pooled, which seems difficult in reality. As a transitional measure, allowing one person multiple shares is reportedly permitted, but the one-person-one-vote principle is enforced. This might allow for the inclusion of many members, and gradually shifting the dividend rate emphasis from the investment amount to the usage amount and reserve funds could remedy this. However, systems, once established, are difficult to change easily, so it would be best to start from the outset with the one-person-one-share principle and dividends based on usage.
Furthermore, in organizing cooperatives, religious groups tend to strongly emphasize their sectarian colors, trying to include only their own believers and consequently often adopting a hostile attitude towards other cooperatives. There is a need to break down this sectarianism. As fellow economically weak and exploited people, dividing along sectarian lines is not only economically detrimental but also violates the cooperative spirit. Efforts must be made to unite them.

5. If things continue in this trend, within three years, there will hardly be a county (郡) in Chosŏn without a consumer cooperative. Consequently, federations and even control bodies will become necessary. However, if each continues to prioritize sectarian consciousness as they do now, federation will be impossible. Having 200,000 people in one organization is stronger than 100,000, and 500,000 is stronger than 200,000; why deliberately choose sectarianism? This sectarian consciousness is not the demand of the masses but the demand of leaders' heroic ambition, seeking to treat the masses as their tools or servants. From now on, we must reject the large-shareholderism and sectarianism in the various consumer cooperatives developing and emerging everywhere and move towards egalitarianism based on the one-person-one-share principle and cooperativism based on mass unity.
The current scarcity of producer cooperatives is most regrettable. Provincial orders for joint sales of cocoons, cotton, sardines, oats, etc., obstruct this, but the actions of producer cooperatives are not commercial activities, so we must protest against the authorities using this as a shield. Thus, a federation of producer cooperatives should emerge, and a federation of consumer cooperatives should emerge, establishing organic relations between the two. Following their development, credit cooperatives must be organized to drive out rural retailers and usurers. (September 20th entry) <27>

**Summary**

This 1931 article by Ham Sanghun analyzes the state of the cooperative movement in colonial Korea. It traces its history through three phases (Import, Stagnation, Revival since 1925), notes its relatively successful growth compared to other movements, and provides a regional breakdown of existing cooperatives, linking their prevalence to factors like general social activism and religious influence (Christianity, Ch'ŏndogyo). Ham criticizes common practices like deviating from the "one-person-one-share" principle and sectarianism among religious groups. He predicts widespread growth of consumer cooperatives within three years and advocates for federation, adherence to cooperative principles, and the development of producer and credit cooperatives to challenge exploitative structures. For historians, the article offers valuable insights into grassroots economic organizing under colonialism, the intersection of nationalism, religion, and economic self-help, the practical challenges faced by these movements (official suppression, internal governance issues), and the ideological debates surrounding them (e.g., critique of sectarianism, emphasis on mass participation). The detailed list of cooperatives provides a snapshot of the movement's geographic spread in 1931.

**Named Entities**

咸尙勳	함상훈	Ham Sanghun
咸南	함남	Hamnam Province
文川	문천	Munch'ŏn
定平	정평	Chŏngp'yŏng
慶北	경북	Kyŏngbuk Province
東光	동광	Tonggwang (Magazine)
己未運動	기미운동	March First Movement
東京	동경	Tokyo
協同組合 運動社	협동조합 운동사	Hyŏptong Chohap Undongsa (Cooperative Movement Society)
丁抹	정말	Chŏngmal (Denmark)
天道教	천도교	Ch'ŏndogyo
農民社	농민사	Nongminsa (Farmers' Society)
幹旋部	간선부	Kansŏnbu (Organizing Section)
尙州郡	상주군	Sangju-gun
咸昌	함창	Hamch'ang
平北	평북	P'yŏngbuk Province
定州	정주	Chŏngju
慶南	경남	Kyŏngnam Province
宣寧	선녕	Sŏnnyŏng (Likely 昌寧 Ch'angnyŏng)
統營	통영	T'ongyŏng
京城	경성	Kyŏngsŏng (Seoul)
共生組合	공생조합	Kongsaeng Chohap (Mutual Aid Cooperative)
平安協同組合	평안협동조합	P'yŏngan Hyŏptong Chohap (P'yŏngan Cooperative)
求禮協同組合	구례협동조합	Kurye Hyŏptong Chohap (Kurye Cooperative)
京畿道	경기도	Kyŏnggi-do (Kyŏnggi Province)
振安	진안	Chinan (Appears as 鎭安 Chanan in list)
驪州	여주	Yŏju
土城	토성	T'osŏng
忠北	충북	Ch'ungbuk Province
永同	영동	Yŏngdong
茂朱	무주	Muju
沃川	옥천	Okch'ŏn
靑山	청산	Ch'ŏngsan
伊院	이원	Iwŏn
忠南	충남	Ch'ungnam Province
論山	논산	Nonsan
舒川	서천	Sŏch'ŏn
全北	전북	Chŏnbuk Province
全州	전주	Chŏnju
全南	전남	Chŏnnam Province
羅州	나주	Naju
求禮	구례	Kurye
龜尾	구미	Kumi
善山	선산	Sŏnsan
長川	장천	Changch'ŏn
海平	해평	Haep'yŏng
星州	성주	Sŏngju
居昌	거창	Kŏch'ang
倭館	왜관	Waegwan
金泉	김천	Kimch'ŏn
缶溪	부계	Pugye
軍威	군위	Kunwi
南旨	남지	Namji
昌寧	창녕	Ch'angnyŏng
固城	고성	Kosŏng
泗川	사천	Sach'ŏn
進永	진영	Chinyŏng
黃海	황해	Hwanghae Province
海州	해주	Haeju
洞倉	동창	Tongch'ang
安缶	안악	Anak (likely 安岳 Anak)
平南	평남	P'yŏngnam Province
平壤	평양	P'yŏngyang
共濟生産組合	공제생산조합	Kongje Saengsan Chohap (Mutual Aid Producer Cooperative)
平安	평안	P'yŏngan
德川	덕천	Tŏkch'ŏn
价川	개천	Kaech'ŏn
孟山	맹산	Maengsan
鎭南浦	진남포	Chinnamp'o
平西	평서	P'yŏngsŏ
三登	삼등	Samdŭng
勝湖里	승호리	Sŭngho-ri
江西	강서	Kangsŏ
肅川	숙천	Sukch'ŏn
博川	박천	Pakch'ŏn
龍岩浦	용암포	Yongamp'o
龜城	구성	Kusŏng
方峴	방현	Panghyŏn
鐵山	철산	Ch'ŏlsan
義州	의주	Ŭiju
農聯	농련	Nongnyŏn (Farmers' Association)
寧邊	녕변	Nyŏngbyŏn
元山	원산	Wŏnsan
川內里	천내리	Ch'ŏnnae-ri
新上	신상	Sinsang
文用	문용	Munyong (Likely 文川 Munch'ŏn)
永興	영흥	Yŏnghŭng
咸北	함북	Hambuk Province
遮湖	차호	Ch'aho
江原	강원	Kangwŏn Province
蔚珍	울진	Uljin
沛川	패천	P'aech'ŏn
通川	통천	T'ongch'ŏn
踏錢	답전	Tapchŏn
厚洲	후주	Huju
楊口	양구	Yanggu

**Glossary**

協同組合	협동조합	Cooperative
順調	순조	Smoothness, being favorable
取締	취체	Crackdown, control, regulation (often by authorities)
밧아	받아	To receive (older spelling of 받아)
잇스며	있으며	And there is/are (older spelling of 있으며)
햇슴으로	했으므로	Because (one) did (older spelling of 했으므로)
遂하얏다	수하였다	Achieved, accomplished (older form using 하얏다 for 하였다)
時價	시가	Market price
大衆	대중	The masses, the public
覺醒	각성	Awakening, realization
劣下	열하	Deterioration, lowering (of standards)
少許	소허	A small amount, slight
부합기	부합하기	To correspond, match, conform (older form 부합기 for 부합하기)
끌메	끌기에	For attracting/drawing (older form 끌메 for 끌기에 or 끄는 데에)
良策	양책	Good plan, good strategy
업섯스나	없었으나	Although there was not (older spelling of 없었으나)
潛影	잠영	Disappearance, lying low, becoming obscure
盛한	성한	Flourishing, prosperous, prevalent
復興期	부흥기	Revival period
實踐	실천	Practice, implementation
丁抹	정말	Denmark (older phonetic transcription)
幹旋部	간선부	Organizing/Mediation department
指導	지도	Guidance, leadership
알에	아래	Under, below (older spelling of 아래)
부지기수	부지기수	Countless, innumerable
算할지오	산할지요	It is estimated/calculated to be (older grammatical form)
表徵	표징	Symbol, representation, exemplify
等閑視	등한시	To neglect, disregard, make light of
意誠	의성	Sincerity, enthusiasm (possibly a typo for 意慾 'will/desire' or similar, given context '薄弱 weak')
薄弱	박약	Weak, feeble
從來	종래	Hitherto, conventionally, in the past
傾注	경주	To concentrate/focus on
歸趨	귀추	Trend, outcome, direction
民性	민성	National character, people's temperament
實質	실질	Substance, essence, reality
애호하는	애호하는	Cherishing, loving
유감	유감	Regret, pity
一人一口制	일인일구제	One-person-one-share system
零銷	영세	Petty, small-scale (often 零細 in modern Korean)
醵出	갹출	Pooling money, contributing funds
容認	용인	Approval, permission, tolerance
一人一票	일인일표	One-person-one-vote
強行	강행	Enforcement, forcing through
率	율	Rate, ratio
出資高	출자고	Amount of investment/capital contribution
利用高	이용고	Amount/volume of usage
積立金	적립금	Reserve fund, accumulated fund
救濟	구제	Relief, remedy, aid
當初	당초	At first, initially, the beginning
宗派的	종파적	Sectarian
敎徒	교도	Believer, follower (of a religion)
被搾取	피착취	Exploited
잇서	있어	There is/are (older spelling of 있어)
업서	없어	There is not / without (older spelling of 없어)
領袖	영수	Leader
使役者	사역자	Servant, worker, person used by another
배척하고	배척하고	Rejecting, opposing
平等主義	평등주의	Egalitarianism
合致	합치	Accordance, agreement, conformity
갓고	갖고	Having, possessing (older spelling of 갖고)
共同販賣令	공동판매령	Joint Sales Order/Decree
抗爭	항쟁	Struggle, resistance, protest
有機的	유기적	Organic (in the sense of interconnected, systematic)
逐出	축출	Expulsion, driving out


---------------------------


잡지명	삼천리 제3권 제10호
발행일	1931년 10월 01일
기사제목	協同組合運動 今後 3年
필자	咸尙勳
기사형태	논설

協同組合運動 今後 3年
						咸尙勳
1. 조선의 협동조합운동은 다른 운동에 비하야 비교적 順調한 발달을 遂하얏다. 때로 당국의 取締를 밧아 영업을 중지 당한 일이 잇스며 (咸南 文川消組 간부사건 及 定平消組 집회금지사건) 경영자의 실책에 의하야 영업을 폐지한 일이 잇스되 (慶北 某협동조합이사의 소비조합 공금消費사건) 대체로 건전한 발달을 遂하얏다. 그것도 그럴것이 대중의 覺醒이 低級하고 당국의 取締수준이 劣下할 때는 대중에의 少許의 利害點으로붓터 출발치 안흐면 안되는 까닭이다. 협동조합은 조합원이 되는 날부터 時價보다 물품을 싸게 사고 (소비조합의 경우) 時價보다 물품을 비싸게 팔 수 잇슴으로 (생산조합의 경우) 흔히 대중의 의사에 부합기 쉽다. 딸아 민중을 끌메 良策이 된다.

2. 조선의 협동조합운동의 과거 及 현재에 대해서는 이미 누차 소개한 바 잇거니와 (그 중 자세한 것은 東光 7월호) 이것을 시간적으로 혹은 계단적으로 분류하면 (1)思想輸入期 (2)沈滯期 (3)復興期 (「宣傳期」實踐期)의 3시기로 분할 수 잇다.
思想輸入期라 함은 己未運動 직후 한참 文化 思潮가 수입되는 때를 말함이니 당시 협동조합의 이름은 업섯스나 소비조합의 이름으로 全조선에 이의 創立을 만히 본 때다. 그러나 이것은 조직상으로나 정신상으로나 근대적 의미를 협동조합이 못되고 擧皆는를 민족의식에서 나온 상업기관에 불과햇슴으로. 이것을 차라리 사상수입기라 봄이 가하다.
沈滯期는 그 당연의 결과로서 소비조합 등의 潛影한 시기를 말함이니 이 기간에는 특히 볼만한 조합이 업섯고 共産主義思想의 한참 盛한 시기이엇섯다.
復興期는 1925년경으로부터 현재에 이른다. 사상적 분야에 대개 2種의 경향이 분명해지매 민족운동자에는 그의 실천을 목적한 대중운동이 업슬 수 업다. 同年 5월 東京에는 協同組合 運動社가 학생간에 조직되고 翌年 1926년에는 기독교청년회 간부들의 丁抹視察이 잇섯스며 그 翌年에는 천도교에 農民社 소속으로 幹旋部가 생겻다.
협동조합운동사의 활동은 선전에 오랜 시일을 要하고 社員으로 實地 경영에 착수한 곳은 慶北 尙州郡 咸昌 平北 定州,＜25＞ 慶南 宣寧 同 統營등에 불과한다.
기독교에서는 京鄕을 합하야 무려 2백, 지금은 京城에 5만원의 소비조합을 조직중이라 한다.
천도교에서는 農民社 지도알에 共生組合이란 이름으로 조직되앗는데 그 수예는 (이것을 쓸 때 책임자가 업서 대답할 수 업다 한다.) 未詳히나 상당한 세력을 가젓다.
이밧게 특별한 단체의 지도 업서 個個 지방의 운동자 혹은 지방민들이 조직한 조합 수는 부지기수인데 약 2백을 算할지오 그 중에는 平安협동조합 求禮협동조합 가튼 他에 볼 수 업는 대규모의 협동조합도 잇다.
