Rank	Word	Frequency
1	하야	1016
2	말	431
3	나	421
4	우리	366
5	생각	211
6	自己	208
7	사람	197
8	하엿다	197
9	가티	174
10	하나	171
11	社會	165
12	하니	156
13	그것	137
14	무엇	132
15	로써	123
16	學生	116
17	모든	112
18	다시	106
19	섯다	106
20	希望	99
21	이나	93
22	기사	92
23	主張	90
24	어찌	85
25	生活	85
26	榮錫	78
27	時間	74
28	先生	72
29	이외	71
30	發行	70
31	소리	70
32	눈	67
33	勿論	67
34	리하	67
35	딸아	66
36	가지	66
37	思想	66
38	사랑	64
39	하리	63
40	今日	63
41	무슨	62
42	하얏다	61
43	마음	59
44	얼굴	57
45	보고	57
46	朝鮮	57
47	如何	56
48	눈물	56
49	信條	56
50	排斥	56
51	로부터	55
52	또한	55
53	精神	55
54	가장	53
55	學校	51
56	自由	51
57	人生	51
58	코저	50
59	동안	50
60	하엿스	50
61	民族	50
62	事實	49
63	누구	49
64	藝術	49
65	問題	49
66	습니	48
67	女子	48
68	諸君	48
69	一般	47
70	머리	47
71	世上	47
72	所謂	47
73	世界	47
74	잡지	46
75	개벽	46
76	제호	46
77	발행	46
78	제목	46
79	형태	46
80	그대로	46
81	이요	46
82	집	45
83	다른	45
84	妥協	45
85	아모	44
86	서로	44
87	相淳	44
88	하노	44
89	只今	44
90	表現	43
91	반듯이	42
92	손	42
93	이란	42
94	重植	42
95	다만	41
96	必要	41
97	수가	41
98	自然	40
99	現在	40
100	民衆	40
101	過去	39
102	하랴	39
103	幸福	39
104	階級	39
105	로서	38
106	그러케	38
107	그때	38
108	中心人物	38
109	翠翹	38
110	이제	37
111	너	37
112	먼저	37
113	吾人	37
114	中心	37
115	하라	36
116	마는	36
117	서서	36
118	일이	36
119	理想	36
120	컨대	36
121	필자	35
122	모양	35
123	以上	35
124	果然	34
125	靑年	34
126	工夫	34
127	同時	34
128	카펜	34
129	翠翠翹	34
130	얼마나	33
131	生命	33
132	文明	33
133	보아	32
134	업슬	32
135	意味	32
136	日本	32
137	體操敎師	32
138	國家	31
139	結果	31
140	가슴	31
141	잇스	31
142	敎育	31
143	個人	31
144	담베	31
145	處罰	31
146	中樞階級	31
147	어떠케	30
148	더욱	30
149	여러가지	30
150	대로	30
151	時代	30
152	하얏스	30
153	까닭	29
154	小說	29
155	父母	29
156	努力	29
157	方法	29
158	반지	29
159	開闢	28
160	족음	28
161	입	28
162	記者	28
163	事業	28
164	勞働	28
165	目的	28
166	文化	28
167	잇슬	27
168	아모리	27
169	關係	27
170	兄弟	27
171	境遇	27
172	호레	27
173	바이	26
174	說明	26
175	여러분	26
176	사이	26
177	때문	26
178	다음	26
179	文學	26
180	第一	26
181	全部	26
182	스스로	26
183	活動	26
184	進步	26
185	宗敎	26
186	不足	25
187	이오	25
188	間島	25
189	매우	24
190	저녁	24
191	것이엇다	24
192	마츰내	24
193	萬一	24
194	絶對	24
195	바람	24
196	組織	24
197	부터	24
198	朝鮮人	24
199	明道	24
200	오라버니	24
201	亦是	23
202	얼마	23
203	한번	23
204	어대	23
205	始作	23
206	永遠	23
207	잇슴	23
208	運命	23
209	不能	23
210	人類	23
211	價値	23
212	方面	23
213	各各	23
214	비록	22
215	안코	22
216	發見	22
217	懸賞文發表	22
218	自我	22
219	아아	22
220	其他	22
221	不可	22
222	敎師	22
223	學監	22
224	依賴	22
225	統一	22
226	理由	21
227	저서	21
228	참으로	21
229	知識	21
230	繼續	21
231	將來	21
232	同情	21
233	爲先	21
234	自身	21
235	滿足	21
236	地位	21
237	開拓者	21
238	마치	20
239	낫다	20
240	世紀	20
241	同一	20
242	一個	20
243	이로	20
244	오늘	20
245	말햇	20
246	처음	20
247	說諭	20
248	朦朧	20
249	開化	20
250	發達	20
251	各自	20
252	하얏도	20
253	고저	19
254	거의	19
255	물	19
256	이지	19
257	돌이	19
258	一種	19
259	作品	19
260	宇宙	19
261	支配	19
262	科學	19
263	手段	19
264	讀者	19
265	이름	19
266	勢力	19
267	不過	19
268	平等	19
269	일지	19
270	雜誌	18
271	原因	18
272	보이	18
273	압헤	18
274	겨우	18
275	英姬	18
276	要求	18
277	注意	18
278	開拓	18
279	彼等	18
280	成功	18
281	人格	18
282	업스	18
283	伊川	18
284	元氣	18
285	處女	18
286	可憐	18
287	意思	18
288	社會的	18
289	孤立	18
290	지금	17
291	보기	17
292	아이	17
293	그대	17
294	아마	17
295	文相	17
296	恒常	17
297	苦痛	17
298	形式	17
299	오히려	17
300	거나	17
301	當時	17
302	人物	17
303	標準	17
304	말슴	17
305	거짓말	17
306	彼女	17
307	純潔	17
308	이번	17
309	運動	17
310	文藝	17
311	臺灣	17
312	實行	16
313	敎會	16
314	한참	16
315	자리	16
316	남아	16
317	거긔	16
318	冊床	16
319	家庭	16
320	意見	16
321	感情	16
322	道德	16
323	發展	16
324	新詩	16
325	未來	16
326	校長	16
327	現代	16
328	健康	16
329	改造	16
330	法則	15
331	서울	15
332	엇다	15
333	멀리	15
334	노래	15
335	것갓	15
336	언제	15
337	안흘	15
338	여긔	15
339	光景	15
340	態度	15
341	眞實	15
342	建設	15
343	하겟다	15
344	千萬	15
345	進行	15
346	期待	15
347	豊富	15
348	多數	15
349	學者	15
350	財産	15
351	한가지	15
352	表示	15
353	여러	15
354	對答	15
355	英雄	15
356	新聞	15
357	男子	15
358	대개	15
359	用語	15
360	政治	15
361	專工	15
362	整頓	15
363	가운	14
364	나무	14
365	기도	14
366	누가	14
367	다가	14
368	離婚	14
369	發表	14
370	보지	14
371	일도	14
372	만일	14
373	이면	14
374	論文	14
375	程度	14
376	完全	14
377	利益	14
378	眞理	14
379	大槪	14
380	나니	14
381	主義	14
382	發揮	14
383	修爲	14
384	條件	14
385	한울	14
386	經驗	14
387	健全	14
388	形成	14
389	레트	14
390	昨年	13
391	仝日	13
392	안해	13
393	불상	13
394	愛人	13
395	結局	13
396	破壞	13
397	到底	13
398	容恕	13
399	만약	13
400	歷史	13
