**Header Section:**
잡지명	三千理 제15호
발행일	1931년 05월 01일
기사제목	民族保健과 體育獎勵(2), 歐米各國의 現勢와 吾人의 覺悟 (National Health and Promotion of Physical Education (2), The Current Situation in European and American Countries and Our Awakening)
필자	秦蕃
기사형태	논설 (Editorial/Opinion Piece)

**Body Text Translation:**
National Health and Promotion of Physical Education
						Chin Pŏn (秦蕃)
3. Germany
As a defeated nation that became the target of global resentment, Germany's national concern, even more than the economic suffering caused by defeat, was that the majority of young and middle-aged men needed in a healthy state to handle national affairs had been sent to the battlefields and killed or injured. Around 1920, pressure from the Allied powers gradually intensified; not only were armaments restricted, but even police officers responsible for maintaining peace and order could not conduct organized training. Due to starvation, external pressure, and the state of economic collapse, the general populace was groaning. Those who had avoided conscription during the Great War because they were young had lost their virginity due to the women guarding empty homes, became stained with debauchery, abandoned their desire to learn, and the future of Germany was truly lamentable. At this juncture, the stance taken by the government and intellectuals was to adopt a policy of actively compelling physical training for the people through the promotion of sports. As part of this countermeasure, in 1921, the German Grand Sports Stadium (獨逸大運動競技場) located in the suburbs of Berlin (伯林郊外) was renovated and opened. A specialized school related to this was established, focusing on training instructors to be deployed nationwide for the future dissemination of this endeavor, and subsequently, the surge of enthusiasm for sports within post-war Germany grew immensely.
Before the Great European War, the number of social physical education organizations was 8,600 with about 1.1 million members; now, the number of clubs alone has reached 35,000 with 4 million members, of which 2 million are said to be club members. The sudden flourishing of the physical education world after the war can undoubtedly be attributed to government guidance and support, as well as the strong patriotism of the people. Furthermore, the nation's physical education clubs were unified, establishing the German National Physical Education Association (獨逸國民體育團). Currently, 30 universities alone are affiliated, along with about 40 other large physical education organizations. The important organizations are as follows:
1. German Athletics Association (獨逸運動競技協會): This association is organized as a federation of 11 regional branches. According to a 1914 survey, the number of regular members was 153,434, with related associates reaching 256,000.
2. German Strength Sports Association (獨逸力技運動協會): Founded in 1911, it had 11 branches and 31,740 members in 1914.
3. German Football Association (獨逸蹴球協會): Founded in 1900, by 1913 it had 1,936 branches and 161,613 members. The number of competitions held in 1913 involved 1,120,188 competitors in 51,054 matches.
4. German Tennis Association (獨逸庭球協會): Established in 1902, with about 22,000 members.
5. German Cycling Association (獨逸自轉車協會): Established in 1884, with 48,000 members before the war.<44>
6. German Bicycle and Motorcycle Association (獨逸自轉車及自動自轉車協會): This association is a group for athletes who use bicycles and motorcycles in professional sports.
7. German Swimming Association (獨逸水泳協會): Established in 1896, it has 400 branches and about 60,000 members.
8. German Rowing Association (獨逸短艇協會): Established in 1883, with 340 participating groups and about 25,000 skilled members. In 1914, it had 49 "regattas" and 621 "boats" (『뽀-트』).
9. German Sailing Association (獨逸帆走協會): Established in 1888, with 48 groups, 12,000 members. Before the war, members owned 1,610 sailboats.
10. German Skating Association (獨逸滑氷協會): Established in 1890, with 70 groups and 20,000 members.
11. German Ski Association (獨逸스키協會): Established in 1905, formed with 335 branches and 30,000 members.
12. German Self-Defense Association (獨逸保身協會): Established in 1861, with 40,000 members.
13. Central Federation for National and Youth Games (國民及靑年遊戱中央聯盟): Established in 1891. This federation has a complex organization but includes 500 branches and 350 public bodies, comprising 21,000 members.
14. German University Physical Training Association (獨逸大學身體鍛鍊協會): Established in 1905, with 30,000 members.
15. New German Unity Society (新獨逸團結社): Established in 1911. Before the outbreak of the Great War, about 750,000 members belonged to this society.
16. German Sports Magazine and Newspaper Association (獨逸運動雜誌新聞協會): Established in 1910, an institution focused on disseminating physical education theory.
17. Central Association for Sport and Physical Health (運動及身體保健中央協會): This association is a gymnastics and sports organization for workers. Members belonging to this central association include about 300,000 members of the Workers' Gymnastics and Sports Association, about 100,000 members of the Workers' Cycling Association, 15,000 members of the Workers' Water Sports Association, and 200 members of the Workers' Athletics Association, embracing a grand total of 425,000 members.

4. Czechoslovakia
The newly emerged nation of Central Europe, Czechoslovakia (『젝크.스로바키야』), centered around its capital Prague (『뿌라-크』), is filled with the spirit of a rising nation. This Czech (『젝크』) people, while living a bitter life under Austria (墺國) for a long time, awaited their chance, concealing their spirit to escape this hegemony. As a wedge for ethnic unity, they held a kind of national grand sports festival, the "Sokol Slet" (『쏘클.파스트』), every four or eight years in the "Arena" (『아레-나』) on the outskirts of Prague city. Representative young men and women were sent from various regions of Bohemia (『뽀헤미야』) to participate. Groups of women wearing their traditional costume, the "kroj" (『도라하드』 - likely a transcription error for 'kroj'), provided comfort amongst themselves and prayed for the revival of their homeland.<45> Following the Great European War, as a result of national self-determination, this Czech nation gained independence. The first sports festival, the "Sokol Slet," coinciding with this unforgettable independence celebration, was held grandly in June 1920. About 100,000 representative men and women gathered from all over the country participated, adding further distinction. In this country, through this "Sokol" (『쏘클』) movement, they aim to elevate patriotic sentiments while simultaneously improving national health. How meaningful must this kind of gymnastic society have been for the Czech people? Even under German (獨匂國 - likely typo for 獨逸國, Germany, or 墺國, Austria, given context) rule, it is certain that through this gymnastic society, they cultivated the essential spirit unique to the Czech nation. Behold! And so now they have found their own homeland. Through the gymnastic society, women's gymnastics possessed a feminine gracefulness, and men's gymnastics had a masculine vigor. They were always educated with such mind and body, strengthening both. At the national festival held every four years, they celebrated their proud minds and bodies together with the nation. As the national festival of the newly emerged Czech nation, there could be nothing greater or more sacred than this. Thus, it is doubtless that they will achieve good results at the upcoming International Olympic Games to be held in America (米國).

5. Austria (墺國)
This country also became a defeated nation due to the Great European War. With the conclusion of the Great War, following the so-called principle of national self-determination, Hungary (『헝카리』), Czechoslovakia (『젝크.스로박키야』), and Yugoslavia (『뉴고.스로박키야』 - likely referring to parts that formed Yugoslavia) were partitioned and became independent. This result planted the seeds for the destruction of the Austro-Hungarian Empire (墺帝王國), the throne was abolished, and a Republic was established. Consequently, it became a small country with few agricultural villages producing food, and economically weak in other resources as well. Only the oversized capital, Vienna (『위웡』), speaks of the prosperity of the former imperial era. The period around 1919-1920 marked the peak of misery, with chaotic social conditions and a political scene lacking central authority, leading the people only into dire straits. However, among the cabinet ministries forming the government at the time, the Ministry of Social Administration (社會行政省) was the most important. While other ministries had only one Vice Minister, the Ministry of Social Administration had two Vice Ministers, overseeing the two primary institutions: the Social Administration Agency (社會行政院) and the National Health Agency (國民保健院). The National Health Agency focused on alleviating the material deprivation after the war, which consequently led to mental blows, resulting in flagging national morale. The entire population suffered from malnutrition, leading to an increase in incurable patients. Moral decay was rampant, with venereal diseases causing terrible harm among men and women of all classes. Thus, efforts were concentrated on their relief and the improvement of the national health condition.
To lead the people with a future out of such a bleak, dark world into a world of light, promoting vigorous exercise among young boys and girls was considered the most urgent priority. Recognizing the need for a central administrative body for this purpose, the Physical Health Department (身體保健院) and the Physical Training Division (身體鍛鍊課) were established within the National Health Agency. To commemorate their launch, the Agency hosted a conference on physical health and physical training in Vienna (『위웡』) on April 14, 1919, seeking consultation by gathering authorities from various fields. On that day, the report and speech by Mr. Kapp (『카뿌』氏), the Director of the relevant division, began by discussing the miserable post-war national life, the increased mortality rate of infants and young children, physical development hindrances in youth, maternal health, and the relationship between school and home. He asserted that the rise or fall of the new republic's future depended solely on the health of the nation, believed that physical training was the most appropriate measure for the general populace, and explained that the division was established with the purpose of guiding and encouraging it. In this country, it is customary not only for those participating in sports competitions to undergo examination by a sports physician (運動醫) but also to willingly subject themselves to becoming research material for specialized medical scholars.

6. Switzerland (瑞西)
Switzerland as a whole is a park and a resort destination. Also, Switzerland in winter, with St. Moritz (『싼모리스』) as a representative location, offers the best "winter sports" (『원터.스포스』) venues in Europe throughout the country. Furthermore, in summer, the Alps (『알픈스』) attract mountaineers from all over the world. Consequently, the people spontaneously take an interest in mountaineering as exercise, promoting it. The state, cantons (各州), and other public bodies strive to provide facilities suited to this purpose as much as possible. Particularly, as Switzerland is a small nation situated amidst the major European powers, even with special defense treaties, almost all men train their bodies from rebirth (更生 - likely means 'youth' or 'early age'), holding a mindset akin to universal conscription (國民皆兵的 思想). Therefore, national sports and athletic competitions are held annually in various locations, where athletes representing cities, cantons, etc., compete for glory. Observing the parade procession before these representative athletes depart, a troop of athletes follows the band at the front. Next, a representative among the athletes carries the athlete's flag, and the general athletes follow behind. This procession starts small, but from the left and right along its path, people waving small national flags or handkerchiefs (『한가취프』) (on page 63)<46> run out and join the procession from behind, singing together in chorus, responding to cheers, following along in groups of threes and fives. Eventually, it forms a single long serpentine line, winding through the entire city for half a day. Such events aim for the entire citizenry to exercise freely. The Aare River (『알』河) enters the city of Bern (『배룬』市) and flows in an S-shape; the central government building is located here. Across from here, reaching Helvetiaplatz (『헬와에지아.뿌랏스』), is the Kirchenfeld Bridge (『길헨훨트』橋). Below this iron bridge, there is a square, which houses the municipal grand sports ground. This sports ground is not particularly large but is scenically beautiful. Citizens passing over the bridge always witness this courageous exercise, surely providing some encouragement for sports. Similar facilities exist in major cities in various regions.
Furthermore, it is said that the old and young, men and women of Switzerland, especially families, find pleasure in mountaineering in the Alps. Stepping on colorful flowers and grasses in deep green meadows, listening to the bells tied to the necks of grazing cows (牛) echo in the Swiss (『스프스』 - likely typo for 스위스) mountain valleys beyond, singing this as a folk song (俗謠)—when the father sings, the child (兒孩) follows along. Gazing up at the majestic peaks covered in eternal white clouds and snow (皚皚潔潔), the scene of climbing... the entire view—what part of it is not poetry itself? In this way, the people rejoice in summer (夏) and do not yield to winter (冬), utilizing the great nature, simultaneously rejecting natural disadvantages, and helping to promote physical training and exercise. (Continued in next issue)<63>
<44-46, 63>

**Summary**

This article segment discusses the state of physical education promotion in post-WWI Europe, focusing on Germany, Czechoslovakia, Austria, and Switzerland. It highlights how Germany, despite defeat and hardship, massively invested in sports and physical training, unifying clubs under a national body to rebuild national strength and morale. Czechoslovakia used the traditional Sokol movement, a large-scale gymnastics festival, to foster national identity and health after gaining independence. Austria, facing severe post-war decline, established national health bodies emphasizing physical training for youth as crucial for the republic's future. Switzerland is portrayed as naturally inclined towards physical activity, particularly mountaineering, supported by state and public bodies, fostering a strong national physique linked implicitly to defense readiness. For historians of colonial Korea, this article is interesting as it reflects a contemporary Korean intellectual's view on how European nations used physical education and sport not just for health, but explicitly for national revival, fostering patriotism, overcoming national crises (like defeat or oppression), and building collective identity – themes that would resonate strongly within the context of Japanese colonial rule in Korea. The emphasis on national spirit (民族精神) and linking physical strength to national destiny might be seen as a subtle commentary or aspiration for Korea's own situation.

**Named Entities**

獨逸	독일	Germany
秦蕃	진번	Chin Pŏn
伯林	베를린	Berlin
歐洲	구주	Europe
獨逸大運動競技場	독일대운동경기장	German Grand Sports Stadium
獨逸國民體育團	독일국민체육단	German National Physical Education Association
獨逸運動競技協會	독일운동경기협회	German Athletics Association
獨逸力技運動協會	독일역기운동협회	German Strength Sports Association
獨逸蹴球協會	독일축구협회	German Football Association
獨逸庭球協會	독일정구협회	German Tennis Association
獨逸自轉車協會	독일자전거협회	German Cycling Association
獨逸自轉車及自動自轉車協會	독일자전거급자동자전거협회	German Bicycle and Motorcycle Association
獨逸水泳協會	독일수영협회	German Swimming Association
獨逸短艇協會	독일단정협회	German Rowing Association
獨逸帆走協會	독일범주협회	German Sailing Association
獨逸滑氷協會	독일활빙협회	German Skating Association
獨逸스키協會	독일스키협회	German Ski Association
獨逸保身協會	독일보신협회	German Self-Defense Association
國民及靑年遊戱中央聯盟	국민급청년유희중앙연맹	Central Federation for National and Youth Games
獨逸大學身體鍛鍊協會	독일대학신체단련협회	German University Physical Training Association
新獨逸團結社	신독일단결사	New German Unity Society
獨逸運動雜誌新聞協會	독일운동잡지신문협회	German Sports Magazine and Newspaper Association
運動及身體保健中央協會	운동급신체보건중앙협회	Central Association for Sport and Physical Health
첵크.스로박키야	체크슬로바키아	Czechoslovakia
뿌라-크	프라하	Prague
젝크	체크	Czech
墺國	오국	Austria (archaic term for 오스트리아)
쏘클.파스트	소콜 슬레트	Sokol Slet
아레-나	아레나	Arena
뽀헤미야	보헤미아	Bohemia
米國	미국	America (United States)
헝카리	헝가리	Hungary
뉴고.스로박키야	유고슬라비아	Yugoslavia (likely referring to regions that became part of it)
墺帝王國	오제왕국	Austro-Hungarian Empire
위웡	빈	Vienna
社會行政省	사회행정성	Ministry of Social Administration
社會行政院	사회행정원	Social Administration Agency
國民保健院	국민보건원	National Health Agency
身體保健院	신체보건원	Physical Health Department
身體鍛鍊課	신체단련과	Physical Training Division
카뿌	카프	Kapp
瑞西	서서	Switzerland (archaic term for 스위스)
싼모리스	장크트모리츠	St. Moritz
알픈스	알프스	Alps
배룬	베른	Bern
헬와에지아.뿌랏스	헬베티아플라츠	Helvetiaplatz
길헨훨트	키르헨펠트	Kirchenfeld (referring to the Kirchenfeld Bridge)
알 河	아레 강	Aare River

**Glossary**

民族保健	민족보건	National health
體育獎勵	체육장려	Promotion of physical education
歐米	구미	Europe and America
吾人	오인	We/Us (formal, slightly archaic)
覺悟	각오	Awakening; Resolution; Readiness
怨態	원태	Resentment; Grudge
的	적	Target; Mark (used as a suffix like -의)
패전	패전	Defeat (in war)
우려	우려	Concern; Worry
건전상태	건전상태	Healthy state/condition
청장년남자	청장년남자	Young and middle-aged men
死傷여케 하엿다	사상여케 하였다	Caused to be killed or injured (older causative form)
압박	압박	Pressure; Oppression
군비제한	군비제한	Arms limitation/restriction
안녕질서	안녕질서	Peace and order
巡査	순사	Police officer (older term, esp. colonial era)
업서	없어	Without; Lacking (older spelling of 없어)
飢餓	기아	Starvation; Hunger
밋	및	And (older spelling of 및)
파산상태	파산상태	State of bankruptcy/collapse
신음하야 잇섯고	신음하여 있었고	Were groaning (older spelling/form)
年少	연소	Youth; Young age
出征召集	출정소집	Conscription for war
면한 자	면한 자	Those who were exempted
空閨	공규	Empty room (often implying a wife whose husband is away)
직히고 잇든	지키고 있던	Were guarding/keeping (older spelling)
婦女	부녀	Woman/Women (older term)
童貞	동정	Virginity
깨르려버리여	깨뜨려버리어	Having broken/lost (older spelling/form)
淫扉	음비	Debauchery; Licentiousness
好學心	호학심	Desire/Love for learning
前途	전도	Future prospects
此際	차제	At this time; On this occasion
취할 태도	취할 태도	Stance to take; Attitude to adopt
운동장려	운동장려	Promotion of sports/exercise
적극적	적극적	Active; Positive
신체단련	신체단련	Physical training/discipline
강제할	강제할	To compel; To force
방침	방침	Policy; Course of action
가젓섯스니	가졌었으니	Because (they) had (older spelling)
其對策	기대책	Its countermeasure
개조 후	개조 후	After renovation/remodeling
解放	해방	Liberation; Opening (to the public)
차에 관한	차에 관한	Related to this (older form of 이에 관한)
專門學校	전문학교	Specialized school
보급	보급	Dissemination; Propagation
指導員	지도원	Instructor; Guide
양성	양성	Training; Cultivation
주력한바 잇서	주력한 바 있어	Having focused efforts (older form)
전후	전후	Post-war
勃興	발흥	Sudden rise; Flourishing
성대하야저 간다	성대하여져 간다	Is becoming magnificent/grand (older spelling/form)
俱樂部	구락부	Club (older transliteration/term)
융성한	융성한	Flourishing; Prosperous
기인되엿다고	기인되었다고	That it was caused by/attributed to (older spelling)
굿세인	굳센	Strong; Staunch (older spelling)
통일되여 잇서	통일되어 있어	Being unified
창설한	창설한	Founded; Established
加盟	가맹	Affiliation; Joining
포함하야 잇스니	포함하여 있으니	As it includes (older spelling)
重要團體	중요단체	Important organization/group
갓다	같다	Is like; Is as follows (older spelling)
協會	협회	Association
地方支部	지방지부	Regional branch
연합	연합	Federation; Union
會員數	회원수	Number of members
會友	회우	Associate member; Friend of the association
力技	역기	Weightlifting; Strength sports
蹴球	축구	Football (Soccer)
支會	지회	Branch (of an association)
競技回數	경기회수	Number of competitions/matches
庭球	정구	Tennis (older term, now 테니스 is common)
自轉車	자전차	Bicycle (older term for 자전거)
自動自轉車	자동자전차	Motorcycle (older term for 오토바이)
직업적	직업적	Professional; Occupational
水泳	수영	Swimming
短艇	단정	Rowing boat; Skiff
熟練會員	숙련회원	Skilled member
帆走	범주	Sailing
滑氷	활빙	Skating
保身	보신	Self-defense
遊戱	유희	Game; Play; Amusement
聯盟	연맹	Federation; League
包括하야	포괄하여	Including; Encompassing (older spelling)
身體鍛鍊	신체단련	Physical training
結社	결사	Society; Association
雜誌	잡지	Magazine
新聞	신문	Newspaper
注機關	주기관	Key institution; Focused organization (likely typo for 主機關 or an unusual term)
勞働者	노동자	Worker; Laborer (older spelling of 노동자)
體操	체조	Gymnastics; Calisthenics
新興國	신흥국	Newly rising nation
首府	수부	Capital city
興國氣運	흥국기운	Spirit/Atmosphere of a rising nation
충만하야 잇다	충만하여 있다	Is full of; Is filled with (older spelling/form)
쓰라린	쓰라린	Bitter; Painful
시기	시기	Time; Opportunity
엿보아	엿보아	Watching for; Seeking (an opportunity)
覇絆	패반	Hegemony; Domination; Bonds of rule
버서날	벗어날	To escape; To break free from (older spelling)
意氣	의기	Spirit; Mettle
감추고	감추고	Hiding; Concealing
민족규합	민족규합	Ethnic unity/gathering
楔子	설자	Wedge
운동회	운동회	Sports meet; Athletic festival
고유인	고유인	Unique; Traditional (likely 고유의)
무리(群)	무리	Group; Crowd
스사로	스사로	Among themselves (likely 스스로)
위안	위안	Comfort; Consolation
조국	조국	Homeland; Fatherland
부흥	부흥	Revival; Restoration
祈禱하고 잇섯든 것은	기도하고 있었던 것은	The fact that they were praying (older spelling)
민족자결	민족자결	National self-determination
異彩	이채	Distinctiveness; Brilliance
발휘하엿다한다	발휘하였다 한다	It is said that it displayed/showed
고조케하는	고조케하는	Raising; Heightening (older form of 고조시키는)
향상	향상	Improvement; Advancement
꾀하고 잇서	꾀하고 있어	Aiming for; Planning (older spelling)
열마나	얼마나	How much (older spelling)
有意義	유의의	Meaningful; Significant
하엿스랴	하였으랴	Would it have been? (rhetorical, older form)
獨匂國	독일국(?)	Germany(?) (likely typo for 獨逸國 - Germany or 墺國 - Austria)
그네들은	그네들은	They (older form)
必身	필신	Essential spirit (?) (Uncommon term, possibly 필승 (victory) or related to spirit/essence)
涵養하고 잇섯든	함양하고 있었던	Were cultivating; Were fostering (older spelling)
틀님업다	틀림없다	Is certain; Is doubtless (older spelling)
차저 잇섯다	찾아 있었다	Had found (older spelling)
말미암아	말미암아	Due to; Because of
여성답게	여성답게	Womanly; Feminine
優美性	우미성	Gracefulness; Elegance
띄워 잇섯고	띠고 있었고	Possessed; Had (older spelling)
남성답게	남성답게	Manly; Masculine
활발성	활발성	Vigor; Liveliness
强健하게	강건하게	Strongly; Healthily
밧어	받아	Receiving; Undergoing (older spelling)
거행되는	거행되는	Being held; Being carried out
國民祭	국민제	National festival
가치	같이	Together (older spelling)
축복하야 잇섯다	축복하여 있었다	Were blessing; Were celebrating (older spelling)
위대하고도	위대하고도	Great and...
신성한	신성한	Sacred; Holy
업슬 것이다	없을 것이다	Will not exist; There will be none (older spelling)
不遠間	불원간	Soon; Before long
종결	종결	Conclusion; End
소위	소위	So-called
분할 독립	분할 독립	Partitioned independence
破壞	파괴	Destruction
싹	싹	Sprout; Seed; Germ
소멸되고	소멸되고	Being extinguished; Disappearing
共和國	공화국	Republic
성립되엿다	성립되었다	Was established; Was formed (older spelling)
食糧	식량	Food; Provisions
産出	산출	Production; Output
빈약한	빈약한	Poor; Meager; Weak
과대한	과대한	Excessive; Oversized
왕시	왕시	Former times; Past days
제왕조시대	제왕조시대	Imperial dynasty era
번영	번영	Prosperity; Flourishing
비참	비참	Misery; Wretchedness
절정	절정	Peak; Climax
혼돈한	혼돈한	Chaotic
정계	정계	Political world/scene
비경	비경	Dire straits; Pitiful situation
잇끌뿐이다	이끌 뿐이다	Only leads to (older spelling)
각성중	각성중	Among the ministries
차관	차관	Vice Minister
웃듬이 되여잇섯다	으뜸이 되어있었다	Was primary; Was chief (older spelling)
물질적으론	물질적으로는	Materially; Physically
결핍하야	결핍하여	Being deficient; Lacking (older spelling)
정신적 타격	정신적 타격	Mental blow; Psychological shock
밧어	받아	Receiving (older spelling)
사기	사기	Morale
부진되야	부진되야	Becoming sluggish; Flagging (older spelling)
영양부족	영양부족	Malnutrition; Lack of nutrition
불치환자	불치환자	Incurable patient
늘어 잇서	늘어 있어	Increasing (older spelling)
풍기퇴폐	풍기퇴폐	Decay of public morals
화류병	화류병	Venereal disease (older term)
참해	참해	Terrible harm; Calamity
자못	자못	Quite; Very; Considerably
만어저 잇슴으로	많아져 있음으로	Because it has increased (older spelling)
구제	구제	Relief; Rescue; Aid
개선	개선	Improvement
참담한	참담한	Disastrous; Tragic; Horrible
암흑계	암흑계	Dark world; World of darkness
광명세계	광명세계	World of light; Bright world
인도함에는	인도함에는	In leading; To guide
오로지	오로지	Only; Solely; Exclusively
소청남녀	소청남녀	Young boys and girls
급무중에 위주라하야	급무중에 위주라 하여	Saying it is the priority among urgent tasks (older form)
필요	필요	Need; Necessity
