Magazine Title: 삼천리 제3권 제9호
Publication Date: 1931년 09월 01일
Article Title: 文壇雜話 (Literary World Gossip)
Article Type: 소식 (News/Updates)

文壇雜話 (Mundan Chaphwa - Literary World Gossip)

Proletarian Arts Federation (P'ŭro Yemaeng) executives Pak Yŏnghŭi, Yi Kiyŏng, Im Hwa, Yun Kijŏng, An Mak, Song Yŏng, Kwŏn Hwan, and others groaned for many days in detention centers during the Sambok heat.
Since Kobayashi Takiji's "Solitary Cell" ("Dokubō," published in *Chūō Kōron*, July issue) and the detention center literature mentioned above are likely to emerge, the gentlemen's suffering will not have been in vain.

Time flies; Kim Pokchin, the first and only party member among writers, will soon complete his sentence and be released from prison. We look forward to the day when the figures of the Proletarian group will be sculpted by his hand.

The various novels currently serialized in newspapers are famously long enough that a short-lived person might die without seeing their conclusion. Kim Tongin's "Those Young People" ("Chŏlmŭn Kŭdŭl") in the *Tonga Ilbo* is already at 270 installments. Yŏm Sangsŏp's "Three Generations" ("Samdae") in the *Chosŏn Ilbo* is already at 200 installments. Ch'oe Haksong's "Extra Edition Era" ("Hooe Sidae") in the *Maeil Sinbo* has also reached nearly 300 installments.
They must be long because they are masterpieces, but if they are too long, they invite tedium from the readers. Looking at the examples of the *Ōsaka Mainichi* and *Ōsaka Asahi*, it was common practice for them to end around 120 or 130 installments.

Kim Tongin's "Those Young People," Yŏm Sangsŏp's "Three Generations," and Ch'oe Haksong's "Extra Edition Era" are said to command manuscript fees of 1 Wŏn 50 Chŏn to 2 Wŏn per daily installment. If only there were ten such newspapers, however wanting, they could help the honorably poor writers—<82>

Since Il Yŏp and Tan Sil, there have been no female writers (閨秀文人). What has the English Department at Ewha Hakdang been doing that it hasn't sent even one talented woman (才媛) to the literary world in over 10 years? Alas!

While we have Yi Hyosŏk, Yu Chino, and others as writers from the Kyŏngsŏng Imperial University faction, we also wish to have several from the Yŏnhŭi College Literature Department faction, and also several from P'yŏngyang's Sungsil College Literature Department faction. Aren't Yŏnhŭi and Sungsil too quiet? Especially since Sungsil has a creative professor like Yang Chudong.

Poet Pyŏn Yŏngno received over 2,000 Wŏn with the support of a Mr. Chang, a wealthy man from the Yŏngnam region, and went to study literature in America; it is an event worthy of peers' admiration and envy (欽羨).

Yi Ŭnsang has stopped writing for the magazine *Sinsaeng* and has taken up a position as a lecturer at Ewha Womans College, following in Pyŏn Yŏngno's footsteps. This is also sufficient to make him a target of admiration and respect (欽望).

Recently, the literary activities of the "Overseas Literature" (海外文學) group have been significant. I Harun is busy daily introducing overseas short stories in the *Chosŏn Ilbo*; Chŏng Insŏp is busy lecturing on literature at Yŏnhŭi College (延專); Sŏ Hangsŏk of German literature is absorbed in creating the Sunday reading page for the *Tonga Ilbo*; Yi Sŏn'gŭn is showing exceptional reputation (異數의 聲價) in historical writing; and other gentlemen are secretly wielding their pens and tongues. We look forward to their future.

Surprisingly, Yi Kwangsu and Yŏm Sangsŏp are among those who do not read works written by others much. This is a section from the frank confessions (以實直告) of both gentlemen.

Even speaking of Japan, there are many famous writers in the Christian group, such as Kagawa Toyohiko and Uchimura Kanzō. But in Chosŏn? Can we only name Chŏn Yŏngt'aek and Pang In'gŭn? People like Sin Hŭngu,<83> Yun Ch'iho, and others say day and night, "We've come back from observing the world," "We've come back from viewing the Holy City of Judea," but they haven't produced even a single poem recited in the old city of Jerusalem, let alone a single passage of travel writing (紀行文) worthy of the name. If that precious money had been given to other writers to travel, wouldn't brilliant masterpieces (燦然한 名作品) have emerged? The world is indeed unfair.

Sŏnghae Yi Ik'sang trekked (跋涉) Paektu Mountain this summer! With this, the writers who have seen Paektu Mountain are An Chaehong, Pyŏn Yŏngno, and now Sŏnghae.

An Sŏ Kim Ŏk, after weeping red tears (紅淚) for a time due to sad love (哀戀) and tragic love (悲戀), announced his resolute departure for Shanghai, but it seems postponed again. Friends strongly dissuade (極挽留) him, saying the best plan (最上策) would be for this poet not to set foot in Shanghai, the city of Mahjong (麻雀) that he likes.

Sŏmsap's (Yŏm Sangsŏp's pen name) full-length novel "Love and Sin" ("Sarang kwa Choe") was handed over to Pakmun Sogwan for a first edition fee (初版料) of 300 Wŏn. If this were a foreign country, there would surely be talk of tens of thousands of Wŏn— How could it be that only one or two novelists lament (恨嘆) this?

Kun'gi (Group Flag) published a long article denouncing (聲討) the Proletarian Arts Federation (P'ŭro Yemaeng). Even as an outsider (局外者), one takes interest (興味) in this dispute (紛糾), inasmuch as "democracy," etc., becomes the central point of argument. <84>

**Summary**

This article provides a snapshot of the Korean literary scene in September 1931. It reports on the recent arrest and detention of prominent members of the Proletarian Arts Federation (KAPF), mentions the impending release of writer Kim Pokchin, and comments on the extraordinary length of popular serialized novels in major newspapers, noting their relatively low pay compared to Japanese standards. It laments the lack of prominent female writers emerging from institutions like Ewha Hakdang and encourages literary activity from colleges like Yŏnhŭi and Sungsil. Updates are given on writers Pyŏn Yŏngno (studying abroad), Yi Ŭnsang (new teaching position), the activities of the 'Overseas Literature' group, and the travels of Yi Ik'sang to Paektu Mountain. Personal anecdotes include Yi Kwangsu and Yŏm Sangsŏp's reading habits, Kim Ŏk's personal troubles and postponed trip, and the low payment Yŏm Sangsŏp received for his novel. The piece also touches upon the scarcity of notable Christian writers in Korea compared to Japan and mentions an ideological dispute involving the Proletarian Arts Federation being denounced by another group called Kun'gi.

From a historical perspective, this article is valuable for its direct commentary on the political suppression faced by left-leaning writers (KAPF arrests), the economic hardships of writers (low manuscript fees), the state of literary production (serialized novels, lack of female writers, university affiliations), the influence of foreign literature and travel, and the internal ideological conflicts within the literary movement (KAPF vs. Kun'gi). It reflects the constrained yet active cultural environment of colonial Korea.

**Named Entities**

朴英熙	박영희	Pak Yŏnghŭi
李箕永	이기영	Yi Kiyŏng
林和	임화	Im Hwa
尹基鼎	윤기정	Yun Kijŏng
安漠	안막	An Mak
宋影	송영	Song Yŏng
權煥	권환	Kwŏn Hwan
小林喜多二	고바야시 다키지	Kobayashi Takiji
中央公論	중앙공론	Chūō Kōron
金復鎭	김복진	Kim Pokchin
푸로레 群像	프로레 군상	Proletarian Group Figures (Implied reference to KAPF members)
東亞日報	동아일보	Tonga Ilbo
金東仁	김동인	Kim Tongin
朝鮮日報	조선일보	Chosŏn Ilbo
廉相涉	염상섭	Yŏm Sangsŏp
每日申報	매일신보	Maeil Sinbo
崔鶴松	최학송	Ch'oe Haksong
大阪每日	오사카 마이니치	Ōsaka Mainichi
大阪朝日	오사카 아사히	Ōsaka Asahi
一葉	일엽	Il Yŏp
梨花學堂	이화학당	Ewha Hakdang
京城帝大	경성제대	Kyŏngsŏng Imperial University
李孝石	이효석	Yi Hyosŏk
兪鎭午	유진오	Yu Chino
延禧專門	연희전문	Yŏnhŭi College
平壤崇實	평양숭실	P'yŏngyang Sungsil College
梁柱東	양주동	Yang Chudong
卞榮魯	변영노	Pyŏn Yŏngno
張某	장모	Chang Mo (Mr. Chang)
亞米利加	아미리가	America
李殷相	이은상	Yi Ŭnsang
新生	신생	Sinsaeng (Magazine name)
梨花女子專門	이화여자전문	Ewha Womans College
海外文學	해외문학	Overseas Literature (Group/Movement)
異河潤	이하윤	I Harun
鄭寅燮	정인섭	Chŏng Insŏp
延專	연전	Yŏnjŏn (Abbreviation for Yŏnhŭi College)
徐恒錫	서항석	Sŏ Hangsŏk
李瑄根	이선근	Yi Sŏn'gŭn
李光洙	이광수	Yi Kwangsu
賀川豊彦	가가와 도요히코	Kagawa Toyohiko
內村鑑三	우치무라 간조	Uchimura Kanzō
田榮澤	전영택	Chŏn Yŏngt'aek
方仁根	방인근	Pang In'gŭn
申興雨	신흥우	Sin Hŭngu
尹致昊	윤치호	Yun Ch'iho
猶太聖都	유태성도	Holy City of Judea (Jerusalem)
星海 李益相	성해 이익상	Sŏnghae Yi Ik'sang (Sŏnghae is pen name)
白頭山	백두산	Paektu Mountain
安在鴻	안재홍	An Chaehong
岸曙 金億	안서 김억	An Sŏ Kim Ŏk (An Sŏ is pen name)
上海	상해	Shanghai
想涉	상섭	Sangsŏp (Pen name for Yŏm Sangsŏp)
博文書舘	박문서관	Pakmun Sogwan (Publishing House)
群旗	군기	Kun'gi (Group Flag - organization/publication)
푸로藝盟	프로예맹	P'ŭro Yemaeng (Proletarian Arts Federation / KAPF)

**Glossary**

文壇雜話	문단잡화	Literary world gossip/miscellany
푸로藝盟	프로예맹	Proletarian Arts Federation (KAPF)
幹部	간부	Executive member, cadre
留置場	유치장	Detention center, jail
呻吟	신음	Groaning, moaning
獨房	독방	Solitary confinement cell
滿期	만기	Full term (of imprisonment)
出獄	출옥	Release from prison
群像	군상	Group portrait, figures
彫刻	조각	Sculpture, carving
連載	연재	Serialization
結末	결말	Ending, conclusion
밋첫다	미쳤다	Reached (older spelling of 미쳤다)
傑作	걸작	Masterpiece
支離	지리	Tedium, boredom (likely from 지리멸렬하다 - to be incoherent, tedious)
通例	통례	Common practice, custom
稿料	고료	Manuscript fee
淸貧	청빈	Honorable poverty
閨秀文人	규수문인	Well-bred female writer
才媛	재원	Talented woman
寂寂치	적적지	Quiet, desolate (adverbial form, older conjugation)
創作家的	창작자가	Creative, writer-like (adjective)
後援	후원	Support, backing
欽羨	흠선	Admiration and envy
就任	취임	Assuming a post
欽望	흠망	Admiration and respect
標的	표적	Target
奔走	분주	Being busy, rushing about
餘念	여념	Other thoughts, distraction (used as 'without distraction')
著述	저술	Writing, authorship
異數	이수	Exceptional, outstanding
聲價	성가	Reputation, fame
筆舌	필설	Pen and tongue; writing and speaking
以實直告	이실직고	Telling the truth frankly, confessing
著名	저명	Famous, well-known
紀行文	기행문	Travelogue
燦然	찬란	Brilliant, splendid
跋涉	발섭	Trekking, traversing difficult terrain
哀戀	애련	Sad love
悲戀	비련	Tragic love
紅淚	홍루	Red tears (poetic term for deep sorrow)
決然히	결연히	Resolutely, determinedly
麻雀	마작	Mahjong
最上策	최상책	The best plan/policy
極挽留	극만류	Strongly dissuading/detaining
初版料	초판료	First edition royalty/fee
恨嘆	한탄	Lament, deplore
聲討	성토	Denunciation, condemnation
局外者	국외자	Outsider
紛糾	분규	Dispute, entanglement
興味	흥미	Interest
업다	없다	To not exist/have (older spelling)
십고	싶고	To want to (older spelling/form of -고 싶고)
가튼	같은	Like, such as (older spelling)
가젓건만	가졌건만	Although (they) possessed (older spelling/conjugation)
갓스니	갔으니	Since (he/she/they) went (older spelling/conjugation)
잇스면	있으면	If there is/are (older spelling)
왓슴네	왔습니다	Came (older spelling/humble form)
업스랴	없으랴	Would there not be? (older rhetorical form)
밧고	받고	Receiving (older spelling)
잇스런만	있으련만	Although there would be (older spelling/conjugation)
엇지	어찌	How, why (older spelling)
갓게	갖게	To come to have/possess (older spelling of 갖게)


---------------------------


잡지명	삼천리 제3권 제9호
발행일	1931년 09월 01일
기사제목	文壇雜話
기사형태	소식

文壇雜話
푸로藝盟 幹部 朴英熙
李箕永
林和
尹基鼎
安漠
宋影
權煥 等 諸氏 三伏 더위에 留置場서 多日 呻吟.
小林喜多二의 『獨房』 『中央公論 七月 所載』 以上의 留置場 文學이 나올 터이니 諸氏의 고생이 헛수고 아니겟다.
歲月은 빨너 文人으로 最初 唯一의 黨員이든 金復鎭도 이제 오라지 안어 滿期 出獄이 될 터이다. 그의 손으로 푸로레 群像이 彫刻 되어질 날이 期待된다.
