**Header Section:**
Magazine Title: 三千里
Publication Date: 1936-04-01
Article Title: 東京軍隊事變畵報(三千里 四月號別冊附錄) (Pictorial Report on the Tokyo Military Incident (Samch'ŏlli April Issue Special Supplement))
Article Type: 잡저 (Miscellaneous Article/Feature)

**Body Text Translation:**
Pictorial Report on the Tokyo Military Incident (Samch'ŏlli April Issue Special Supplement)

Establishment of the New Hirota Cabinet <401>

Recent Tokyo City Streets (Top: Vicinity of Kōjimachi Ward · Middle: Vicinity of Mitsui Bank in the Financial District · Bottom: Marunouchi) <403>

(Kudan Military Hall where the Martial Law Command Headquarters was established)

Progression of the Tokyo Incident - Announced by the Martial Law Command Headquarters

(Tokyo Telephone/Telegram) 4th, 1:30 PM, Martial Law Command Headquarters Announcement
Statement by Martial Law Command Authorities
The outline of the progression of this incident is as follows:

★ (Martial Law Commander, Lieutenant General Kasumi Kaoru)

In the early morning of February 26th, approximately 1,400-odd officers and men belonging to the Konoe Infantry 3rd Regiment, Infantry 1st Regiment, Infantry 3rd Regiment, Field Heavy Artillery 7th Regiment, etc., disrupted military discipline and dared to mobilize illegally, starting a rebellion.
First, they attacked the Prime Minister's Official Residence, the private residence of Lord Keeper of the Privy Seal Saitō, the private residence of Inspector General of Military Education Watanabe, the lodging of former Lord Keeper of the Privy Seal Makino (Yugawara Itōya Ryokan), the residence of Grand Chamberlain Suzuki, the private residence of Finance Minister Takahashi, etc., causing the immediate deaths of Lord Keeper of the Privy Seal Saitō and Inspector General of Military Education Watanabe, inflicting serious injuries on Grand Chamberlain Suzuki and Finance Minister Takahashi (Finance Minister Takahashi died on ■ day). Next, these rebel troops positioned themselves in the vicinity of Nagata-chō, Kōjimachi Ward, and proceeded to cut off internal and external traffic.
Their stated purpose, according to their manifesto, was, amid a grave internal and external crisis, to eliminate the ringleaders of the destruction of the national polity (國體) such as the elder statesmen (元老), senior vassals (重臣), financial cliques (財閥), military cliques (軍閥), bureaucrats (官僚), and political parties (政黨), thereby upholding the great cause and defending and manifesting the national polity.
As the incident occurred, the Garrison Commander immediately commanded the troops stationed in Tokyo to strive for the maintenance of public order, and at the same time, at 3:00 PM, ordered wartime garrison duty for the 1st Division.

◇ Leaflets scattered from airplanes

During this time, parts of the units from Kōfu, Sakura, Kōchi, Utsunomiya, etc., were ordered to enter the capital. These units arrived in the capital respectively on the night of the same day and came under the command of the Garrison Commander. On the following day, the 27th, a partial implementation of martial law was ordered for the relevant area of Tokyo City and newly <404> ■…■ became. However, if strong measures were taken immediately to suppress these rebel troops, there was concern it would invite a ■■■ tragedy. If, unfortunately, a situation arose where gunfire was exchanged, the ■ castle area is frighteningly close to the Imperial Palace, and also includes the residences of the Imperial family, various government offices, foreign legations, and ■■■ residents' homes. The impact on the public mind and the extent of the harm caused would have been immeasurable ■, so to avoid this, while first strictly encircling and monitoring the rebel troops, over three days, efforts were made through fervent persuasion by fellow officers to convince the rebel leaders to return to their original units. However, they still refused to listen, and by the 28th, as they did not obey the Imperial Command Order (奉勅命令), there was finally no choice but to resolve on a forceful ■ settlement. On the night of the 28th, units from Utsunomiya, Matsumoto, Mito, Sendai, Wakamatsu, etc., were ordered into the capital, and after arriving, they each came under the command of the Martial Law Commander. Thus, on the morning of the ■ 29th, residents in the vicinity of Kōjimachi and Nagata-chō were first ordered to evacuate, citizen traffic was halted, and while proceeding towards a forceful resolution against the rebel troops, on the other hand, non-commissioned officers and soldiers were given room to surrender. Through airplanes, tanks, etc., leaflets persuading surrender were scattered, striving to ■ reflection. As a result, officers and soldiers gradually began to surrender one after another, and by the afternoon of the same day, ■ surrendered. They were each disarmed and ■ confined and accommodated in the barracks.

★ (Main Gate and Sentry of the Martial Law Command Headquarters)

★ (Area around Kōjimachi Ward)

Among the leaders of the ■, Naka Noshirō committed suicide, and most of the others were confined in the Garrison Prison, and the rebellion was suppressed without any exchange of ■ fire. <405>

★ (Full View of the Metropolitan Police Department)

Metropolitan Police Department Announcement

(Tokyo Telephone/Telegram) Metropolitan Police Department, 4th, 4:30 PM Announcement
At dawn, 5:00 AM on February 26th, upon hearing reports that the Metropolitan Police Department was surrounded by a portion of the army, an emergency call-up ■■■ was immediately carried out. The Superintendent-General and chiefs of various departments and sections gathered immediately, and as a result of contacting military officials, recognizing the gravity of the situation ■■■, it was decided that the suppression of the rebel troops would be handled by the military itself, and the police would dedicate themselves solely to the ■■■ maintenance of general public order. An extraordinary police general headquarters was established at the Kanda Nishiki-chō Police Station, the deployment of subordinate units was determined ■ accordingly, approximately 9,000 police officers from the 82 stations under its jurisdiction and Metropolitan Police Department personnel immediately took up their posts ■. Seen from the perspective of ■, public order in Tokyo was well maintained with a calm and composed attitude ■.
Past 5:00 AM on February 26th, the Prime Minister's Official Residence, the Lord Keeper of the Privy Seal's residence, the Finance Minister's residence, and the ■ Inspector General of Military Education Watanabe's residence were attacked by armed troops commanded by some Army officers ■. The ■ Department was also surrounded by powerful military forces, and upon receiving urgent reports of traffic blockades in the entire Nagata-chō area centered around the Army Ministry, the General Staff Headquarters, the Garrison Command Headquarters, the Aviation ■■, the Army Minister's official residence, and the Prime Minister's Official Residence ■, the ■ leadership immediately gathered and conferred. As a result, surmising that the incident was not merely an attack by some officers but an action by units belonging to the chain of command, they immediately requested ■■ Tokyo ■■ the Tokyo Garrison Command Headquarters that the suppression of the rebel troops be done by the military's hand ■. Given this situation, unless the rebel troops took active measures against the police officers ■, it was a separate issue, but otherwise, acting [against them] would result in many sacrifices ■, potentially becoming a full-scale ■ conflict between the military and the police, further expanding the disruption of public order and leading to a situation where the incident could not be resolved. Therefore, they decided on an attitude of striving to avoid conflict and calmly and composedly undertaking the maintenance of public order.
Meanwhile, at 5:30 AM, an emergency summons order was issued to all police officers under its jurisdiction, the Extraordinary Security General Headquarters was ■ established at the Kōjimachi Station, department and section chiefs gathered, security directives were issued to the chiefs of all subordinate stations, and at the same time, deployments were decided. By 7:30 ■, the deployment of negotiators was completed, and each department and station also performed their respective designated duties.

★ (■■ Main Gate Front ■■)

■■ The headquarters capital division maintained close contact with the Home Ministry, Tokyo Garrison Command Headquarters, Kempeitai Headquarters, Tokyo Kempeitai, etc., ■■■■■■■ ■■, ■ striving for the maintenance of general ■ public order. At 3:00 PM, the Wartime Garrison Order was proclaimed, and on ■ 20 <406> at 7:55 PM, it came under the command of the Martial Law Commander, ■ handling affairs under martial law, and gradually recovering to a normal state. During this time, the guarded locations continued to include protection of high officials, ■■ guarding of critical locations, ■■■■■■■, ■■ of ■■, crime ■ prevention, prevention, etc., were emphasized. Therefore, the city, excluding a part of the area where the rebel troops were located, maintained ■■ almost normal conditions.
The police telephone and communication facilities continued traffic transmission and reception continuously while under the siege of the rebel troops since the incident began.

★(Full View of the Home Ministry)

★(Tokyo Asahi Shimbun Company) <407>

The Three Senior Vassals Who Died Instantly

(Former Lord Keeper of the Privy Seal Saitō)

(Former Finance Minister Takahashi)

(Former Inspector General of Military Education Watanabe)

★The Former Okada Cabinet at the Time of its Formation
(Photo from right: Minister of Agriculture Yamazaki, Minister of Foreign Affairs Hirota, Minister of Home Affairs Gotō, behind him Minister of Finance Fujii, Minister of Commerce Machida, Prime Minister Okada, Minister of Communications Tokonami, Minister of Justice Ohara, Minister of ■ Ōsumi, Minister of Railways Uchida, Minister of War Hayashi, Minister of Education Matsuda) <408>

The Situation and the Elder Statesmen/Senior Vassals
Top row: Count Kiyoura, Count Makino, Baron Wakatsuki, Former Prime Minister Okada, Former Privy Council President Ichiki, Lord Keeper of the Privy Seal Yuasa

Tokyo Under Martial Law
【Top】 Sakura unit heading out for security duty carrying the military flag (Near Shinanomachi)
【Middle】 Utsunomiya unit arriving at Shinjuku Station
【Bottom】 Residences of Senior Vassals attacked
Top right: Former Finance Minister Takahashi
Bottom right: Former Inspector General of Military Education Watanabe
Top left: Former Lord Keeper of the Privy Seal Saitō's ■
■…■ <409>

★The Heart of the Financial World
Top is Nippon ■…■
Left is the newly built large vault of Mitsui Bank across from Mitsukoshi, with an interior of 90 tsubo (approx. 297 sq meters) <410>
<401-410>

**Summary**

This article from the April 1936 issue of *Samch'ŏlli* magazine provides a pictorial report and official accounts of the February 26 Incident in Tokyo. It details the initial uprising by approximately 1,400 Imperial Japanese Army soldiers, their attacks on key government officials and locations, and the stated aim of eliminating perceived threats to the "national polity." The piece includes announcements from the Martial Law Command and the Metropolitan Police Department outlining the military's response, the declaration of martial law, the strategy of containment followed by persuasion, and the eventual surrender of the rebel troops without major bloodshed in the city center.

For historians studying Korean colonial history, this article is interesting as it shows how major political events in the Japanese metropole were reported in a prominent Korean magazine. The detailed accounts, attributed directly to Japanese authorities (Martial Law Command, Police), highlight the flow of official information into the colony. The focus on the instability within the Japanese military and political elite could be analyzed for how it might have been perceived by Korean readers, potentially offering a glimpse into the vulnerabilities of the colonial power. The inclusion of Japanese names, places, and military units demonstrates the interconnectedness and the dominance of Japanese affairs in the information landscape of colonial Korea.

**Named Entities**

三千里	삼천리	Samch'ŏlli
東京	도쿄	Tokyo
廣田	히로타	Hirota
麴町區	고지마치구	Kōjimachi Ward
三井銀行	미쓰이 은행	Mitsui Bank
丸의內	마루노우치	Marunouchi
九段軍人會館	구단 군인회관	Kudan Military Hall (Kudan Gunjin Kaikan)
戒嚴司令部	계엄사령부	Martial Law Command Headquarters
香椎中將	가시이 중장	Lieutenant General Kasumi Kaoru
近衛步兵三聯隊	고노에 보병 3연대	Konoe Infantry 3rd Regiment
步兵一聯隊	보병 1연대	Infantry 1st Regiment
步兵三聯隊	보병 3연대	Infantry 3rd Regiment
野戰重砲兵第七聯隊	야전 중포병 제7연대	Field Heavy Artillery 7th Regiment
首相官邸	수상관저	Prime Minister's Official Residence
齋藤內大臣	사이토 내대신	Lord Keeper of the Privy Seal Saitō (Makoto)
渡邊敎育總監	와타나베 교육총감	Inspector General of Military Education Watanabe (Jōtarō)
牧野前內大臣	마키노 전 내대신	Former Lord Keeper of the Privy Seal Makino (Nobuaki)
湯河原伊東屋旅館	유가와라 이토야 료칸	Yugawara Itōya Ryokan
鈴木侍從長	스즈키 시종장	Grand Chamberlain Suzuki (Kantarō)
高橋大藏大臣	다카하시 대장대신	Finance Minister Takahashi (Korekiyo)
永田町	나가타초	Nagata-chō
第一師團	제1사단	1st Division
甲府	고후	Kōfu
佐倉	사쿠라	Sakura
高知	고치	Kōchi
宇都宮	우쓰노미야	Utsunomiya
松本	마쓰모토	Matsumoto
水戶	미토	Mito
仙臺	센다이	Sendai
若松	와카마쓰	Wakamatsu
野中四郞	노나카 시로	Naka Shirō (likely Nonaka Shirō)
衛戍刑務所	위수형무소	Garrison Prison
警視廳	경시청	Metropolitan Police Department
神田錦町警察署	간다 니시키초 경찰서	Kanda Nishiki-chō Police Station
陸軍省	육군성	Army Ministry
參謀本部	참모본부	General Staff Headquarters
警備司令部	경비사령부	Garrison Command Headquarters
航空■■	항공■■	Aviation ■■
陸相官邸	육상관저	Army Minister's Official Residence
恒町署	고지마치서	Kōjimachi Station (likely error for 麴町署 - Kōjimachi Station)
內務省	내무성	Home Ministry
憲兵司令部	헌병사령부	Kempeitai Headquarters
東京憲兵隊	도쿄 헌병대	Tokyo Kempeitai
東京朝日新聞社	도쿄 아사히 신문사	Tokyo Asahi Shimbun Company
齋藤	사이토	Saitō
高橋	다카하시	Takahashi
渡邊	와타나베	Watanabe
岡田	오카다	Okada
山崎農相	야마자키 농상	Minister of Agriculture Yamazaki (Tatsunosuke)
廣田外相	히로타 외상	Minister of Foreign Affairs Hirota (Kōki)
後藤內相	고토 내상	Minister of Home Affairs Gotō (Fumio)
藤井藏相	후지이 장상	Minister of Finance Fujii (Sadanobu)
町田商相	마치다 상상	Minister of Commerce Machida (Chūji)
床次遞相	도코나미 체상	Minister of Communications Tokonami (Takejirō)
小原法相	오하라 법상	Minister of Justice Ohara (Naoshi)
大■相	오■상	Minister of ■ Ōsumi (Mineo - Navy Minister)
內田鐵相	우치다 철상	Minister of Railways Uchida (Nobuya)
林陸相	하야시 육상	Minister of War Hayashi (Senjūrō)
松田文相	마쓰다 문상	Minister of Education Matsuda (Genji)
淸浦伯	기요우라 백	Count Kiyoura (Keigo)
牧野伯	마키노 백	Count Makino (Nobuaki)
若槻男	와카쓰키 남	Baron Wakatsuki (Reijirō)
一木前樞相	이치키 전 추상	Former Privy Council President Ichiki (Kitokurō)
湯淺內府	유아사 내부	Lord Keeper of the Privy Seal Yuasa (Kurahei)
信濃町	시나노마치	Shinanomachi
新宿驛	신주쿠역	Shinjuku Station
日本■…■	일본■…■	Nippon ■…■ (Likely 日本銀行 - Bank of Japan)
三越	미쓰코시	Mitsukoshi

**Glossary**

事變	사변	Incident; disturbance (often referring to military or political upheavals)
畵報	화보	Pictorial report; news in pictures
別冊附錄	별책부록	Special supplement; separate volume appendix
內閣	내각	Cabinet (government)
成立	성립	Establishment; formation
市街	시가	City streets; urban area
附近	부근	Vicinity; nearby area
金融街	금융가	Financial district
戒嚴司令部	계엄사령부	Martial Law Command Headquarters
設置	설치	Establishment; installation
軍人會館	군인회관	Military Hall; Soldiers' Club
經過	경과	Progression; course of events
發表	발표	Announcement; publication
當局	당국	The authorities concerned
早朝	조조	Early morning
聯隊	연대	Regiment (military unit)
將兵	장병	Officers and soldiers
軍秩	군질	Military discipline/order (older term for 軍紀 - military discipline)
紊亂	문란	Disruption; disorder; disturbance
不法	불법	Illegal; unlawful
出動	출동	Mobilization; dispatch; sortie
敢行	감행	Daring execution; venturing to do
叛亂	반란	Rebellion; revolt
官邸	관저	Official residence
私邸	사저	Private residence
總監	총감	Inspector General; Superintendent General
宿舍	숙사	Lodging; dormitory; billet
侍從長	시종장	Grand Chamberlain
大藏大臣	대장대신	Minister of Finance (historical title)
襲擊	습격	Attack; raid
卽死	즉사	Instant death
重傷	중상	Serious injury
死去	사거	Death; demise (formal)
附近	부근	Vicinity
位置	위치	Position; location
內外	내외	Internal and external; inside and outside
交通	교통	Traffic; communication; transport
遮斷	차단	Blockade; interception; cutting off
目的	목적	Purpose; objective; aim
趣意書	취의서	Manifesto; statement of purpose
依하면	의하면	According to (older grammar form of -에 의하면)
重大	중대	Serious; grave; significant
危急	위급	Crisis; emergency
之際	지제	At the time of; occasion (used in formal/older writing)
元老	원로	Elder statesman (Genrō in Japanese context)
重臣	중신	Senior vassal; important minister; key official
財閥	재벌	Financial clique; conglomerate (Zaibatsu in Japanese context)
軍閥	군벌	Military clique; warlords
官僚	관료	Bureaucrat; officialdom
政黨	정당	Political party
國體	국체	National polity; national essence (Kokutai in Japanese context)
破壞	파괴	Destruction
元兇	원흉	Ringleader; main culprit
艾除	예제	To eliminate; eradicate (literary/formal)
大義	대의	Great cause; justice
擁護	옹호	Defense; protection; support
開顯	개현	To manifest; reveal
發生	발생	Occurrence; outbreak
警備司令官	경비사령관	Garrison Commander
卽時	즉시	Immediately; at once
在東京	재도쿄	Stationed in Tokyo; present in Tokyo
部隊	부대	Military unit; troops
指揮	지휘	Command; direction
治安	치안	Public order; peace and security
維持	유지	Maintenance; preservation
同時	동시	Simultaneously; at the same time
午後	오후	Afternoon (P.M.)
師團	사단	Division (military unit)
戰時警備	전시경비	Wartime garrison duty/security posture
下令	하령	To issue an order
這間	차간	During this time; meanwhile (older term)
入束	입속	Enter the capital (束 refers to Tokyo, the capital) (older term)
各各	각각	Respectively; each
同日夜	동일야	The night of the same day
着束	착속	Arrive in the capital (older term)
翌	익	The following (day, year, etc.)
區域	구역	Area; zone; district
戒嚴令	계엄령	Martial Law
施行	시행	Implementation; enforcement
鎭壓	진압	Suppression; quelling
爲하야	위하여	For the purpose of; in order to (older spelling of 위하여)
强硬手段	강경수단	Strong measures; hard-line methods
取할時	취할 시	When taking (action) (older phrasing)
招來	초래	To bring about; cause; invite
念慮	염려	Concern; worry; anxiety
萬一	만일	If by any chance; in the unlikely event
不幸	불행	Unfortunately
兵火	병화	Warfare; fires of war
相交	상교	To exchange (fire)
事態	사태	Situation; state of affairs
惹起	야기	To cause; give rise to; provoke
宮城	궁성	Imperial Palace
가까우며	가까우며	Being close (older connective form)
	또	Also; again (older spelling)
皇族邸	황족저	Imperial family residences
各官廳	각관청	Various government offices
外國公館	외국공관	Foreign legations/consulates
住民	주민	Residents; inhabitants
居宅	거택	Residence; dwelling
包含	포함	Inclusion; containing
人心	인심	Public sentiment; the minds of the people
影響	영향	Influence; effect
加害	가해	Infliction of harm; damage
헤아릴수없든	헤아릴 수 없던	Was immeasurable/incalculable (older spelling/form)
避하기爲하야	피하기 위하여	In order to avoid (older spelling)
嚴重히	엄중히	Strictly; severely
包圍	포위	Encirclement; siege
監視	감시	Surveillance; monitoring
亘하야	걸쳐	Spanning; over (a period of time) (older form of 걸쳐)
各士官同僚	각 사관 동료	Fellow officers
幹部	간부	Leaders; executives; cadres
對하야	대하여	Towards; regarding (older spelling)
原所屬隊	원소속대	Original unit affiliation
復歸	복귀	Return; reversion
熱誠	열성	Sincerity; fervor; zeal
說服	설복	Persuasion
努力	노력	Effort; endeavor
彼等	피등	They; them (formal/older term)
亦是	역시	Also; still; likewise (older form)
듣지안코	듣지 않고	Without listening; refusing to listen (older spelling)
至하야	이르러	Reaching; coming to (a time/point) (older form)
奉勅命令	봉칙명령	Imperial Command Order
服從	복종	Obedience; submission
치안는까닭에	않는 까닭에	Because of not (doing something) (older spelling/form)
마침내	마침내	Finally; eventually
解決	해결	Resolution; settlement
決意	결의	Determination; resolution
안훌수없게된	않을 수 없게 된	Became unavoidable; had no choice but to (older spelling/form)
入京	입경	Entering the capital
着束後	착속 후	After arriving in the capital (older term)
朝	조	Morning
住民	주민	Residents
避亂	피란	Evacuation; taking refuge
停止	정지	Stoppage; halt
途	도	Way; path; course (of action)
出하는	나서는	Embarking on; setting out on
他面	타면	On the other hand
下士官兵	하사관병	Non-commissioned officers and soldiers
歸順	귀순	Surrender; submission; allegiance
餘地	여지	Room; leeway; space
飛行機	비행기	Airplane
