**Header Section:**
Magazine Title: 별건곤 제2호
Publication Date: 1926년 12월 01일 (December 1, 1926)
Article Title: 京城名物女 斷髮娘 尾行記 아모리 숨기랴도 나터나는 裏面 (Chronicle of Tailing Bob-Haired Girls, the Famous Women of Kyŏngsŏng: The Hidden Side Revealed No Matter How They Try to Hide)
Author: 覆面子 (Pongmyŏnja - "Masked Person")
Article Type: 소식 (News/Report)

**Body Text Translation:**
Chronicle of Tailing Bob-Haired Girls, the Famous Women of Kyŏngsŏng: The Hidden Side Revealed No Matter How They Try to Hide
						By Pongmyŏnja

After dinner, I went out for a walk with my friend C. As we reached the front gate of K School in K-dong, two modern-looking women emerged hand-in-hand from what looked like the servants' quarters of a large house on the right. My quick-witted friend C, having spotted them somehow, poked me hard in the ribs and exclaimed, "Eek! Bob-haired beauties!" stopping in his tracks and subtly urging me to look. Being the sort who can't keep quiet even if someone farts, my curiosity instantly flared up at seeing not just modern women, but the most modern bob-haired beauties. "Eek! Bob-haired beauties!" we exclaimed back and forth, loud enough for them to hear. They glanced over once, then lowered their heads as if slightly embarrassed, whispering something to each other as they stuck close together and hurried down the street. "Hey, where are they going? Let's follow them. Let's trail them from a distance and observe their speech and behavior. They're quite something, aren't they?" "Let's do it, that sounds like fun. Don't make noise, let's just quietly follow behind." Having agreed, we stealthily began to tail them. People coming behind us also spotted them and started murmuring, "Bob-haired girls! Bob-haired beauties!"<69> People coming towards us made all sorts of strange remarks, like "They look like chicks with their tails plucked," or "Like Buddhist nuns wearing pine resin hats (송낙)." Even the children playing tag in the street shouted, "Hey! Look! Bob-haired beauties are passing!" and vendors at shop fronts stood staring intently at their passing figures as if a great spectacle had appeared. In any case, they were the focus of everyone's attention. Everyone who saw them whispered and debated about them. Two young men walking behind us even said this:

"Do you think they have any sense of propriety, etiquette, or shame (禮義廉恥)? They reject all traditional customs and morals."
"What more is there to say when they've cut off their hair, a woman's unique beauty? I heard one bob-haired girl even frequents standing bars (선술집) without hesitation, let alone beef bone soup restaurants (설넝탕 집) or Chinese restaurants (청요리집)..."
"I heard that too. They say she came from Vladivostok (海參威) or Nikolsk (니콜니스크)? Anyway, she's a woman who doesn't know Korean customs and habits. A standing bar or a soup restaurant, they're both eateries, so there's nothing really shameful about it."
"Indeed, we men cut our hair, go to bars, and go out freely. As fellow humans, is there a law saying women can't go to such places? It's the same. It only seems that way because we view it through the lens of custom (習慣眼)."

Hearing this, I thought about it, and indeed, I had heard something similar from them sometime before. I heard a story about a woman who had just arrived from Russia going into a standing bar, eating ten side dishes with one drink, and then arguing about whether the price was cheap or expensive before leaving. But what shame is there in this? I simply considered it normal human behavior and put it out of my mind. C put his mouth to my ear and whispered excitedly, as if making a grand discovery:

"Hey, do you know who they are? One is C from the OOOO Society, and the other is a woman named K from Vladivostok. Do you know them?" "Oh, really?" Looking closely at their backs, I vaguely recalled having greeted them once. The woman in the white *chŏgori* (저고리) and dark blue skirt (수목치마), holding a handbag, certainly looked like C. The one in Western clothes (洋裝), gesturing animatedly while giving a roadside speech, seemed to be K. We debated whether women's bobbed hair was acceptable or not, like having a prize essay contest, firmly asserting our own views as we followed at a distance. As we passed T Church (T敎堂), they met two or three men in front of H Hospital (H병원) and shook hands. They chatted loudly, asking where each other was going or coming from, laughing heartily and causing quite a commotion. A passing married woman glanced sideways and exclaimed, "Oh my! How shocking! The world must be ending, seeing such sights. Shaking hands with strange men! Right on the main street... Oh! Look at that sight! Like a rooster with its tail plucked, haha..." she laughed uncontrollably as she walked away. To avoid looking like we were tailing them, we quickly ducked into the main gate of T Church. After a while, thinking, "They must have gone by now, let's quickly follow," we stepped back outside, but what was this? They were still there, laughing loudly and chattering about something.<70> Looking closely, the young men were social activists (社會運動者). I didn't know all of them, but one was clearly R-gun (R군) from the OO Society (OO회). The fellow holding a cherry-wood stick (사구라 몽둥이) seemed to be K-gun (K군) from the OO Society.

Like thieves caught red-handed, we quickly retreated inside again. After a while, we went out again, but they had vanished somewhere. "Oh no, this is serious! We need to pursue them quickly!" Like police detectives chasing a major criminal, we clenched our fists and set off breathing heavily. After walking a bit and looking carefully ahead, we couldn't find any trace of them. What happened? They must have come down this way. Did they turn into W-dong? Maybe they went into the alley by the Weather Observatory (測候所)? Or perhaps they turned back up with those male companions they met? That's right, it seems likely. They probably headed towards the OO Society (OO회)." Thus, like detectives who lost their culprit, we, having lost the subjects of our surveillance, looked left and right (左顧右眄), agonizing over where the bob-haired girls had gone. Just then, a friend named H from OO Company (OO사) came bouncing up the street, swinging a stick. "Alright! Let's ask this guy." "Where are you coming from? Hey, did you happen to see the bob-haired beauties pass by?" I asked abruptly. "Why? What's up? Forget bob-haired beauties, I haven't even seen any beauties with hair," he replied, smiling knowingly as if guessing C's intentions.

"Hey, just tell us the truth <71> as you saw it. It's rather urgent. Quickly..." "Will you treat me if I tell you?" "Sure, consider it done. Just tell me quickly." "Hurry and follow them, they've probably reached Chongno (鍾路) by now. I saw them at the entrance of P-dong down there..."

"See you later," we said, and dashed off as if running. Reaching the back gate of the park, we searched again for a while. No trace. Where could they have gone? Did they go to Chongno? Or maybe to the OOOO Alliance (OOOO同盟) in Insadong (仁寺洞)? Let's go check, even if it's a wasted trip." Having decided this, we hurried along. We entered the back alley opposite the East Asia Women's Trading Company (東亞婦人商會). The electric lights of the Naeoe Bar/Restaurant (內外酒店) brightly lit the alley. Ahead, we heard the footsteps of 4-5 people and the sound of murmuring chatter. "Right! That's them! That's definitely them! That laughing voice is K! It's K! Let's hurry!" Panting, we caught up, and indeed, it was them. Letting out a sigh of relief as if we had achieved a great success, I lit a cigarette. They gathered in front of the OOOOO Alliance (OOOOO 同盟), chatted intently for a while, but didn't go in. Instead, they started walking towards the Youth Hall (靑年會館). "Looks like they're heading to the Youth Hall. Maybe there's some meeting tonight? Right, I saw in the newspaper there's some debate or lecture. Ah, I remember. Maybe it's the debate on the pros and cons of gender equality (男女平等)? Anyway, let's go see."

Deciding this, we followed them. Sure enough, there was a poster for the debate, and young men and women were crowding in. It seemed tickets were required. Should we buy tickets, or just casually say we're from OO Company and walk in? Anyway, if not now, when would we use our nerve? So, we brazenly walked straight in. The gatekeeper (문직이) looked at us intently and asked for tickets.

"We're from OO Company (OO사)," I said. He didn't ask again and allowed us entry. The hall was already half full. We anxiously searched for the bob-haired group. No matter how hard we looked, we couldn't find them yet. "Maybe they didn't come in and slipped away somewhere else," we thought, scanning front, back, left, and right again. After a short while, a group pushed through the doorway as if bursting it open, and their voices clearly identified them. "They're coming in now!" Watching closely, as soon as they entered, there was a round of handshakes with cries of "Ah! Comrade K! Ah! Comrade C!" Their vigor and liveliness made it seem like their world. The attention of the hall focused on them. The atmosphere shifted. "Eek! Bob-haired beauties!" "Eek! Ideologues (主義者)!" everyone whispered. One young man remarked:

"Hey, bobbed hair seems to be a temporary fad. Looks like its time has passed. For a while, everyone was getting bobbed hair, it seemed quite fashionable, but now they've all disappeared somewhere, their numbers have dwindled. I saw one bob-haired girl attaching a hairpiece behind her head. Just like how men who cut their hair around 1904-1905 (甲辰乙未年) wore fake topknots (假상투) made of skirt sashes to avoid attention, she's attaching <72> a bundle of hair and wearing a fake chignon (假트레 머리). Why did she cut it in the first place? It seems public criticism isn't that severe. Anyway, it's clear there's no firm principle or belief, just temporary vanity... Look, look at that woman. Isn't she wearing one?"
"Really... that's funny. Pathetic sights, I hate seeing them."
"Hey, don't curse. Even if they eat backwards, it's their own opinion. Whether they cut or attach hair, what does it matter to us?"
"Doesn't it matter? These things are all interconnected issues."
"Hey, quiet down. The debate is starting. It's not about the pros and cons of bob-haired girls."

Thus, the two young men debated the rights and wrongs for a while, glanced towards the bob-haired group, chuckled, and then looked towards the stage. The bob-haired group also whispered among themselves, then turned their attention to the stage as the moderator cleared his throat. We stood close behind them. It seemed they had firmly agreed to heckle anyone arguing against their side, regardless of right or wrong, to shut them down.

The debate began. Speakers for and against gender equality came forward, each passionately presenting their views. Shouts of "No!" "Contradiction!" "Outdated!" "Get lost!" were heard repeatedly. People clapped and stamped their feet; the hall grew quite tense. The speakers, undeterred, forcefully expressed their opinions. One speaker argued that from psychological and physiological perspectives, based on the principle of yin and yang (陰陽), equality was impossible, citing examples of male and female horses, roosters and hens, emphasizing the inherent strength differences between sexes in animals and plants (動植物의 雌雄). Each time, heckling erupted from various places. The bob-haired girls clenched and unclenched their fists, stamped their feet, looking ready to pounce, causing a ruckus. But somehow, it wasn't funny. It just made one want to laugh.

The debate ended. Everyone surged out. We again stealthily followed the bob-haired group. Passing the Police Station (警察署), crossing the Chongno intersection, they turned into Kongp'yŏngdong (公平洞). They rehashed the arguments from the debate. They imitated the speakers, critiquing who said what, discussing the success or failure of the heckling, continuing their discussion oblivious to those around them as they walked on. After chattering for a while, perhaps their mouths hurt, as they fell silent for a moment. They seemed hungry too. One of the men asked, "Who wants to buy a bowl of loach soup (鰍湯)? I'm feeling peckish. Anyone got money?" At that, the woman named C interjected, "Comrade R should treat us. You owe us one, don't you?" she urged pointedly. Immediately, cries of "Right! Comrade R owes us. Come on, treat us!" followed. The friend named R smiled faintly, asking what the condition was, not readily agreeing. When they pressed him hard, he made the excuse of having no money. When they urged him to treat them even on credit (外上), he seemed resigned, weakly protesting that it would be embarrassing (昌皮) if they refused credit. C took this as agreement and urged, "Let's go," grabbing R's wrist and pulling him. However, they agreed that a loach soup place was too embarrassing and proposed going to a Chinese restaurant (淸國집) instead. Everyone seconded the motion, saying that was better. It seemed unanimously decided. They passed the Andong (安洞) intersection <73> and went around the Detached Palace (別宮). They seemed to be heading for OO Pavilion/Restaurant (OO樓). The mention of loach soup having stirred our own appetites, we abandoned the pursuit and decided to get a drink ourselves, turning left. A while later, passing by the restaurant, we heard their loud chatter coming from the window.

Since we'd come this far, we decided to see it through to the end. We slipped into a dark corner of a building and waited for them to come out. After a little while, three of them emerged. Even under the electric light, their faces were clearly flushed red. Then, C and K headed towards Chaedong, while R turned towards the intersection, and they parted ways.

"Hey, I heard K spent some time in Sambang this summer too. They say there was some reason for that."
"Ah, stop talking nonsense. Whether there was a reason or not, what does it matter? As long as they don't change their beliefs and principles and strive thoroughly, that's all that counts."
"Yes, that's true..."

Our party of two also headed towards our respective homes, but somehow our minds felt dazed, and thoughts lamenting the state of the world arose intermittently. -End-<74>
<69-74>

**Summary**

Written under the pseudonym "Pongmyŏnja" (Masked Person), this 1926 article recounts the author and a friend following two "New Women" with bobbed hair (Tanballyang) through the streets of Kyŏngsŏng (colonial Seoul). The author observes the women's interactions, the public's mixed reactions (curiosity, mockery, condemnation, defense), and eavesdrops on conversations discussing the women's perceived defiance of tradition, their association with social activists, and the fleeting nature of the bobbed hair trend. The pursuit leads them from outside a school, past landmarks, into a debate on gender equality at the Youth Hall (where the women actively participate), and finally witnesses them going for drinks at a Chinese restaurant with male companions. The article ends on a somewhat unsettled, reflective note about these women and the changing times.

This piece is historically interesting as it provides a vivid snapshot of social tensions in 1920s colonial Korea surrounding the figure of the "New Woman." It reveals contemporary attitudes towards female modernity, symbolized by bobbed hair, showcasing public scrutiny, moral judgments (linking bobbed hair to perceived immorality like drinking in bars or rejecting traditional etiquette), and debates about changing gender roles and Western influences versus Korean customs. The observation of these women associating with male social activists and participating in public debates highlights the intersection of feminism, social movements, and the anxieties surrounding rapid social change under colonial rule.

**Named Entities**

京城	경성	Kyŏngsŏng
K洞	K동	K-dong
K학교	K학교	K School
海參威	해삼위	Haejamwi (Vladivostok)
니콜니스크	니콜니스크	Nikol'nisk (Nikolsk)
T敎堂	T교당	T Church
H병원	H병원	H Hospital
OOOO회	OOOO회	OOOO Society/Association
OO회	OO회	OO Society/Association
T교당	T교당	T Church
OO사	OO사	OO Company/Organization
P동	P동	P-dong
鍾路	종로	Chongno
仁寺洞	인사동	Insadong
OOOO同盟	OOOO동맹	OOOO Alliance/League
東亞婦人商會	동아부인상회	Tonga Pujin Sanghoe (East Asia Women's Trading Company)
內外酒店	내외주점	Naeoe Chujŏm
靑年會館	청년회관	Ch'ŏngnyŏn Hoegwan (Youth Hall)
警察署	경찰서	Kyŏngch'alsŏ (Police Station)
公平洞	공평동	Kongp'yŏngdong
安洞	안동	Andong
別宮	별궁	Pyŏlgung (Detached Palace)
OO樓	OO루	OO Pavilion/Restaurant
C	씨	C (person's initial)
K	케이	K (person's initial)
R군	R군	R-gun (Mr. R)
K군	K군	K-gun (Mr. K)
H	에이치	H (person's initial)

**Glossary**

斷髮娘	단발낭	Bob-haired girl ("New Woman")
尾行記	미행기	Account/chronicle of tailing someone
裏面	이면	Inner side, hidden aspect
가티	같이	Like, as (older spelling of 같이)
나섯것다	나섰다	Went out, emerged (older verb ending)
新式女子	신식여자	"New Style Woman," modern woman
녑구리	옆구리	Side (of the body) (older spelling)
하얏다	하였다	Did (older form of 하였다/했다)
드르리	들으리	(So that they) would hear (older form)
붓그러운	부끄러운	Embarrassed, shy (older spelling)
비끼리	자기들끼리	Among themselves (dialectal/older form)
갓다	같다	Like, as (older spelling)
느니	느니	Saying that... (particle)
들니인다	들린다	Is heard (older spelling/form)
兒童輩	아동배	Group of children
엿잿든	어쨌든	Anyway, in any case (older form)
만켓다	많겠다	Would be many (older form)
드럿네	들었네	I heard (older spelling/form)
모다	모두	All, entirely (older form)
짤너	잘라	Cut (older spelling/form)
업시	없이	Without (older spelling)
선술집	선술집	Standing bar (where patrons typically drink standing up)
설넝탕	설렁탕	Seolleongtang (beef bone soup) (older spelling)
청요리집	청요리집	Chinese restaurant (lit. Qing Dynasty food house)
맛찬가지	마찬가지	The same (older spelling)
그럿치	그렇지	That's right, indeed (older spelling)
할즯이	할 짓이	Thing to do (older spelling/form)
置之	치지	To set aside, ignore (Hanja term)
마럿섯다	말았었다	Had stopped doing, had refrained from (older form)
십다	싶다	To want to, seems like (older spelling)
압흘	앞을	The front (older spelling)
밧그로	밖으로	Outside (older spelling)
사구라 몽둥이	사쿠라 몽둥이	Cherry wood stick/club (Japanese loanword 'sakura')
몰켜간	몰려간	Flocked to, gathered at (older form)
무러보자	물어보자	Let's ask (older spelling)
아르켜	알려	Tell, inform (older spelling/form)
첫다	쳤다	Hit, dashed (here: ran quickly) (older form)
마즌 편	맞은편	Opposite side
짓거리는	지껄이는	Chattering, babbling
할너벌덕	헐레벌떡	Panting, out of breath
옴기인다	옮긴다	Moves (older form)
드리밀닌다	들이밀린다	Are pushed in, crowd in (older form)
넌즈시	넌지시	Casually, insinuatingly
드러갓섯다	들어갔었다	Had entered (older form)
문직이	문지기	Gatekeeper
찻기에	찾기에	In searching for
조곰	조금	A little (older spelling)
버러지는데	벌어지는데	Happening, unfolding
가태	같아	Seems like, looks like (older colloquial form)
꺽겻나보데	꺾였나 보네	Seems to have declined/broken (older form)
붓치고	붙이고	Attaching (older spelling)
단니데	다니네	Goes around, wears (older form)
깍것는지	깎았는지	Whether (she) cut (it) (older form)
실희	싫지	Dislikeable, unpleasant (older spelling/form)
까구로	거꾸로	Backwards, upside down (older spelling)
닐어난다	일어난다	Arises, happens (older spelling)
폇다	폈다	Opened, spread (older form of 폈다)
끗낫다	끝났다	Ended, finished (older spelling)
몰켜	몰려	Gathering, flocking (older form)
숭내	흉내	Imitation
압푼지	아픈지	Whether it hurts (older spelling)
붓친다	부친다	Urges, pushes (older usage)
우스면서	웃으면서	Smiling, laughing (older spelling)
졸나대닛가	졸라대니까	Because (they) kept nagging/pestering (older form)
뵈인다	보인다	Is seen, appears (older form)
끄은다	끈다	Pulls (older form)
좃타고	좋다고	Saying it's good (older spelling)
빗치것다	비치었다/비쳤다	Shone, illuminated (older form)
얼골	얼굴	Face (older spelling)
벍-어케	벌겋게	Redly, flushed (older spelling)
올녀름	올여름	This summer (older spelling)
까닭	까닭	Reason, cause
엇고 업고	있고 없고	Whether there is or isn't (older spelling of 있고 없고)
그럿치	그렇지	That's right, indeed (older spelling)
니러낫다	일어났다	Arose, occurred (older spelling)


---------------------------


잡지명	별건곤 제2호
발행일	1926년 12월 01일
기사제목	京城名物女 斷髮娘 尾行記 아모리 숨기랴도 나터나는 裏面
필자	覆面子
기사형태	소식

斷髮娘 尾行記, 京城名物女 아모리 숨기랴도 나터나는 裏面
						覆面子
저녁을 먹고 동무 C와가티 산보를 나섯것다. K洞 K학교 문전을 당도하닛가 오른편 잇던 큰 집줄 행랑 가튼데도 서 엇던 新式女子 두 분이 손목을 마조잡고 나섯것다. 눈치빠른 C는 언제 보앗든지 내 녑구리를 뚜러지게 꾹 찌르며 「엑크 斷髮美人!」 하고 거름을 멈추면서 나더러 보라는 듯 은근히 청을 한다. 누가 방귀 한방만 꾸어도 잠잣고 잇지를 못하는 성미에 더구나 新式女子하고도 最新式의 斷髮美人을 보게 됨이랴 好奇心이 금시 곳 大發하야 「에크 斷髮美人!」 하고 그들이 드르리 만치 주고 밧고 하얏다 그들은 한번 슬적 처다보더니 좀 붓그러운 듯 고개를 숙이고 자기 비끼리 무어라고 속살거리며 딱 붓허서 줄기차게 내려 닷는다 「여보게 저들이 어대로 가나 우리 따라 가보세. 멀즛이 따라가며 그들의 言語 行動을 좀 살펴보세. 엇잿든 별물들이야.」 「그러세 그거 참 조흔 작란일세. 떠드지 마세 가만이 살작 뒤만 따르세.」 이와가티 약속을 하고 슬금슬금 미행을 하것다. 우리 뒤에 오든 사람들도 언제 보앗든지 발서 「斷髮孃! 斷髮美人!」＜69＞하고 서로 주고밧고 떠믄다. 압흐로 오든 사람들도 「꽁지 빠진 병아리 갓다.」 느니 「송락 쓴 女僧갓다.」 느니 별별 해괴한 수작이 다들니인다. 길거리에서 「오리야 이리야.」 작란치든 兒童輩들도 「야! 斷髮美人간다. 이거봐라!」 하고 떠드러 대고 가개머리에서 물건파든 사람들도 무슨 큰 구경거리 생긴 듯 멍하니 서서 그들의 가는 양을 유심히 본다. 엿잿든 만인의 이목을 끄는 焦點이엿다. 보는 사람마다 수근수근 是非論難이 만켓다. 우리 뒤에서 오든 엇던 청년 두 분은 이런말까지 한다.
「저들의 안중에야 禮義廉恥가 어대 잇는 줄 아나 在來의 풍속이니 도덕이니 모다 否認이라네.」
「여자의 유일의 미라는 머리까지 짤너 버린바에 말을 다해 무엇하라나 엇던 斷髮孃 한분은 선술집 출입도 기탄업시 한다데 설넝탕 집이나 청요리집 가튼데는 말도말고...」
「나도 드럿네 海參威에서 왓다든가 니콜니스크에서 왓다든가 엇잿든 朝鮮의 風俗習慣을 모르는 여자라데 선술집이고 설넝탕 집이고 맛찬가지 음식점인 바에 그야 창피 할 것은 업지.」
「하기야 우리 남자들이 머리를 깍고 술집에를 다니고 外入을 하고 하는바에 맛찬가지 사람으로서 여자라고 그런데 못다니랄 법잇나 맛찬가지야 習慣眼으로 보게 그럿치.」
이런 소리를 듯고 생각하니 안인게 안이라 나도 언제가 그들에게서 드른 소리이다. 로시아에서 처음 온 여자가 엇던 선술집에를 드러가 술 한잔에 안주를 열 개나 먹고나서 감이 싸니 빗사니 한참 시비를 하고 나왓다는 소리를 드른 일이 잇다. 그러나 이것이 무슨 창피이랴. 사람으로의 의례 할즛이 다하고 나는 尋常히 도치 置之하고 마럿섯다. C는 나의 귀에다 입을 대고 宏壯한 발견인 듯이 이러케 속살댄다.
「여보게 저가 누군지 아나 하나는 OOOO회의 C이고 하나는 해삼위에서 온 K라는 여자라네 자네 아나?」 하고 「응 그런가.」 하고 뒷태도를 자세히 보닛가 언제 한 번 인사를 햇든 생각도 난다. 흰 저고리 수목치마에 손 주머니 든 여자는 분명히 C갓고 洋裝에다가 손짓을 번가라하며 노상연설을 하는 여자는 K인 듯 십다. 우리는 여자의 斷髮이 可하니 否하니 懸賞詩論이나 하다 십히 뒤멀즛이 따라가며 기써 自家主見을 주장하것다. T敎堂 압흘 지내노라닛가 H병원 압헤서 그들은 엇던 남성 2,3인과 악수를 한다. 어듸가느냐 어듸갓다 오느냐 깔깔 우서가며 크게 법석을 친다. 지나가든 엇던 婦人네는 겻눈으로 흘깃 보더니 「아구! 망측도 해라. 세상이 망할 내닛가 별 꼬락산이를 다 보겟네. 남의 산애들 손을 막 잡아 흔드네. 대로상에서... ... 아구! 저 꼴좀봐요. 꽁지빠진 수탉갓구료 하하...」 하며 우수어 못 견대겟다는듯 자즈라지게 웃고 지내간다. 우리는 미행인 기색을 안 보이려고 얼픗 T교당 정문 안으로 드러섯것다. 한참만에 「이제는 그들이 갓겟지 얼풋 따라서야지.」 하고 문 밧그로 나서닛가 웬걸 무슨 니야기인지 아직도 깔깔 우서가며 무어라고＜70＞ 주고밧고 야단들이다. 감안이 보닛가 그 청년들은 社會運動者들이다. 다는 모르지만 한 사람은 분명히 OO회의 R군이엿다. 사구라 몽둥이 든 친구는 OO회의 K군인 듯하다.
우리는 도적질이나 하다 들킨 것 가티 흠츳 다시 드러섯다. 한참만에 다시 나아가보니 웬걸 어대로 인지 다라나고 마럿다. 「야-큰일 낫다. 속히 追擊을 해야겟다.」 하고 졍말 刑事隊가 중대 범인이나 追擊하듯이 씨근씨근 하며 주먹을 브르쥐고 따라나려 가것다. 한참가다가 유심히 내미러보니 종시종적을 발견할 수 업다. 웬일인가 분명히 내러왓슬 터인데 W동으로 나가지 안엇나? 測候所 골목으로 드럿는지도 모르지? 또는 그 올나가든 남성 동무들 하고 돌처서 위로 올나가지나 안엇나? 올치 그런 듯 십흐이 OO회로 몰켜간 듯 십흐이.」 이러케 범인을 놋친 형사가티 미행의 本物을 놋친 우리는 左顧右眄으로 그 斷髮娘의 행선을 찻기에 여간 苦心이 안이엿다. 그리자 맛츰 OO사의 H라는 친구가 막대기를 내저으며 까불까불 올나온다. 「올타 되엿다. 이놈에게 무러보자.」 하고 「어대 갓다오나 여보게 대관절 斷髮美人 지내가는 것 보앗나」 하고 급작스럽게 무럿다. 「그건 왜? 무슨 수가 잇나? 斷髮美人은 고사하고 有髮美人도 못 보앗네.」 하고 C는 무슨 기색이나 짐작한 듯 이해해 웃는다.
「여보게 본대로 사실대로＜71＞ 말하게 좀 급한 일이 잇서 그러네 어서...」 「그럼 한 턱 하겟나 아르켜 주면...」 「글세 턱은 잇다 할 셈치고 어서 한마듸만 하게나 그려.」 「어서 따라가 보게 발서 鍾路에는 갓겟네 내가 저 아레 P동 입구에서 보앗스닛가...」
