**Magazine Title:** 三천리 제9권 제4호
**Publication Date:** 1937년 05월 01일 (May 1, 1937)
**Article Title:** 조선 잇는 國民黨 총세력, 조선 지부 총재 鄭惟芬 회견기 (The Full Force of the Kuomintang Connecting to Korea, An Interview with Chŏng Yu-p'in, Chairman of the Korea Branch)
**Article Type:** 대담·좌담 (Interview/Discussion)

The Full Force of the Kuomintang Connecting to Korea, An Interview with Chŏng Yu-p'in, Chairman of the Korea Branch
How many directives does he receive from Mr. Chiang Kai-shek, and what kind of work is done here?

On the afternoon of April 9th at 1:00 PM, the wind that had blown fiercely for the past few days had softened, and the cherry blossoms of Ch'anggyŏngwŏn and the willows (楊柳) already budding on the upper banks of the Han River conveyed to my heart that full spring had arrived. With a clear mind, I set out to meet Mr. Chŏng Yu-p'in, the Chairman of the Kuomintang's Korea Branch, with whom I had arranged an interview by phone the day before. Weaving through the crowds on Chongno Street, I boarded a Han River-bound streetcar with Mr. Yi Kyŏng-u, an expert on China, at the Hwasin department store stop. The people getting on and off, getting off and on, always seemed endlessly worn down by the times, crumpled in their own ways. The streetcar passed the Hwang'gŭmchŏng intersection and stopped at the plaza in front of the Bank of Chosŏn, surrounded by towering buildings reaching for the sky. As if telling me to go my own way, I jumped off the streetcar just as it was about to start moving again. Imagining this way and that what kind of person this Mr. Chŏng, whom I was about to meet and talk with, might be, I walked along the asphalt road and found the large Western-style building occupying a wide plot facing east behind the Kyŏngsŏng Post Office. A sign reading "Republic of China Kuomintang Korea Branch" (中華民國 國民黨 朝鮮支部) in large letters hung over the main gate.

What immediately caught my eye upon entering the main gate was the harmony of the garden. For me, who had been suffering from headaches in the noisy environs of Chongno for a long time, it was an incomparably refreshing garden scene that cleared my cluttered mind. Slowly reaching the entrance hall, I knocked, and a tall, slender young gentleman, smartly dressed in Chinese attire, came out with a smiling face. He seemed to be a clerk (書生) at this place. I briefly stated the purpose of my visit, mentioned that I was the person who had arranged the visit by phone the day before, and handed him my business card. The clerk took my card, went inside, and returned shortly after to guide me.

As I was visiting someone from a country with different governance and customs, I was doubly cautious, wary of revealing any awkwardness to my counterpart. Taking a seat in the reception room I was led to, I sat quietly. Soon, entering through a side door was a stout man of average height, a middle-aged gentleman fully possessing the imposing air of a Chinese person. This was none other than Mr. Chŏng Yu-p'in, the man I had come to see.

He greeted me warmly in fluent speech, and I began our conversation over black tea brought by a boy.

Reporter: When was the Kuomintang Korea Branch established?
Chŏng: The Kuomintang was established in Korea quite a long time ago. It was 23 years ago from now, I believe in March of the 3rd year of the Republic (1914).

Reporter: How many members were there in the early days?
Chŏng: At the time of founding, there were about 80 members, but during its peak, it exceeded 3,000.

Reporter: Is there a Kuomintang convention every year?
Chŏng: No. It's set to hold a general Kuomintang convention once every two years in Nanjing, but during special emergencies, it may be held once a year or convened as needed.

Reporter: How many times have you attended the Kuomintang general convention held in Nanjing?
Chŏng: I have participated twice.

Reporter: Besides the branch in Kyŏngsŏng, are there no sub-branches (分部) in the provinces?
Chŏng: Yes, the main branch (支部) is only here in Kyŏngsŏng, and we have sub-branches (分部) in six locations: P'yŏngyang, Taegu, Ch'ŏngjin, Hamhŭng, Inch'ŏn, and Sinŭiju.

Reporter: Was the Kuomintang Korea Branch established under the direct orders of Mr. Chiang Kai-shek?
Chŏng: Yes, it was established based on a resolution by the Kuomintang Central Executive Committee (國民黨 中央執行委員會).

Reporter: What are the objectives and activities of the Korea Branch?
Chŏng: Based on the fundamental principles of the Kuomintang, we primarily focus on national unification and fostering the national spirit, and we do anything that helps the convenience of Chinese nationals residing in Korea (在鮮 中國 民).

Reporter: Then how do the activities of the consulate and the Kuomintang differ?
Chŏng: The consul, under direct orders from the government, mainly handles official matters (官事), while the Kuomintang primarily handles civil matters (民事).

Reporter: What is the relationship between the consulate and the Kuomintang?
Chŏng: Of course, there is a close relationship to a certain extent. However, since their natures differ, their activities are different.

Reporter: How many Kuomintang branches are there in mainland Japan? And in other countries?
Chŏng: There are branches in four locations: Tōkyō, Kōbe, Sendai, and Yokohama. There are numerous sub-branches belonging to those four branches. There are branches and sub-branches in almost all major cities around the world.

Reporter: Are there any Chinese organizations in Korea formed under the lineage of Mr. Chang Hsüeh-liang or other figures, besides the Kuomintang?
Chŏng: No. If there were, they would be conspiracy groups against the Chinese government, that is, secret societies. Therefore, there cannot be, and absolutely are not, any such groups operating openly.

Reporter: What are your thoughts on Mr. Chang Hsüeh-liang's actions in the Xi'an Incident targeting Mr. Chiang Kai-shek?
Chŏng: It is quite awkward to speak about the Xi'an Incident. To put it simply, while Mr. Chang Hsüeh-liang's intentions may have had their own significance, the current situation in the Republic of China makes it absolutely impossible to accede to his demands. China lost national unity due to many years of civil war and conflict, but now, under Chiang Kai-shek's unified governance, it is gradually seeing a glimmer of hope. Our Kuomintang aims to improve the people's economic development and national spiritual unity, and to prevent infringement and disregard by other countries. Mr. Chiang Kai-shek is the leader (總裁) of the Kuomintang and a great statesman representing the people. The demands made by Mr. Chang Hsüeh-liang during the recent Xi'an Incident were entirely unreasonable from the perspective of the Republic's national affairs.

Reporter: Then how do you view Mr. Chiang and Mr. Chang?
Chŏng: Mr. Chiang Kai-shek is an indispensable great statesman for our Republic of China. He has worked solely for the nation until today. He is rational to the core and not swayed by emotions, an unparalleled great politician in our country, and moreover, the meritorious contributor who built today's China.
Although I have met Mr. Chang Hsüeh-liang personally, I view him as someone whose political views I absolutely cannot agree with.<22> I believe that the only person in China today who can unify the country and improve its destiny, no matter who you name, is Mr. Chiang Kai-shek. In other words, the task of unifying China is impossible without the Kuomintang, which upholds Mr. Chiang.

Reporter: What was the public sentiment among the general populace at the time of the Xi'an Incident? (Photo caption: Calligraphy by Mr. Chŏng Yu-p'in and others)
Chŏng: I was right here in Korea at that time, so I cannot know the situation in the home country in detail, but the Chinese newspapers did not report on it at all. It was the foreign newspapers that made a fuss. According to reports in Chinese newspapers after the incident, the general public's concern for Chiang Kai-shek's safety and their support and backing for him during the incident were truly indescribably fervent. I not only trust what the newspapers reported but am also convinced that this was indeed the reality.

Reporter: Who will represent Korea at the All-China National Assembly opening on November 13th this year? Of course, you will be going again, won't you?
Chŏng: No. It is not yet known who will go. The All-China National Assembly (全國民大會) convening in Nanjing this autumn is not a Kuomintang convention but an All-China National Assembly, so the representative from Korea will not go representing the Kuomintang but will represent all Chinese people residing in Korea.

Reporter: Then who elects that representative?
Chŏng: Any Chinese person residing in Korea who is 20 years of age or older, male, has the right to elect and be elected.

Reporter: They say the president will be elected at the National Assembly this autumn. Who do you think will be elected?
Chŏng: No matter who, I believe it will be Mr. Chiang. Even if Mr. Chiang himself is reluctant, I believe the entire populace will elect Mr. Chiang as president.

Reporter: You are an absolute supporter of Mr. Chiang, aren't you!
Chŏng: That's right. Although I am not that close to Mr. Chiang personally, from a political standpoint, I absolutely support Mr. Chiang.

Reporter: How do you view Japan's position in East Asia?
Chŏng: Japan is currently an advanced nation in the Far East and ranks among the leading world powers. Therefore, I believe China should strive for good relations (好善) with Japan for the sake of East Asian peace, as long as its fundamental character is not compromised. The stability (安靜) of China is not only happiness (幸) for the Chinese people but also, I believe, the earnest desire of the entire Asian populace. And I believe China's stability lies in unifying the entire country with Mr. Chiang Kai-shek as president.

I wanted to hear more of Mr. Chŏng's views on East Asian peace, but feeling sorry for taking up too much of his time, I decided to listen more on a future occasion and took my leave. <23>

**Summary**

This 1937 article interviews Chŏng Yu-p'in, the Chairman of the Kuomintang (KMT) Korea Branch. Chŏng discusses the history and structure of the KMT branch in Korea, established in 1914 and operating under the KMT Central Executive Committee. He describes its purpose as promoting Chinese national unity and spirit among residents in Korea, distinct from the consulate's official duties. Chŏng vehemently defends Chiang Kai-shek, portraying him as the indispensable leader for China's unification, especially in light of the Xi'an Incident, which he condemns. He expresses strong confidence that Chiang will be elected president and advocates for maintaining peaceful relations with Japan for regional stability, while emphasizing China's need for unity under Chiang. For historians, the article provides a valuable glimpse into the activities and perspectives of a Chinese political organization (the KMT) operating within colonial Korea, highlighting its connection to Nanjing, its pro-Chiang stance amidst internal Chinese conflicts, and its views on Japan's role in East Asia from the vantage point of Korea under Japanese rule. It underscores the transnational nature of Chinese politics during this period.

**Named Entities**

三千里	삼천리	Samch'ŏlli
鄭惟芬	정유분	Chŏng Yu-p'in
國民黨	국민당	Kuomintang
國民黨 조선지부	국민당 조선지부	Kuomintang Korea Branch
蔣介石	장개석	Chiang Kai-shek
李逕雨	이경우	Yi Kyŏng-u
창경원	창경원	Ch'anggyŏngwŏn
한강	한강	Han River
종로	종로	Chongno
和信	화신	Hwasin
黃金町	황금정	Hwang'gŭmchŏng
조선은행	조선은행	Bank of Chosŏn
京城郵便局	경성우편국	Kyŏngsŏng Post Office
중화민국	중화민국	Republic of China
南京	남경	Nanjing
京城	경성	Kyŏngsŏng
平壤	평양	P'yŏngyang
大邱	대구	Taegu
淸津	청진	Ch'ŏngjin
咸興	함흥	Hamhŭng
仁川	인천	Inch'ŏn
新義州	신의주	Sinŭiju
國民黨 중앙집행위원회	국민당 중앙집행위원회	Kuomintang Central Executive Committee
在鮮 중국민	재선 중국민	Chinese residents in Korea
日本	일본	Japan
東京	동경	Tōkyō
神戶	고베	Kōbe
仙臺	센다이	Sendai
橫濱	요코하마	Yokohama
張學良	장학량	Chang Hsüeh-liang
西安事變	서안사변	Xi'an Incident
全國民大會	전국민대회	All-China National Assembly

**Glossary**

밧으며	받으며	Receiving (older spelling of 받으며)
엇든	어떤	What kind of, any (older spelling of 어떤)
멧칠	며칠	Several days (older spelling of 며칠)
연하야	연하여	Consecutively, in succession (older form of 연하여)
차저 왓슴을	찾아 왔음을	That (it) has come (찾아왔음을, older verb ending -슴)
어적게	어저께	Yesterday (older form/spelling of 어저께)
혜처가며	헤쳐가며	Pushing through, weaving through (older spelling of 헤쳐가며)
탓다	탔다	Boarded, rode (older spelling of 탔다)
올느고	오르고	Getting on, ascending (older spelling/form of 오르고)
나리고	내리고	Getting off, descending (older spelling/form of 내리고)
밧고	받고	Receiving (older spelling of 받고)
쭉으러진 듯 하다	쭈그러진 듯하다	Seems crumpled, shrunken (older spelling of 쭈그러진)
둘너쌔운	둘러싸인	Surrounded by (older spelling/form of 둘러싸인)
멈으르매	머무르매	As (it) stopped (older grammatical form/spelling of 머무르매)
뛰여 나렷다	뛰어내렸다	Jumped off (older spelling of 뛰어내렸다)
맛나	만나	To meet (older spelling of 만나)
이렇께 저렇케	이렇게 저렇게	This way and that way (older spelling of 이렇게 저렇게)
거러	걸어	Walking (older spelling of 걸어)
안즌	앉은	Seated, located (older spelling of 앉은)
차젓다	찾았다	Found (older spelling of 찾았다)
띄우는	띄는	Catching (the eye), visible (older spelling of 띄는)
알코 있든	앓고 있던	Had been suffering from (older spelling of 앓고 있던)
以上 없는	더 이상 없는	Incomparable, unsurpassed
어지럽든	어지럽던	Cluttered, dizzying (older spelling of 어지럽던)
낫츠로	낯으로	With a face (older spelling of 낯으로)
차저온	찾아온	Who came to visit (older spelling of 찾아온)
잠간	잠깐	For a moment (older spelling of 잠깐)
바더 들고	받아 들고	Receiving and holding (older spelling of 받아 들고)
드러가드니	들어가더니	Went inside and then (older spelling of 들어가더니)
하엿스니만치	하였으니만치	As (I) had done (older form/spelling of 하였으므로)
안저있은 즉 곳	앉아 있은 즉 곧	Upon sitting down, soon (older spelling/construction)
엽문으로	옆문으로	Through a side door (older spelling of 옆문으로)
드러오는	들어오는	Entering (older spelling of 들어오는)
마저	맞아	Greeting, meeting (older spelling of 맞아)
몃 마디	몇 마디	A few words (older spelling of 몇 마디)
되엿서요	되었어요	Was established/became (older spelling of 되었어요)
되엿슴니까	되었습니까	Was it? (older spelling/formality of 되었습니까)
있음니까	있습니까	Is there? Are there? (older spelling/formality of 있습니까)
열니는	열리는	Held, opened (older spelling of 열리는)
참여하엿슴니까	참여하였습니까	Did you participate? (older spelling/formality of 참여하였습니까)
없음니까	없습니까	Is there not? Are there not? (older spelling/formality of 없습니까)
두엇습니다	두었습니다	Have placed, established (older spelling/formality of 두었습니다)
되엿든	되었던	Which was established/became (older spelling of 되었던)
무엇임니까	무엇입니까	What is it? (older spelling/formality of 무엇입니까)
함니다	합니다	Do, does (older spelling/formality of 합니다)
엇더케	어떻게	How (older spelling of 어떻게)
다릅니까	다릅니까	Is it different? (older spelling/formality of 다릅니까)
처리함니다	처리합니다	Handles, processes (older spelling/formality of 처리합니다)
달니하고	달리하고	Being different (older spelling of 달리하고)
다르지요	다르지요	It's different, isn't it? (older spelling of 다르지요)
멧 군대나	몇 군데나	How many places? (older spelling of 몇 군데나)
잇고	있고	There is/are, and (older spelling of 있고)
잇습니다	있습니다	There is/are (older spelling/formality of 있습니다)
없음니다	없습니다	There is not/are not (older spelling/formality of 없습니다)
말삼듸리기	말씀드리기	To speak (humble), to tell (older spelling of 말씀드리기)
갓고	갖고	Having (older spelling of 갖고)
잇슬	있을	That will be, potential (older spelling of 있을)
식히며	시키며	Making (someone) do, improving (older spelling of 시키며)
막으려함에	막으려 함에	In trying to prevent/block (older spelling of 막으려 함에)
이외다	입니다	Is, am, are (formal, older form of 입니다)
엿든	였던	Was (attributive form, older spelling of 였던)
보십니까	보십니까	Do you see/view? (older spelling/formality of 보십니까)
어대까지	어디까지	To what extent, thoroughly (older spelling of 어디까지)
끌니지 안는	끌리지 않는	Not swayed by, not dragged by (older spelling of 끌리지 않는)
식힐	시킬	Who will improve/make do (older spelling of 시킬)
누구누구하야도	누구누구하여도	No matter who it is (older form of 누구누구하여도)
밧게는	밖에는	Other than, except for (older spelling of 밖에는)
것임니다	것입니다	It is the fact that... (older spelling/formality of 것입니다)
엇더하엿습니까	어떠하였습니까	How was it? What was it like? (older spelling/formality of 어떠하였습니까)
있엇으니	있었으니	As (I) was (older spelling of 있었으니)
않엇습니다	않았습니다	Did not (older spelling/formality of 않았습니다)
엿습니다	였습니다	Was (older spelling/formality of 였습니다)
미들	믿을	To be believed, trustworthy (older spelling of 믿을)
그리하엿슬	그리하였을	Would have been so (older spelling of 그리하였을)
가게 됨니까	가게 됩니까	Will (someone) go? (older spelling/formality of 가게 됩니까)
갈는지	갈는지	Whether (someone) will go (older form of 갈지)
만치	만치	As much as, like (older form, similar to 만큼)
하야	하여	Doing, being (older form of 하여)
선거함니까	선거합니까	Does one elect? (older spelling/formality of 선거합니까)
피선권을	피선거권을	The right to be elected (older spelling of 피선거권을)
피선되리라고	피선되리라고	That (someone) will be elected (older form of 피선되리라고)
실타 하야도	싫다 하여도	Even if (he) dislikes/is reluctant (older form of 싫다 하여도)
슴니다	습니다	(Formal declarative ending, older spelling of 습니다)
없아오나	없사오나	Although there is not (humble/formal, older form of 없사오나)
지지(를) 함니다	지지를 합니다	Support(s) (older spelling/formality of 지지를 합니다)
봅니가	봅니까	Do you see/view? (older spelling/formality of 봅니까)
기도하여야	기도하여야	Should hope/pray for (older form of 기도하여야)
幸일	행일	Happiness, good fortune (older usage, 행 + 일 marker)
밋슴니다	믿습니다	Believe (older spelling/formality of 믿습니다)
십헛스나	싶었으나	Wanted to, but... (older spelling of 싶었으나)
듯기로	듣기로	Deciding to listen/hear (older spelling of 듣기로)
물너 나왓다	물러 나왔다	Retreated, stepped back and came out (older spelling of 물러 나왔다)


---------------------------


잡지명	삼천리 제9권 제4호
발행일	1937년 05월 01일
기사제목	조선 잇는 國民黨 총세력, 조선 지부 총재 鄭惟芬 회견기
기사형태	대담·좌담

조선 잇는 國民黨 총세력, 조선 지부 총재 鄭惟芬 회견기
蔣介石씨의 지령은 얼마나 밧으며 여기서 하는 일은 엇든 일들인고

