Rank	Word	Frequency
1	하야	367
2	말	322
3	나	255
4	사람	193
5	그것	125
6	생각	107
7	우리	97
8	섯다	95
9	朝鮮	87
10	안이	87
11	가티	84
12	작품	75
13	가지	74
14	또한	72
15	다시	66
16	하나	65
17	常識	64
18	日本	61
19	이오	60
20	지금	60
21	朝鮮人	58
22	서서	57
23	무엇	56
24	잇스	56
25	日本人	56
26	대한	56
27	하얏다	54
28	하니	53
29	黃海道	52
30	생활	50
31	작자	50
32	모양	48
33	집	48
34	기사	47
35	까닭	47
36	하엿다	46
37	이나	45
38	社會運動	45
39	작가	42
40	여자	41
41	되엿다	41
42	이요	38
43	모든	38
44	運動	38
45	서방	38
46	무슨	37
47	町步	37
48	사랑	36
49	어머니	36
50	잡지	35
51	이란	35
52	安岳	35
53	信川	35
54	載寧	35
55	다른	34
56	더욱	34
57	청년	33
58	단체	33
59	사실	33
60	今後	33
61	잇슬	32
62	눈	32
63	일이	31
64	남자	31
65	우뽀	31
66	治安維持法	30
67	海州	30
68	당신	30
69	도회	30
70	자기	29
71	다만	29
72	今日	29
73	업슬	28
74	얼마	28
75	보아	28
76	基督敎	28
77	교육	28
78	인물	28
79	생명	28
80	포교	27
81	거리	27
82	소리	27
83	수가	27
84	마음	27
85	학교	26
86	만타	26
87	얼골	26
88	사회	26
89	개벽	25
90	제목	25
91	오늘	25
92	로서	25
93	종교	25
94	實施	25
95	형태	24
96	로써	24
97	이제	24
98	問題	24
99	이상	24
100	누구	24
101	읍내	24
102	혁명	24
103	제호	23
104	발행	23
105	비평	23
106	처음	23
107	生活	23
108	발견	23
109	면적	22
110	물	22
111	따라서	22
112	谷山	22
113	그러케	22
114	문학	22
115	대하	21
116	되얏다	21
117	문제	21
118	형식	21
119	平山	21
120	실생활	21
121	同日	21
122	군수	21
123	손	20
124	업스	20
125	以上	20
126	일반	20
127	기타	20
128	인지	20
129	民衆	20
130	소설	20
131	자신	20
132	엇더케	19
133	얼마나	19
134	한가지	19
135	고로	19
136	인구	19
137	별로	19
138	역시	19
139	의미	19
140	토지	19
141	대표	19
142	黃州	19
143	태도	19
144	주인	19
145	때문	18
146	取締	18
147	事實	18
148	생도	18
149	신도	18
150	계급	18
151	머리	18
152	本道	18
153	高麗	18
154	現今	18
155	社會	18
156	象徵派	18
157	環境	18
158	다음	17
159	여러	17
160	京城	17
161	自己	17
162	其他	17
163	경향	17
164	안코	17
165	사상	17
166	낫다	17
167	동안	17
168	天道敎	17
169	鳳山	17
170	하리	17
171	郡守	17
172	자긔	17
173	대해	17
174	일파	17
175	묘사	17
176	관찰	17
177	짐작	16
178	동시	16
179	경영	16
180	자동차	16
181	정신	16
182	로부터	16
183	노력	16
184	하든	16
185	한번	16
186	方里	16
187	高句麗	16
188	李朝	16
189	大正	16
190	中國人	16
191	毋論	16
192	所謂	16
193	良心	16
194	普天敎	15
195	中國	15
196	勿論	15
197	대개	15
198	운동	15
199	요구	15
200	시간	15
201	이외	15
202	보이	15
203	現下	15
204	沙里院	15
205	戶數	15
206	溫井	15
207	너머	15
208	스나니	15
209	朝	15
210	합평	15
211	음새	15
212	필자	14
213	서로	14
214	意味	14
215	서당	14
216	교통	14
217	부터	14
218	본래	14
219	발	14
220	遂安	14
221	보고	14
222	그때	14
223	일긔	14
224	창작	14
225	文壇	14
226	勢力	14
227	가치	14
228	오히려	13
229	가면	13
230	만큼	13
231	爲先	13
232	現在	13
233	同時	13
234	소식	13
235	하얏스	13
236	다소	13
237	평야	13
238	압헤	13
239	다가	13
240	독자	13
241	南北	13
242	松禾	13
243	東西	13
244	日人	13
245	瑞興	13
246	참말	13
247	아모리	13
248	아버지	13
249	現狀	13
250	理由	13
251	아아	13
252	오늘날	13
253	標準	13
254	經濟的	13
255	시골	13
256	經濟	13
257	政黨	13
258	수도	12
259	政治的	12
260	부근	12
261	남녀	12
262	지방	12
263	도처	12
264	세력	12
265	소작인	12
266	연애	12
267	중심	12
268	특색	12
269	입	12
270	과거	12
271	결과	12
272	開城	12
273	必要	12
274	土地	12
275	民有	12
276	國有	12
277	平壤	12
278	참으로	12
279	아모	12
280	사이	12
281	如何	12
282	순사	12
283	산양	12
284	리하	12
285	더욱이	12
286	註文	12
287	法令	12
288	時代	12
289	反動的	12
290	이지	11
291	세상	11
292	눈물	11
293	하겟다	11
294	거의	11
295	反對	11
296	일대	11
297	공립	11
298	농업	11
299	교원	11
300	소유	11
301	도로	11
302	사립학교	11
303	농산물	11
304	간다	11
305	과연	11
306	친구	11
307	너	11
308	기분	11
309	殷栗	11
310	매우	11
311	行動	11
312	關係	11
313	不拘	11
314	방법	11
315	표현	11
316	記者	11
317	限界	11
318	지난	10
319	意識	10
320	從來	10
321	一般	10
322	비교	10
323	학생	10
324	실로	10
325	가장	10
326	延白	10
327	自來	10
328	洞里	10
329	本郡	10
330	市街	10
331	名勝古蹟	10
332	가슴	10
333	마는	10
334	超越	10
335	新常識	10
336	合評	10
337	지식	10
338	한편	10
339	기교	10
340	必然	10
341	社會的	10
342	組織	10
343	民族運動	10
344	影響	10
345	합평회	10
346	불상	9
347	외국인	9
348	발전	9
349	지면	9
350	경지	9
351	시장	9
352	다수	9
353	방면	9
354	잇슴	9
355	창립	9
356	일시	9
357	이면	9
358	거주	9
359	중간	9
360	고을	9
361	시작	9
362	지라	9
363	필요	9
364	하자	9
365	압흐	9
366	안타	9
367	宗敎	9
368	新羅	9
369	侍天敎	9
370	思想	9
371	大豆	9
372	棉花	9
373	新溪	9
374	金川	9
375	近日	9
376	보지	9
377	困難	9
378	朝鮮文壇	9
379	동생	9
380	빈충	9
381	마진	9
382	이유	9
383	일종	9
384	업슴니	9
385	설명	9
386	잇슴니	9
387	未來派	9
388	崩壞	9
389	여긔	9
390	現象	9
391	時期	9
392	方針	9
393	흙내	9
394	金融	9
395	뿔으쪼	9
396	中産階級	9
397	바이	8
398	말로	8
399	노릇	8
400	여러분	8
