Rank	Word	Frequency
1	말	496
2	하야	481
3	사람	365
4	나	224
5	우리	221
6	생각	166
7	가티	157
8	가지	155
9	弼俊	143
10	그것	137
11	섯다	127
12	집	127
13	다시	120
14	무엇	120
15	朝鮮	114
16	하엿다	108
17	모든	106
18	학생	104
19	경호	103
20	자기	101
21	무슨	99
22	안이	95
23	日本	90
24	옵바	86
25	기사	83
26	하나	82
27	문제	81
28	사랑	81
29	하나님	81
30	눈	79
31	대한	77
32	너	76
33	사회	73
34	弼雲	69
35	지금	67
36	학교	65
37	소리	65
38	또한	62
39	머리	62
40	내각	61
41	얼골	60
42	당신	60
43	수가	59
44	되엿다	57
45	마음	54
46	모양	54
47	가장	53
48	사실	52
49	이상	51
50	세상	51
51	京城	51
52	형님	50
53	의미	49
54	잇슬	49
55	자긔	49
56	순이	49
57	세계	49
58	생활	49
59	마리아	48
60	백정	48
61	주의	47
62	일이	47
63	어머니	47
64	잡지	46
65	서서	46
66	이나	46
67	이오	45
68	손	45
69	듯이	44
70	누구	43
71	정신	43
72	대하	42
73	보고	41
74	지방	41
75	作品	41
76	하얏다	40
77	이번	40
78	아버지	40
79	잇스	40
80	자연	40
81	까닭	40
82	발행	39
83	제목	39
84	형태	39
85	운동	39
86	다른	39
87	諸君	39
88	自然主義	39
89	개벽	38
90	제호	38
91	얼마나	38
92	로부터	37
93	朴君	37
94	혜경	36
95	다만	35
96	여긔	35
97	인간	35
98	라서	35
99	자네	34
100	조직	33
101	동안	33
102	所謂	33
103	그러케	33
104	批評	33
105	자유	32
106	今日	31
107	理想	31
108	발	31
109	思想	31
110	父親	31
111	로써	30
112	다음	30
113	그대로	30
114	전람회	30
115	더욱	29
116	아모	29
117	동시	29
118	어듸	29
119	엇더케	29
120	죄악	29
121	업슬	28
122	눈물	28
123	작년	28
124	여러분	28
125	오늘	28
126	거긔	28
127	작품	28
128	리하	27
129	여러	27
130	일반	27
131	서로	27
132	계급	26
133	연구	26
134	인생	26
135	가슴	26
136	입	26
137	압박	26
138	예술	26
139	英國	25
140	안코	25
141	현재	25
142	主義	25
143	압헤	25
144	이제	25
145	獨逸	25
146	米國	25
147	제일	25
148	당국	25
149	天國	25
150	필자	24
151	한참	24
152	한번	24
153	되얏다	24
154	나라	23
155	역시	23
156	민중	23
157	필요	23
158	이란	23
159	과연	23
160	정부	23
161	독립	23
162	편지	23
163	거리	23
164	다가	23
165	안해	23
166	언제	23
167	인류	23
168	보아	22
169	대표	22
170	장래	22
171	한울	22
172	어대	22
173	선생	22
174	생명	22
175	계집애	22
176	태도	21
177	관계	21
178	거름	21
179	만일	21
180	사상	21
181	柔術	21
182	공부	21
183	生活	21
184	기타	21
185	미술	21
186	죄인	21
187	출현	20
188	결과	20
189	바이	20
190	정치	20
191	로서	20
192	加藤	20
193	보통	20
194	가요	20
195	십헛다	20
196	말슴	20
197	아모리	20
198	中國	20
199	물질	20
200	시인	20
201	시대	19
202	결코	19
203	개인	19
204	불	19
205	당국자	19
206	爲先	19
207	如何	19
208	낫다	19
209	매우	19
210	藝術	19
211	관상	19
212	위해	19
213	執事	19
214	과거	18
215	사정	18
216	방면	18
217	日本人	18
218	구경	18
219	바람	18
220	물	18
221	처음	18
222	차별	18
223	농민	18
224	현실	18
225	낭만	18
226	정조	18
227	대개	17
228	비록	17
229	마는	17
230	東京	17
231	어더	17
232	요구	17
233	저녁	17
234	녀자	17
235	가운데	17
236	脚本	17
237	自己	17
238	表現	17
239	몬저	17
240	自然	17
241	佛蘭西	17
242	농촌	17
243	종교	17
244	백정은	17
245	교회	17
246	대통령	16
247	실제	16
248	佛國	16
249	제도	16
250	대로	16
251	하리	16
252	인물	16
253	국가	16
254	同時	16
255	대답	16
256	하니	16
257	저서	16
258	따라서	16
259	도로	16
260	態度	16
261	제군	16
262	니러나	16
263	무얼	16
264	말함	16
265	중심	15
266	경우	15
267	의회	15
268	인민	15
269	아래	15
270	형제	15
271	하자	15
272	존재	15
273	도덕	15
274	교육	15
275	노력	15
276	더구나	15
277	비밀	15
278	意味	15
279	바로	15
280	동생	15
281	소식	15
282	선생님	15
283	동경	15
284	때문	15
285	도리	15
286	요새	15
287	관념	15
288	대해	15
289	運動	15
290	世界	15
291	평등	15
292	露國	15
293	開闢	15
294	시간	15
295	회개	15
296	최후	14
297	취하	14
298	발달	14
299	관료	14
300	하엿스	14
301	일종	14
302	현상	14
303	비로소	14
304	자식	14
305	누가	14
306	부터	14
307	업스	14
308	점점	14
309	자신	14
310	진행	14
311	오히려	14
312	보기	14
313	사건	14
314	산애	14
315	가운	14
316	형편	14
317	고개	14
318	참으로	14
319	청년	14
320	아주머니	14
321	描寫	14
322	노래	14
323	금년	14
324	처녀	14
325	근본	14
326	平壤	14
327	교육자	14
328	擬古主義	14
329	個人主義	14
330	목사	14
331	우상	14
332	혁명	13
333	세력	13
334	하드	13
335	가트	13
336	면서	13
337	단체	13
338	방법	13
339	하든	13
340	압흐	13
341	목소리	13
342	표정	13
343	한숨	13
344	먼저	13
345	바리	13
346	얼마	13
347	고향	13
348	간다	13
349	아들	13
350	지도	13
351	함부로	13
352	거의	13
353	多數	13
354	同一	13
355	더욱이	13
356	지식	13
357	이외	13
358	悲哀	13
359	고통	13
360	해방	13
361	白丁	13
362	데카	13
363	詩人	13
364	文學	13
365	現實	13
366	象徵	13
367	主張	13
368	社說	13
369	원래	12
370	당시	12
371	주장	12
372	스스로	12
373	모도	12
374	가정	12
375	시작	12
376	하얏스	12
377	價値	12
378	독수리	12
379	보지	12
380	서울	12
381	아마	12
382	인제	12
383	서요	12
384	주씨	12
385	각각	12
386	잘못	12
387	가령	12
388	운명	12
389	가라	12
390	별로	12
391	感情	12
392	개최	12
393	하겟다	12
394	선전	12
395	회의	12
396	목적	12
397	전부	12
398	체포	12
399	남자	12
400	마마	12
