Rank	Word	Frequency
1	하야	756
2	사람	500
3	우리	289
4	나	225
5	社會	191
6	말	173
7	自己	173
8	하엿다	125
9	가티	119
10	하나	109
11	생각	103
12	自然	102
13	하니	101
14	吾人	100
15	로써	95
16	모든	94
17	그것	92
18	宗敎	79
19	性質	76
20	生活	75
21	가지	74
22	리하	74
23	이나	74
24	朝鮮	72
25	個人	71
26	섯다	69
27	무엇	66
28	人格	64
29	文化	61
30	法律	61
31	意味	60
32	人生	59
33	存在	57
34	對象	55
35	어머니	54
36	소리	53
37	스스로	52
38	다시	52
39	關係	51
40	人類	50
41	醫學	50
42	기사	48
43	눈	48
44	코저	48
45	如何	48
46	意識	47
47	하엿스	46
48	以上	46
49	하얏다	46
50	가장	45
51	今日	45
52	世界	45
53	不外	45
54	집	44
55	로부터	42
56	墨子	42
57	또한	41
58	思想	41
59	奉貢	40
60	理想	39
61	目的	39
62	如斯	38
63	必要	37
64	自由	37
65	修養	37
66	노래	36
67	가슴	36
68	勿論	36
69	知識	36
70	完全	35
71	事實	34
72	科學	34
73	하노	33
74	問題	33
75	民衆	33
76	本質	33
77	觀念	33
78	沈默	33
79	것이엇다	32
80	發揮	32
81	一般	32
82	時代	32
83	精神	32
84	너	32
85	하겟다	32
86	所謂	32
87	壬金	32
88	同時	32
89	實在	32
90	다만	31
91	社會的	31
92	不過	31
93	炳瑞	31
94	하리	30
95	보고	30
96	發達	30
97	世上	30
98	鑛山	30
99	權利	30
100	딸아	29
101	過去	29
102	哲學	29
103	一切	29
104	로덴빠흐	29
105	鑛業	29
106	이오	28
107	누구	28
108	日本	28
109	主張	28
110	自身	28
111	感情	28
112	입	27
113	이요	27
114	이란	27
115	基礎	27
116	社會奉貢	27
117	疾病	27
118	어찌	26
119	이외	26
120	만일	26
121	絶對	26
122	生命	26
123	活動	26
124	結果	26
125	只今	26
126	잡지	25
127	얼마나	25
128	처음	25
129	마음	25
130	不可	25
131	現在	25
132	듯이	25
133	동안	25
134	얼굴	25
135	世紀	25
136	畢竟	25
137	개벽	24
138	제호	24
139	발행	24
140	제목	24
141	형태	24
142	敎育	24
143	수가	24
144	自然主義	24
145	하랴	23
146	將來	23
147	學校	23
148	孔子	23
149	발	23
150	무슨	23
151	손	23
152	當時	23
153	國家	23
154	思惟	23
155	먼저	22
156	다가	22
157	幸福	22
158	文明	22
159	藝術	22
160	萬物	22
161	아버지	22
162	猿猩	22
163	何等	22
164	바람	21
165	無限	21
166	道德	21
167	一種	21
168	進步	21
169	人民	21
170	족음	21
171	서로	21
172	말미	21
173	이제	20
174	여러	20
175	마는	20
176	대로	20
177	現象	20
178	兄弟	20
179	참으로	20
180	學問	20
181	果然	20
182	하얏스	20
183	平等	20
184	願望	20
185	부터	19
186	狀態	19
187	記錄	19
188	밥	19
189	다른	19
190	머리	19
191	村長	19
192	要求	19
193	老子	19
194	그대로	18
195	아모	18
196	일이	18
197	잇슬	18
198	第一	18
199	兒孩	18
200	女子	18
201	滿足	18
202	覺悟	18
203	諸君	18
204	信仰	18
205	물	18
206	불	18
207	눈물	18
208	眞理	18
209	一定	18
210	어떠케	18
211	土地	18
212	歡喜	18
213	天下	18
214	宗敎的	18
215	自我	18
216	아이	17
217	바다	17
218	더욱	17
219	家庭	17
220	希望	17
221	一言	17
222	農村	17
223	恒常	17
224	價値	17
225	進化	17
226	山村	17
227	可得	17
228	필자	16
229	하겟나	16
230	반듯이	16
231	잇스	16
232	所以	16
233	同一	16
234	建設	16
235	小作人	16
236	硏究	16
237	新聞	16
238	村人	16
239	說明	16
240	客觀的	16
241	主體	16
242	民族	15
243	元來	15
244	全體	15
245	一層	15
246	完成	15
247	利益	15
248	苦痛	15
249	거짓말	15
250	動物	15
251	直接	15
252	政府	15
253	從來	15
254	成立	15
255	判壽	15
256	民衆劇	15
257	社會生活	15
258	싸움	14
259	돌이	14
260	컨대	14
261	얼마	14
262	나무	14
263	注意	14
264	各各	14
265	工夫	14
266	永遠	14
267	꿈	14
268	한번	14
269	漸漸	14
270	所有	14
271	各自	14
272	생선	14
273	쿠르	14
274	투르	14
275	義務	14
276	意義	14
277	規定	14
278	種屬	14
279	鑛物	14
280	한가지	13
281	하라	13
282	經營	13
283	其他	13
284	主義	13
285	일다	13
286	繼續	13
287	一面	13
288	圓滿	13
289	저서	13
290	法則	13
291	原因	13
292	重要	13
293	여긔	13
294	몹시	13
295	나니	13
296	多數	13
297	아아	13
298	孟子	13
299	對立	13
300	列子	13
301	春兄	13
302	賓辭	13
303	悟性	13
304	때문	12
305	適當	12
306	覺醒	12
307	組織	12
308	本來	12
309	지도	12
310	그네	12
311	利用	12
312	歷史	12
313	그러케	12
314	結局	12
315	境遇	12
316	마치	12
317	確實	12
318	海村	12
319	派守	12
320	守備	12
321	애기	12
322	그림자	12
323	提唱	12
324	敎化	12
325	結論	12
326	何者	12
327	科學的	12
328	브루	12
329	楊子	12
330	페이	12
331	半島	12
332	상말	11
333	사랑	11
334	로서	11
335	이름	11
336	父母	11
337	兒童	11
338	本能	11
339	制度	11
340	實際	11
341	漸次	11
342	解放	11
343	方法	11
344	始作	11
345	發展	11
346	演劇	11
347	詩人	11
348	努力	11
349	物件	11
350	自覺	11
351	悲哀	11
352	原理	11
353	肉體	11
354	鐵窓	11
355	內容	11
356	現今	11
357	혼자	11
358	換言	11
359	張保	11
360	海龜	11
361	불상	11
362	增進	11
363	學者	11
364	根底	11
365	깍지	11
366	本然	11
367	近世	11
368	莊子	11
369	表顯	11
370	金鑛	11
371	採掘	11
372	걱정	10
373	가트	10
374	眞實	10
375	婦人	10
376	相當	10
377	爲先	10
378	他人	10
379	不能	10
380	貧富	10
381	運動	10
382	當然	10
383	責任	10
384	不拘	10
385	明白	10
386	愛人	10
387	精神的	10
388	獨立	10
389	學說	10
390	如前	10
391	到底	10
392	根本的	10
393	靈魂	10
394	最初	10
395	不平	10
396	서서	10
397	여럿	10
398	수수	10
399	빨갱이	10
400	女便	10
