Rank	Word	Frequency
1	하야	410
2	우리	255
3	말	218
4	사람	161
5	나	136
6	인류	128
7	가티	117
8	농민	112
9	생활	106
10	자기	99
11	그것	89
12	解放	88
13	운동	87
14	생각	84
15	가지	78
16	가장	78
17	조선	77
18	사회	75
19	모든	72
20	대한	68
21	기사	67
22	문제	66
23	救濟	64
24	사랑	61
25	이외	61
26	가극	61
27	하나	60
28	민족	58
29	晶愛	56
30	섯다	55
31	다시	53
32	대하	51
33	무엇	51
34	혁명	50
35	자유	49
36	사실	48
37	하얏다	48
38	권리	47
39	경제	44
40	주택	44
41	그네	42
42	로써	41
43	朝鮮	41
44	정치	40
45	인간	40
46	선언	40
47	의미	39
48	사상	39
49	잡지	38
50	음악	38
51	해방	36
52	마음	36
53	동시	35
54	표현	35
55	무슨	35
56	너	35
57	개벽	34
58	발행	34
59	관계	34
60	제도	34
61	로메	34
62	데쓰	34
63	제호	33
64	제목	33
65	형태	33
66	세계	33
67	정책	33
68	이상	33
69	계급	33
70	예술	33
71	종교	32
72	리하	32
73	소리	32
74	花羅	32
75	연애	32
76	역사	32
77	다음	31
78	편지	31
79	원보	31
80	작품	31
81	이오	31
82	평등	31
83	요구	30
84	손	29
85	과연	29
86	까닭	28
87	다만	28
88	생명	28
89	노래	28
90	주의	27
91	이유	27
92	실로	27
93	필자	26
94	실현	26
95	정신	26
96	눈	26
97	더욱	26
98	듯이	26
99	눈물	26
100	형식	26
101	연구	25
102	보호	25
103	발달	25
104	如何	25
105	잇슬	25
106	여긔	25
107	다른	25
108	하라	24
109	금일	24
110	현상	24
111	내용	24
112	그대로	24
113	시작	24
114	모양	24
115	보고	24
116	집	24
117	물	24
118	민중	24
119	자본주의	24
120	목적	23
121	활동	23
122	지금	23
123	누구	23
124	이제	23
125	희곡	23
126	세상	23
127	노루	23
128	수가	23
129	개인	23
130	서울	23
131	제일	22
132	당시	22
133	하엿다	22
134	爭鬪	22
135	거긔	22
136	노예	22
137	경우	21
138	반듯이	21
139	하리	21
140	선녀	21
141	나무	21
142	조직	21
143	로부터	21
144	소위	20
145	먼저	20
146	당신	20
147	감정	20
148	희극	20
149	인생	20
150	최후	20
151	무대	20
152	일다	20
153	다수	19
154	바다	19
155	비평	19
156	만일	19
157	또한	19
158	京城	19
159	머리	19
160	가슴	19
161	비극	19
162	인권	19
163	방법	18
164	일반	18
165	세력	18
