잡지명	삼천리 제8권 제1호
발행일	1936년 01월 01일
기사제목	三百萬名 사는 上海 最近의 모양은 엇더한가 (What is the Recent Situation in Shanghai, Home to 3 Million People?)
필자	黃浦江人
기사형태	소식 (News/Report)

What is the Recent Situation in Shanghai, Home to 3 Million People?
						By Hwangp'ogangin

Shanghai is famous more as the Demon City (魔都) than as China's foremost trading port.
The Chicago of the Orient is none other than Shanghai. This port city of Shanghai, developed by foreigners, is a great metropolis second only to Tokyo.
As people of over 40 nationalities reside here, various crimes are frequent, and just as it's called the Chicago of the Orient, it's a city of crime; just as it's called the London of the Orient, it is a harbor thick with fog. The various evil flowers unique to the harbor also bloom in the foggy, dark streets *and float amidst the neon sign-lit streets.<169>
On these streets by day, gold and silver are traded, and people of all nations frantically clash on the economic frontlines. When night falls, it transforms into a unique harbor den of pleasure, with dance halls, cafes, dog racing, jai alai, and erotic and grotesque displays of friction and obscene spectacles (淫戱鏡). Shanghai, where hundreds of thousands of dollars are spent on courtesans in a single night without tiring of pleasure-seeking, is a city striving to possess sin, so ghastly and terrifying with the emergence of murderers, kidnappers, and blackmailers that it rivals the dark side (따구싸이도), the Paris of flowers, or crime-ridden Chicago.
Even the French writer of bizarre tales, Mariise Jōji (마리이즈죠지), would likely be astonished by the murky sins of this flower harbor amidst the chaos of the Demon City Shanghai.

The ship fare is 23 yen for 3rd class from Kobe (神戶) and 18 yen for 3rd class from Nagasaki (長崎). I am now looking at the characteristics of the Demon City Shanghai, peering into its dark side (따구사이도).
The urban area of Shanghai is only about one-third the size of Tokyo, but its population is 3 million, with people of over 40 nationalities mixed together. Japanese mainlanders number about 30,000, holding the top position among foreign residents. This city is divided into three districts: the Chinese Concession (支那租界), the International Settlement (共同租界), and the French Concession (佛蘭西租界), with the China Public Security Bureau (支那公安局), the International Settlement Municipal Council (共同租界 工部局), and the French Concession Municipal Council (佛蘭西租界 工部局) respectively. The Municipal Council (工部局) is equivalent to a police station in Japan. In the International Settlement and the French Concession, foreigners hold police power, and within these concessions, nationals of treaty powers possessing extraterritorial rights reside and engage in commerce and industry.
Of course, Chinese people also do business within the foreign concessions, but if any incident occurs, it is first handled by the foreign police.
The International Settlement, where many Japanese mainlanders live, was acquired by Great Britain in the 1842 Treaty of Nanking (南京條約), and many British and Americans reside there. Currently, many Japanese mainlanders also live in the Hongkou (虹口) area, which was merged in; the British primarily constructed the settlement, and civil engineering, architecture, and transportation systems are fully equipped. That is, the commercial center of Shanghai is the International Settlement.

Upon entering the port of Shanghai, the first things that catch one's eye are the skyscrapers rising on Bund Street (빤도街). The streets with many tall buildings are Shanghai's gateway business center streets. There is the 22-story Broadway Mansions (뿌러들 에멜숀 - likely translation), completed this year, and the 20-story Park Hotel<170>, rising opposite the world-famous racecourse built for $250,000. Along Nanjing Road stand 17-story buildings, and in the middle of the business center street, the skyscraper headquarters of the International Settlement Municipal Council stands tall. The old 12-story Cathay Hotel (캬세이호텔) now seems a step behind as a skyscraper. In the French Concession area too, skyscrapers have recently appeared here and there, and today's Shanghai is soaring high into the sky.
Even the Edoite (江戸兒), proud of being number one in the Orient, cannot help but widen their eyes at Shanghai's skyscrapers and double-decker buses.
They would be surprised to hear that warships float leisurely on the river. Indeed, even large ships exceeding 20,000 tons enter Shanghai smoothly; warships of around 9,000 tons like the Izumo, Yakumo, and Iwate are not even worth mentioning. The Huangpu River (黃浦江) allows entry to giant ships of the 20,000-ton class plying global routes. The mouth of its main stream, the Yangtze River (楊子江), is where the Wusong Fort (吳淞砲臺), famous from the Shanghai Incident, is located.
Because of this Huangpu River, it is called the world's foremost commercial and industrial center, and with a population of 3 million, it is one of the world's top 10 largest cities, ranking after Tokyo and Osaka in the Orient as a commercial and industrial hub. From 9 AM to 4 PM, the business streets are completely packed with people and cars. I have never seen such a crowded business street. The river, too, is so full of large and small boats that it seems buried.
The dark side (따구 싸이도) is also said to be a refuge for the world's criminals, and criminals from all classes live mainly in the French Concession, the International Settlement, and the Chinese districts. It is a city where kidnapping gangs (人攫團) run rampant in broad daylight, with murder, kidnapping, secret societies, blackmail, gambling, smuggling, badger games (美人局), opium smoking (阿片吸飮), fraud, and theft.
Investigating criminal incidents for the one month of July this year revealed:
Crimes:         1,393 cases
Number Arrested:     1,272 people
Murder: 3 cases   Attempted Murder: 2 cases
Suicide: 41 cases   Negligent Homicide: 1 case
Kidnapping Incidents: 3 cases  Armed Robbery: 27
Burglary: 25 cases   Home Invasion: 29 cases
Larceny: 786 cases
Reported Value of Stolen Goods:    $36,470.38
Recovered Value of Stolen Goods:  $66,169.17
Arrests related to Communism:  36 people
As shown above, it displays astonishing numbers for just one month. Let's mention a few recent cases.

The 850,000 yen gold bullion smuggling incident involving a certain Japanese mainlander residing in Shanghai. The diamond theft incident at a jewelry store on Nanjing Road. The arrest incident of a forgery ring involving $500,000 in aviation securities (航空證券). The arrest incident of a forger involving $170,000 from the Bank of China (中國銀行).

The 8-person racketeering incident (캬쿠사건).
The $70,000 diamond smuggling incident at a jewelry store, etc., occur daily in this Demon City. Besides these, from crime to crime, in dark corners, the sound of laughing women, popular songs drifting from the streets of pleasure—gentlemen and ladies alike, Parisian dancers, dreaming dreams within dreams in the back alleys of Shanghai.<171>

**Summary**

This 1936 article vividly portrays Shanghai as a bustling, cosmopolitan, yet dangerous "Demon City." The author, identifying as "Hwangp'ogangin" (Person of the Huangpu River), highlights its status as a major port and metropolis second only to Tokyo, with a diverse population from over 40 nations and a significant Japanese presence. The city is depicted as divided into Chinese, International, and French concessions, with foreigners holding policing power in the latter two. The piece emphasizes Shanghai's modernity with its skyscrapers and busy commerce but contrasts this with rampant crime – murder, kidnapping, smuggling, fraud, gambling, and opium dens – comparing it unfavorably to Chicago and Paris in terms of vice. Statistics for July 1936 are provided to illustrate the alarming crime rate.

For historians of Korean colonial history, this article is interesting as it shows a Korean perspective (published in a Korean magazine, 삼천리) on a major East Asian city during the Japanese colonial period. The author's identity ("Hwangp'ogangin") suggests a Korean resident or frequent visitor. The mention of the large Japanese population ("內地人," mainlanders) and their prominence, alongside the description of foreign concessions and extraterritoriality, reflects the complex geopolitical landscape of the time, where Japan was a major imperial power in Asia. The detailed description of crime and modernity provides insight into how Koreans perceived Shanghai, a city embodying both the allure and perils of rapid, foreign-influenced modernization and colonial dynamics. The use of Japanese administrative terms like 工部局 (Kōbōkyoku/Gongbuguk) also hints at the influence of Japanese structures on Korean understanding of governance.

**Named Entities**

上海	상해	Sanghae
中國	중국	ChungGuk (China)
東京市	동경시	Tonggyŏng-si (Tokyo City)
巴里	파리	P'ari (Paris)
佛蘭西	불란서	Pŭllansŏ (France)
神戶	신호	Sinho (Kobe)
長崎	장기	Changgi (Nagasaki)
支那租界	지나조계	China Chogye (Chinese Concession)
共同租界	공동조계	Kongdong Chogye (International Settlement)
佛蘭西租界	불란서조계	Pŭllansŏ Chogye (French Concession)
支那公安局	지나공안국	China Kongan'guk (China Public Security Bureau)
共同租界 工部局	공동조계 공부국	Kongdong Chogye Kongbuguk (International Settlement Municipal Council)
佛蘭西租界 工部局	불란서조계 공부국	Pŭllansŏ Chogye Kongbuguk (French Concession Municipal Council)
日本	일본	Ilbon (Japan)
英國	영국	Yŏngguk (Great Britain)
南京條約	남경조약	Namgyŏng Choyak (Treaty of Nanking)
米國人	미국인	Migugin (Americans)
虹口	홍구	Honggu (Hongkou)
빤도街	빤도 가	Ppando-ga (Bund Street - likely Waitan 外灘)
南京路	남경로	Namgyŏng-no (Nanjing Road)
캬세이호텔	캬세이호텔	K'yasei Hot'el (Cathay Hotel)
黃浦江	황포강	Hwangp'ogang (Huangpu River)
楊子江	양자강	Yangjagang (Yangtze River)
吳淞砲臺	오송포대	Osong P'odae (Wusong Fort)
大阪	오사카	Osaka
中國銀行	중국은행	ChungGuk Ŭnhaeng (Bank of China)
黃浦江人	황포강인	Hwangp'ogangin (Author's pseudonym: Person of the Huangpu River)
마리이즈죠지	마리이즈죠지	Mariise Jōji (Possibly Maurice Dekobra or Marie Corelli, unclear)

**Glossary**

魔都	마도	Demon City (Nickname for Shanghai)
最近	최근	Recent; Lately
엇더한가	어떠한가	How is it?; What is it like? (Older spelling/form of 어떠한가)
居留하다	거류하다	To reside
만코	많고	Many; Numerous (Older spelling of 많고)
갸욱하다	자욱하다	To be foggy; dense (Possible older form or regional dialect for 자욱하다)
賣買	매매	Buying and selling; Trade
휘도라 치다	휘돌아치다	To swirl around violently; clash fiercely (Likely older spelling/form)
歡樂	환락	Pleasure; Merriment
구렁텅이	구렁텅이	Pit; Den; Abyss
딴쓰홀	댄스홀	Dance hall
갚페	카페	Café
競犬	경견	Dog racing
하이아라이	하이알라이	Jai alai
에로구로	에로구로	Ero-guro (Erotic grotesque nonsense)
淫戱鏡	음희경	Obscene spectacle (Literally: lewd play mirror)
妓生	기생	Female entertainer; Courtesan
誘조	유괴	Kidnapping (조 likely typo or older form for 拐)
협박	협박	Threat; Blackmail
출몰하다	출몰하다	To appear and disappear; frequent
지긋지긋하다	지긋지긋하다	Terrible; Ghastly; Dreadful
무시무시하다	무시무시하다	Frightening; Terrible; Horrifying
뒤떠러지다	뒤떨어지다	To fall behind; lag behind (Older spelling of 뒤떨어지다)
罪惡	죄악	Sin; Vice; Crime
獵奇作家	엽기작가	Writer of bizarre/grotesque stories
홀난하다	혼란하다	To be chaotic; confused (Older spelling/form of 혼란하다)
음침하다	음침하다	Gloomy; Murky; Dark
船費	선비	Ship fare
엿보다	엿보다	To peek; glimpse; watch stealthily
市街	시가	Urban area; Streets of a city
밧게	밖에	Only; Outside of (Older spelling of 밖에)
석겨살다	섞여살다	To live mixed together (Older spelling of 섞여살다)
內地人	내지인	Mainlander (Referring to Japanese from Japan proper)
点하다	점하다	To occupy; take (a position)
街里	거리	Street; Road (리 is likely phonetic rendering or older usage)
租界	조계	Concession (foreign-administered area in China)
公安局	공안국	Public Security Bureau
工部局	공부국	Municipal Council (esp. in foreign concessions, handling police/public works)
警察署	경찰서	Police station
治外法權	치외법권	Extraterritoriality
條約國人	조약국인	National of a treaty power
商工業	상공업	Commerce and industry
잇스나	있으나	Although there is/are (Older spelling of 있으나)
니러날 때면	일어날 때면	When (something) happens/occurs (Older spelling of 일어날)
먼츰	먼저	First (Older spelling of 먼저)
取扱하다	취급하다	To handle; deal with
方面	방면	Area; Direction; Field
合倂하다	합병하다	To merge; annex
主로서	주로써	Mainly; Primarily (Older spelling/form)
건설하다	건설하다	To construct; build
토목	토목	Civil engineering
건축	건축	Architecture
교통기관	교통기관	Transportation systems
완비하다	완비하다	To be fully equipped; complete
상업중심구	상업중심구	Commercial center district
入港하다	입항하다	To enter port
첫번에	첫번에	At first; Firstly
눈에 듸우다	눈에 띄우다	To catch one's eye (Older spelling/form of 띄다)
聳立하다	용립하다	To stand tall; tower
魔天樓	마천루	Skyscraper (Literally: sky-scraping tower)
웃둑서다	우뚝서다	To stand tall; rise prominently (Older spelling of 우뚝서다)
한가운테	한가운데	In the middle; Center
녯날	옛날	Old days; Formerly (Older spelling of 옛날)
뒤떠러진 감	뒤떨어진 감	Feeling of being left behind (Older spelling of 뒤떨어진)
터문터문	드문드문	Here and there; sparsely (Likely older form or typo for 드문드문)
하눌 히	하늘 높이	High in the sky (히 likely phonetic or older form for 높이)
솟어오르다	솟아오르다	To soar up
東洋一	동양일	Number one in the Orient
江戶兒	강호아	Edoite (Native of Edo/Tokyo)
뻐쓰	버스	Bus
아니치 못하리라	않지 못하리라	Cannot help but (do something) (Older negative construction)
河川	하천	River
軍艦	군함	Warship
두동실	둥실둥실	Floatingly; Buoyantly
떠다고 하면	떠다닌다고 하면	If one says (they) float around (Older spelling/form)
놀나겟지	놀라겠지	Would be surprised (Older spelling of 놀라겠지)
과연	과연	Indeed; Truly
톤	톤	Ton (unit of weight)
넘은	넘는	Exceeding; Over (Older spelling of 넘는)
유유히	유유히	Leisurely; Smoothly
더러오며	들어오며	Entering (Older spelling of 들어오다)
즘에	쯤의	Around; Approximately (Older spelling of 쯤의)
문제 꺼리	문제 거리	Matter of concern; Issue (꺼리 is older form of 거리)
기선	기선	Steamship
巨船	거선	Giant ship; Large vessel
취항하다	취항하다	To ply a route (for ships/aircraft)
本流	본류	Main stream (of a river)
입구	입구	Entrance; Mouth (of a river)
저-	저	That (over there)
事變	사변	Incident; Emergency (e.g., 上海事變 Shanghai Incident)
잇는 고로	있는 고로	Because there is; Therefore (Older conjunction form)
인구	인구	Population
指	지	Finger (used here in 十指 안에 더는 - ranks within the top 10)
더는	드는	Entering; Ranking within (Older spelling of 드는)
다음가는	다음가는	Next; Following
오전	오전	AM; Morning
오후	오후	PM; Afternoon
갓득 찻다	가득 찼다	To be completely full; packed (Older spelling of 가득)
잡답하다	잡답하다	Crowded; Bustling (Seems related to 雜沓, older usage)
업다	없다	To not exist; be absent (Older spelling of 없다)
埋沒되다	매몰되다	To be buried; submerged
