Magazine Title: 삼천리 제4권 제5호
Publication Date: 1932년 05월 01일
Article Title: 中國 쏘베트運動의 將來 (The Future of the Chinese Soviet Movement)
Author: 洪陽明
Article Type: 논설 (Editorial/Essay)

中國 쏘베트運動의 將來
						洪陽明

(Continuation) So, what is the future path of the Soviet China movement, which is expanding and developing slowly or rapidly like this? This issue, linked to the subtly complex international relations unfolding with the Manchurian problem and the Shanghai Incident as turning points, has become material drawing intense attention today from both proponents and opponents of this movement. Firstly, regarding the geographical relationship of Manchuria (滿洲), which has become the center of international issues – where three different societies, the socialist Soviet Union (쏘베트 연방), capitalist Japan (日本), and China under Kuomintang (國民黨) rule, are mutually adjacent, forming a triangular prism – if one can assume that Russo-Chinese (露中) diplomatic relations were restored through China's so-called 'Using Barbarians to Control Barbarians' (以夷制夷主義) policy towards Japan, then as compensation, the future eastward advance of the Soviet Union would consequently lead one to postulate the spread of the Chinese Soviet movement. Secondly, if one can assume the inevitability of a Second World War stemming from the so-called Third Period theory and the resulting transformation into class warfare (階級戰), then one can postulate the important role the Chinese Soviet movement will play in world history. However, the prerequisite condition enabling the establishment of this proposition is, at the very least, the existence and growth of the Soviet Union to a point where it can stand face-to-face with the various capitalist nations (諸자본주의국가) in terms of real power – of course, this real power must take into consideration the political status of Communist Party movements in various countries along with the military and economic strength of Soviet Russia (蘇俄). Considering the skill of the great powers' methods for maintaining capitalism – having the Brüning cabinet thoroughly suppress the revolutionary surge of the popular masses about to explode from the economic crisis and chaos in the West, especially in Germany (獨逸), in return for the War Debt Moratorium, and having Poland (波蘭) form an anti-Soviet western front restraining the Soviet power's westward advance with active aid from France (佛國), the current darling of capitalism, thereby succeeding to some extent in suppressing and mitigating communization in the West; this, of course, involves avoiding mutual contradictions and conflicts as much as possible before the monster of communism, compromising, and accumulating even more internal contradictions, a transformation only possible through such means. And while the Soviet Union's Five-Year Plan (5개년 계획) is succeeding at an astonishing tempo, it is a fact that achieving a near balance in military power with the fascistized (팟쇼화한) various capitalist nations in the near future is difficult. Furthermore, although contradictions and confrontations between nations suggesting war, such as the Anglo-American-Japanese (英米對日) conflict, were significant concurrently with the outbreak of the Manchurian Incident (滿洲事變), contrary to expectations, the emergence of a cooperative attitude in the League of Nations (국제연맹) today and the establishment of the independent state of Manchukuo (滿洲독립국가) can be assumed to play the role of an anti-Soviet front (反蘇전선) in the East. Also, given that for the capitalist nations today, relations with the Soviet Union (對쏘베트 연방관계), together with Japan, have become fundamentally more critical than relations with Britain and America regarding Japan, it can be assumed that acting this way is natural. If so, the current Soviet China movement not only lacks the conditions for nationwide expansion, but depending on the circumstances, it appears that the disadvantage of having to anticipate direct intervention and invasion by the great powers or through their proxy regimes in the definite future has not yet been lifted from this burgeoning Soviet China movement. Therefore, currently or within the next few years, the Soviet China movement will find it impossible to occupy major cities where the great powers' influence is established, like Wuhan (武漢) or Guangdong (廣東), or areas adjacent to them, as long as it cannot control the military intervention of the elite imperialist powers (諸제국주의). However, this does not signify the decline of the movement.


For example, when the Communist army advanced last July towards Fuzhou (福州), a key port on the South China coast, reaching Yanping (延平) in Fujian Province (福建省), about 100 li away, the Nationalist Government (國民政府) was thrown into panic and confusion, thinking it a major event that the Communist army, lacking sea routes (海路), might gain a seaport and establish a line of communication to receive aid from Russia (露國). At that time, the US warship Pillsbury, one Japanese (日本) cruiser, and two other light cruisers had already anchored in Fuzhou harbor under the pretext of protecting resident nationals, aiming their cannons towards the land. Currently, the occupation of Wuhan (武漢) by the Communist army seems entirely possible if they only face the faithless and demoralized troops of the Kuomintang (國民黨), combining their preliminary actions, propaganda power, and desperate fighting strength. There is a precedent of easily occupying Changsha (長沙), a major city comparable to Wuhan, the year before last when they were weaker than now. Since their strength has doubled since then, and the Kuomintang is struggling due to difficulties, the occupation of Wuhan, judging by all recent intelligence, appears to be entirely not a dream.


However, even if they were to occupy it now, it is a clear fact that the threat of the imperialist powers' gunboats and elite troops from various countries would make it possible only for a "three-day reign." Furthermore, regarding the weapons currently possessed by the Red Army (赤緯軍 - likely Red Guard Army or Red Army), while the quantity is astonishing, most are rifles, machine guns, rapid-fire cannons, etc., captured from Local Defense Corps (地方保衛團) and Kuomintang troops; they lack powerful combat weapons like heavy artillery (重砲) and aircraft (항공기). There is news that they recently captured some mountain guns (山砲) and purchased several airplanes. And it is said that ammunition and some weapons are now being manufactured within the Soviet areas (쏘베트 구역). Therefore, at the current level, apart from the discipline of their army, the power of their propaganda, and the support of the peasant masses (농민대중), it is true that in terms of actual military strength (軍力), they cannot match the Kuomintang army. Also, as long as there is no sea route (海路) to connect with the Soviet Union, which would be their sole backer, there is still no means of communication except through Xinjiang (新疆), Qinghai (靑海), or Mongolia (蒙古), the latter being an impossible route for transportation. Furthermore, since the victory of Stalin's (스타린) "Problem of Socialism in One Country" (一國에 잇서서의 사회주의 가능의 문제) at the Comintern (콤인테른) in 1927, Trotsky's (트로츠키) opposition faction's radical plan for global communization failed, and due to the tilt towards Stalin's Soviet Power Consolidationism (蘇聯實力充實主義), concentrating all efforts on the Soviet Union's own Genplan (겐뿌란) – 15-year plan – and also due to the Soviet Union's peace policy from a national standpoint, they are unable to provide active material assistance like during the National Revolution's Northern Expedition in former days. Thus, the Chinese Soviet movement aims for the goal instructed by the Comintern to the Chinese Communist Party, "Victory first in one or several provinces" (一省 又는 數省의 首先 勝利), and for the time being, only the construction of rural Soviets (농촌 쏘베트) within the possible range due to the global scale class war will be possible. Therefore, due to China's specific circumstances – insufficient political control owing to geographical factors, the inevitability of warlord conflicts (군벌혼전), the ultimately unavoidable contradictions of conflicting interests among the imperialist powers, and the extreme impoverishment (빈궁화) of the peasant masses, etc. – it is not unimaginable that, not limited to one or several provinces, depending on circumstances, it could occupy the entirety of most of central China untouched by imperialist forces and become a major regime diametrically opposed to the bourgeois Kuomintang regime, which maintains itself through dependency on the great powers. In reality, recent news indicates the astonishing fact that the Soviet China movement is developing everywhere, extending over almost the entirety of Jiangxi (江西) and into Hunan (湖南), Hubei (湖北), Anhui (安徽), Henan (河南), and the Guangdong-Fujian border region (廣東福建省境). Consequently, in the central and southern 8 provinces among China's 18 provinces, red flags are already flying openly everywhere, and banknotes and bonds printed under the name of the Soviet government are being issued and circulated. The total area is said to reach over 5,800 square *li* (方中里), a region about twice the size of Korea (朝鮮). Depending on its development, its future is indeed not just an East Asian problem but sufficient to become a global threat. In China, where even a few thousand bandits (土匪) can occupy one or several counties and hold out for years, it is undeniable that for them – over a hundred thousand disciplined troops, with beliefs similar to religious faith, guided by the scientific theory of Marxism-Leninism (맑스레닌주의) – "Victory first in one or several provinces" is indeed within the realm of possibility. Thus, until a certain time – until the objective conditions for class war mature on a global scale to decide the final victory between the capitalist system and the socialist system – Soviet China will develop or regress, slowly or rapidly, constrained by the degree of class differentiation among the Chinese masses, the growth of the Soviet Union as a national entity, and the ebb and flow of the world proletarian movement. Therefore, the current China is merely letting the living be the living – this belongs to the necessary conception of the universe determined dialectically by the logic of history – it is just a question irrespective of whether it is desired or not.
(Regarding the current situation in one Soviet area, I intend to write about it next time) <10>

**Summary**

The author, Hong Yangmyŏng, analyzes the future prospects of the Chinese Soviet movement in 1932. He acknowledges its rapid growth, particularly in rural areas, fueled by China's internal weaknesses (political fragmentation, warlordism, peasant poverty) and the Communists' organization and ideology. However, he argues that its immediate nationwide success, especially capturing major cities like Wuhan, is constrained by the military intervention of imperialist powers (Japan, US, UK, France) and the Soviet Union's current focus on internal development ('Socialism in One Country') rather than providing substantial external aid. Hong predicts the movement will likely consolidate power in several provinces, creating a rival regime to the Kuomintang, its trajectory dependent on future global class conflict and the shifting balance of power between capitalism and socialism. For historians, this article is interesting as it shows a Korean intellectual under Japanese colonial rule engaging with complex international geopolitics, analyzing the interplay between China, the USSR, Japan, and Western powers. It reflects a keen awareness of Marxist theory (Third Period, class struggle) and Soviet policy debates (Stalin vs. Trotsky) while assessing the immediate strategic limitations and potential long-term significance of the communist movement in neighboring China, a perspective shaped by Korea's own precarious position.

**Named Entities**

中國	중국	China
쏘베트	쏘베트	Soviet
洪陽明	홍양명	Hong Yangmyŏng
滿洲	만주	Manchuria
上海	상해	Shanghai
쏘베트 연방	쏘베트 연방	Soviet Union
日本	일본	Japan
國民黨	국민당	Kuomintang (Nationalist Party)
露	로	Russia (abbreviation used in 露中, Russo-Chinese)
蘇俄	소아	Soviet Russia
獨逸	독일	Germany
부류닝 내각	부류닝 내각	Brüning cabinet
波蘭	파란	Poland
佛國	불국	France
英	영	Britain (abbreviation used in 英米)
米	미	America (United States) (abbreviation used in 英米, 米國)
국제연맹	국제연맹	League of Nations
滿洲독립국가	만주독립국가	Manchukuo (Independent State of Manchuria)
武漢	무한	Wuhan
廣東	광동	Guangdong
福州	복주	Fuzhou
福建省	복건성	Fujian Province
延平	연평	Yanping
國民政府	국민정부	Nationalist Government
米國	미국	United States
長沙	장사	Changsha
赤緯軍	적위군	Red Army (likely typo for 赤衛軍 Red Guard Army or simply Red Army)
地方保衛團	지방보위단	Local Defense Corps
新疆	신강	Xinjiang
靑海	청해	Qinghai
蒙古	몽고	Mongolia
콤인테른	콤인테른	Comintern (Communist International)
스타린	스타린	Stalin
트로츠키	트로츠키	Trotsky
蘇聯	소련	Soviet Union
江西	강서	Jiangxi
湖南	호남	Hunan
湖北	호북	Hubei
安徽	안휘	Anhui
河南	하남	Henan
朝鮮	조선	Korea (Chosŏn)
맑스레닌주의	맑스레닌주의	Marxism-Leninism

**Glossary**

쏘베트運動	쏘베트 운동	Soviet Movement (older transliteration of Soviet)
將來	장래	Future
承前	승전	Continuation (from the previous issue)
가치	같이	Like, as (older spelling of 같이)
되여잇는	되어있는	Is, has become (older spelling/form of 되어 있는)
滿洲	만주	Manchuria
上海事變	상해사변	Shanghai Incident (1932)
以夷制夷主義	이이제이주의	Policy of using barbarians to control barbarians
쏘베트 연방	쏘베트 연방	Soviet Union
階級戰	계급전	Class war
諸자본주의국가	제자본주의국가	Various capitalist countries
蘇俄	소아	Soviet Russia (older term)
獨逸	독일	Germany (older name)
戰債 모라토리엄	전채 모라토리엄	War Debt Moratorium
하여곰	하여금	Make/cause someone to do (older form of 하여금)
업시	없이	Without (older spelling of 없이)
可驚할	가경할	Astonishing, surprising
팟쇼화한	파쇼화한	Fascistized
갓가운	가까운	Near, close (older spelling of 가까운)
엇기	얻기	To get, obtain (older spelling of 얻기)
컷슴에	컸음에	Despite being large/great (older spelling/form)
反하야	반하여	Contrary to (older form of 반하여)
더부러	더불어	Together with (older form of 더불어)
아즉	아직	Still, yet (older spelling of 아직)
보히는	보이는	Seems, appears (older spelling of 보이는)
갓흔	같은	Like, such as (older spelling of 같은)
扶植되여	부식되어	Established, fostered
제어치	제어치	Control, restrain (appears to be dialectal/older form related to 제어하지)
업는	없는	Without, lacking (older spelling of 없는)
왓슬 때	왔을 때	When (someone/something) came (older spelling/form)
엇어	얻어	Gain, obtain (older spelling of 얻어)
햇든	했던	Did, was (older spelling/form of 했던)
발서	벌써	Already (older spelling of 벌써)
잇섯든	있었던	Was, existed (older spelling/form of 있었던)
豫先	예선	Preliminary
재작년	재작년	Year before last
그러케도	그렇게도	So, in such a way
잇스니	있으니	Because there is/are (older spelling/form of 있으니)
업고	없고	Without, lacking (older spelling of 없고)
쯤은	쯤은	Approximately, about (colloquial/older usage)
듸엿다는	되었다는	Became, was (older spelling/form of 되었다는)
되엿다는	되었다는	Became, was (older spelling/form of 되었다는)
農民大衆	농민대중	Peasant masses
콤인테른	콤인테른	Comintern
一國에 잇서서의 사회주의 가능의 문제	일국에 있어서의 사회주의 가능의 문제	Problem of Socialism in One Country
겐뿌란	겐뿌란	Genplan (General Plan, likely referring to the Five-Year Plan)
갓흔	같은	Like, such as (older spelling of 같은)
못할 형편	못할 형편	Circumstances where one cannot do something
一省 又는 數省의 首先 勝利	일성 또는 수성의 우선 승리	Victory first in one or several provinces
農村 쏘베트	농촌 쏘베트	Rural Soviet
軍閥混戰	군벌혼전	Warlord conflicts
빈궁화	빈궁화	Impoverishment
미치치 안는	미치지 않는	Not reaching, untouched by
잇슬 것	있을 것	Will be, likely to be (older spelling/form)
날니우고	날리우고 / 날리고	Flying, hoisting (older spelling/form)
方中里	방중리	Square Chinese li (unit of area)
이어니	이거니	Given that it is (China), since it is (older grammatical form)
그들인 이상	그들인 이상	As long as they are, given that they are
업은	없는	Not, non-existent (older spelling of 없는)
對蹠的으로	대척적으로	Diametrically opposed
消長	소장	Ebb and flow, rise and fall
하여곰	하여금	Make/cause someone to do (older form of 하여금)
慾不慾	욕불욕	Whether desired or not
關知치 안은	관여치 않는 / 상관치 않는	Irrespective of, regardless of


---------------------------


잡지명	삼천리 제4권 제5호
발행일	1932년 05월 01일
기사제목	中國 쏘베트運動의 將來
필자	洪陽明
기사형태	논설

中國 쏘베트運動의 將來
						洪陽明
