Rank	Word	Frequency
1	하야	928
2	나	188
3	우리	186
4	女子	173
5	사람	153
6	안이	143
7	하나	134
8	말	120
9	가티	97
10	기사	88
11	解放	88
12	父母	88
13	男子	84
14	생각	82
15	레나	82
16	이오	80
17	하엿다	78
18	로써	73
19	가을	72
20	自己	70
21	國家	68
22	하리	64
23	朝鮮	58
24	如何	58
25	인사	57
26	今日	56
27	精神	55
28	하니	54
29	社會	53
30	勿論	51
31	同時	51
32	이나	50
33	또한	49
34	問題	49
35	思想	47
36	하라	46
37	잡지	45
38	國民	45
39	개벽	44
40	제호	44
41	발행	44
42	제목	44
43	형태	44
44	리하	44
45	가지	44
46	무엇	43
47	하얏스	43
48	殿下	43
49	모든	42
50	당신	42
51	하얏다	41
52	코저	40
53	人類	40
54	生活	40
55	必要	40
56	하노	39
57	그것	38
58	다만	37
59	自然	37
60	只今	37
61	英氣	37
62	火星	37
63	事實	36
64	人道正義	36
65	知識	35
66	소리	35
67	關係	34
68	吾人	34
69	다시	33
70	로부터	33
71	人格	33
72	하엿스	32
73	動物	32
74	世界	32
75	孝道	32
76	무슨	31
77	大神師	31
78	地球	31
79	一般	30
80	中國	30
81	完全	29
82	敎育	29
83	以上	29
84	同一	29
85	人生	29
86	섯다	29
87	理想	28
88	當時	28
89	不能	27
90	少女	27
91	반듯이	26
92	하랴	26
93	自由	26
94	필자	26
95	수가	26
96	집	26
97	平和	26
98	딸아	25
99	누구	25
100	스스로	25
101	부터	25
102	幸福	25
103	果然	25
104	其他	25
105	活動	25
106	第一	25
107	一切	25
108	눈	25
109	컨대	25
110	먼저	24
111	엇더케	24
112	民族	24
113	意味	24
114	文學	24
115	아모	24
116	政治	24
117	가장	23
118	婦人	23
119	宗敎	23
120	이제	22
121	바이	22
122	잇스	22
123	子女	22
124	마음	22
125	가슴	22
126	보고	22
127	간다	22
128	사랑	21
129	손	21
130	發達	21
131	權利	21
132	硏究	21
133	從來	21
134	爲先	21
135	이로	20
136	얼마나	20
137	하얏나	20
138	이치	20
139	文化	20
140	所謂	20
141	不過	20
142	一言	20
143	自身	20
144	宇宙	20
145	一種	20
146	世上	20
147	存在	20
148	서로	19
149	하얏도	19
150	잇슬	19
151	實現	19
152	原因	19
153	머리	19
154	戰爭	19
155	아아	19
156	歷史	19
157	年度	19
158	共通	19
