Magazine Title	三千里 제5권 제3호
Publication Date	1933년 03월 01일
Article Title	1933年 女流作家群像(續) (1933 Female Writer Portraits (Continued))
Author	洪九
Article Type	문예평론 (Literary Criticism)

1933 Female Writer Portraits
						Hong Ku

Ch'oe Chŏnghŭi Ssi
Ms. Ch'oe Chŏnghŭi, the author of "A Justifiable Spy" (正當한 스파이), who emerged onto the stage of *Samch'ŏlli* beating a tremendous drum, can be seen as one of the writers possessing the most frightening perilousness and cold acuity, completely journalistic (쩌나리슴化) in our eyes. That "A Justifiable Spy" shows a good "touch" (닷지) and is like a single sketch (스켓취). Therefore, she is someone who knows a little about the secrets (妙法) of sketching. However, while she shows unique talent not seen among all female writers so far and traces of effort to show some new realm (境地), whether the pioneering of that new realm is not indeed an effort possessing the most dangerous perilousness remains a question mark.
Her expression and conception (着想) are extremely light and agile, like a flock of swallows flying in the autumn sky. And her works are thoroughly lacking in vigor (無氣力) and regressive (退嬰的). No matter how keen her sensitivity and cheerful her technique may be, as long as a work fails to produce any effect on the public, the readers, that work is a stillborn child (死産兒).
And she is cleverly equipped with her unique imitativeness (獨特의 모방성). Works like "Tomorrow's Meal Money" (明日의 食代)—wasn't she led to attempt such a grotesque work (怪作) due to her insensibility (불감증) and indigestion (不消化) regarding Shimomura Senshū (下村千秋)? And also, in her recent work "Heartless City" (非情都市), she showed this newest, simplified technique. However, she only knew how to imitate this technique, and her indigestion (消化不良症) is clearly revealed therein. This technique involves condensing a single incident into extremely concise (簡潔되히) forms, short scenes (一齣), organizing and developing them harmoniously in a film-like (필님式) manner, and adopting, no, incorporating the tempo (텔포), a characteristic of cinema, into the literary domain. However, because for her it was not incorporation but simple imitation of the formal technique, she utterly failed to conceptualize (구상화) her own conception regarding an incident. I would call this an artistic "gang" (갱그).
Flowing into <73> such pure journalism (純全한 쩌너리슴), Ms. Ch'oe disregards authorial self-respect (作家的 自重) and authorial cultivation (作家的 修養), showing a danger to her future authorial status. If she cannot overcome these things, I believe a rationalization akin to "industrial rationalization" (産業合理化) will inevitably arise in her authorial activities.

It feels premature to call Song Kyewŏl Ssi a writer yet. And she is too endearing. But she is a writer.
Ms. Song's work "The First Day of Street Contact" (街頭連絡에 첫날), in its subject matter (取材), gave quite a fresh taste and even a passionate impulse (衝動), but no matter how good and new the subject matter may be, if the theme is not sufficiently and faithfully conceptualized and expressed, it would be worse than ordinary subject matter that is simply flavorful (구수한).
Although this work had the potential to be XX-like [likely Proletarian] and appealing (아필할), it was more than natural (當然以上 當然) that Ms. Song's skill could not possibly achieve it.
The difficulty (難澁) of expression, the incoherence (不統一) of context, the stiffness (生硬) of sentences, the dramatic urgency (劇的な 急迫力) in carrying the event forward—if one were to mention everything, there is nothing accomplished in this work.
And only in the subject matter is there life and a remaining impression.
In short, Ms. Song is technically insignificant (보잘 것이 업는 것이다) in terms of art. Here, she must have felt no small disillusionment (幻滅) with herself.
If one were to call this work a splendid work, a well-made piece of art, then, as Yi Kapsŏng (李甲基) told someone, that person truly needs—to read a mile [idiom: needs serious consideration/re-evaluation].
Our works of art cannot be called splendid based on subject matter alone. All the techniques that contain the content must also be considered important.
If we see Ms. Song as a writer with a future, we can say she possesses an overly bright will and passion, but as long as her philosophical viewpoint (哲學的 見地) is not yet firmly established (確乎되지 못한 이상), my worry, and perhaps everyone's issue, is whether that passion might cool easily.
To speak bluntly (짓꾸지 말한다면) about her, she must completely cast away the most frightening artistic adventure (藝術的 모험), the imitativeness (모방성) born of indigestion (소화불량), just like Ms. Ch'oe Chŏnghŭi.

Chang Tŏkcho Ssi is the author who published "Hesitation" (低廻). However, I hesitate (躊躇) to discuss her based only on reading "Hesitation."
But Ms. Chang possesses the most intellectual nature (인텔리性) among all female writers. And she has a tendency flowing towards modernism (모던니슴), possessing intellectual clarity (明朗性), melancholy (憂鬱性), and regressiveness (退步性) altogether.
This is all I will say about Ms. Chang. My brush simply won't move (붓대가 안나간다). My heart must be pounding like that of Ms. Chang, the author of "Hesitation." At any rate, she has talent. She has a future. Then, I want to promise Ms. Chang that this "Hesitation" will not remain merely as hesitation.

Mo Yunsuk Ssi is a rare female poet. She is a dear, beautiful poet who secretly adorns one side of the poetry scene (詩壇) splendidly (燦爛히).
Her poetic inspiration (詩想) is not yet ripe, and her breath as a poet, though female, is too slight and feminine. Songs of frail women, songs of weak women, sentimental (센치멘탈한) songs of affection—this is the entirety of her poetic inspiration. Seeing the snow beating down in the North Country (北國), she only shed tears with pitiful thoughts of her beloved lover being cold, hungry, his path blocked (맥키여), wandering lost (허매는); she failed to see even a shadow of the XXXX [censored, likely 'proletarians' or similar figures] who, unafraid of the fierce wind, rampage like wild beasts (獨獸). If Ms. Mo were to see a laborer, stripped to the waist (우통을 버서 붓치고), cutting and drawing out pig iron, the hammer (함마) in his hand and his desirable physique of black-copper color (黑銅色), she would at once—
just say, "Ah—my flower garden (花園) might be broken—."

Kang Kyŏngae Ssi is a healthy writer who, more than anyone, shows logical and steady brushwork (筆致) and faithful expression in each and every work.
Writers who have reached Ms. Kang's level are rare. However, while her technique can be considered good to a certain point, Ms. Kang still demonstrates ideological ambiguity (思想的 不明瞭). A good example is a work like "That Woman" (그 녀자), where the author's intention is generally not well understood. There is also a lack of skill (要領) in the conclusion (幕切り).
She is a writer from whom we hope for a firm grasp (確乎한 把握) of clear thought (明瞭한 사상) going forward (압흐로), and for whom we anticipate a future.
With this, these Portraits of Female Writers come to an end, but what is most regrettable is—long ago (녯날), when I was struggling with an English dictionary in a corner of the library, thinking about the meaning (색임) of a reader, a woman in Western clothes (洋裝) asked in fluent Japanese (日語) to borrow the dictionary. I lent it to her for a moment, and in return (대가), she taught me two vocabulary words. The appearance of Kim Myŏngsun Ssi then, her pinkish Western clothes and bobbed hair, does not fade. Does Kim Myŏngsun Ssi, who taught two English words to an unknown rosy-cheeked youth (紅顔少年), know now where she is, that the youth is the very one writing this piece, feeling regretful! I have spoken unnecessary idle chatter (雜말). And regarding Yun Sŏngsang Ssi of the Chungang Ilbo (中央日報), Kim Wŏnju Ssi of the Maeil Sinbo (每日申報), Ch'oe Ŭisun Ssi of the Tonga Ilbo (東亞日報), and Kim Chahye Ssi of Sindonga (新東亞)—I lack too much knowledge (지식) about these individuals to speak. Please forgive me, everyone, and know that I did not write this inglorious portrait series (群像記) intentionally (故意로).
I lay down my pen now (붓을 놋치만), but I want to state that for all writers currently active, ideological instability (思想的 不安定)! lack of common sense regarding philosophy (철학에 몰상식)—all these points are conspicuously reflected as flaws in their works.
And I presuppose that vigorous activity will be seen this year.
(Photo is of Kim Wŏnju Ssi)        —(Please excuse my reckless words 妄言多謝)―＜75＞
<73-75>

**Summary**

This 1933 article by Hong Ku critiques several prominent Korean female writers of the time: Ch'oe Chŏnghŭi, Song Kyewŏl, Chang Tŏkcho, Mo Yunsuk, and Kang Kyŏngae. The critic assesses their styles, techniques, and thematic concerns, often harshly. Ch'oe is criticized for superficial "journalism" and imitation; Song for technical immaturity despite interesting themes; Chang is acknowledged for intellect but briefly discussed; Mo for overly sentimental and feminine poetry lacking broader social awareness; and Kang is praised for solid technique but faulted for ideological ambiguity. The author concludes by lamenting a general lack of philosophical depth among contemporary writers and briefly mentions other female figures associated with newspapers and magazines. From a historical perspective, the article offers a valuable glimpse into the colonial Korean literary scene, revealing the critical standards (emphasis on ideology/philosophy, critique of imitation, gendered expectations) and the specific reputations of these pioneering female writers. The casual integration of Japanese language and cultural references (Shimomura Senshū, use of Japanese for conversation) also reflects the linguistic and cultural landscape of colonial Korea.

**Named Entities**

三千里	삼천리	Samch'ŏlli
崔貞熙	최정희	Ch'oe Chŏnghŭi
洪九	홍구	Hong Ku
正當한 스파이	정당한 스파이	Chŏngdanghan Sŭp'ai (A Justifiable Spy)
下村千秋	하촌천추	Shimomura Senshū
非情都市	비정도시	Pijŏng Tosi (Heartless City)
宋桂月	송계월	Song Kyewŏl
街頭連絡에 첫날	가두 연락에 첫날	Kadu Yŏllak e Ch'ŏnnal (The First Day of Street Contact)
李甲基	이갑기	Yi Kapki (Likely Yi Kapsŏng 李甲成, but written differently here)
張德祚	장덕조	Chang Tŏkcho
低廻	저회	Chŏhoe (Hesitation)
毛允淑	모윤숙	Mo Yunsuk
北國	북국	Pukkok (North Country)
姜敬愛	강경애	Kang Kyŏngae
그 녀자	그 여자	Kŭ Yŏja (That Woman)
金明淳	김명순	Kim Myŏngsun
中央日報	중앙일보	Chungang Ilbo
尹聖相	윤성상	Yun Sŏngsang
每日申報	매일신보	Maeil Sinbo
金源珠	김원주	Kim Wŏnju
東亞日報	동아일보	Tonga Ilbo
崔義順	최의순	Ch'oe Ŭisun
新東亞	신동아	Sindonga
金慈惠	김자혜	Kim Chahye

**Glossary**

쩌나리슴化	저널리즘화	Becoming journalistic (pejorative use of loanword 'journalism')
닷지	닷지	Touch (loanword, likely from English 'touch')
스켓취	스케치	Sketch (loanword)
危險性	위험성	Perilousness, danger
冷悧性	냉리성	Cold acuity, sharpness (less common Hanja combination)
退嬰的	퇴영적	Regressive, retreating
妙法	묘법	Secret method, excellent technique
境地	경지	Realm, state, level
개척	개척	Pioneering, cultivating
표현	표현	Expression
着想	착상	Conception, idea
경쾌하다	경쾌하다	Light, agile, cheerful
徹頭徹尾	철두철미	Thoroughly, from beginning to end
無氣力	무기력	Lacking vigor, lethargic
감수성	감수성	Sensitivity, susceptibility
기교	기교	Technique, skill
大衆	대중	The masses, the public
死産兒	사산아	Stillborn child
獨特	독특	Unique, distinctive
모방성	모방성	Imitativeness
불감증	불감증	Insensibility, frigidity
不消化	불소화	Indigestion
怪作	괴작	Grotesque work, bizarre creation
單純化	단순화	Simplification
수법	수법	Technique, method
消化不良症	소화불량증	Indigestion (medical term used metaphorically)
露出	노출	Exposure, revelation
簡潔되히	간결되이	Concisely (older adverbial form of 간결하게)
짤분	짧은	Short (older spelling)
一齣	일출	One scene (in a play or film)
축소식히여	축소시키어	By reducing/condensing (older causative form)
필님式	필름식	Film-style (loanword 'film' + style marker)
조화잇게	조화있게	Harmoniously (older spelling of 있게)
전개	전개	Development, unfolding
섭취	섭취	Intake, adoption, incorporation
구상화	구상화	Conceptualization, concretization
갱그	갱	Gang (loanword, used metaphorically for artistic clique/style)
純全한	순전한	Pure, sheer, utter
作家的 自重	작가적 자중	Authorial self-respect
作家的 修養	작가적 수양	Authorial cultivation/training
미래잇는	미래 있는	Having a future (older spelling)
극복	극복	Overcoming
産業合理化	산업 합리화	Industrial rationalization
필연적	필연적	Inevitable, necessary
생장	생장	Growth, development
앗갑다	아깝다	Regrettable, pitiful, too good for (older spelling)
귀여웁다	귀엽다	Cute, endearing (older spelling)
取材	취재	Subject matter, material (for writing/reporting)
열분	열분	Passionate, ardent (can also mean 'you esteemed people', but context suggests 'passionate')
衝動	충동	Impulse, urge
테-마	테마	Theme (loanword)
구상화식히며	구상화시키며	Conceptualizing (older causative form)
표현식히며	표현시키며	Expressing (older causative form)
구수한	구수한	Flavorful, earthy, simple and appealing
평범된	평범된	Ordinary, commonplace (seems like an adjectival form of 평범)
아필할	어필할	To appeal (loanword 'appeal')
수완	수완	Skill, ability, finesse
當然以上 當然	당연 이상 당연	More than natural, absolutely natural
難澁	난삽	Difficult, convoluted (of writing)
문맥	문맥	Context
不統一	불통일	Incoherence, lack of unity
生硬	생경	Stiff, unnatural, crude
事件	사건	Incident, event
극적인 急迫力	극적인 급박력	Dramatic urgency
된대	된 데	Accomplished part/aspect (데 means place or point)
인상	인상	Impression
기술적	기술적	Technical
보잘 것 업는	보잘것없는	Insignificant, trivial (older spelling)
幻滅	환멸	Disillusionment
훌늉한	훌륭한	Splendid, excellent (older spelling)
한길 읽을 필요가 잇다	한길 읽을 필요가 있다	Needs a mile's reading (idiom: needs serious consideration/re-evaluation)
내용	내용	Content
중요시	중요시	Regarding as important
의지	의지	Will, volition
정열	정열	Passion, ardor
哲學的 見地	철학적 견지	Philosophical viewpoint
確乎	확호	Firm, established
기우	기우	Needless anxiety, groundless fear
짓꾸지 말한다면	짓궂이 말한다면	Speaking bluntly/mischievously/harshly
모험	모험	Adventure, risk
깨끗이	깨끗이	Cleanly, completely
低廻	저회	Hesitation, lingering
躊躇	주저	Hesitation
인텔리性	인텔리성	Intellectual nature (loanword 'intelli(gentsia)' + nature suffix)
明朗性	명랑성	Cheerfulness, brightness
憂鬱性	우울성	Melancholy nature
退步性	퇴보성	Regressiveness
모던니슴	모더니즘	Modernism (loanword)
붓대가 안나간다	붓대가 안 나간다	The brush-handle won't go out (idiom: cannot bring myself to write)
두근거릴	두근거릴	Will pound/throb (heart)
시단	시단	The poetry scene/world
燦爛히	찬란히	Splendidly, brilliantly
장식	장식	Decoration, adornment
詩想	시상	Poetic inspiration/idea
익지 못하얏스며	익지 못하였으며	Has not ripened (older past form)
호흡	호흡	Breath, breathing (metaphorically, style or scope)
간열흔	가녀린	Slender, delicate, frail (older form)
센치멘탈한	센티멘털한	Sentimental (loanword)
北國	북국	North Country
바래치는	바래치는	Beating against (of wind/snow, dialectal/older form?)
허기가 저서	허기가 져서	Being hungry (older spelling)
맥키여	막히어	Being blocked (older spelling/form)
허매는	헤매는	Wandering (older spelling/form)
애처러운	애처로운	Pitiful, pathetic
사나운	사나운	Fierce, violent
獨獸	독수	Wild beast
우통을 버서 붓치고	웃통을 벗어붙이고	Stripping off one's top
무쇠	무쇠	Pig iron, cast iron
함마	해머	Hammer (loanword)
黑銅色	흑동색	Black-copper color, bronze color
탐스런	탐스러운	Desirable, luscious
육체	육체	Body, flesh
담번에	단번에	At once, immediately
花園	화원	Flower garden
조리잇고	조리 있고	Logical, coherent (older spelling)
건실한	건실한	Sound, steady, solid
筆致	필치	Brushwork, writing style
충실한	충실한	Faithful, substantial
건강한	건강한	Healthy (metaphorically, sound)
정도	정도	Degree, level
도달된	도달된	Reached, attained
思想的 不明瞭	사상적 불명료	Ideological ambiguity/unclearness
大體	대체	Generally, on the whole
幕切り	막키리	End, conclusion (perhaps from Japanese 幕切れ makigire?)
要領	요령	Knack, skill, point
압흐로	앞으로	Henceforth, in the future (older spelling)
確乎한	확고한	Firm, solid
把握	파악	Grasp, comprehension
녯날	옛날	Old days, long ago (older spelling)
색임	새김	Meaning, interpretation (older spelling)
洋裝	양장	Western clothing
유창한	유창한	Fluent
日語	일어	Japanese language
대가	대가	Payment, reward, price
알이키여 주든	알려주던	Taught, informed (older form of 알려주던)
일홈	이름	Name (older spelling)
紅顔少年	홍안 소년	Rosy-cheeked youth
쓸대업는	쓸데없는	Useless, unnecessary (older spelling)
雜말	잡말	Idle chatter, gossip
지식	지식	Knowledge
故意로	고의로	Intentionally, deliberately
群像記	군상기	Portraits (of a group)
붓을 놋치만	붓을 놓지만	Although laying down the pen (older spelling/form)
활약하는	활약하는	Active, playing an active part
思想的 不安定	사상적 불안정	Ideological instability
철학에 몰상식	철학에 몰상식	Lack of common sense/ignorance regarding philosophy
결점	결점	Flaw, defect
현저히	현저히	Conspicuously, markedly
반영되는	반영되는	Being reflected
전제한다	전제한다	Presuppose, assume
妄言多謝	망언다사	Please excuse my reckless/foolish words


---------------------------


잡지명	삼천리 제5권 제3호
