잡지명	삼천리 제4권 제6호
발행일	1932년 05월 15일
기사제목	思想界의 二人評 (Two Critiques from the World of Thought)
필자	黃錫禹
기사형태	소식 (News/Report)

思想界의 二人評
						黃錫禹


Two Critiques from the World of Thought
						Hwang Sŏgu

In the world of thought in Chosŏn (Korea), one must not forget the existence of the four pioneers: the materialists Yu Chinhŭi, Kim Yaksu, Wŏn Chongnin, and the spiritualist O Sangsun. Here, I will introduce these four figures.

Yu Chinhŭi
Immediately after Chosŏn's March First Movement, the "Chosŏn Nodong Kongjehoe" (朝鮮勞動共濟會 - Korean Labor Mutual Aid Society), founded by the hands of Pak Chunghwa and Pak Ilgyu, is a pioneering labor movement organization within Chosŏn that remains unforgettable in everyone's memory.
At that time, when the monthly magazine "Kongje" (共濟 - Mutual Aid) was published as the organ of the Labor Mutual Aid Society, the young man in charge as the magazine's chief editor was none other than Mr. Yu Chinhŭi. Mr. Yu was a graduate of Kyŏngsŏng Medical College (京醫專), a doctor! After working as a countryside quack doctor somewhere in Yesan, he suddenly had a great awakening, threw away his scalpel for boils (부스럼칼), pus spoon (고름 接匙), bandage bundles (繃帶뭉텡이), and stethoscope, clenched his fists, and came running out into the streets.
Mr. Yu's ideology was Marxism-Communism; "Materialism!" was the sole slogan Mr. Yu brought out to the streets.
As a communist-Bolshevik, Mr. Yu was the eldest son, appearing earlier than anyone else in Chosŏn's world of thought.
Whether viewed by his theory or the history of his emergence onto the streets, he was certainly the eldest brother to all thinkers on that path.
At the time, his comrades included Messrs. Chŏng Uhyŏng and Yi Hyŏngno. However, all their aspects fell far short of Mr. Yu's. He was the leader of that group.
In terms of personality, he was a person possessing deep warmth. Reticence (訥撲)! Passion! These can be said to form the main elements of his character structure. When heated in debate, like a half-stutterer, with spittle flying from the corners of his mouth (口角飛沬)! Stuttering! It's hard even to listen.
Furthermore, furthermore, if his opponent contradicted his opinions or assertions, a thunderous roar (霹靂叱咤), mercilessly insulting and abusive language, foul curses (병문욕) would pour out. Aigo, those curses! It is said that Lenin also possessed such an aspect to his character...
Mr. Yu was truly a man with thunder-like (霹靂갓흔) passion. When angry, he was exactly like a coarse primitive man (粗野한 原始男), a frightening barbarian (蠻人). He was a new giant trying to abandon one section and possess a new section.
There was a time I went for an outdoor walk with Mr. Yu near Yŏngdo Temple (永道寺).
On a path between rice paddies, while critiquing a poem Mr. Yu showed me, I was suddenly subjected to a baptism by short stick (短杖洗禮) and kicks (구쯔발길노), beaten until my back felt broken. Clutching my bruised eye, I fell into a paddy ditch. Saying "Aigo," I raised one eye to secretly look up, and this barbarian (蠻人), shouting, "Die, you son of a bitch!" ran off briskly without looking back.
Mr. Yu's entire appearance at this moment was that of a vigorous heretical man (異端男人) filled with rage, insulting and cursing everything.
Although I couldn't help but feel anger (一怒) after suffering an unexpected sneak attack (不意의 暗擊), Mr. Yu's attitude at that time somehow strongly attracted (껄니엿섯다) me.
I was thoroughly scared (경을 톡톡히 첫섯다) by this Mr. Yu. However, angered that a gentlemanly, famous poet (名士詩人) like myself had been insulted by this Mr. Yu, thinking, "This bastard! I'll teach him a lesson," I ran straight to a hardware store (金物商). Throwing down 15 chŏn, I bought a real knife (참칼)! I bought it, returned home, and like a pig fed rice wine (모주먹은 도야지모양으로), nursing my grudge (별느고 별느면서), I spent the whole night tossing and turning in agony. Early the next morning (翌日 아츰), at the crack of dawn (꼭두식전에), Mr. Chŏng Uhyŏng ran out shouting, "What the hell are you guys doing? Come with me," grabbed me by the scruff of the neck, dragged me almost like a criminal being arrested by a detective, panting heavily, to the Kongjehoe (共濟會). Standing right in front of Mr. Yu, I couldn't help but burst out laughing (픽! 우슴을 짓지 안을 수 업섯다)!
At this time, Mr. Yu said, "You fellow (ユノセロウ - kono yarō?), I thought you'd go out and write something, haha! But they said Mr. Hwang was tough, where was that? You couldn't move an inch after one blow!" Mr. Chŏng, standing beside him, said, "Mr. Hwang just got emotional! Ah, he even bought a knife." Mr. Yu, feigning surprise, "Uh-huh! Is that so (ソウカ?)? You idiot (バカナセロウ - baka na yarō)!" "Come on, let's go, let's go," he said, and Chŏng and Yu looked at each other and smiled (相顔相笑)-- they dragged me to some strange XX place. Having no choice, amidst this action scene that seemed like some kind of test or scheme (시험계략) by these fellows, I received several cups of alcohol and had the heavy debt of the beating (묵어운 매ㅅ빗) written off (盪減).
The unsettled debt of being beaten and cursed by this Mr. Yu still remains considerably large in my account book (致薄冊).
As a person, Mr. Yu is extremely likable. Mr. Yu is a pioneer of Bolshevik theory in Chosŏn, a pioneer in the world of thought who could rival Kim Han for the top position. Mr. Yu was a theoretician (理論家), while Kim Han was a practical activist (實際運動者).

Kim Yaksu
Mr. Kim Yaksu's real name is Tohŭi (枓熙). His educational background is unremarkable; it's said he only graduated from some former technical training school (工業專修學校), perhaps in civil engineering.
He was a disciple (門徒) of Pak Chunghwa, and for that reason, he joined the Labor Mutual Aid Society. At that time, it seems Mr. Kim had some money.
The source of that money need not be mentioned, but it is a fact that his money provided much support to the magazine "Kongje."
At this time, Mr. Tohŭi had nothing resembling a thinker about him. He was merely one among a group of obscure young men with nationalist aspirations. He was just one of the culturalist youths.
His existence was that commonplace. It can be said that he began to show his existence as a thinker immediately after his time in Tokyo (東京). This was after he participated in the Tokyo Cosmo Club (코스모-俱樂部) and started publishing the "Taejung Sibo" (大衆時報 - Masses Times).
He clearly emerged as a distinctive figure of a certain school of thought after converting to Bolshevism during the split of the Hŭktohoe (黑濤會 - Black Wave Society).
Mr. Kim was the standard-bearer (旗頭) of the Korean Bolsheviks in Tokyo - the core leading figure. The person behind the founding of the Puksŏnghoe (北星會 - North Star Society) in Tokyo was none other than Mr. Kim.
As someone who made his presence known in Tokyo, his name is likely more famous than Mr. Yu Chinhŭi's.
Someone like Mr. Yu could be said to have no name at all in Tokyo circles.
In terms of intellectual power, theoretical prowess, he is no match for Mr. Yu.
Mr. Kim is a resourceful person, a practical man (實際家). In that respect, he can be said to resemble Kim Han, but in terms of talent (才), he cannot match Kim Han.
Mr. Yaksu, as a person, is affectionate and warm-hearted (다정다한한). In terms of gentle humaneness (삿듯한 인간미), he has many points superior to Mr. Yu Chinhŭi. He also has a meticulous (緻密한) mind. (Continued in next issue) ＜5＞

**Summary**

This article by Hwang Sŏgu introduces two prominent early Korean leftist thinkers active around the 1920s and early 1930s: Yu Chinhŭi and Kim Yaksu. Yu, a doctor turned Marxist-Bolshevik theorist, is portrayed as a passionate, intellectually pioneering figure with a volatile temper, illustrated by a personal anecdote where he violently attacked the author over a poetry critique. Kim Yaksu (born Kim Tohŭi) is described as initially a nationalist youth who later became a key Bolshevik organizer in Tokyo after the Hŭktohoe split, known more for his practical skills and personable nature than theoretical depth compared to Yu. The author contrasts Yu's theoretical leadership with Kim Han's practical activism and ranks Yu higher intellectually than Kim Yaksu, while noting Kim Yaksu's greater fame stemming from his Tokyo activities and his more approachable personality. For historians, this piece offers valuable personal insights into the personalities, relationships, and early activities of key figures in the nascent Korean socialist movement during the colonial period, including their origins in nationalist/labor groups like the Chosŏn Nodong Kongjehoe and their connections to intellectual circles in Tokyo. The candid, sometimes brutal, personal anecdotes provide a rare glimpse into the intense atmosphere and interpersonal dynamics within these early ideological movements.

**Named Entities**

朝鮮	조선	Chosŏn
唯物論者	유물론자	Yumullonja (Materialist)
兪眞熙	유진희	Yu Chinhŭi
金若水	김약수	Kim Yaksu
元鐘麟	원종린	Wŏn Chongnin
精神主義者	정신주의자	Chŏngsinjuŭija (Spiritualist)
吳相淳	오상순	O Sangsun
黃錫禹	황석우	Hwang Sŏgu
己未運動	기미운동	Kimi Undong (March First Movement)
朴重華	박중화	Pak Chunghwa
朴珥圭	박이규	Pak Ilgyu
朝鮮勞動共濟會	조선노동공제회	Chosŏn Nodong Kongjehoe
共濟會	공제회	Kongjehoe
共濟	공제	Kongje
京醫專	경의전	Kyŏngŭijŏn (Kyŏngsŏng Medical College)
예산	예산	Yesan
鄭又影	정우영	Chŏng Uhyŏng
李赫魯	이혁로	Yi Hyŏngno
레-닌	레닌	Renin (Lenin)
永道寺	영도사	Yŏngdo-sa
金物商	금물상	Kŭmulsang (Hardware Store)
金翰	김한	Kim Han
理論家	이론가	Iron'ga (Theoretician)
實際運動者	실제운동자	Silje Undongja (Practical Activist)
金枓熙	김두희	Kim Tohŭi
工業專修學校	공업전수학교	Kongŏp Chŏnsu Hakkyo (Technical Training School)
門徒	문도	Mundo (Disciple)
東京	동경	Tongyang (Tokyo)
코스모-俱樂部	코스모 구락부	K'osŭmo Kurakpu (Cosmo Club)
大衆時報	대중시보	Taejung Sibo
黑濤會	흑도회	Hŭktohoe
北星會	북성회	Puksŏnghoe
實際家	실제가	Siljega (Practical Man)

**Glossary**

잇서서는	있어서는	In/Regarding (Older spelling of 있어서는)
니저서는	잊어서는	Must not forget (Older spelling of 잊어서는)
엿슴은	였음은	Was (Older spelling/form of 였음은)
니저지지	잊혀지지	Not be forgotten (Older spelling/form of 잊혀지지)
발간되엿슬 때	발간되었을 때	When it was published (Older spelling/form of 발간되었을 때)
노릇을 하다가	노릇을 하다가	While working as/playing the role of
홀연	홀연	Suddenly, abruptly
대오한 바 잇서	대오한 바 있어	Having had a great awakening (Older spelling of 있어)
집어팽겨치고	집어팽개치고	Throwing away/casting aside
달녀나오게 되얏다	달려나오게 되었다	Came running out (Older spelling/form of 달려나오게 되었다 and 되었다)
낫은	나선	Stepped forward, emerged (Figurative; older form related to 나서다)
맛형님	맏형님	Eldest brother (Figurative leader; older spelling)
밋지 못하엿다	미치지 못하였다	Did not reach/match (Older spelling/form of 미치지 못하였다)
깁흔	깊은	Deep (Older spelling of 깊은)
訥撲	눌박	Reticent, taciturn
일우어 잇다고	이루어 있다고	Forms/constitutes (Older spelling/form of 이루어)
론에 격하면	논쟁에 격해지면	When heated in debate/argument
口角飛沬	구각비말	Spittle flying from the corners of the mouth
듯기에도	듣기에도	Even to listen to (Older spelling of 듣기에도)
거슬니면	거스르면	If one goes against/contradicts (Older spelling of 거스르면)
霹靂叱咤	벽력질타	Thunderous roar/shout
업는	없는	Without/merciless (Older spelling of 없는)
꿀어저 나온다	끓어져 나온다	Pours out/boils out (Older spelling of 끓어져)
갓흔	같은	Like/as (Older spelling of 같은)
가젓섯다	가졌었다	Had possessed (Older spelling of 가졌었다)
성날때는	성낼 때는	When angry
粗野한	조야한	Coarse, rough, crude
蠻人	만인	Barbarian, savage
업든	없던	Who/which did not have (Older spelling of 없던)
나갓든	나갔던	Had gone out (Older spelling of 나갔던)
보혀주는	보여주는	Showing (Older spelling of 보여주는)
단장세례	단장세례	Baptism by short stick (i.e., beating with a short stick)
구쯔발길노	구둣발길로	With kicks (from shoes/boots) (Older orthography)
거더채이여	걷어차여	Being kicked (Older spelling/form of 걷어차여)
논개굴청	논개골창	Paddy field ditch/gutter (Dialectal/Older form)
처박히여	처박혀	Being thrown into/stuck in (Older spelling of 처박혀)
몰내	몰래	Secretly, stealthily
뒤저라	뒈져라	Die! Drop dead! (Crude imperative, older spelling of 뒈지다)
껄니엿섯다	끌렸었다	Was attracted to/drawn to (Older spelling/form of 끌렸었다)
첫섯다	쳤었다	Struck (Used here idiomatically: '경을 치다' - to be scared/startled) (Older spelling)
밧은	받은	Received (Older spelling of 받은)
괫심해서	괘씸해서	Being indignant/resentful (Older spelling of 괘씸해서)
별느고 별느면서	벼르고 벼르면서	Nursing a grudge, biding one's time (Older spelling of 벼르다)
새웟다	새웠다	Stayed up all night (Older spelling of 새웠다)
아츰	아침	Morning (Older spelling of 아침)
꼭두식전	꼭두새벽	Crack of dawn, very early morning
귓덜미	귓덜미	Scruff of the neck
껄고 간다	끌고 간다	Drags/pulls (Older spelling of 끌고)
붓들녀 가드시	붙들려 가듯이	As if being caught/arrested (Older spelling of 붙들려)
압헤	앞에	In front of (Older spelling of 앞에)
픽! 우슴을 짓지	픽! 웃음을 짓지	Couldn't help but burst out laughing (Older spelling of 웃음)
엽헤	옆에	Beside (Older spelling of 옆에)
삿서요	샀어요	Bought (Informal polite; older spelling of 샀어요)
업이	없이	Without (Older spelling of 없이)
멧잔의 술	몇 잔의 술	Several cups of alcohol
밧고	받고	Receiving (Older spelling of 받고)
묵어운	무거운	Heavy (Older spelling of 무거운)
매ㅅ빗	맷빚	Debt incurred from a beating (사이시옷 usage)
盪減	탕감	Writing off (a debt), cancellation
엇어 먹은	얻어먹은	Received (literally 'got and ate', often used for insults/beatings) (Older spelling of 얻어)
남어 잇다	남아 있다	Remains (Older spelling of 남아 있다)
딸오울	따를	To follow/rival (Older spelling/form of 따를)
변변치 못한	변변치 못한	Unremarkable, not much to speak of
녜전	예전	Former times, old days (Older spelling of 예전)
마첫다는	마쳤다는	That one finished/graduated (Older spelling of 마쳤다는)
업다	없다	Does not exist, is not present (Older spelling of 없다)
잇섯든 듯	있었던 듯	Seemed to have had (Older spelling of 있었던)
업스나	없으나	Although there isn't (Older spelling of 없으나)
만흔	많은	Many, much (Older spelling of 많은)
주엇든	주었던	Had given (Older spelling of 주었던)
업섯다	없었다	Did not exist, was not (Older spelling of 없었다)
엿섯다	였다	Was (Older spelling of 였다)
낫타낸	나타낸	Showed, revealed (Older spelling of 나타낸)
내이게	내게	To publish/put out (Older spelling/form of 내게 되다)
드러내인	드러낸	Revealed, showed prominently (Older spelling of 드러낸)
낫타내게	나타내게	To show/reveal (Older spelling of 나타내게)
일홈	이름	Name (Older spelling of 이름)
가하게	가하다	Possible, permissible
잇서서야	있어서야	In terms of (Emphatic; older spelling of 있어서야)
안이다	아니다	Is not (Older spelling of 아니다)
잇스나	있으나	Although there is (Older spelling of 있으나)
다정다한한	다정다감한	Affectionate and warm-hearted
삿듯한	산뜻한	Gentle, refreshing, neat (Here implies pleasing/gentle)
나흔 점	나은 점	Better points (Older spelling of 나은)
만타	많다	Many, much (Older spelling of 많다)
緻密한	치밀한	Meticulous, detailed, elaborate


---------------------------


잡지명	삼천리 제4권 제6호
발행일	1932년 05월 15일
기사제목	思想界의 二人評
필자	黃錫禹
기사형태	소식

思想界의 二人評
						黃錫禹
朝鮮의 思想界에 잇서서는 唯物論者 兪眞熙, 金若水, 元鐘麟 及 精神主義者 吳相淳 等 4人의 先驅者의 존재를 니저서는 안된다. 이곳에 이 4人의 인물을 소개해보마.

兪鎭熙
朝鮮의 己未運動 직후에 朴重華
