Rank	Word	Frequency
1	하야	302
2	사람	262
3	말	252
4	우리	214
5	나	213
6	그것	129
7	인류	122
8	생각	107
9	가티	97
10	가지	96
11	자기	96
12	사회	82
13	민중	79
14	섯다	75
15	안이	74
16	다시	72
17	눈	66
18	朝鮮	66
19	자연	65
20	무엇	64
21	鎭泰	64
22	생활	61
23	진리	59
24	자유	58
25	모든	58
26	대한	57
27	기사	56
28	운동	56
29	까닭	53
30	이상	50
31	지주	50
32	세계	49
33	소리	49
34	소작인	49
35	혁명	45
36	昌燮	43
37	사실	42
38	雪香	42
39	대해	41
40	다른	41
41	손	40
42	빠르쀼	40
43	아모	39
44	사상	38
45	하나	38
46	어머니	37
47	잡지	36
48	잇슴니	35
49	듯이	35
50	이지	35
51	모양	34
52	여러	34
53	시대	34
54	선생	34
55	進化論	34
56	한번	34
57	하엿다	34
58	집	34
59	조선	34
60	대하	33
61	지금	33
62	만일	33
63	문제	33
64	당신	33
65	그네	32
66	天道敎	32
67	동안	31
68	안코	31
69	형태	30
70	슴니	30
71	개벽	29
72	아지	29
73	무슨	29
74	정신	29
75	제호	28
76	발행	28
77	제목	28
78	잇슬	28
79	반대	28
80	참으로	27
81	다만	27
82	또한	27
83	이외	27
84	지방	27
85	얼마나	27
86	태도	26
87	가장	26
88	물	26
89	이오	25
90	로써	25
91	계급	25
92	보고	25
93	의미	25
94	문화	25
95	기타	25
96	리하	25
97	현실	25
98	때문	24
99	너	24
100	서서	24
101	하얏다	24
102	법칙	24
103	동시	23
104	학문	23
105	필요	23
106	역시	23
107	종교	23
108	마음	23
109	밥	23
110	관계	22
111	諸君	22
112	결코	22
113	불	22
114	물건	22
115	라르	22
116	행동	21
117	에셔	21
118	아버지	21
119	발	21
120	개조	21
121	소위	20
122	당시	20
123	누구	20
124	존재	20
125	더욱	20
126	노력	20
127	업슬	20
128	대답	20
129	어멈	20
130	무기	19
131	이유	19
132	실로	19
133	더구나	19
134	수가	19
135	필자	19
136	방법	19
137	고개	19
138	주장	19
139	가트	19
140	로서	18
141	주의	18
142	그러케	18
143	업슴니	18
144	로부터	18
145	스스로	18
146	역사	18
147	조직	18
148	개인	18
149	민족	18
150	장려	18
151	따라서	17
152	실제	17
153	머리	17
154	현재	17
155	社會主義	17
156	如何	17
157	잇스	17
158	과거	17
159	현대	17
160	그대로	17
161	자신	17
162	바람	17
163	가슴	17
164	나라	17
165	물산	17
166	연구	16
167	이나	16
168	근본	16
169	위력	16
170	발견	16
171	평등	16
172	눈물	16
173	누가	16
174	동양	16
175	회사	16
176	금패	16
177	세력	15
178	언제	15
179	아들	15
180	이용	15
181	학교	15
182	일이	15
183	실업가	15
184	朝鮮人	15
185	오히려	15
186	어대	15
187	제도	15
188	가치	15
189	虛僞	15
190	너머	15
191	서울	15
192	晶愛	15
193	서로	14
194	마는	14
195	경우	14
196	일반	14
197	파괴	14
198	먼저	14
199	발달	14
200	시작	14
201	여긔	14
202	과연	14
203	교육	14
204	아마	14
205	이제	14
206	감정	14
207	되엿다	14
208	아모리	14
209	자식	14
210	나리	14
211	만약	14
212	건설	14
213	위해	14
214	폭력	14
215	다가	13
216	부분	13
217	발표	13
218	길이	13
219	당국	13
220	전체	13
221	입	13
222	해결	13
223	스형	13
224	共産主義	13
225	君秀	13
226	토지	13
227	설명	12
228	거의	12
229	결과	12
230	매우	12
231	반항	12
232	종류	12
