잡지명	삼천리 제14호
발행일	1931년 04월 01일
기사제목	朝鮮內亂의 社會的 考察 (A Social Study of Internal Disturbances in Korea)
필자	北岳山人
기사형태	논설 (Editorial/Essay)

A Social Study of Internal Disturbances in Korea
						By Pugaksanin

I. Types of Internal Disturbances

What is referred to here as "internal disturbance" (內亂) naturally includes actions corresponding to the crime of internal disturbance in the current criminal code, but the meaning is broadened to encompass everything from gatherings of ruffians (凶徒聚集), political conspiracies and assassinations, modern communist incidents, and school incidents—anything that can be seen as the seed of internal disturbance and collectively causes social disorder (粉訌).

Viewing the types of internal disturbances based on the social class of the principal instigators who planned them, they can be broadly divided into the following three types:
1. Scholar Rebellions (士亂): Those where Yangban (兩班) were the principal instigators and the central force.
2. Popular Rebellions (民亂): Those where the common people (人民) were the principal instigators or the main force.
3. Bandit Rebellions (盜亂): Those where bandits (盜賊) were the principal instigators.

In both the Koryŏ Dynasty and the Yi Dynasty, due to the national character (國質) of Chosŏn, royal authority was not wielded so strongly. Except for times when great statesmen like the founding kings (太祖) of both dynasties were on the throne, during other periods, the foundation of royal authority was shaken, and internal disturbances were frequent.

However, due to the trends of the times leading up to today, the roots from which the first type, Scholar Rebellions, and the third type, Bandit Rebellions, could arise have been destroyed, so they have ceased to occur. If there is concern about future occurrences, it would likely be in the aspect of the second type, Popular Rebellions. Below, I will outline the general history of the aforementioned three types of conflict and finally elucidate their characteristics.

II. Scholar Rebellions (士亂)

There are various forms of Scholar Rebellions.
First, fighting openly with military force.
Second, planning the replacement of the king with military power as background influence, and then installing a king from one's own faction after the replacement.
Third, attempting to replace the king or overthrow the power holders of the time through political conspiracy and take their place.

From the old days of the Koryŏ Dynasty, Scholar Rebellions of all three types mentioned above never ceased. Among them, the largest of the first type were the rebellion led by the monk Myoch'ŏng (妙淸) during King Injong's reign, who conspired with Vice Minister of Rites (分司侍郞) Cho Kwang (趙匡) and Junior Officer of Palace Supplies (司宰少卿) Cho Ch'angŏn (趙昌言), basing themselves in P'yŏngyang (平壤); and during King Wŏnjong's reign, the rebellion in Chŏlla (全羅) led by General Pae Chungson (裵仲孫) with the troops of the Sambyŏlch'o (三別抄). These were of the largest scale; at these times, the capital and the provinces trembled, and even though large armies were mobilized several times for their suppression, they were not easily quelled, although they were eventually crushed by government forces.

The revolution of Yi Sŏnggye (李成桂), the founder of the Yi Dynasty, also combined the first, second, and third types, but he succeeded due to his actual power, virtue and reputation, opportune timing (天時), and popular support. In the end, the Koryŏ Dynasty was leaning towards decline due to the self-poisoning of aristocratic misrule (貴族專權惡政) and was fated to eventually fall into the hands of military officials.

Listing those corresponding to the first type during the Yi Dynasty:
1. The Rebellion of Yi Chingok (李澄玉) in the 2nd year of King Tanjong. This occurred when Yi Chingok was the Military Commander (節制使) of Hamgil Province (咸吉道). Upon learning of the political change in the capital where Sejo (世祖) had deposed Tanjong (端宗), he killed Pak Howŏn (朴好問), who had come to replace him, raised troops at once, marched north across the Tuman River (豆滿江), occupied Oguksong (五國城), the old capital of the Jin (金), gathered people, declared himself Emperor of Great Jin (大金皇帝), and intended to attack Chosŏn. However, he fell into a plot by the magistrate of Chongsŏng (鍾城府使) midway and was assassinated.
2. The Rebellion of Yi Siae (李施愛) in the 13th year of King Sejo. Yi Siae, originally the magistrate of Hoeryŏng (會寧府使), raised troops within the province, killed the Military Governor (節度使) of Hamgyŏng Province (咸鏡道), Kang Hyomun (康孝文), and the magistrate <25> of Kilchu (吉州), Sŏl Chŏngsin (薛澄新), and rebelled from Kilchu. Almost the entire northern province fell into his hands. At that time, the sentiment in the capital and provinces was tumultuous (洶洶), and it was barely suppressed with 30,000 troops from six provinces. It is said there were collaborators within Seoul at this time, ready to respond internally and externally depending on the situation.
3. The Rebellion of Yi Kwal (李适) in the 2nd year of King Injo. Yi Kwal's merit should have been ranked first during the Injo Restoration (仁祖反正). After Injo drove out Kwanghaegun (光海君) and ascended the throne, during the awarding of merits, both he and others expected him to become Minister of War (兵曹判書), but he was demoted to the second rank and appointed as Military Commander of P'yŏngan Province (平安兵使), being sent to the provinces. Harboring discontent, he raised troops, entered Seoul, and even organized a provisional government. However, three days after entering the capital, he was defeated by government forces and fled through Sigumun gate (屍口門). Two days later, he was captured and executed by beheading.
4. The Rebellion of Yi In'gŏ (李仁居) in the 5th year of King Injo - Yi In'gŏ, residing in Hoengsŏng (橫城) and discontented with current affairs, attempted to restore Kwanghaegun. He captured the Hoengsŏng county magistrate (縣監), released prisoners, seized weapons, and tried to march on the capital, but was suppressed by the Wŏnju magistrate (原州牧師). It is said there were collaborators in Seoul at this time as well.
5. The Rebellion of Yi In-jwa (李麟佐) in the 4th year of King Yŏngjo - Yi In-jwa first entered the Ch'ŏngju (淸州) military barracks, killed the commander (兵使), proclaimed himself Great Marshal (大元師), and attempted to march on the capital, but was defeated midway by government forces.
6. The Rebellion of Hong Kyŏngnae (洪景來) in the 11th year of King Sunjo - Hong Kyŏngnae, a man from Yonggang (龍岡) county, harboring discontent that the Yi Dynasty did not employ talent from the northwest (西北), plotted a revolution. Gathering gold miners from Kasan (嘉山) and Kwaksan (郭山) and other discontented elements, he raised troops, broke through Kasan, Kwaksan, Pakch'ŏn (博川), T'aech'ŏn (泰川), and Chŏngju (定州), and entered Sŏnch'ŏn (宣川), but was defeated by government forces. This rebellion truly shook the capital, and its suppression required two months.
7. The Incident of the Enlightenment Party (開化黨) in the 21st year of King Kojong (李太王). This incident arose from the political struggle between the Pro-China Party (事大黨) and the Enlightenment Party (開化黨). Kim Okkyun (金玉均), Pak Yŏnghyo (朴泳孝), and others attempted to overthrow the Pro-China Party, using the opening ceremony of the Post Office (郵政局) as an opportunity to act. However, due to the withdrawal of the Japanese minister, it ended with the exile of the Enlightenment Party members.
8. The Incident of Meiji 41 (1908) - Due to the abdication of King Kojong resulting from the Hague Secret Emissary Affair, the transfer of military authority to Japan, etc., anti-Japanese sentiment rose greatly. Triggered by the disbandment of the army, a contingent of troops in the capital started an incident, which became the catalyst for the entire country to respond, with disturbances erupting everywhere like beehives (버리중주리가치).
They were suppressed by the Japanese army, military police (憲兵), and police officers. It took 5 months until pacification. Korean casualties (死傷) were 1,250, Japanese 120; houses burned numbered 6,800. Military police and police officers killed in action were 52 Koreans and 127 Japanese; wounded were 352 Japanese and 25 Koreans. Casualties on the side that initiated the disturbances reached 14,500.

II. Popular Rebellions (民亂)

Listing distinctive popular rebellions with class characteristics from the Koryŏ Dynasty:
In the first year of King Sinjong, when the slave Manjŏk (萬積) and five others went to North Mountain (北山) to gather firewood, they gathered public and private slaves and said, "Since the Kyŏng-Kye years (庚癸之際, referring to the military coup period), there have been high officials who came from lowly origins. How could generals and ministers (將相) be born of a different seed? When the time comes, we too can all become officials. Must we forever engage in physical labor and only suffer our masters' beatings?" They pledged to gather at Hŭngguksa Temple (興國寺) on a certain day, kill the powerful minister Ch'oe Ch'unghŏn (崔忠獻) in one stroke, and also for each to kill their respective household masters and burn the slave registers (奴隷의 族籍). On the appointed day, several hundred gathered, but deeming the number insufficient, they agreed to gather again on another day at Pojesa Temple (普濟寺). However, one traitor among them secretly reported the plan, and ultimately Manjŏk and over 100 others were captured and drowned in the Yesŏng River (禮成江). Furthermore, although many others were implicated in this affair, an edict was issued pardoning them. And then, the first popular rebellion since the founding of the state [Yi Dynasty] was the Tonghak Rebellion (東學黨의 亂). The Tonghak Party:
In the last years of King Ch'ŏlchong, a man named Ch'oe Cheu (崔濟愚) from Kyŏngju (慶州) founded Tonghak (東學) and gathered over ten thousand followers. In the first year of King Kojong (李太王), Ch'oe was captured and executed by beheading. However, the oppressive rule (虐政) of that time worsened daily, and Chŏn Pongjun (全奉準) succeeded him and started the movement. Responding figures gathered from various places; Son Ch'ŏnmi (孫天尾) in Ch'ŏngju, Yi Sangok (李祥玉) in Poun (報恩), the entire Three Southern Provinces (三南) boiled like water in a cauldron. Even Chŏnju Castle (全州城) fell. At this time, the court in Seoul requested troops from Qing China (淸國). This ultimately led to the Sino-Japanese War (日淸戰爭).
This rebellion was the largest and sole popular rebellion in Chosŏn initiated by the hands of the people.
(This text is an excerpted translation of the discourse by Mr. Imamura (今村). To be continued in the next issue) <26>
<25-26>

**Summary**

This article, written by "Pugaksanin" but attributed to a Mr. Imamura, categorizes historical Korean "internal disturbances" (rebellions, uprisings) into three types based on the leading class: scholar-officials (士亂), commoners (民亂), and bandits (盜亂). It argues that scholar and bandit rebellions are obsolete due to societal changes, while popular rebellions remain a potential future concern. The text then provides historical examples of scholar rebellions from the Koryŏ and Yi Dynasties, including Yi Sŏnggye's founding, various regional uprisings (Yi Chingok, Yi Siae, Yi Kwal, Hong Kyŏngnae), the Gapsin Coup (Kaehwadang), and the Righteous Army uprisings following the army's disbandment in 1907. It briefly introduces popular rebellions, citing the Koryŏ slave revolt led by Manjŏk and identifying the Tonghak Rebellion as the largest popular uprising in Chosŏn history.

From a colonial history perspective, the article is interesting for several reasons. Firstly, its categorization schema and prediction about future "popular rebellions" could reflect contemporary Japanese colonial anxieties about social unrest, communism, and nationalism in Korea. Secondly, the framing of the 1907-1908 anti-Japanese resistance ("明治 41년의 變") as a type of "Scholar Rebellion" (士亂) and the detailed casualty figures (likely from Japanese sources) offer insight into the colonial narrative surrounding these events. Finally, the explicit attribution to a Japanese source (Imamura) highlights the influence of Japanese scholarship on interpretations of Korean history published for Korean audiences during this period. Historians might find the article's typology, its selective historical examples, and its underlying perspective reflective of colonial-era discourse on Korean social structure and political instability.

**Named Entities**

朝鮮	조선	Chosŏn
北岳山人	북악산인	Pugaksanin
高麗朝	고려조	Koryŏ Dynasty
李朝	이조	Yi Dynasty (Yi Cho)
妙淸	묘청	Myoch'ŏng
趙匡	조광	Cho Kwang
趙昌言	조창언	Cho Ch'angŏn
平壤	평양	P'yŏngyang
元宗	원종	Wŏnjong
裵仲孫	배중손	Pae Chungson
三別抄	삼별초	Sambyŏlch'o
全羅	전라	Chŏlla
李成桂	이성계	Yi Sŏnggye
端宗	단종	Tanjong
李澄玉	이징옥	Yi Chingok
咸吉道	함길도	Hamgilto
世祖	세조	Sejo
朴好問	박호문	Pak Howŏn
豆滿江	두만강	Tuman'gang
五國城	오국성	Oguksong
鍾城府	종성부	Chongsŏngbu (Chongsŏng Prefecture)
李施愛	이시애	Yi Siae
會寧府	회령부	Hoeryŏngbu (Hoeryŏng Prefecture)
咸鏡道	함경도	Hamgyŏngdo
康孝文	강효문	Kang Hyomun
吉州	길주	Kilchu
薛澄新	설징신	Sŏl Chŏngsin
仁祖	인조	Injo
李适	이괄	Yi Kwal
光海君	광해군	Kwanghaegun
兵曹判書	병조판서	Pyŏngjo P'ansŏ
平安兵使	평안병사	P'yŏngan Pyŏngsa
屍口門	시구문	Sigumun
李仁居	이인거	Yi In'gŏ
橫城	횡성	Hoengsŏng
原州牧師	원주목사	Wŏnju Moksa (Magistrate of Wŏnju)
英祖	영조	Yŏngjo
李麟佐	이인좌	Yi In-jwa
淸州兵營	청주병영	Ch'ŏngju Pyŏngyŏng (Ch'ŏngju Military Barracks)
純祖	순조	Sunjo
洪景來	홍경래	Hong Kyŏngnae
龍岡縣	용강현	Yonggang Hyŏn (Yonggang County)
嘉山	가산	Kasan
郭山	곽산	Kwaksan
博川	박천	Pakch'ŏn
泰川	태천	T'aech'ŏn
定州	정주	Chŏngju
宣川	선천	Sŏnch'ŏn
李太王	이태왕	Yi T'aewang (King Kojong)
開化黨	개화당	Kaehwadang
事大黨	사대당	Sadaedang
金玉均	김옥균	Kim Okkyun
朴泳孝	박영효	Pak Yŏnghyo
郵政局	우정국	Ujŏngguk
日本	일본	Ilbon (Japan)
海牙	해아	Haeya (The Hague)
神宗	신종	Sinjong
萬積	만적	Manjŏk
北山	북산	Puksan
興國寺	흥국사	Hŭngguksa
崔忠獻	최충헌	Ch'oe Ch'unghŏn
普濟寺	보제사	Pojesa
禮成江	예성강	Yesŏnggang
東學黨	동학당	Tonghak tang
哲宗王	철종왕	King Ch'ŏlchong
慶州	경주	Kyŏngju
崔濟愚	최제우	Ch'oe Cheu
全奉準	전봉준	Chŏn Pongjun
孫天尾	손천미	Son Ch'ŏnmi
李祥玉	이상옥	Yi Sangok
報恩	보은	Poun
三南	삼남	Samnam
全州城	전주성	Chŏnju Castle
淸國	청국	Ch'ŏngguk (Qing China)
日淸戰爭	일청전쟁	Il-Ch'ŏng Chŏnjaeng (Sino-Japanese War)
今村	금촌/이마무라	Imamura

**Glossary**

內亂	내란	Internal disturbance; rebellion; civil strife.
勿論	물론	Of course; needless to say. (Older spelling/usage)
意味	의미	Meaning.
凶徒聚集	흉도취집	Gathering of ruffians/criminals.
陰謀	음모	Conspiracy; plot.
殺戮	살륙	Massacre; slaughter.
共産黨	공산당	Communist Party.
卵種	난종	Seed; origin; germ (of trouble).
團體的	단체적	Collective; group-based.
粉訌	분홍	Social disorder; internal discord.
惹起	야기	To cause; provoke; arouse.
통떠러서	통틀어서	Altogether; collectively. (Older spelling/form)
說述	설술	To explain; state; narrate.
企劃	기획	Plan; project; design.
主謀者	주모자	Principal instigator; ringleader.
階級	계급	Social class.
大體	대체	Generally; broadly; on the whole.
區別	구별	Distinction; division; classification.
士亂	사란	Rebellion led by scholar-officials (Yangban).
兩班	양반	The traditional ruling elite/aristocracy of Chosŏn.
民亂	민란	Popular rebellion; rebellion led by commoners.
盜亂	도란	Rebellion led by bandits.
國質	국질	National character; nature of the state.
王權	왕권	Royal authority; kingly power.
떨치지 못하엿다	떨치지 못하였다	Could not wield strongly; was not powerful. (Older grammar/spelling)
偉大	위대	Great; magnificent.
在位	재위	Reigning; on the throne.
基礎	기초	Foundation; basis.
動搖	동요	Shaking; wavering; instability.
頻繁	빈번	Frequent.
趨勢	추세	Trend; tendency.
毁滅	훼멸	Destruction; annihilation.
跡	적	Trace; mark; vestige.
絶하다	절하다	To cease; be cut off; become extinct.
憂慮	우려	Concern; worry; anxiety.
列叙	열서	To list; enumerate in order.
闡明	천명	Elucidation; clarification.
끗치지 안엇다	그치지 않았다	Did not cease; continued. (Older spelling/form)
更立	경립	Replacement (of a ruler); deposition and installation.
權勢者	권세자	Person(s) in power; influential figure(s).
너머트리고	넘어뜨리고	To overthrow; topple. (Older spelling/form)
此에 代하려하는	차에 대하려하는	Trying to replace this/them. (Slightly archaic phrasing)
녯적	옛적	Old times; ancient times. (Older form)
僧	승	Buddhist monk.
相謀하여	상모하여	Conspiring together.
叛	반	Rebellion; revolt; treason.
本據	본거	Base; stronghold.
將軍	장군	General.
引率하고	인솔하고	Leading (troops).
中外	중외	Capital and provinces; inside and outside the court.
震慄	진률	To tremble with fear; shudder.
討伐	토벌	Suppression; subjugation (of rebels).
數次	수차	Several times.
容易히	용이히	Easily.
鎭定	진정	Pacification; suppression; quelling.
乃終	내종	Finally; in the end.
官兵	관병	Government troops.
討滅	토멸	To subjugate and destroy; exterminate.
革命	혁명	Revolution.
兼行	겸행	To perform concurrently; combine.
實力	실력	Actual power; real ability.
德望	덕망	Virtue and reputation.
天時	천시	Opportune timing; favorable time ordained by heaven.
人心	인심	Public sentiment; popular feelings.
結局	결국	In the end; ultimately; after all.
貴族	귀족	Aristocracy; nobility.
專權	전권	Monopolization of power.
惡政	악정	Misrule; maladministration.
自家中毒	자가중독	Self-poisoning; internal decay.
傾斜	경사	Leaning; declining; inclination.
衰退	쇠퇴	Decline; decay.
早晩	조만	Sooner or later.
武臣	무신	Military official.
歸할	귀할	To return to; belong to. (Future particle usage)
運命	운명	Fate; destiny.
잇섯든	있었던	Which existed; which was. (Older spelling/form)
該當하는	해당하는	Corresponding to; applicable.
節制使	절제사	Military Commander (Chosŏn era title).
政變	정변	Political upheaval; coup d'état.
代身	대신	Instead of; replacement.
一擧	일거	At one stroke; in one action.
이르키어	일으키어	To start; raise (an army/rebellion). (Older spelling/form)
北進	북진	Advance north.
據하야	거하여	Occupying; based in. (Older form)
隨하야	수하여	Following; gathering. (Older form)
皇帝	황제	Emperor.
中途	중도	Midway; halfway.
謀略	모략	Stratagem; plot; scheme.
暗殺	암살	Assassination.
爲人	위인	Person; individual (often implying character or background).
擧兵	거병	To raise troops; start a rebellion.
牧師	목사	Magistrate (Chosŏn local official title).
手中	수중	In one's hands; under one's control.
洶洶	흉흉	Tumultuous; agitated; disturbed (of sentiment).
平定	평정	Pacification; suppression.
內應者	내응자	Internal collaborator; fifth columnist.
形勢	형세	Situation; circumstances.
呼應	호응	To respond in concert; act in coordination.
反正	반정	Restoration (usually implying overthrowing a deposed king).
功	공	Merit; achievement.
올흘 것을	옳을 것을	What should be right/correct. (Older spelling/form)
卽後	즉후	Immediately after.
論功行賞	논공행상	Deliberation of merits and awarding of prizes.
自他	자타	Oneself and others.
許하엿든 바	허하였던 바	What was acknowledged/permitted. (Older spelling/form)
外方	외방	Provinces; area outside the capital.
不滿	불만	Discontent; dissatisfaction.
組織	조직	Organization; formation.
破함이 되어	패함이 되어	Being defeated. (Slightly older construction)
敗走	패주	To flee in defeat; rout.
斬首	참수	Beheading; decapitation.
時事	시사	Current affairs.
不平	불평	Complaint; grievance; discontent.
復位	복위	Restoration to the throne.
捕縛	포박	Arrest; capture; binding.
囚徒	수도	Prisoner.
釋放	석방	Release.
兵器	병기	Weapons; arms.
上京	상경	To go up to the capital (Seoul).
兵營	병영	Military barracks.
兵使	병사	Military commander (local).
스사로	스스로	By oneself; personally. (Older spelling)
大元師	대원수	Great Marshal; Commander-in-Chief.
登用	등용	Appointment to office; employment (of talent).
圖謀	도모	To plan; scheme; plot.
採金鑛	채금광	Gold mine.
人夫	인부	Laborer; workman.
分子	분자	Element; member (often implying undesirable).
震駭	진해	To shock; startle; frighten greatly.
식히어	시키어	Made; caused; let. (Causative verb, older spelling)
要하엿다	요하였다	Required; needed. (Older spelling)
基因	기인	To originate from; be caused by.
退却	퇴각	Retreat; withdrawal.
亡命	망명	Exile; seeking refuge abroad.
讓位	양위	Abdication.
委任	위임	Entrustment; delegation (of power).
氣勢	기세	Spirit; vigor; momentum.
兵隊	병대	Troops; soldiers; army unit.
解散	해산	Disbandment; dissolution.
動機	동기	Motive; trigger; cause.
動因	동인	Cause; factor.
響應	향응	Response; echo; reverberation.
버리중주리가치	벌집같이	Like beehives (likely meaning chaotically, everywhere). (Probable typo/corruption of 벌집같이)
各處	각처	Various places; everywhere.
憲兵	헌병	Military police; gendarmerie.
警察官	경찰관	Police officer.
死傷	사상	Casualties (dead and injured).
被燒家屋	피소가옥	Houses burned down.
戰死	전사	Death in battle; killed in action.
負傷	부상	Injury; wound.
及하엿다	급하였다	Reached; amounted to. (Older spelling)
階級性	계급성	Class nature; class character.
特異	특이	Distinctive; peculiar; unique.
奴隷	노예	Slave.
公私	공사	Public and private.
招集	초집	To summon; convene; gather.
庚癸	경계	Refers to the years Kyŏngin (庚寅, 1170) and Kyesa (癸巳, 1173), the period of the military coup in Koryŏ.
賤民	천민	Lowborn people; the lowest social class.
出身	출신	Origin; birth; background.
將相	장상	Generals and ministers; high officials.
씨	씨	Seed; lineage; stock.
