Magazine Title	三千리 제10권 제10호
Publication Date	1938년 10월 01일
Article Title	京雜感 (Miscellaneous Thoughts on the Capital [Tokyo])
Author	朴英熙
Article Type	기행문 (Travelogue)

Miscellaneous Thoughts on the Capital [Tokyo]
						Pak Yŏnghŭi
On June 17th, I boarded the Kyŏngbu Line special express train. My destination was Tokyo. Since this was my second trip to Tokyo, it wasn't as if I had no curiosity, but people's trips to Tokyo these days are different from the past, happening as frequently as crossing a threshold several times a month. So, the curiosity was only mine; others would find nothing interesting about it.
My very first trip to Tokyo was 18 years ago in early spring, which I believe was Taishō 10 (1921). Since then, Tokyo experienced the great upheaval of the earthquake (震災), among many other notable events. Although I wasn't entirely ignorant, having heard stories from acquaintances coming from Tokyo, how could I not feel emotional seeing the vastly changed Tokyo with my own eyes after 18 years and walking the old paths with my own feet? <128>
Thus, a longing for Tokyo was secretly stirring within my heart.
Brother Pa In (巴人兄), while requesting a manuscript from me, asked me to write while reminiscing about the final act of "Heidelberg" (하이테르베르히). While I certainly have such memories, I neither had a love story like Käthie's nor lived a life as unrestrained as the protagonist. How could it become a splendid memory? Yet, wearing a stained school uniform, my young heart anxious, nurturing my hopes in that dark, dingy, ghost-like, dirty house where I lodged—that is always fresh in my memory.
Since I went to Tokyo anyway, I thought I'd write about these old memories.
June 20th was clear from the morning. It was, so to speak, a proud "Chosŏn Clear Sky" (朝鮮晴), and among them, a very bright blue sky. Seeing such clear weather, even just hearing a train whistle makes one uncontrollably yearn for travel. Thinking of myself boarding a train on such a day, set to travel thousands of *ri* over land and sea, even though I am in my forties (불혹의 年), my heart fluttered and felt unsettled like a boy's.
Although I love traveling more than anything, I hadn't been able to embark on a journey for nearly 10 years. There were various reasons for this, but in any case, as I was finally able to release this accumulated longing, there was some justification for my heart fluttering.
My companions were Mr. Yokota (橫田 선생) and Brother Kwŏn Chungil (權忠一 兄). In the truest sense, this was not the kind of travel I usually speak of. In every sense, it was a departure under tension, shouldering grave responsibilities as representatives, requiring extraordinary caution and contemplation, which weighed heavily on my mind. My mind was completely filled with a sense of responsibility and duty.
The three of us were going as delegates from Chosŏn to the National Situation Response Committee (全國時局對應委員會). Cherishing the various words of encouragement, caution, and prayers from the many people who came to see us off, we finally departed Kyŏngsŏng Station. Although it was the sweltering season of June, an east wind blew that day, making the weather feel like early autumn. <129>
Blue sky, clear water, high mountains, wide fields—amidst these, the iron horse panted and raced along. As the journey ahead was long, we all changed our clothes. We changed into old clothes convenient for sitting slumped, leaning, rubbing against things, and lying down.
After organizing our things, we settled into our seats. Though it seemed like a chance meeting, the hearts of the three people bound by a uniquely strong connection must have been overflowing with many emotions and felt disordered.
However, the three of us sat in silence for a while, as if words failed us. I looked back and forth at Brother Kwŏn's face and Mr. Yokota's face. Looking at Kwŏn's round, broad face with prominent cheekbones and fiery eyes, appearing manly from any angle, with its somewhat dark complexion, then gazing intently at Mr. Yokota's well-featured face—a medium-long shape, an aquiline nose (鷹鼻), with prominent forehead and chin lines suggesting the sternness of mountain terrain—I thought about my own plain features amidst these handsome men, which seemed like an amusing contrast, and smiled to myself. At my smile, Mr. Yokota and Mr. Kwŏn, perhaps thinking of something else as well, also smiled gently.
"How many years has it been since you last went to Tokyo?"
Mr. Yokota finally broke the silence.
"Yes, it's been 18 years."
My eyes must have shone with longing as I answered this.
"Then there must be a lot for you to see."
Brother Kwŏn, who had been pursing his lips on the other side as if about to interject, finally got his turn.
"Hey, Delegate Pak (朴代議士)? Thanks to you, please show me around well too, okay?"
He was teasing me out of boredom.
"Delegate (代議士) is Kwŏn, not me. I'm just an attendant. Haha."
Mr. Yokota, sitting beside us and not understanding Korean well, looked back and forth between Kwŏn and me with wide eyes, smiling. While we were doing this, the train passed Namkyŏngsŏng Station and sped away like an arrow. The scenery along the railway line didn't seem to have changed much. Perhaps this was because I remembered it from visiting Chŏnju (全州) and Taegu (大邱) three years ago. <130>
Before long, we arrived at Taejŏn (大田) Station. While undoubtedly just another station, this one left a deep impression on me. I had changed trains here when going to Chŏnju. And Taegu Station—I also had poignant memories from four trips back and forth. Next was Pusan (釜山), a place I hadn't visited in 18 years. Eighteen years ago, as a boy fresh out of higher common school (高普), this was the port where I cried and wandered, a place of deep impressions. Gazing at the distant blue waves stirred my heart, and even the refreshing sea breeze rushing in evoked a kind of poetic sorrow. Loading my body onto the ferry, and more so, loading my life, hope, and longing, I set off across the sea through the night. The detailed inspection of passengers on the ferry seemed exactly the same today as it was 18 years ago. From Shimonoseki (下關) to Tokyo, the only place worth mentioning as impressive was Osaka (大阪). However, on this trip, which was not for leisure, I couldn't disembark midway to unravel past emotions. We proceeded straight to Tokyo.

When we arrived at Tokyo Station, there was no one I knew. It seems a couple of telegrams were sent, but no one came to meet us either. This was because I didn't know anyone in Tokyo. Standing at the station entrance, the rows of buildings in Marunouchi (丸之內) grandly caught my eye. This also brought back fresh old memories: when I previously traveled to and from Tokyo, those buildings were under construction. I remembered the scaffolding (비게) erected horizontally and vertically, Korean laborers (목도軍) carrying stones on their shoulders (억개), chanting "Eng-chi" (엥치 소리), staggering up to those dizzying heights. Along with that memory, Mr. U (禹군), with whom I had lived together for 3-4 months sharing hardships (辛苦), after I returned to Korea, wore my clothes and worked on that tall building for a month. Thinking about it, Mr. U's strength must also be in that magnificent building. However, Mr. U returned to his hometown afterward and passed away a few years later. As such feelings began to surface, I wanted to immediately run off to the places I lived, the paths I walked, the places I liked, the places I suffered, the places I longed to go, before anywhere else.
But this was just my passion ignoring reality. I didn't have such leisure. I had no time to gaze up at the Tokyo sky <131> and ponder poetry or listen to the sorrowful melody of a shakuhachi (尺八) filtering through the leaves of ginkgo trees. Worldly affairs are complex, and the winds and rains are unpredictable (世事가 多端하고 風雨가 難測이라)? What great matter is one night's sentiment? Especially in a Tokyo without Käthie or Lotte?
Taking a taxi hailed by Mr. Yokota, we drove in a semicircle across Tokyo Station Plaza, turned past the Diet Building, which looked like a secluded park in a corner, wound through the areas with various ministry buildings, and then the taxi sped up towards Aoyama (靑山). Thus, on the morning of the 19th, we unpacked at the Japan Youth Hall (日本青年會館) in Aoyama.
It seemed we were the first to arrive. Following the maid's guidance into a room, it felt somewhat empty, perhaps because the interior was spacious, and a touch of traveler's melancholy (旅愁) seemed to arise. The fatigue from the past 3-4 days felt like it was melting away all at once, and my whole body began to feel weary (노군하기).
Opening the window and looking outside, a boundless sea of lush forest spread out endlessly. The trees were all large and vibrant, soothing the viewer's emotions. I remembered there being many trees around Aoyama in the past, but seeing even more forest now, 18 years later, was perhaps not surprising. However, having lived in a place scarce of trees, I couldn't help but open my heart and shout for joy.
But this too was momentary. Suddenly feeling the fatigue in my body, Kwŏn and I just lay down right there.
After perhaps 5 minutes, or less than 10, someone woke me. Startled, I opened my eyes to see a young man I hadn't met before. With utmost politeness, he handed me his business card. We exchanged cards as well. He was Mr. Kojima (小島). After offering condolences for our long journey, he said,
"You must be tired, of course, but please bear with it, and let's go sightseeing. I will guide you."
Without giving us a chance to reply, caught off guard by his haste, we followed him out the door as he suggested. We took a taxi and headed towards Ginza-dōri (銀座通), known as Tokyo's bustling street. In front of the Nihon Gekijō (日本劇場), <132> matinee audiences were lined up endlessly in 3 or 4 rows to buy tickets. In the old days when I was in Tokyo, theaters didn't seem quite so prosperous. Although the roads and buildings seemed to have changed a lot, there were still many familiar sights, allowing me to find traces of the old state. What seemed to have changed most strikingly, visually, was probably the neon signs. Many people frequented this street back then too, but now the street seemed buried under heavy traffic.
Guided by Mr. Kojima, we had lunch at the Mitsukoshi (三越) department store restaurant. During the meal, Mr. Kojima began speaking with hope, longing, enthusiasm, and eloquence. We also went into a considerably large tea room (茶店). I've forgotten its name as I was very tired then, but I believe it was the most famous tea room in Ginza, so it should be easy to identify. However, nothing seemed particularly novel. The department store was just like the department stores in Seoul, and the goods were all the same. The only differences were that the buildings were bigger and there were more people. The tea room was also the same. The difference was that the waitresses' makeup and their kindness seemed a bit more developed. Of course, when I was in Tokyo, such cafés (다방) didn't exist. But now, whether in Kyŏngsŏng or Tokyo, haven't cafés proliferated as if young people have no other place of rest? On the streets, just like in the old days, there were more old streetcars than new ones. The cars were fast and bumpy. My sightseeing in Tokyo was brief. Regarding streets, centered around Aoyama, I visited the Nihonbashi district (日本橋區), Ginza-dōri, Kanda (神田), Hongō (本鄕), Ueno (上野), Asakusa (淺草), Shinjuku (新宿), and the Waseda (早稻田) vicinity.
For theaters, I only managed to see the Tsukiji Little Theater (築地小劇場). Department stores, I visited 3 or 4. Then there were Ueno Park, Shiba (芝) Park, and the subway. Two days were spent at the conference and three days visiting related government offices, so the time for sightseeing in Tokyo was extremely limited.
I longed for Hongō, Kanda, and Hakusan (白山). I resolved to find these places, whatever it took, to locate the house where I used to live. So, I went to Kanda to search for my old nest (古巢), but amidst the complex streets of the reconstructed city, I ultimately failed to find it. That's understandable. The house must have disappeared during the earthquake (震災). That flimsy, leaning, dirty house must have burned down. After that, I didn't even try to look for the Nihonkan in Hongō or the boarding house for amateurs (素人 하숙) in Hakusan. Though many memories were associated with those places, <133> their physical forms (形骸) likely no longer exist. For this reason, there is perhaps no one more foolish than a person living in past memories. Happiness and hope undoubtedly belong to those who pioneer new frontiers. Therefore, I gave up visiting my old nests in Hongō and Hakusan.
I looked into bookstores a bit more. However, most bookstores in Kanda are antiquarian bookstores, largely filled with old textbooks, and there weren't many books worth buying. In the bookstores near Waseda, books on social sciences were displayed quite prominently. I don't know if they sell well, but according to the bookstore owner, the book prices seem high enough to buy and sell in Chosŏn. If I had browsed bookstores more extensively, perhaps I could have found rare editions of classics, but lacking time and funds, I gave up and bought a single volume on the History of the Christian Church (基督敎會史) to serve as a souvenir of my Tokyo visit.
Previously, when I was in Tokyo, perhaps due to lack of leisure from studies or lack of means, the Tsukiji Little Theater was a place I always intended to visit but never could. This time, I made sure to go. It wasn't a well-built or spacious place. As its name suggests, it's a small theater. But how could one write the history of Japan's new theater movement (신극 운동) without mentioning this place? In the past, there were people in Chosŏn who aimed for a theater movement like that of the Tsukiji Little Theater and strove hard, but they ultimately failed. Carrying these recollections, stepping into the small theater evoked various emotions. The audience seemed to consist largely of gentlemen and young ladies (令孃) belonging to the intellectual class. The Musashino (武藏野) (a movie theater) in Shinjuku is also not large and feels cramped, but among its audience, there seem to be many leisured madams (有閑 매담) and young ladies. It feels as if, in Tokyo, nothing can develop in any sector without these young ladies. Their curious attire, bewitching makeup, light steps, affectionate voices—they are surely shaping some new era.
Next is the chaotic dance of automobiles. Despite claims that cars have significantly decreased due to the national situation, the streets of Shinjuku are tempted by processions of empty taxis (空車), making pedestrians' legs tired just by watching. Endless swarms of cars cluster and move like ants. Thanks to them, perhaps, I too used <134> these empty taxis almost half the time when going out.
Then there's the subway. The basements of various department stores serve as subway stations. It's become extremely convenient. When I was in Tokyo, this was unimaginable. I pestered my companion, Mr. Ch'oe Muhyŏk (崔武赫), and finally rode it once.
Standing in the heart of Tokyo, I reflected. When I first came to Tokyo, I saw people being arrested for giving speeches about universal suffrage (普選) in Ueno Park. However, eventually, universal suffrage was implemented. Following that, the social movement (사회 운동) intensified fiercely, leading to many sacrifices, and today, haven't nationwide converts/recants (전향자) become one group, engrossed in the patriotic movement (애국 운동)? People say 10 years mark a generation (代), and indeed, 10 years seems to be a turning point.
Some friends ask me to talk about Tokyo's culture, but this is truly meaningless. All products in Kyŏngsŏng come from Tokyo, Osaka, and Kobe; all sorts of books in Kyŏngsŏng come from Tokyo; movies, clothing fabrics, fashion trends, everything comes from Tokyo. How is Tokyo different from Kyŏngsŏng? Only that Tokyo is vast. The population is large. The scope of all enterprises is wider.
From my personal perspective, Tokyo was the cradle of my literary cultivation. At that time, Mr. Ikuta Chōkō's (生田長江) 12 Lectures on Literature and Art were published, and Western masterpieces by Heine (하이네), Goethe (꾀데), Nietzsche (니이체), Stirner (스틔네르), Baudelaire (뽀드레르), Wilde (와일드), Symons (시몬스), Rousseau (룻소), etc., were flooding in with great force. During this period, I studied the art of Poe (포-), Symons, Baudelaire, and Wilde. When I went to bookstores, all the new publications seemed fresh, and I wanted to read them all.
However, today, nearly 20 years later, peering into Tokyo's bookstores, nothing catches my eye. The so-called new books are all those books gathering dust on my bookshelf. There is nothing to renew my knowledge. Is it because there are no new scholars in the world? Is there no new ground in truth (*)? Publishing, too, mostly consists of reissuing famous works from 20 years ago.
There are many other things I saw and heard, but here I will conclude with these brief impressions. (End) <135>

**Summary**

Pak Yŏnghŭi recounts his 1938 trip to Tokyo, contrasting it with his student days there 18 years earlier. Traveling as an official delegate for the "National Situation Response Committee" alongside Mr. Yokota and Kwŏn Chungil, he feels the weight of responsibility rather than youthful curiosity. He observes Tokyo's modernization—post-earthquake rebuilding, department stores, cafés, neon signs, the subway, and the Tsukiji Little Theater—but finds much familiarity with Seoul (Kyŏngsŏng), noting Tokyo is simply larger. He nostalgically recalls his old haunts but finds them changed or gone. He reflects on the vibrant influx of Western literature during his youth compared to what he perceives as a lack of new intellectual works in 1938 bookstores, seeing mostly reprints.

From a historical perspective, the article is interesting for its depiction of a Korean intellectual's engagement with the Japanese colonial center during the sensitive wartime period (1938). His role as a delegate for a "Situation Response Committee" hints at the mobilization efforts affecting colonial subjects. His observations on modernization, cultural trends (like the prominence of "young ladies"), and comparisons between Tokyo and Kyŏngsŏng reveal aspects of colonial identity and the complex relationship between colony and metropole. The mention of the earlier universal suffrage movement, subsequent social movements and their suppression, leading to the current "patriotic movement" involving "converts" (전향자), provides valuable insight into the political trajectory under Japanese rule.

**Named Entities**

朴英熙	박영희	Pak Yŏnghŭi
東京	동경	Tokyo
京城	경성	Kyŏngsŏng
大正	대정	Taishō
巴人兄	파인형	Pa In hyŏng (Brother Pa In)
橫田	횡전	Yokota
權忠一	권충일	Kwŏn Chungil
全國時局對應委員會	전국시국대응위원회	Chŏn'guk Siguk Taeŭng Wiwŏnhoe (National Situation Response Committee)
全州	전주	Chŏnju
大邱	대구	Taegu
大田	대전	Taejŏn
釜山	부산	Pusan
高普	고보	Kobo (Higher Common School)
下關	하관	Shimonoseki
大阪	대판	Osaka
丸之內	환지내	Marunouchi
禹군	우군	U-kun (Mr. U)
靑山	청산	Aoyama
日本青年會館	일본청년회관	Ilbon Ch'ŏngnyŏn Hoegwan (Japan Youth Hall)
小島	소도	Kojima
銀座通	은좌통	Ginza-dōri
日本劇場	일본극장	Nihon Gekijō (Japan Theater)
三越	삼월	Mitsukoshi
日本橋區	일본교구	Nihonbashi-ku
神田	신전	Kanda
本鄕	본향	Hongō
上野	상야	Ueno
淺草	천초	Asakusa
新宿	신숙	Shinjuku
早稻田	조도전	Waseda
築地小劇場	축지소극장	Tsukiji Shōgekijō (Tsukiji Little Theater)
芝	지	Shiba
白山	백산	Hakusan
崔武赫	최무혁	Ch'oe Muhyŏk
武藏野	무장야	Musashino
生田長江	생전장강	Ikuta Chōkō
하이네	하이네	Heine
꾀데	꾀데	Goethe
니이체	니이체	Nietzsche
스틔네르	스튀르너	Stirner
뽀드레르	보들레르	Baudelaire
와일드	와일드	Wilde
시몬스	시몬스	Symons
룻소	루소	Rousseau
포-	포	Poe

**Glossary**

京雜感	경잡감	Miscellaneous thoughts on the capital (Tokyo)
特級車	특급차	Special express train
달러서	달라서	(Older spelling) Different from
식	씩	(Older spelling) Each, times (e.g., 몇 번식 - several times each)
자미있다	재미있다	(Older spelling/pronunciation) To be interesting, fun
거러보다	걸어보다	(Older spelling) To walk around, try walking
움즉이다	움직이다	(Older spelling) To move, stir
하이테르베르히	하이델베르크	Heidelberg (likely transliterated via Japanese)
훌융한	훌륭한	(Older spelling) Splendid, excellent
때무든	때묻은	(Older spelling) Stained, dirty
우거하다	우거하다	To reside, lodge
아츰	아침	(Older spelling) Morning
조선청	조선청	Chosŏn Clear Sky; a clear sky in Korea (used with pride)
아조	아주	(Older spelling) Very, extremely
드러도	들어도	(Older spelling) Even if one hears
십흔	싶은	(Older spelling) Wanting to
것잡을 수 없다	걷잡을 수 없다	(Older spelling) To be uncontrollable, unable to contain
싫다	싣다	(Semantic shift/older usage) To load, carry (here, oneself onto a train)
년	년	Year (often used with Sino-Korean numerals)
불혹	불혹	Age forty (from Confucian Analects, 'at forty, I had no doubts')
나스다	나서다	(Older spelling) To set out, embark on
있었든	있었던	(Older spelling) That existed, that was
되였으매	되었으매	(Older spelling) As it became, since it happened
얼마즘	얼마쯤	(Older spelling) Somewhat, to some extent
매진	맺은	(Older spelling) Formed, tied (a relationship)
흉중	흉중	One's heart, mind
넘처서	넘쳐서	(Older spelling) Overflowing
앉었었다	앉았었다	(Older spelling) Was sitting
번갈러	번갈아	(Older spelling) Alternately, taking turns
치여다보다	쳐다보다	(Older spelling) To look up at, gaze at
관골	관골	Cheekbone
소사있다	솟아있다	(Older spelling) To be prominent, risen
거무테테한	거무퉤퉤한/거무스름한	(Older form) Darkish, swarthy
기름한	갸름한	(Dialectal/older form) Slender, oval (face shape)
응비	응비	Aquiline nose, hooked nose
일우다	이루다	(Older spelling) To form, achieve
졸렬하다	졸렬하다	To be clumsy, poor, unskilled
끼여가다	끼어가다	(Older spelling) To squeeze in among, go along with
맥히다	막히다	(Older spelling) To be blocked, speechless
다러나다	달아나다	(Older spelling) To run away, speed off
몰으다	모르다	(Older spelling) To not know
박구다	바꾸다	(Older spelling) To change, exchange
쓰라리다	쓰라리다	To be painful, smarting, poignant
허매이다	헤매다	(Older spelling) To wander, roam
나리다	내리다	(Older spelling) To get off, descend
띠우다	띄우다/띠다	(Older spelling) To appear, be visible, wear (a look)
비게	비계	Scaffolding
매여놓다	매어놓다	(Older spelling) To tie up, fasten
목도군	목도꾼	Laborer carrying goods on a shoulder pole (A-frame)
억개	어깨	(Older spelling) Shoulder
메이다	메이다	To carry on the shoulder
올나가다	올라가다	(Older spelling) To go up, ascend
동한	동안	(Older spelling) During, for a period of
이러나다	일어나다	(Older spelling) To arise, happen, get up
살든	살던	(Older spelling) Where one lived
다니든	다니던	(Older spelling) Which one frequented/walked
좋아하든	좋아하던	(Older spelling) Which one liked
고생하다	고생하다	To suffer hardship
십허하다	싶어하다	(Older spelling) To want to, wish to
드르다	듣다	(Older spelling) To hear, listen
척팔	척팔	Shakuhachi (Japanese bamboo flute)
세사	세사	Worldly affairs
다단하다	다단하다	To be complex, busy, numerous
풍우	풍우	Wind and rain; difficulties, hardships
난측	난측	Difficult to fathom, unpredictable
꾸미여 논	꾸며 놓은	(Older spelling) Decorated, arranged
빠저	빠져	(Older spelling) Slipping through, getting out
드러오다	들어오다	(Older spelling) To enter, come in
간얼피다	간절하다? 애틋하다?	(Unclear, likely dialectal/older form for) To be earnest, yearning, poignant
여수	여수	Traveler's melancholy, homesickness
노군하다	노곤하다	(Older spelling) To be weary, languid
내여다보다	내다보다	(Older spelling) To look out at
퍼저	퍼져	(Older spelling) Spread out
푸러 헤치다	풀어 헤치다	To open up, unburden (one's heart)
늦기다	느끼다	(Older spelling) To feel
드러눕다	드러눕다	(Older spelling) To lie down
놀나다	놀라다	(Older spelling) To be surprised, startled
얼이 빠지다	얼이 빠지다	To be dumbfounded, dazed
느러서다	늘어서다	(Older spelling) To line up, stand in a row
저러틋	저렇듯	(Older spelling) Like that, in such a way
파뭇치다	파묻히다	(Older spelling) To be buried, hidden
다점	다점	Tea room, coffee shop (older term)
일흠	이름	(Older spelling) Name
안다	안다	To know (here implies 'believe' or 'understand')
여급	여급	Waitress (older term)
다방	다방	Tea room, coffee shop (more modern term than 다점)
날근	낡은	(Older spelling) Old, worn out
디리다	들이다	(Older spelling) To look into
잇다	있다	(Older spelling) To be (existential)
고서점	고서점	Antiquarian bookstore
되여	되어	(Older spelling) Becoming, being
드르면	들으면	(Older spelling) If one hears
널게라도	넓게라도	(Older spelling) Even broadly/extensively
소지금	소지금	Money on hand, pocket money
기독교회사	기독교회사	History of the Christian Church
신극 운동	신극 운동	New theater movement
디려놓다	들여놓다	(Older spelling) To step into
애쓰든	애쓰던	(Older spelling) Who tried hard, who endeavored
영양	영양	Young lady (often of upper class, from Japanese 令嬢)
유한 매담	유한 마담	Leisured madam/lady (有閑 + Madam)
요괴하다	요괴하다	Bewitching, enchanting, mysterious (妖怪)
보조	보조	Pace, step (步調)
줄어지다	줄어지다	(Older spelling) To decrease, shrink
공차	공차	Empty taxi (空車)
거러가다	걸어가다	(Older spelling) To walk
느러서다	늘어서다	(Older spelling) Lined up
단이다	다니다	(Older spelling) To go around, frequent
졸르다	조르다	(Older spelling) To pester, nag
보선	보선	Universal suffrage (普通 選擧)
사회 운동	사회 운동	Social movement
치열하다	치열하다	To be fierce, intense
전향자	전향자	Convert, recanter (politically, often one renouncing communism/socialism)
애국 운동	애국 운동	Patriotic movement
대	대	Generation (often refers to a decade)
서가	서가	Bookshelf
우	위	(Older spelling/dialect) Top, above
싸여있다	쌓여있다/싸여있다	(Older spelling) To be piled up / wrapped up (here, likely covered in dust)
없음인가	없음인가	(Rhetorical) Is it that there are none?
갓가히	가까이	(Older spelling) Nearly, close to
각답	각답	To put down one's brush, conclude writing (擱筆)


---------------------------


잡지명	삼천리 제10권 제10호
발행일	1938년 10월 01일
기사제목	京雜感
필자	朴英熙
기사형태	기행문

京雜感
						朴英熙
6월 17일 나는 경부선 특급차에 몸을 실었다. 나의 목적지는 東京이다. 東京이 두번재 가는 길이니 미상불 호기심이 없는 바도 아니겠지마는 요새 사람들의 東京行이란 것은 옛날과 달러서 한 달에도 몇 번식 문턱 드나들 듯 하는 터이니 호기심이란 것은 내 자신에게만 있는 것이요 다른 사람들에게는 조금도 자미있을 것이 없는 것이다.
나의 맨 처음의 東京行은 지금으로부터 18년 전 早春이였으니 大正 10년인가 한다. 그 후로 東京에는 震災의 대 이변을 비롯해서 여러 가지의 이야기거리가 많었으며 또한 東京서 오는 친지들에게서 이야기도 들어서 모르는 바도 아니지마는 18년 동안 여러 가지로 변한 東京을 내 눈으로 직접 보며 내 다리로 옛 길을 거러보는데 어찌 감회가 없을 것이랴.＜128＞
그리하야 나는 東京에 대한 동경이 가슴속에서 남모르게 움즉이고 있었다.
巴人형이 나에게 원고를 청하면서 「하이테르베르히」의 종막을 연상하면서 집필하여 달라고 하였으니 나 역시 그러한 추억이 없는 바도 아니지마는 나에게는 케테이와 같은 연모의 情話가 있었든 것도 아니며 또 그 주인공과 같이 호탕한 생활도 아니였으니 어찌 훌융한 추억이 될 수 있으랴마는 때무든 교복을 몸에 두르고 어린 가슴을 조리면서 어둠침침한 독개비가 나올 듯한 더러운 나의 우거하든 그 집 속에서 나의 희망을 기르든 것이 어느 때나 내 기억에 새로운 것이다.
이왕 東京에를 갓든 길이니 이러한 옛 기억이나 써 볼가 한다.
6월 20일은 아츰부터 쾌청이였다. 말하자면 자랑스러운 『朝鮮晴』인데 그 중에도 아조 명랑한 靑天이였다. 이러한 晴天을 보면 기적 소리만 드러도 여행가고 십흔 마음을 것잡을 수 없는데 이러한 날 내가 기차에 몸을 싫고 수륙 수천리를 달릴 생각을 하니 불혹의 年에 있으면서도 소년의 마음과 같이 울렁거리며 마음이 어지러웟다.
나는 여행을 무었보다도 좋아하면서도 근 10년 동안이나 여로에 나스지 못하였다. 이는 여러 가지의 사정이 있었든 것이나 여하간 이렇게 쌓이고 쌓인 정회를 풀게 되였으매 가슴이 울렁거리는 것도 얼마즘은 정당한 이유가 없지도 않다.
나의 일행은 橫田 선생과 權忠一 兄이었다. 진실한 의미로 말한다면 이것도 내가 말하는 여행은 아니였다. 어떠한 의미로 보든지 긴장한 가운데서 兩肩에 중대한 책임을 지고 떠나는 대표자로서의 비상한 주의와 사색에 빠저서 나의 마음은 무거웠다. 나의 마음 속에는 책임과 의무감으로 빈틈없이 충만하였기 때문이였다.
우리 3인은 全國時局對應委員會에 조선에서 가는 대표의 자격으로서 가는 것이였다. 餞別나온 여러 사람들의 가지가지의 격려와 주의와 기원하는 귀중한 말을 차곡차곡 가슴속에 간즉하고 京城역을 그여코 떠나고 말었다. 6월 염천인 계절이였으나 이 날은 동풍이 불어서 흡사이 初秋와 같은 날세였다.＜129＞
푸른 하늘 맑은 물 높은 산 넓은 들- 그 가운데를 허덕이면서 철마는 다름질치고 있었다. 앞으로 갈 길이 요원하니 우리는 모다 의복을 박구어 입었다. 앉어서 뭉개고 기대고 비비고 드러눕고 하기에 편리하도록 헌 옷을 가러입은 것이였다.
우리는 이것저것 정돈한 후 좌석을 정하고 앉었다. 우연한 기회 같으나 유달리 굳은 인연을 매진 세 사람에 흉중은 응당 많은 감회에 넘처서 어지러웠을 것이다.
그러나 세 사람은 말문이 맥힌 듯이 얼마 동안은 묵묵히 앉었었다. 權兄의 얼굴과 橫田선생의 얼굴을 번갈러 가면서 나는 치여다 보았다. 둥글넙적한 얼굴에 觀骨이 소사있고 눈이 이글이글하야 어디로 보든지 사나히답게 생겨 보이는 權의 거무테테한 얼굴을 보다가 中자형의 기름한 얼굴에 鷹鼻에 年上 壽上이 돌기해서 엄격한 산세를 일운 듯한 풍골 좋은 橫田 선생의 얼굴을 유심이 치여다보면서 내 자신의 졸렬하게 생긴 인물이 이 호남자들 틈에 끼여가는 것이 자미있는 대조같이 생각되여서 나는 혼자 빙그레 웃었다. 나의 웃음에 橫田 權 두 분은 무었을 또한 생각하였는지 따러서 빙그레 웃었다.
「몇 해만에 東京을 가시요?」
橫田 선생은 비로소 입을 열었다.
「네 18년 만이지요.」
이렇게 대답하는 나의 두 눈은 동경에 빛나게 보였든지
「그러면 볼 것이 많을 걸요.」
저편 쪽에서 무슨 말참견을 할 듯이 입살을 실눅거리며 있든 權兄은 그여코 한목 봣다.
「여보 朴代議士? 당신 덕에 나도 구경이나 좀 잘 식혀주시구료?」
심심하니깐 한 번 비꽈보는 것이다.
「代議士는 權이지 나요. 나야 수행원이지. 하하.」
옆에서 조선말을 잘 모르는 橫田선생은 눈이 둥그래서 權과 나를 번갈러 보면서 웃었다. 이러는 동안에 기차는 南京城역을 지내서 살대같이 다러나고 있다. 선로 沿邊의 풍경은 그다지 변한 것이 없는 것 같엇다. 3년 전에 全州와 大邱를 출입한 일이 있었으니＜130＞ 그때 본 기억이 있어서 그런지도 몰을 것이다.
