잡지명 개벽 제3호
발행일 1920년 08월 25일
기사제목 上海의 解剖 (Anatomy of Shanghai)
필자 上海寓客
기사형태 소식 (News/Report)

Anatomy of Shanghai
By a Shanghai Sojourner (上海寓客)

I. Shanghai, the Land of Mystery

Hearing that Shanghai is called the city of mystery in the world. It is not Chinese territory located in China; it would not be an exaggeration to say it is a republic under the supervision of various powers. Thus, this free city with the color of a small republic encompasses all the races of the world, creating a complex metropolis the likes of which are rarely seen elsewhere in the real world. Shanghai is truly a microcosm of the world. Therefore, in Shanghai, it is easy to comparatively study the national characteristics of the people of various countries around the world, and regardless of nationality, it could be said that the touchstone for whether one can occupy a superior position in East Asia, or indeed globally, will likely find no other place but Shanghai in the future.

Now, the organization of Shanghai consists of three parts: the International Settlement, the adjacent French Concession, and the old Shanghai walled city, which is the Chinese municipality. Alternatively, the International and French Concessions are called the North City (北市), and the area inside the old city walls is called the South City (南市). Of course, the center of Shanghai is the International Settlement, and its center is the old British Concession. Thus, the majority of the French Concession serves merely as a residential area.

Obtaining an accurate survey of Shanghai's population is entirely impossible. A large number of the over 20,000 rickshaw pullers are homeless vagrants (無屋의 浪人) without family registers (戶籍) or citizen registers (民籍). Other Chinese laborers (苦力) also move in and out freely like ants (蟻類) without fixed abode. Therefore, just as it is difficult to easily know the sins (罪果) hidden within this free city, obtaining a detailed investigation (精査) of the population is also impossible. According to a survey from recent years, the Chinese population residing within the International Settlement and the French Concession is approximately 700,000, and foreigners number 30,700. Thus, speaking of the grand total for all of Shanghai, the combined domestic and foreign population is said to exceed 1.5 million.

Among the approximately 40,000 foreigners in Shanghai, Japanese number over 10,000, and Koreans are estimated at several hundred or more. Other significant groups include 3,000 British, 3,000 Americans, 3,000 Russians, 1,300 Portuguese, 1,000 Indians, and 800 French. However, the power of each nation within the Shanghai International Settlement, which achieved great strides in development along with the growth of trade with China, is generally represented by the number of elected members on the Municipal Council (市參事會). Currently, among the 9 members of the Municipal Council, 7 are British, while Japanese and Americans each have only 1 member. Originally, it was the British who established the Shanghai concessions, and since the British first built its foundation (地盤), the result has been legislation tailored to British circumstances. That is, citizenship rights are granted by the Municipal Council (工部局) to those paying over 50 yuan in monthly taxes, hence the British, possessing the largest number of landowners and middle class, hold the most votes. Recently, as the number of Japanese purchasing land and houses in Shanghai increases, and American activity gradually grows in influence, there is a prospect that Shanghai will become a competitive ground for Japan, Britain, and the US in the future. <106>

Shanghai was originally a city of freedom and a peaceful utopia (理想鄕). Therefore, Shanghai was not only the economic center of East Asia but also became a den (巢窟) where people from all corners of the world freely entered and exited for various miscellaneous purposes, whether economic or out of love for freedom. Thus, among these people, many came harboring political dissatisfaction with their respective home countries, and consequently, that place became a free city where various conspiracies (陰謀) were planned. In the sense that it became a gathering point for so-called dangerous persons (危險人物), societal dropouts (落伍者), corrupt elements (腐敗分子), and various other vagrants and adventurers (浪人豪客), it would not be an exaggeration to say that Shanghai is simultaneously a city of light (光明) and a city of darkness (暗黑).

The roads of this chaotic Shanghai city are well-ordered and complete, and the development of traffic police (交通警察) has achieved progress almost unique in East Asia. In response to this, each nationality has its own groups and institutions, but as citizens, they all pursue their lives under the administration of the single Municipal Council (一工部局). As various nationalities thus jointly organize a political body and enjoy social life, might the existence of this Shanghai Republic not serve as a hint (暗示) for the future world in some sense? From this perspective, if the respective homelands behind the citizens of Shanghai did not exist, Shanghai would be an even more peaceful world free city.

II. Cultural Shanghai <107>

As stated above, Shanghai is a so-called place where people from all directions gather (五方雜處), one of the world's key hubs (要津), and China's largest commercial port (商港), as is known by all. However, regarding issues such as Shanghai's position in Chinese politics, China's future destiny (將來 運命), and its potential ruling power (可能的支配力) over culture (文化), there are points that people overlook. Nevertheless, the influence of academic trends of thought (學術思潮) and other cultural impacts reaching China through Shanghai is indeed significant, and Shanghai can be seen as the center of Chinese culture. Shanghai is the central point connecting China with the continents and regions of Europe, America, Australia, India, etc. Its transportation networks (交通機關) are important places for conveying not just material goods (物質) but also knowledge, emotion, thought (知識感情思想), political influence (政治的 影響), and cultural power (文化的 勢力). Thus, as transportation networks are laid out extensively behind the city, the city's centrifugal (遠心的) and centripetal (求心的) power increases somewhat exponentially (幾許級數的으로). The Yangtze River (揚子江) basin is naturally within Shanghai port's sphere of influence, and the natural benefit (自然의 便益) of large steamships (大汽船) of several thousand tons floating up several hundred miles (數百哩) upstream demonstrates its natural significance (意義) and value (價値).

Just as a certain American pioneer (先覺者) said, "Americanism is given from New York (紐育)," Shanghai's influence on China is likely similar. Also, Shanghai will become the most suitable place to learn the fundamental problem (根本的 問題) of whether conservative Chinese people can encounter and digest modern thought (現代 思想), and what kind of ideal methods (理想方法), determination (決心), and effort (努力) are required to forge China's future destiny. From this point, we can say that the characteristics (特性) and degree of robustness (剛健) of the New China (新支那) to be produced in the future can generally be predicted (卜得하리라) based on the future course (今後의 經過) of Shanghai.

The world, forced to reflect (反省) on the unprecedented great tragedy (大慘劇) spanning five years, now deeply evokes the concept of humanity as brothers within the four seas (四海同胞), endlessly desiring humanitarian peace (人道的 平和) and friendly activity (友誼的 活動). Yet, on the other hand, while various nations are profoundly anxious (焦念함이 深大한) about recovering from the disastrous damage (慘害) and future development (發展), there is also a tendency, if one is not careful (잣칫하면), to lean towards becoming more self-interested (自利的) and egoistic (自我的). Thus, although Shanghai is a small world (一小天地), in that numerous ethnic groups and races (民族人種) coexist (協在하야) and display these tendencies, calling it a microcosm (縮圖) of the world is also not an exaggeration. The relationship (關係) between the ethnic groups and races residing (在留) in Shanghai is just like the relationship between nations in the world; they occupy their respective positions (地步) without departing from the spirit of friendship and harmony (友和的 精神) and cooperative action (協調的 行動), thus not losing the so-called main principle (大綱領). Speaking openly (드러내 노코 論하면), Shanghai people should not merely have the qualification (資格) of Shanghai citizens, but must possess the great ambition (大抱負) to show a model (範) to the world. From this point, Shanghai is truly not only the present center of Chinese culture but can also be called a land of freedom (自由鄕) that will influence the model of East Asian culture (東洋文化) in the future. <108>

III. Economic and Trade Shanghai

Among China's over 50 ports (50餘港), Shanghai truly accounts for over 40% (4割 以上) of the total foreign trade volume (對外貿易 總額). For instance, in the year 1913, out of a total of 973.46 million Haikwan taels (海關兩), Shanghai accounted for 421.31 million Haikwan taels. The reason Shanghai holds such a supreme position in trade is that it controls the gateway (關門을 扼하엿스며) to the provinces spanning the Yangtze River basin (長江流域)—Sichuan (四川), Guizhou (貴州), Hubei (湖北), Hunan (湖南), Jiangxi (江西), Anhui (安徽), Jiangsu (江蘇), Zhejiang (浙江)—covering an area (面積) of 800,000 square miles (方哩) with a population (人口) of approximately 1.03 billion [Editor's note: This population figure seems highly inflated for the basin in 1920; perhaps it refers to a broader region or is a misunderstanding], whose fertile land (土地肥沃) and popular wealth (民力의 殷富함) are called the first in all of China (支那全土中 第一). Furthermore, it serves as a major distribution center (一大 集散地) for goods (貨物) related to the various ports of North China (北支那諸港) such as Dalian (大連), Newchwang (牛莊), Tianjin (天津), Chefoo (芝罘), Qingdao (靑島), and not only acts as a transit port (中繼港) for goods related to the Yangtze and North China alone, but the vicinity (附近) of Shanghai and its hinterland (其奧地) are abundant (豐富하며) in the production (産出) of China's staple export goods (輸出品의 大宗) such as raw silk (簫, 生絲), cotton (棉花), and tea (茶). In addition (加之而), it is a major production area (主要産地) for grains (穀物類). This is the reason (所以니라) why Shanghai, along with being a distribution center for the entire Yangtze and North China region, maintains the most superior (最可 優勝) position among Chinese ports in foreign trade.

Meanwhile, the United States (米國), having gained surprising profits (驚할만한 利益) due to the European War (歐戰), possesses abundant financial power (雄厚한 財力) and is attempting a great leap (大飛躍) in trade with China. Before the war (戰前), there were only twenty to thirty American trading companies (商社) in Shanghai, but nowadays (昨今), over ninety (九十餘) trading companies can already be seen. And since every one of them is a branch office (支店) or agency (出張所) of an influential large capitalist (有力한 大資本家) or large manufacturer (大製造者) in the home country, their future activities (今後의 活動) must be watched even more closely (注意치 안이치 못할지로다).

Britain (英國), which had held leadership (牛耳를 잡고 잇던) in China's foreign trade, showed a significant decline (多大의 減退) in trade volume during the war (戰爭中). However, its enterprises related to China (對支事業), diligently managed through hardship (拮据經營한) for over seventy years (七十有餘年間), will likewise remain firm and unshakable (牢乎不拔하리라) in the future.

Germany's (獨逸) operations related to China (對支經營), at the time of its development (發展當時), caused considerable apprehension (不少한 危懼) for Britain. Although it reached complete cessation (全然閉息함에 至하얏다) with the outbreak of the war (戰爭勃興), it is predictable (豫想키 可能할지며) that, connected to the tenacious German (獨人의 執着한) recovery from war damage (戰禍回復), they will plan (謀할 것은) to restore their influence (勢力의 恢復) in trade with China, staging a comeback (捲土重來) and presenting their unique industrial craft products (彼獨特의 工藝品).

Japan's (日本) development regarding China is remarkable (特著한 者), along with that of the United States. Before the war, Japan's major trading companies in Shanghai numbered forty-three. These already established (旣設) companies achieved great development during the war, and additionally, during and after the war (戰時中及戰後), the establishment (開設) of fifty-two more major trading companies was seen. <109>

<106-109>

**Summary**

This article portrays Shanghai in 1920 as a complex and paradoxical city: a "microcosm of the world" and a "free city" operating under international control within China. It highlights Shanghai's tripartite division (International Settlement, French Concession, Chinese City), its diverse population (including Japanese and Koreans) that is difficult to count accurately, and its status as a haven for political dissidents and adventurers alongside legitimate commerce. The author emphasizes Shanghai's crucial role as China's primary economic gateway, particularly for the Yangtze basin, and a cultural hub transmitting modern ideas into China. The piece also notes the shifting international power dynamics, with British dominance being challenged by growing Japanese and American economic influence and predicting future competition between these powers, while also anticipating a German resurgence.

From the perspective of Korean colonial history, the article is interesting as it explicitly mentions the presence of "several hundred or more" Koreans in Shanghai, placing them within this complex international environment. Shanghai's description as a "free city" and a refuge for those with "political dissatisfaction" aligns with its known status as a crucial center for the Korean Provisional Government and various independence movement activities during this period. The portrayal of Shanghai as a "touchstone" for national success and a potential model for international cooperation (or competition) provides context for the aspirations and challenges faced by Koreans seeking international recognition and support in their struggle against Japanese rule. The focus on Japanese expansion alongside American and British interests underscores the geopolitical stage upon which Korean activists operated.

**Named Entities**

上海	상하이	Shanghai
支那	지나	China
列國	열국	Various Countries/Powers
共同租界	공동조계	International Settlement
佛租界	불조계	French Concession
舊上海城	구상하이성	Old Shanghai City
北市	북시	North City
南市	남시	South City
舊英租界	구영조계	Old British Concession
工部局	공부국	Municipal Council (Shanghai Municipal Council)
日本人	일본인	Japanese people
朝鮮人	조선인	Korean people
英人	영인	British people
米人	미인	American people
露國人	노국인	Russian people
葡萄牙人	포도아인	Portuguese people
印度人	인도인	Indian people
佛國人	불국인	French people
市參事會	시참사회	Municipal Council
日本	일본	Japan
米國	미국	United States (USA)
英國	영국	Britain
東亞	동아	East Asia
歐洲	구주	Europe (older name)
濠洲	호주	Australia
印度	인도	India
揚子江	양자강	Yangtze River
紐育	뉴욕	New York
新支那	신지나	New China
獨逸	독일	Germany
獨人	독인	German people
大連	대련	Dalian
牛莊	우장	Newchwang (Yingkou)
天津	천진	Tianjin
芝罘	지부	Chefoo (Yantai)
靑島	청도	Qingdao
四川	사천	Sichuan
貴州	귀주	Guizhou
湖北	호북	Hubei
湖南	호남	Hunan
江西	강서	Jiangxi
安徽	안휘	Anhui
江蘇	강소	Jiangsu
浙江	절강	Zhejiang

**Glossary**

聞컨대	듣건대	Hearing that; It is said that (older connective form)
안이오	아니오	is not (older spelling/form of 아니다)
網羅하야	망라하여	encompassing; gathering together (Hanja-based verb form)
勿論	물론	of course; needless to say
試金石	시금석	touchstone; test case
捨하고	사하고	leaving aside; abandoning (Hanja-based verb)
租界	조계	Concession; Settlement (foreign-administered area in China)
隣接한	인접한	adjacent; neighboring
超越하는	초월하는	exceeding; surpassing
無屋	무옥	homeless (lit. 'no house')
浪人	낭인	vagrant; masterless person; drifter
戶籍	호적	family register
民籍	민적	citizen register
蟻類	의류	ants (as a class/group)
如히	여히	like; as (older adverbial particle)
裡面	이면	inside; inner workings; reverse side
罪果	죄과	sins; negative consequences; results of wrongdoing
精査	정사	detailed investigation; close examination
得키	얻기	to obtain; to get (older nominalizing suffix -키 instead of -기)
約	약	approximately; about
假量	가량	about; approximately; estimate
對支貿易	대지무역	trade with China ('支' refers to China)
長足의	장족의	rapid; great stride (lit. 'long foot')
遂한	수한	achieved; accomplished (Hanja-based verb)
地盤	지반	foundation; base; footing
境遇	경우	situation; circumstances
立法	입법	legislation; lawmaking
即	즉	namely; that is; i.e.
納稅者	납세자	taxpayer
有한	유한	having; possessing (older form using 有)
買收한 者	매수한 자	those who purchased; buyers
漸次	점차	gradually; step by step
觀이 有하다	관이 유하다	there is a view/prospect that (older construction)
理想鄕	이상향	utopia; ideal land
巢窟	소굴	den; nest; hangout (often with negative connotation)
其等	기등	those; such people (older demonstrative pronoun)
本國	본국	home country; one's own country
抱하고	포하고	holding; embracing (often figurative, e.g., dissatisfaction)
來한 者	내한 자	those who came
從하야	종하여	consequently; therefore; following (older connective form)
其處	기처	that place; there (older demonstrative)
陰謀	음모	conspiracy; plot
企하는	기하는	planning; attempting; plotting (Hanja-based verb)
所謂	소위	so-called
危險人物	위험인물	dangerous person
落伍者	낙오자	straggler; dropout; loser
腐敗分子	부패분자	corrupt elements; degenerate elements
聚集하는	취집하는	gathering; assembling
光明	광명	light; brightness
暗黑	암흑	darkness
雜然한	잡연한	disorderly; chaotic; confused
整美	정미	well-ordered and beautiful; neat
殆히	태히	almost; nearly
斯와 如히	사화 여히	like this; in this way (older demonstrative form)
暗示	암시	hint; suggestion; implication
背後에 在한	배후에 재한	being behind; lurking in the background (using 在 for 'be')
業다	없다	to not exist; to be lacking (older spelling of 없다)
更一層	갱일층	even more; one step further
五方雜處	오방잡처	place where people from all directions (five directions) gather; melting pot
要津	요진	important hub; strategic point (often referring to a port)
看過하는	간과하는	overlooking; disregarding
學術思潮	학술사조	academic trends of thought
及하는	급하는	reaching; extending to
結付한	결부한	connecting; linking
運搬하는	운반하는	transporting; carrying
縱橫으로	종횡으로	lengthways and crossways; freely; crisscrossing
布施됨에 從하야	보시됨에 종하여	as it is laid out/spread; following its establishment
遠心的	원심적	centrifugal
求心的	구심적	centripetal
幾許級數的으로	기하급수적으로	geometrically; exponentially
增進하나니	증진하나니	increases (older verb ending)
流域	유역	river basin; watershed
哩	리	Mile (loanword, sometimes used for Chinese li)
浮上하는	부상하는	floating up; surfacing
便益	편익	benefit; convenience
先覺者	선각자	pioneer; forerunner; enlightened person
云함과 가티	운함과 같이	as is said; as mentioned (older form)
如斯하겟다	여사하겠다	will be like this (older form)
消化하는	소화하는	digesting (can be figurative for understanding/absorbing ideas)
如何한	여하한	what kind of; any kind of
卜得하리라	복득하리라	will be able to divine/predict
亙한	긍한	spanning; extending over (a period of time)
振古未曾有	진고미증유	unprecedented in history
大慘劇	대참극	great tragedy; catastrophe
反省	반성	reflection; introspection
强要케 된	강요케 된	forced to; compelled to
四海同胞	사해동포	brothers within the four seas; all humanity
觀念	관념	concept; idea; notion
深刻히	심각히	deeply; seriously; profoundly
要望不己하며	요망불기하며	desiring endlessly; craving constantly
慘害	참해	disastrous damage; calamity
焦念함이	초념함이	being anxious about; worrying about
深大한	심대한	profound; immense; very large
잣칫하면	자칫하면	if one is not careful; easily; apt to
自利的	자이적	self-interested; selfish
自我的	자아적	egoistic; self-centered
走코저 하는	주코저 하는	tending towards; trying to run to
協在하야	협재하여	coexisting; being present together
縮圖	축도	miniature map; microcosm; epitome
在留	재류	residing; staying (esp. foreigners)
相互間	상호간	mutual; between each other
友和的	우화적	friendly and harmonious
協調的	협조적	cooperative
不離하고	불리하고	not departing from; adhering to
地步	지보	position; standing; stage
大綱領	대강령	main principle; general plan; outline
不失하겟다	불실하겠다	will not lose
但히	단히	merely; only; simply (older form)
範	범	model; example; pattern
大抱負	대포부	great ambition; high aspiration
將次	장차	in the future; henceforth
左右할	좌우할	to influence; control; sway (lit. 'left-right')
自由鄕	자유향	land of freedom; free country/place
割	할	unit of 10%; proportion; rate
海關兩	해관량	Haikwan Tael (a unit of currency/silver used for customs duties in China)
所以然의 者	소이연의 자	the reason why; the cause (classical phrase)
跨하야	과하여	spanning across; straddling
殷富함이	은부함이	being prosperous and wealthy
扼하엿스며	액하였으며	controlled; held the strategic point; grasped
集散地	집산지	distribution center; collecting and distributing point
中繼港	중계항	transit port; relay port
不止하고	부지하고	not stopping at; not limited to
大宗	대종	main item; staple product; principal part
加之而	가지이	furthermore; in addition; moreover (classical connective)
是卽	시즉	this is; namely (older demonstrative form)
最可 優勝	최가 우승	most superior; best; preeminent
保持한	보지한	maintained; preserved; kept
歐戰	구전	European War (referring to World War I)
雄厚한	웅후한	abundant; powerful; robust
財力	재력	financial power; wealth
擁하야	옹하여	possessing; holding; embracing
大飛躍	대비약	great leap; rapid progress
昨今	작금	nowadays; recently; present time
旣히	기히	already (older adverbial form)
拮据經營한	길거경영한	diligently managed through hardship; struggled to build up
牢乎不拔하리라	뢰호불발하리라	will be firm and unshakable (classical phrase)
不少한	불소한	not small; considerable; significant
危懼	위구	apprehension; fear; anxiety
勃興	발흥	sudden rise; outbreak
閉息함에 至하얏다	폐식함에 지하였다	reached the point of complete cessation/stoppage
執着한	집착한	persistent; tenacious; adhering to
戰禍回復	전화회복	recovery from war damage
捲土重來	권토중래	staging a comeback; trying again after defeat (lit. 'rolling up the earth and coming again')
彼獨特	피독특	their unique; his/her unique
恢復	회복	recovery; restoration
謀할 것은	모할 것은	planning to do; intending to
豫想키	예상키	to predict; expect (older verbal form)
特著한 者	특저한 자	that which is remarkable/notable; prominent one
旣設	기설	already established; existing
-e 

---------------------------


잡지명	개벽 제3호
발행일	1920년 08월 25일
기사제목	上海의 解剖
필자	上海寓客
기사형태	소식

上海의 解剖
						上海寓客
一. 上海는 謎의 國
聞컨대 上海는 世界中謎의 都市라 하리라. 支那에 在한 支那領土가 안이오. 列國監督의 下에 在한 共和國이라 하야도 過言이 안이겟다. 그리하야 此小共和國의 色彩를 가진 自由市에는 世界의 모든 人種을 網羅하야 實際世界에서 他의 그 例를 보지 못할 만한 複雜의 都會이엇다. 上海는 實로 世界의 縮圖이엇다. 故로 上海에 在하야는 世界各國民의 國民性을 比較硏究함에 容易하며 且何國民됨을 勿論하고 東洋에서 抑亦世界的에서 優勝의 地位를 占할 與否의 試金石은 將來-此上海를 捨하고 거의 그 所가 無하리라 하겟다.
抑上海의 組織은 此를 共同租界와 及此에 隣接한 佛租界 及 舊上海城인 支那市街의 三部로부터 成立되엇다. 或은 此를 稱하야 共同 及 佛蘭西 二租界를 北市라 하고 舊城內를 南市라 한다. 勿論 上海의 中心은 共同 租界이며 又其 中心은 舊英租界이엇다. 그리하야 佛租界의 大部分은 住宅地에 不過하겟다.
上海의 人口는 그 正確한 調査를 엇기는 全然 不可能이니 2萬이나 超越하는 人力車夫의 多數는 無屋의 浪人으로 戶籍도 無하며 民籍도 업스며 其他 支那苦力등도 또한 蟻類와 如히 無定處로 出入하는 自由의 都市인 故로 그 裡面에 在한 罪果를 容易히 알기 難함과 가티 人口의 調査도 또한 精査를 得키 不能하겟다. 最近 年前의 調査에 依한 즉 (共同租界 及 佛租界)內에 住하는 支那人은 約 70萬이며 ＜106＞ 外國人이 3萬 7百人이라 한다. 그리하야 上海 全體 總計로 말하면 內外總計가 150萬 以上을 超過한다 하엿다.
