잡지명	동광 제36호
발행일	1932년 08월 01일
기사제목	黙想記錄 (Record of Silent Contemplation)
필자	李光洙
기사형태	논설 (Essay/Editorial)

Record of Silent Contemplation
						Yi Kwangsu

The Three Treasures Hard to Obtain: Nation and Talent

Gold, diamonds—these are all treasures hard to obtain. But these things can be found if you dig in the ground. What is truly difficult to obtain is people. Whether it be a beauty, a patriot, a hero, a thinker, a philosopher, a manager, an administrator—none can be obtained unless they happen to be born. Through education, through self-cultivation, one can acquire or train to a certain extent, but the foundation is innate nature. No matter how skilled a sculptor, one cannot carve exquisite forms into crumbly, rotten stone. It must be marble. The relationship between education and the individual is likely the same. Wise and skilled education can teach ordinary character and skills, but it cannot create outstanding character or outstanding skills.
Herein lies the preciousness of people.

However, the preciousness of people is irrelevant to the individualist. The individualist, who does not see the interests, joys and sorrows, prosperity and decline of the whole (be it the nation or another small society) as their own, cannot know the value of people, of talent. They only know how to value those who can bring profit to themselves personally.
If even we were to have great concern for the fate of the whole, that person would inevitably respect and cherish those useful to our whole, and the thought of helping them with heart and material things would arise. Therefore, in places or times where there are many individuals who value the whole, talent receives respect and help. Conversely, when the individuals of a group only know themselves and not the 'us', talent is envied and persecuted. The recent history of Chosŏn and the unpleasant phenomenon of talent abuse today can be explained by this; the prime example is Yi Sunsin.

It is said that talent is the product of the nation, and that is true. Just as there is no language, customs, politics, or any culture apart from the nation, there are no people—no talent—apart from the nation. Talent depends on the nation, and at the same time, the nation also depends on talent. A nation without talent has no culture and no history. Even setting aside purely scientific fields, is it not also true that where there is no nation, there is no talent? Talent is the flower of the tree called the nation.

Chosŏn is now at a time when it awaits talent. It is especially a time to seek directly national<14> talent. It is a time to seek clear-minded, true, and capable talent rooted in the Chosŏn nation, working for the Chosŏn nation, and taking the present and future eternal survival and prosperity of the Chosŏn nation as its own responsibility (己任). We must search high and low throughout the three thousand *ri*, and if we find one talent, or even the potential foundation for talent, we must join our hands in prayer and bow, place them upon our heads, feed them with our food, clothe them with our clothes, become their servants, their footstools, if only to let them unfold the aspirations they hold and the abilities they possess.

Mugwort is bitter, which makes it medicine; honey is sweet, which makes it medicine. Just as one thing cannot be both bitter and sweet, it is difficult to expect one person to be good at two things. It is hard for one with virtue (德) to necessarily also possess talent (才), and among those with talent, it is easy for there to be those lacking virtue. However, both virtue and talent are necessary, so it is good to take virtue from the virtuous and talent from the talented. To discard the virtuous because they lack talent, or to discard the talented because they lack virtue, is a loss for the nation.

How much more so if there is a person equipped with both virtue and talent! This is the model (師表) for a nation, an era, a leader to be revered and venerated (頂禮), truly the Unsurpassable One (無上士), the World-Honored One (世尊). Such a person is truly one who does not appear often; once lost, they may be hard to encounter even after waiting hundreds of eons (劫). When a nation kills or harms such a person, or lets them pass by unrecognized, not knowing how to receive their guidance, that nation deserves to suffer the pains of slavery and hell for countless eons. Greece killed Socrates, and Judea killed Jesus. And how many righteous men in Chosŏn have suffered unjust persecution and slander?
Now seems to be the time for Chosŏn people to awaken to the consciousness of 'us' rather than 'me' and to learn to value people.

Idealist View of History (唯心史觀)

If Tan'gun had not arisen, the culture of the Tan tribe (檀族) would not have been formed. Even if it had formed, the era would have been much later, and its direction and quality would have been different.
If Chu Hsi-ism (朱子學) had not entered Chosŏn, and if, say, Wang Yangming's thought or Bacon's inductive logic had entered instead, the Chosŏn nation would have been much richer, stronger, and had more self-respect.
If Marx had not been born, if he had not written *Das Kapital*, and if Lenin had not been born, communism would not have gained such ascendancy. If there had been no difference in character and thought between Trotsky and Stalin, the direction of the Russian Soviets would not have changed. If Mussolini had not been born, fascism would not have existed, or if it had, its timing and direction would have been different. If Gandhi had not been born, who knows what the direction of India's national movement would have become?

I do not deny that material circumstances constrain human life (thought and action), but the driving force in determining the direction and quality of human life cannot be other than the power of human thought.<15>
Marx's materialist view of history was meritorious in directing people's attention to the power of the environment, but when people came to interpret the power of the environment as the sole, total force, it became a sin. Moreover, for Chosŏn people, who originally had a strong tendency towards fatalism, it cannot be denied that it even encouraged that negative tendency.
We feel the darkness of the future when we cease to believe that our ideals will be realized. When we believe in our ideals and believe in the results produced by the causes our efforts create, inspiration arises, hope arises, and light arises.

We are idealists (唯心論者). At the very least, we must become proponents of the primacy of mind (主心論者).
We must emulate the intention and spirit with which the Creator created heaven and earth. "If there is thought, there is action, and if there is action, there is result"—this is the Creator's creed, the principle. It seems this is the first lesson that Chosŏn people today, especially the young men and young women of Chosŏn, must learn. There is nothing we cannot do if we think we will do it. What we do, whether small or large, cannot fail to come to fruition. If done small, it becomes small; if done large, it becomes large; conversely, if not done, it does not become. Therefore, whether small or large, it must be done.

However, the tasks to be done in Chosŏn today—be it rural relief, relief for small and medium merchants and industrialists, youth training, or whatever else—are all large, very large things. Therefore, they are of a nature and type that cannot possibly be accomplished by the individual strength of one or two people, even if there were many thousands or millions of individuals acting separately. They are a storehouse of fate that can only be opened with the key called unity (단결), a weight that can only be lifted with the lever of unity, a ship of fate that can only be bound fast with the rope of unity.
Herein lies our idealist view of history (唯心史觀).

Faith in Self-Reliance (自力信仰)

Let us discard all dependencies. Dependency on gods and spirits, dependency on fate, dependency on others, dependency on luck—let us discard all dependencies. How this dependency has disgraced us! Even without dependency, the help of gods and spirits, the help of fate, the help of others, the help of luck will come of its own accord to those who have the qualification to receive help. It will come offering itself. But such help does not come to those who make dependency their habit.

Let us believe only in ourselves. Let us believe in us. Let us believe in our mission and our strength. This is the new faith, the new religion. This can be called the religion of self-reliance (自力), or, in that it is not individualistic, the religion of united hearts (合心), the religion of unity (단결). Or, in that it means abandoning the self and becoming 'us', it could also be called the religion of 'us'.
(Midnight, July 10, 1932, listening to the sound of rain)

Hope That Cannot Be Despaired Of

The villages are impoverished. Commerce and industry have declined. There is nothing to eat—not even blades of grass, rotten millet, or gruel. The intellectual class has no jobs. <16> The cry "We simply cannot live!" fills Chosŏn. And everyone is lamenting in despair. But is it really so? Does the Chosŏn nation truly have only grounds for despair?

People lack group spirit and group discipline; they envy and fight each other. There are no figures to become leaders. There is no talent to take charge of affairs in various sectors. The 23 million people are like scattered grains of sand. Therefore, it is despair. Thus they lament. But is it really so?

Does the Chosŏn nation truly have nothing but grounds for despair?
In reality, the Chosŏn people today are in a state of general despair. There is extremely little hope for farmers to escape from debt and live the independent, free family and village life of old. The same is true for merchants and industrialists. Students too lack the inspiration of any ideal to stimulate them. Even if they finish their studies, far from hoping to accomplish great deeds, the path to obtaining the means for food and clothing is uncertain. But even so, is there only the path of despair?

No! No! No! I want to cry out 'no' countless times.
We certainly have a hope that cannot be despaired of! A hope that no one can make us despair of. It is
"We certainly possess the plan and capability to escape this predicament through our own strength and enjoy an abundant and comfortable life forever"
—this hope. This conviction.
Just as Descartes said, "I think, therefore I am," we should take as our standard and chant:
"I believe, therefore I do."

We believe the Chosŏn nation is an entity destined for salvation, a nation that has yet to fulfill its mission of making a great contribution to human culture and has a future yet to come. Therefore, starting today, taking this extreme hardship as a major turning point, we intend to take the first step towards a new life.
The first step of rebirth! This is our tearful joy.
Then, what is our hope that cannot be despaired of, our first step of rebirth?
(1) Abandoning 'me' for 'us'.
(2) Searching high and low for true and strong men and women who will devote their lives to the ideal of rebirth, and uniting.
(3) Training ourselves and the populace to become strong, true, and capable members of the union.
(4) Concentrating our capabilities on the villages, on the farmers, exerting all efforts for enlightenment (敎化) and the new construction (新建) of industry.
(5) ...
(6) ...and so on. When we proceed steadfastly, sincerely, discarding all external show, empty fame, fantasy, and empty talk, relying only on reality (實), only on action (行), for 1 year, 2 years, 5 years, 10 years, certain success will lie before us.
What else could this be but hope that cannot be despaired of?
"I believe, therefore I do!"
"Everyone believe. And everyone do!"<17>

**Summary**

Yi Kwangsu argues that national survival and prosperity depend critically on cultivating and respecting "talent" (人材, *injae*), which arises from the nation itself. He criticizes individualism and past failures to recognize talent (citing Yi Sunsin), advocating for a collective "us" consciousness. He promotes an "idealist view of history" (唯心史觀, *yusim sagwan*), emphasizing human will and thought over material determinism, and calls for "faith in self-reliance" (自力信仰, *charyŏk sinang*) and collective unity (단결, *tan'gyŏl*). Despite the dire situation of colonial Chosŏn (poverty, unemployment, lack of leadership), Yi insists on an "undespairable hope" based on the belief in the nation's potential and a concrete plan for rebirth focused on unity, training, and rural development through practical action. For historians, the article showcases Yi Kwangsu's influential call for national self-strengthening and unity within the constraints of colonialism, blending modern concepts of nationhood and collective action with appeals to historical figures and an emphasis on willpower and moral cultivation. It reflects the intellectual currents and anxieties of Korean elites seeking a path forward under Japanese rule.

**Named Entities**

李光洙	이광수	Yi Kwangsu
李舜臣	이순신	Yi Sunsin
檀君	단군	Tan'gun
朱子	주자	Chu Hsi
王陽明	왕양명	Wang Yangming
베이큰	베이컨	Bacon
맑스	마르크스	Marx
레닌	레닌	Lenin
트로츠키	트로츠키	Trotsky
스탈린	스탈린	Stalin
무쏠리니	무솔리니	Mussolini
간디	간디	Gandhi
希臘	그리스	Greece
소크라테스	소크라테스	Socrates
유대	유대	Judea
예수	예수	Jesus
데카르트	데카르트	Descartes
조선	조선	Chosŏn (Korea)

**Glossary**

難得三寶	난득삼보	Three treasures hard to obtain
人材	인재	Talent; capable person
己任	기임	One's own responsibility/duty
德	덕	Virtue; moral character
才	재	Talent; ability
師表	사표	Model; exemplar
頂禮	정례	To venerate; pay homage with utmost respect
無上士	무상사	Unsurpassable one; supreme being (Buddhist term)
世尊	세존	World-Honored One (epithet for Buddha)
唯心史觀	유심사관	Idealist view of history (emphasizing mind/spirit)
主心論者	주심론자	Proponent of the primacy of mind
依賴	의뢰	Dependency; reliance (older spelling: 의뢰)
自力信仰	자력신앙	Faith in self-reliance/one's own strength
合心	합심	United hearts; working together
단결	단결	Unity; solidarity
피폐	피폐	Impoverishment; exhaustion
쇠퇴	쇠퇴	Decline; decay
망연하다	망연하다	To be茫然; blank; uncertain; at a loss
신생	신생	Rebirth; new life
역량	역량	Capability; capacity
교화	교화	Enlightenment; moral transformation; education
新建	신건	New construction; new establishment
實	실	Reality; substance; practicality (as opposed to theory or emptiness)
行	행	Action; practice (as opposed to theory or talk)
잇다	있다	To exist; to be (older spelling)
그러치마는	그렇지만은	However; but (older spelling)
모도	모두	All; everyone (older spelling)
멪	몇	Several; how many (older spelling)
하믈며	하물며	Let alone; not to mention (older spelling)
낫더면	났더라면	If (someone) had been born (older spelling)
아니하엿더면	아니하였더라면	If (someone) had not done (older spelling)
아니될	아니 될	Will not become; cannot be done (older spelling)
하랴고	하려고	Intending to do; trying to do (older spelling)
멕이다	먹이다	To feed (older spelling)
그러타고	그렇다고	Even so; nevertheless (older spelling)
가젓다	가졌다	Possessed; had (older spelling)
장찻	장차	In the future (older spelling)
디디려	디디려(고)	Intending to step; about to tread (older spelling)


---------------------------


잡지명	동광 제36호
발행일	1932년 08월 01일
기사제목	黙想記錄
필자	李光洙
기사형태	논설

黙想記錄
						李光洙
難得三寶, 民族과 人材
金, 金剛石 모도 다 難得之寶다. 그러치마는 이런 것들은 땅을 파면 얻을 수가 잇다. 오직 어려운 것은 사람이다. 미인, 지사, 영웅, 사상가, 철학자, 경영가, 사무가, 어느 것이나 우연히 나기 전에는 얻을 수가 없는 것이다. 교육으로, 자기수양으로 어떤 정도까지는 획득할 수도, 훈련할 수도 잇지마는 그 바탕은 천성이다, 아모리 능난한 조각가라 하더라도 푸실푸실한 썩은 돌에는 미묘한 형상을 낱을 수는 없을 것이다. 오직 대리석이라야 할 것이다. 교육과 개인과의 관계도 그러할 것이다. 지혜로운 숙련한 교육으로 보통의 인격과 기술을 가르칠 수 잇지마는 출중한 인격, 출중한 기술은 지어낼 수 없는 것이다.
이곳에 사람의 존귀함이 잇다.

그러나 사람의 존귀함이란 개인주의자에게는 무관한 것이다. 전체(민족이든지 다른 적은 사회든지)의 이해, 고락, 흥왕성쇠를 곳 제것으로 알지 않는, 개인주의자에게는 사람이, 인재가 소중한 것을 알 리가 없다. 그들은 오직 자기 개인에게 이익을 줄 만한 자를 소중히 여길 줄을 알 뿐이다.
만일 우리라도 전체의 운명에 대하야 큰 관심을 가진다 하면 그 사람은 필연히 우리 전체에 유용한 사람을 존경하고 애석하고 心과 物로 그를 도울 생각이 날 것이다. 그러므로 전체를 소중하게 여기는 개인들이 많은 곳, 또는 때에는 인재는 존경과 도울을 받지마는 그와 반대로 어느 단체의 개인들이 저만 알고 우리를 모르는 경우에는 인재는 시기를 받고 謀害를 받는 것이다. 조선 근세사와 금일의 불쾌한 인재학대의 현상은 이것으로 설명할 수 잇는 것이니 그 최적 例로는 李舜臣을 들 것이다.

인재란 민족의 산물이라고 하거니와 그것은 진리다. 민족을 떠나서 언어가 없고 풍습이 없고 정치가 없고 모든 문화가 없는 모양으로 민족을 떠나서 사람-인재는 없는 것이다. 인재는 민족에 의존하는 동시에 민족도 인재에 의존하는 것이다. 인재가 없는 민족에게는 문화도 없고 역사도 없다. 순수한 과학방면을 제하고도 민족이 없는 곳에 또한 인재가 없지 아니하냐. 인재는 민족이란 나무의 꽃이다.

조선은 바야흐로 인재를 기다릴 때다. 특히 직접 민족적인＜14＞ 인재를 구할 때다. 조선민족에 뿌리를 박고, 조선민족을 위하고 조선민족의 현재와 장래의 영원한 생존번영을 己任으로 삼는 명철하고도 참되고도 능력 잇는 인재를 구할 때다. 삼천리 방방곡곡을 두르 찾고 고로 찾아 한 인재를 구하거든, 인재가 될뜻한 바탕이라도 구하거든, 합장배례하고 머리 우에 두루처 이고 내 밥을 멕이고 내 옷을 입히고 내가 그의 종이 되고 발ㅅ등상이 되어서라도 그로 하여곰 가진 포부와 품은 능력을 펴게 하여야 할 때다.

쑥은 쓴 것이 약이요, 꿀은 단 것이 약이다. 한가지로서 쓰기도 하고 달기도 할 수는 없는 것과 같이 한사람으로서 두가지를 잘 하기는 바라기 어려운 일이다. 德이 잇는 자가 반다시 才를 겸하기 어렵고 才를 가진 자 중에는 德을 缺한 자가 잇기도 쉽다. 그러나 德도 필요하고 才도 필요하니 德 잇는 자에게서는 德을 취하고 才 잇는 자에게서는 才를 취하는 것이 좋다. 才가 없다 하야 德 잇는 자를 버리고 德이 없다하야 才 잇는 자를 버리는 것은 민족의 손실이다.

하믈며 德과 才를 준비한 인물이 잇다 하면 이는 一민족, 一시대의 師表요, 지도자로 공양하고 頂禮할, 그야말로 無上士요, 世尊이니 이러한 인물은 진실로 불세출이어서 한번 잃으면 몇 백겁을 기다려도 맞나기 어려운 것이다. 어떤 민족이 이러한 사람 하나를 죽이거나 해치거나, 모르고 지내 보내어 그의 지도를 받을 줄 모를 때에는 그 민족은 백천겁의 노예와 지옥의 고초를 받기에 합당한 것이다. 希臘이 소크라테스를 죽엿고 유대는 예수를 죽엿다. 그리고 조선도 멪 義人이 부당한 핍박과 모해를 당하엿는가.
인제는 조선인은 나보다 우리라는 의식에 눈뜨고 사람을 소중이 여기기를 배울 때인가 한다.

唯心史觀
단군이 아니 나섯더면 檀族의 문화는 못생겻을 것이다. 생겻다 하더라도 시대가 훨신 늦고 또 방향과 질도 닮앗을 것이다.
조선에 朱子學이 아니 들어왓더면, 그리고 만일 王陽明이나 베이큰의 귀납논리가 들어왓더면 조선민족은 훨신 부하고 강하고 자존심이 잇엇을 것이다.
맑스가 아니 낫더면 그가 자본론을 짓지 아니하엿더면, 또 레닌이 아니 낫더면 공산주의가 그러케 득세하지 못하엿을 것이다. 트로츠키와 스탈린과의 성격과 사상의 차이가 없엇더면 로시아의 사베트는 방향을 변함이 없엇으리라. 무쏠리니가 아니 낫으면 파시즘이 없엇을 것이요, 잇더라도 시기와 방향이 달랏을 것이요, 간디가 아니 낫더면 인도의 민족운동의 방향이 어찌 되엇을찌 누가 아느냐.

물질적 환경이 인생생활(사상과 행동)을 제약하는 것을 부인함이 아니나 인생생활의 방향과 질을 규정하는데 주동력이 되는 것은 사람의 생각의 힘이 아닐 수 없다.＜15＞
맑스의 유물사관은 환경의 힘에 사람의 주의를 향하게 하기에 有功하엿지마는 사람들이 환경의 힘은 유일, 전체로 해석하게 된 때에 그것은 죄가 되엇다. 더구나 본래 숙명론적 경향을 다분으로 가진 조선인에게는 그 악경향을 조장한 감 좇아 없지 아니하엿다.
우리는 우리의 이상이 실현될 것을 믿지 아니하게 될 때에 전도의 암묵을 느낀다. 우리의 이상을 믿고 우리의 노력이 원인을 作한 결과를 믿을 때에 감격이 생기고 희망이 생기고 광명이 생기는 것이다.

우리는 唯心論者다. 적어도 主心論者가 아니되면 아니 될 것이다.
우리는 조물주가 천지를 창조하던 의도와 기개를 본받지 아니하면 아니된다. 「생각이 잇으면 함이 잇고 함이 잇으면 되는 것이 잇다」 하는 것이 조물주의 신조다. 원리다. 그것이 오늘날 조선인이 특히 조선의 젊은 남자와 젊은 여자가 배우지 아니하면 아니될 제1과인가 한다. 우리가 하랴고 생각하는 것은 못할 것이 없다. 우리가 하는 것은 적으나 크나 되지 아니할 것이 없다. 적게 하면 적게 되고 크게 하면 크게 되고 그와 반대로 아니하면 아니된다. 그러므로 적으나 크나 해야된다.

