Rank	Word	Frequency
1	하야	814
2	이외	302
3	사람	249
4	우리	231
5	나	211
6	말	196
7	이나	120
8	생각	116
9	가티	116
10	이오	114
11	自己	112
12	民族	112
13	改造	106
14	團體	104
15	하나	92
16	理想	91
17	모든	88
18	朝鮮人	88
19	그네	82
20	가장	80
21	가지	76
22	生命	75
23	事業	72
24	國家	70
25	思想	70
26	生活	68
27	目的	68
28	個人	65
29	하니	64
30	그것	64
31	必要	64
32	社會	63
33	自由	63
34	以上	62
35	무슨	61
36	朝鮮民族	58
37	다시	57
38	民族改造	57
39	朝鮮	56
40	方法	56
41	性格	56
42	더욱	54
43	습니	53
44	主義	50
45	무엇	48
46	이란	47
47	吾人	47
48	로써	46
49	하엿다	46
50	民衆	43
51	기사	42
52	잇슬	42
53	아모	41
54	貴君	41
55	섯다	40
56	또한	40
57	空論	40
58	精神	38
59	支配	38
60	今日	38
61	마는	37
62	때문	37
63	하랴	37
64	只今	35
65	수가	35
66	民族性	35
67	信用	34
68	하얏스	34
69	原因	34
70	果然	33
71	事實	33
72	勿論	33
73	發展	33
74	世界	32
75	宗敎	32
76	하얏다	32
77	民族的	32
78	同時	32
79	問題	31
80	宇宙	31
81	個性	31
82	눈	30
83	하얏	30
84	반듯이	30
85	自覺	30
86	努力	30
87	根本的	30
88	하자	29
89	敎育	29
90	美術	29
91	酋長	29
92	組織	28
93	만일	28
94	計劃	28
95	當時	28
96	職業	28
97	소리	27
98	다만	27
99	行動	27
100	不過	27
101	마츰내	27
102	서로	26
103	意味	26
104	同志	26
105	關係	26
106	活動	26
107	失敗	26
108	文明	26
109	마음	25
110	어찌	25
111	모양	25
112	로서	25
113	主張	25
114	亦是	25
115	하리	25
116	엇습	25
117	여러	24
118	입	24
119	머리	24
120	집	24
121	時代	24
122	其他	24
123	보고	23
124	스스로	23
125	世上	23
126	徹底	23
127	리하	23
128	업슬	23
129	學校	23
130	時間	23
131	道德	23
132	人物	23
133	實行	23
134	虛僞	23
135	一定	23
136	如斯	23
137	되엇습니	22
138	發達	22
139	佛敎	22
140	成功	22
141	코저	22
142	一種	22
143	運動	22
144	經營	22
145	實現	22
146	宣傳	22
147	잡지	21
148	개벽	21
149	제호	21
150	발행	21
151	제목	21
152	형태	21
153	다른	21
154	靑年	21
155	結果	21
156	知識	21
157	衰頹	21
158	보아	20
159	손	20
160	누구	20
161	부터	20
162	現象	20
163	먼저	20
164	價値	20
165	解釋	20
166	實際	20
167	惡政	20
168	얼굴	19
169	너	19
170	所謂	19
171	로부터	19
172	偉大	19
173	同一	19
174	하든	19
175	社會性	19
176	空想	19
177	犧牲	19
178	업섯습니	19
179	人民	19
180	地位	19
181	官軍	19
182	얼마나	18
183	일이	18
184	처음	18
185	日本	18
186	境遇	18
187	平等	18
188	方面	18
189	서서	18
190	繼續	18
191	硏究	18
192	政治	18
193	自然	18
194	觀念	18
195	變化	18
196	變動	18
197	필자	17
198	듯이	17
199	사랑	17
200	비록	17
201	大槪	17
202	機會	17
203	程度	17
204	一時	17
205	制度	17
206	어떠케	17
207	人類	17
208	漸漸	17
209	多數	17
210	理由	17
211	마치	17
212	能力	17
213	習慣	17
214	特色	17
215	孔子	17
216	利益	17
217	先生	17
218	團體生活	17
219	全琫準	17
220	한번	16
221	어대	16
222	하라	16
223	會	16
224	自由平等	16
225	如何	16
226	重要	16
227	이면	16
228	동안	16
229	滿足	16
230	것이엇다	16
231	手段	16
232	一生	16
233	變遷	16
234	特徵	16
235	政權	16
236	同盟	16
237	京城	16
238	하얏도	16
239	儒敎	16
240	이제	15
241	크게	15
242	하하	15
243	發見	15
244	兄弟	15
245	心理	15
246	兒童	15
247	眞理	15
248	過去	15
249	現在	15
250	唯一	15
251	바이	15
252	스리	15
253	可能	15
254	存在	15
255	아모리	15
256	잇스	15
257	잇슴	15
258	指導者	15
259	나이	15
260	말슴	14
261	눈물	14
262	업스	14
263	더욱이	14
264	물	14
265	確實	14
266	影響	14
267	要求	14
268	幸福	14
269	解決	14
270	內容	14
271	비롯	14
272	說明	14
273	博士	14
274	服從	14
275	性質	14
276	理想的	14
277	國王	14
278	한지	14
279	컨대	14
280	向上	14
281	보더	14
282	革命	14
283	記錄	14
284	完成	14
285	覺醒	14
286	獨立	14
287	家庭	14
288	順伊	14
289	하얏습니	13
290	거나	13
291	그냥	13
292	다음	13
293	무릇	13
294	敎會	13
295	主體	13
296	哲學	13
297	거의	13
298	命令	13
299	增加	13
300	進步	13
301	참으로	13
302	準備	13
303	지라	13
304	不完全	13
305	標準	13
306	하엿스	13
307	歷史	13
308	基礎	13
309	救濟	13
310	到底	13
311	紹介	13
312	團結	13
313	會員	13
314	科學	13
315	偉人	13
316	中國	13
317	民軍	13
318	向學熱	13
319	더구나	12
320	한울	12
321	아마	12
322	하겟다	12
323	政治的	12
324	完全	12
325	罪惡	12
326	리오	12
327	責任	12
328	가슴	12
329	대로	12
330	歲月	12
331	環境	12
332	일지	12
333	까닭	12
334	造成	12
335	精神的	12
336	假令	12
337	比例	12
338	鞏固	12
339	永遠	12
340	禮儀	12
341	新羅	12
342	條件	12
343	일다	12
344	非常	12
345	돌이	11
346	一層	11
347	가트	11
348	藝術	11
349	專門家	11
350	各各	11
351	이로	11
352	어들	11
353	新學期	11
354	女子	11
355	天下	11
356	尊重	11
357	新人	11
358	事情	11
359	批評	11
360	生物	11
361	이기	11
362	組織的	11
363	一民族	11
364	高麗	11
365	文化	11
366	始作	11
367	地方	11
368	意思	11
369	根本	11
370	道德的	11
371	全民族	11
372	하얏슴	11
373	논설	10
374	그러케	10
375	싸움	10
376	기도	10
377	하겟습니	10
378	結局	10
379	形便	10
380	新聞	10
381	實力	10
382	理解	10
383	修養	10
384	멀리	10
385	複雜	10
386	俱樂部	10
387	直接	10
388	문득	10
389	權利	10
390	길이	10
391	하노	10
392	左右	10
393	區別	10
394	統一	10
395	畢竟	10
396	運命	10
397	地球	10
398	機關	10
399	進化	10
400	둘재	10
