Rank	Word	Frequency
1	하야	857
2	사람	255
3	우리	214
4	말	212
5	나	209
6	先生	159
7	가티	146
8	朝鮮	140
9	하얏다	125
10	生活	118
11	自己	105
12	그것	102
13	道德	98
14	하나	93
15	今日	93
16	생각	86
17	모든	76
18	하엿다	73
19	가지	72
20	小作人	72
21	하니	70
22	다시	70
23	수가	66
24	로써	65
25	하얏스	61
26	무엇	58
27	섯다	57
28	如何	56
29	表現主義	56
30	萬吉	56
31	이나	53
32	다른	53
33	이오	52
34	어찌	52
35	藝術	52
36	地主	52
37	리하	51
38	自由	50
39	가장	49
40	딸아	48
41	一般	48
42	記者	47
43	로부터	45
44	하랴	45
45	思想	45
46	勿論	45
47	또한	45
48	社會	43
49	반듯이	42
50	事實	42
51	기사	40
52	이제	40
53	스스로	39
54	宗敎	39
55	집	38
56	同時	37
57	吾人	36
58	世界	36
59	人生	36
60	經濟的	36
61	잇스	34
62	코저	33
63	하리	33
64	朝鮮人	33
65	다만	32
66	其他	32
67	必要	31
68	精神	31
69	地方	31
70	무슨	31
71	마는	31
72	土地	31
73	所謂	30
74	自然	30
75	自身	30
76	서서	30
77	때문	30
78	하노	29
79	以上	29
80	意味	29
81	까닭	29
82	습니	29
83	改造	29
84	細民銀行	29
85	하엿스	28
86	不過	28
87	누구	28
88	사랑	28
89	象山	27
90	主義	27
91	如斯	27
92	生活條件	27
93	信仰	27
94	關係	26
95	問題	26
96	文化	26
97	잇슬	26
98	손	26
99	現在	26
100	소리	26
101	發達	26
102	從來	25
103	로서	25
104	境遇	25
105	눈	25
106	獨逸	25
107	플로베르	25
108	理想	24
109	그네	24
110	彼等	24
111	恒常	23
112	形式	23
113	아모	23
114	여러	23
115	時代	23
116	運動	23
117	이외	23
118	觀念	22
119	果然	22
120	當時	22
121	表現	22
122	結果	22
123	世上	22
124	兄弟	22
125	舍音	22
126	方面	21
127	비록	21
128	感情	21
129	子息	21
130	로맨	21
131	金融機關	21
132	잡지	20
133	개벽	20
134	제호	20
135	발행	20
136	제목	20
137	형태	20
138	朱子	20
139	行爲	20
140	것이엇다	20
141	一種	20
142	어떠케	20
143	只今	20
144	組織	20
145	족음	20
146	苦痛	20
147	먼저	19
148	不拘	19
149	듯이	19
150	가운	19
151	동안	19
152	全部	19
153	보고	19
154	그때	19
155	異常	19
156	以外	19
157	硏究	19
158	滿足	19
159	作品	19
160	條件	19
161	要求	19
162	돌이	18
163	그대로	18
164	元來	18
165	自覺	18
166	一層	18
167	紹介	18
168	說明	18
169	오히려	18
170	잇슴	18
171	主張	18
172	國家	18
173	한번	18
174	만일	18
175	兩班	18
176	農事	18
177	마음	18
178	傾向	18
179	普通	18
180	經濟問題	18
181	되엇습니	17
182	바이	17
183	보아	17
184	가트	17
185	極端	17
186	學校	17
187	性格	17
188	업스	17
189	小作權	17
190	又曰	16
191	大槪	16
192	存在	16
193	發見	16
194	멀리	16
195	자못	16
196	머리	16
197	하겟다	16
198	너	16
199	日本	16
200	藝術家	16
201	目的	16
202	現象	16
203	小作料	16
204	李叅奉	16
205	필자	15
206	컨대	15
207	同一	15
208	個人	15
209	價値	15
210	대로	15
211	더욱	15
212	처음	15
213	安東	15
214	內容	15
215	第一	15
216	言行	15
217	얼마	15
218	何等	15
219	便紙	15
220	正義	15
221	대한	14
222	이요	14
223	고저	14
224	하라	14
225	學者	14
226	基礎	14
227	爲先	14
228	狀態	14
229	亦是	14
230	實行	14
231	여긔	14
232	얼굴	14
233	입	14
234	常人	14
235	靑年	14
236	發展	14
237	繼續	14
238	일이	14
239	호레	14
240	反對	14
241	地位	14
242	父親	14
243	少年	14
244	歸幻作用	14
245	不可	14
246	效果	14
247	다음	13
248	宇宙	13
249	學說	13
250	觀察	13
251	活動	13
252	良知	13
253	唯一	13
254	退溪	13
255	崇拜	13
256	病的	13
257	一般的	13
258	近代	13
259	變化	13
260	建設	13
261	理由	13
262	努力	13
263	그대	13
264	商工業	13
265	日本人	13
266	意見	13
267	資金	13
268	無産階級	13
269	거긔	12
270	門人	12
271	文學	12
272	偉大	12
273	輸入	12
274	말슴	12
275	維持	12
276	一生	12
277	一時	12
278	문득	12
279	京城	12
280	文明	12
281	平等	12
282	大邱	12
283	어대	12
284	사이	12
285	對答	12
286	하하	12
287	眞實	12
288	모양	12
289	人間	12
290	客觀	12
291	主觀	12
292	機械的	12
293	國民	12
294	刺戟	12
295	壓迫	12
296	現今	12
297	農村	12
298	詩人	12
299	永久	12
