Rank	Word	Frequency
1	하야	691
2	우리	301
3	말	185
4	나	169
5	하나	163
6	感情	132
7	吾人	131
8	사람	130
9	社會	128
10	가티	124
11	藝術	118
12	自己	113
13	순애	109
14	모든	92
15	생각	92
16	무엇	90
17	하엿다	73
18	하니	73
19	로써	69
20	女子	68
21	기사	64
22	다시	64
23	이요	59
24	朝鮮	58
25	또한	56
26	生活	56
27	소리	55
28	問題	54
29	레나	53
30	코저	52
31	所謂	51
32	가지	51
33	리하	51
34	너	50
35	人生	48
36	이나	47
37	그것	45
38	以上	45
39	무슨	44
40	아아	44
41	하엿스	43
42	時代	43
43	먼저	43
44	宇宙	43
45	男子	43
46	孔子	42
47	同時	41
48	思想	41
49	如何	39
50	個人	39
51	가장	36
52	수가	36
53	事實	36
54	눈	36
55	必要	35
56	意味	35
57	그네	35
58	世界	35
59	섯다	35
60	로부터	34
61	어찌	34
62	硏究	34
63	잡지	33
64	勿論	33
65	自然	33
66	개벽	32
67	제호	32
68	발행	32
69	제목	32
70	형태	32
71	今日	32
72	所以	32
73	孟子	32
74	하리	32
75	집	32
76	다만	31
77	딸아	31
78	하겟다	31
79	建設	31
80	인사	31
81	누구	30
82	實行	30
83	民族	29
84	까닭	29
85	여러	29
86	반듯이	29
87	萬物	28
88	人類	28
89	主張	28
90	머리	28
91	第一	28
92	여러분	28
93	아모	27
94	現象	27
95	方面	27
96	일다	27
97	法則	27
98	얼마나	27
99	心靈界	27
100	關係	26
101	精神	26
102	理想	26
103	一切	25
104	觀念	25
105	同一	25
106	境遇	25
107	亦是	25
108	幸福	25
109	이외	25
110	하얏다	24
111	하라	24
112	안흘	24
113	改造	24
114	世上	24
115	敎育	24
116	搖籃	24
117	톨스토이	23
118	어대	23
119	兄弟	23
120	只今	23
121	向上	23
122	하얏스	22
123	하랴	22
124	不能	22
125	畢竟	22
126	事業	22
127	過去	22
128	結婚	22
129	果然	22
130	表現	22
131	主義	22
132	行易知難	22
133	子思	22
134	잇스	21
135	要求	21
136	文化	21
137	目的	21
138	파리	21
139	本國	21
140	필자	20
141	其他	20
142	八卦	20
143	人心	20
144	宗敎	20
145	價値	20
146	이로	20
147	學校	20
148	傳達	20
149	同胞	20
150	中心	20
151	陰陽	20
152	마는	19
153	迷信	19
154	發生	19
155	偶然	19
156	各各	19
157	性質	19
158	打破	19
159	다른	19
160	平和	19
161	마음	19
162	보고	19
163	讀者	19
164	婦人	19
165	脚本	19
166	全知全能	19
167	더욱	18
168	하노	18
169	잇슬	18
170	스스로	18
171	原因	18
172	知識	18
173	不可	18
174	입	18
175	바이	18
176	歷史	18
177	倫理	18
178	自由	18
179	自身	18
180	부터	17
181	하자	17
182	손	17
183	대로	17
184	안흐	17
185	方法	17
186	如斯	17
187	標準	17
188	不過	17
189	眞正	17
190	破壞	17
191	本能	17
192	一言	17
193	滿足	17
194	꿈	17
195	얼굴	17
196	남편	17
197	바람	17
198	이제	17
199	東京	17
200	時間	17
201	만일	17
202	로서	17
203	어떠케	17
204	經濟	17
205	天下	17
206	이란	16
207	처음	16
208	컨대	16
209	發達	16
210	世間	16
211	形式	16
212	結果	16
213	普通	16
214	업스	16
215	父母	16
216	여긔	16
217	당신	16
218	藝術家	16
219	一般	16
220	學者	16
221	學說	16
222	비록	16
223	어머니	16
224	나니	16
225	孫文	16
226	兒孩	16
227	萬一	15
228	確實	15
229	完全	15
230	苦痛	15
231	一種	15
232	그러케	15
233	人格	15
234	舞臺	15
235	사이	15
236	定義	15
237	經驗	15
238	普遍的	15
239	政治	15
