Magazine Title: 개벽 제69호
Publication Date: 1926년 05월 01일
Article Title: 時言 (Timely Words/Current Commentary)
Author: 一記者 (One Reporter)
Article Type: 소식 (News/Report)

時言
						一記者
Turbulent China
Regarding China's political situation, we have already commented four or five times, but observing the recent state of China, it is truly difficult to maintain silence, no matter how much one tries not to speak. Although there is a central government, it lacks any authority and has merely become a subordinate organ of the warlords entrenched in various regions, buying disgrace externally and becoming a source of resentment for the populace internally.
While the ambition of the warlords for expanding their own power may be the most important driving factor, another major reason, even more detestable, is the policy of foreign capitalism which skillfully utilizes and encourages that ambition held by the warlords. We well remember that China's turmoil has seldom arisen from its own autonomous actions, and since capitalism's policy of commodity sales, especially its foreign trade policy, necessarily requires war, it is pitiful that the ignorant (暗昧) China is unconditionally being sacrificed.<55>
No matter how lacking in reason (理智) and utterly chaotic like a scene from *Water Margin* (水滸誌판), even if one says China's political world is difficult to predict, seeing Chang Tso-lin (張作霖) and Wu P'ei-fu (吳佩孚), who had previously been mortal enemies (徹天의 怨讎), become one bloc and take a unified offensive stance, one can see that this is definitely not just due to their own interests, but there must be foreign manipulation behind it. Thus, reducing the sphere of influence of Soviet Russia (亦露) in Peking (北京) was the most important spirit of the behind-the-scenes manipulators who instigated this recent turmoil. However, what concern (何關고) is this to the Chinese people? China's future, being made a sacrificial offering (祭物) of capitalist policy, is worrying, and the most urgent thought is said to lie in the class consciousness (階級的 自覺) of the Chinese populace.

Unification of the Movement Front
Although the social movement in Korea (朝鮮) has seen rapid development in the short time of six or seven years, unfortunately, the Korean movement harbors a major root of illness: factional friction (黨派的 軋轢). Whose fault this is is a separate issue, but because such factional friction existed, the harm (弊害) it caused is not limited to just one or two instances. At a time when the entire proletariat (全無産階級) should have cooperated and taken a unified step (步調), there were times when an onlooker's attitude (傍觀的) was taken,<56> and in severe cases, there were even instances of opposing the interests of the entire proletariat. The reason for this lies nowhere else but in the lack of education (敎養) and training (訓練) of those who stepped onto the movement front (運動線), and because of that, a mistaken undercurrent (暗流) flowed through the entire movement front, causing considerable harm. Since the greatest weapon of the proletarian movement lies in unity (團結), the lack of unity weakened its power and gave doubt (懷疑), disappointment, and weariness (厭症) to the reactionary elements (反動分子) of the middle class. These various relationships became a burden (厄介) to the Korean movement, preventing the necessary purification process (純化作用) from occurring, and the emphasis on quantity over quality meant that the rise (擡頭) of impure elements could not be stopped. Now, gradually, theory is entering the movement, and unlike in the past when people unconditionally opposed or agreed, there is now a tendency to necessarily have a theory and judge right and wrong (是非) based on it. This is clearly an advanced situation, and I believe this situation has become definite since this year. In that sense, we are especially glad to see the formation of the Central Council (中央協議會) initiated first by the Seoul Youth Association (서울靑年會) faction, followed by the establishment of the Chŏnguhoe (正友會) through the complete merger of the four organizations, and we believe (밋는다) its ripple effect (波紋) on the Korean movement will be significant. From now on, the Korean movement front, which was complex and diverse in the past, will be simplified,<57> and furthermore, we can sufficiently anticipate (豫料) that soon (멀짊� 아니하야 - *likely typo for 멀지 아니하야*) a nationwide unification based on ideology will be seen, and at the same time, a unified guiding spirit will be established for those gathered under the banner (旗幟) of the same ideology.

Permission for Meetings of the Two Federations
The Korean Labour-Farmer Federation (朝鮮勞農總同盟) and the Korean Youth Federation (朝鮮靑年總同盟) had their meetings banned simultaneously with their founding (創立) and had since been groaning (呻吟) under oppression (抑壓) for three or four years. However, this year, permission for their meetings has been granted, albeit in the form of informal gatherings (懇談會). This year, three or four months, which could well be called the political season (期節) in Korea, passed without any meetings, causing great disappointment (섭섭이) among the general public. Therefore, we cannot help but be especially glad that the meetings of the two major federations have now been permitted. Since there was already a decided plan (成案) for the Korean Labour-Farmer Federation to split (分立) into labor and farmer groups, it would be most appropriate (適宜) to fully realize this at this opportunity (期會). Similarly, it is considered most meaningful for the Korean Youth Federation to also use this opportunity to thoroughly (徹底히) perfect its organization (組織) and engage in organized activities.
In any case, the authorities who permitted the meetings of the Youth Federation and the Labour Federation must have some hidden plan (腹案) and scheme,<58> but whatever that may be, we believe it is sufficient for us to make good use of the opportunity and achieve perfection. We hope that those entrusted with the task will spare no effort and fight on with sincerity and dedication.

3,000 Households Emigrating to Soviet Russia
Korean farming villages are becoming impoverished (疲弊) with each passing moment. There is no need to cite statistical figures here as proof (例証), as it is something society commonly experiences and feels (늣기는), which informs us more accurately (適確하게) than any theory or doctrine. As someone said, theory or doctrine can be argued (辨証) in any way, so having a theory does not necessarily make it valuable (貴여운); only theory gained through struggle (鬪爭), that is, theory that aligns with reality—unlike useless armchair theory (卓上空論)—necessarily has authority and becomes the theory of the populace. In short, theory gained through struggle refers to none other than theory obtained through experience (體驗), and it is naturally, most naturally, the most valuable thing. Seen this way, the fact that Korean farming villages are becoming impoverished year after year needs no further theoretical exploration or statistical proof here. Therefore, the wise person (智者) of today (오날의), when thinking of Korea, necessarily worries about the impoverishment<59> of the farming villages, and when speaking of the impoverishment of farming villages, not only does the discussion (論) extend to being subjected to economic domination due to the special politics of the modern era, but also cries out (부루짓게) against the evils of capitalism. However, let's postpone such theory for another time. What I want to talk about here is that the Soviet Russian Vladivostok Government Office (赤露海蔘威政廳) is requesting the emigration (移住) of 3,000 Korean farmer households. If they go there, the economic conditions will be different, so even if customs and habits differ, it is a fact that the living environment will become somewhat more prosperous (潤澤). And if it becomes more prosperous, one should not be satisfied there, but the ideological influence they will receive will also be significantly great (美大), which is clearer than anything else. This will be greatly different in nature from the Japanese emigrating to Korea, and furthermore, it is beyond comparison (比較갊� - *likely typo for 비교가*) with those who were sold off (팔리여 가든) to places like Hawaii (布哇) some time ago (*餘前 - this seems like an error or unusual phrasing, perhaps meaning 'before' or 'previously'*). Farmland, of course, but also seeds, housing construction materials, etc., are provided free of charge, and while farming, the bank lends operating funds (融通資金) without collateral.<60>
<55-60>

**Summary**

This article from May 1926 discusses three main topics: the chaotic political situation in China driven by warlords manipulated by foreign capitalist powers; the need for ideological unity and organizational strengthening within the Korean socialist movement, celebrating recent steps towards unification like the formation of the Chŏnguhoe; and the recent allowance of meetings for major Korean labor and youth federations, alongside news of Soviet Russia seeking 3,000 Korean households for emigration to the Vladivostok area, offering significant material support. The author critiques imperialism's role in China, laments factionalism in the Korean movement while expressing hope for its consolidation, and views the emigration opportunity positively, contrasting it sharply with previous exploitative emigration schemes and Japanese colonization efforts. For historians, the article offers insights into contemporary Korean intellectual perspectives on Chinese politics, the internal dynamics and challenges (factionalism, state suppression) of the early Korean socialist movement, the perceived threat and allure of both Western/Japanese capitalism and Soviet communism, and the stark reality of rural Korean poverty driving emigration under colonial rule. The comparison between emigration to Soviet territory and previous emigration (like to Hawaii) or Japanese settlement in Korea is particularly revealing of the political and ideological lens through which such events were viewed.

**Named Entities**

中國	중국	China
張作霖	장작림	Chang Tso-lin
吳佩孚	오패부	Wu P'ei-fu
北京	북경	Peking
赤露	적로	Soviet Russia (lit. Red Russia)
朝鮮	조선	Korea
서울靑年會	서울청년회	Seoul Youth Association
中央協議會	중앙협의회	Central Council
正友會	정우회	Chŏnguhoe
朝鮮勞農總同盟	조선노농총동맹	Korean Labour-Farmer Federation
朝鮮靑年總同盟	조선청년총동맹	Korean Youth Federation
海蔘威	해삼위	Vladivostok
布哇	포와	Hawaii
日本	일본	Japan

**Glossary**

時言	시언	Timely words; Current commentary
一記者	일기자	One reporter
政局	정국	Political situation
임이	이미	Already (older spelling of 이미)
잇거니와	있거니와	Although there is/was... (older spelling of 있거니와)
업고	없고	Without; lacking (older spelling of 없고)
軍閥	군벌	Warlord
猖皮	창피	Embarrassment; disgrace
怨府	원부	Source of resentment/grievance
野慾	야욕	Ambition; greed
助長	조장	To encourage; foster (often with negative connotation)
可憎타	가증타	Detestable (older form, 가증스럽다 is modern standard)
暗眛	암매	Ignorant; unenlightened
理智	이지	Reason; intellect
水滸誌판	수호지판	Like a scene from *Water Margin*; chaotic situation
徹天의 怨讎	철천의 원수	Mortal enemy (lit. enemy reaching heaven)
亦露	역로	Also Russia; Soviet Russia
何關고	하관고	What concern is it? (archaic form)
祭物	제물	Sacrificial offering
階級的 自覺	계급적 자각	Class consciousness
運動線	운동선	Movement front/line
짜른	짧은	Short (older spelling of 짧은)
黨派的 軋轢	당파적 알력	Factional friction/conflict
弊害	폐해	Harmful effects; evils
不止하다	부지하다	Not limited to; not stopping at
無産階級	무산계급	Proletariat (lit. propertyless class)
協調	협조	Cooperation; coordination
步調	보조	Pace; step (in coordination)
傍觀的	방관적	Onlooking; passive; bystander's
敎養	교양	Culture; refinement; education
訓練	훈련	Training
暗流	암류	Undercurrent
團結	단결	Unity; solidarity
微弱하야 젓고	미약하여졌고	Became weak (older spelling/conjugation of 미약해졌고)
反動分子	반동분자	Reactionary element(s)
懷疑	회의	Doubt; skepticism
厭症	염증	Disgust; weariness; aversion (also means inflammation in modern Korean)
厄介	액개	Trouble; burden (loanword from Japanese 厄介 やっかい)
純化作用	순화작용	Purification process
置重	치중	Emphasis; focus
擡頭	대두	Rise; emergence
是非	시비	Right and wrong; dispute
밋는다	믿는다	Believe (older spelling of 믿는다)
波紋	파문	Ripple effect
單純化	단순화	Simplification
멀짊� 아니하야	머지않아	Soon (likely typo in original text for 멀지 아니하여)
全鮮的	전선적	All-Korea; nationwide
旗幟	기치	Banner; flag
豫料	예료	Expectation; anticipation
勞農	노농	Laborer-Farmer
創立	창립	Foundation; establishment
抑壓	억압	Oppression; suppression
呻吟	신음	Groan; moan
懇談會	간담회	Informal meeting; chat session
許諾	허락	Permission; approval
期節	기절	Season; period; time
섭섭이	섭섭함이	Regret; disappointment (older noun form from 섭섭하다)
分立	분립	Separation; split
成案	성안	Decided plan; finalized proposal
適宜	적의	Appropriate; suitable
期會	기회	Opportunity (used interchangeably with 기회 機會)
徹底히	철저히	Thoroughly
組織	조직	Organization
腹案	복안	Hidden plan; ulterior motive
疲弊	피폐	Impoverishment; exhaustion
例証	예증	Illustrative proof; example
늣기는	느끼는	Feeling (older spelling of 느끼는)
適確하게	정확하게	Accurately (older form using different Hanja, modern is 正確)
辨証	변증	To argue; dialectically prove
貴여운	귀한	Precious; valuable (older spelling of 귀한)
卓上空論	탁상공론	Armchair theory; impractical argument
所用	소용	Use; utility
鬪爭	투쟁	Struggle; fight
體驗	체험	Experience
오날의	오늘의	Today's (older spelling of 오늘의)
智者	지자	Wise person
밋치게	미치게	To reach; to extend to (older spelling of 미치게)
부루짓게	부르짖게	To cry out; to shout (older spelling of 부르짖게)
移住	이주	Emigration; migration
要求	요구	Demand; request
潤澤	윤택	Abundance; prosperity; richness
美大	미대	Great; significant
布哇	포와	Hawaii (phonetic transcription)
팔리여 가든	팔려 가던	Being sold off to (older spelling/conjugation of 팔려 가던)
比較갊�	비교가	Comparison (likely typo in original for 비교가)
融通資金	융통자금	Loan funds; circulating capital
貸與	대여	Loan; lending
-e 

---------------------------


잡지명	개벽 제69호
발행일	1926년 05월 01일
기사제목	時言
필자	一記者
기사형태	소식

時言
						一記者
擾亂한 中國
中國의 政局에 대하야는 임이 4, 5次나 論評한 바 잇거니와 最近의 中國의 現勢야 말로 아모리 말치 안으려도 沈黙을 固守키 어렵다. 中央政府가 잇다하나 何等의 權威가 업고 다만 各地에 雄據하야 잇는 軍閥들의 매인 機關이 되야 對外하야는 猖皮나 買하고 잇고 對內하야는 民衆의 怨府°€ 되고 잇다.
그에는 軍閥들의 自家의 勢力擴張이란 野慾이 가장 重要한 動因이 될지나 다른 큰 理由의 하나는 軍閥들의 가지고 잇는 野慾 그것을 巧妙히 利用하야 助長시키는 外國의 資本主義的의 政策이 더욱 可憎타 하겟다. 언제나 中國의 動亂이 自家의 自治的 動作에서 이러난 때가 적은 것을 우리는 잘 記憶하고 잇스며 資本主義의 商品賣買政策 特히 對外貿易政策에는 반듯이 戰爭이 잇서야 하는 바 그에 暗眛한 中國은 無條件하고＜55＞ 犠牲되고 잇슴에는 可憐히 생각 될 뿐이다.
아모리 理智에 缺하고 도모지 水滸誌판이다. 豫測키 어려운 中國의 政界라 할지라도 從來에 잇서 徹天의 怨讎가가 되여잇든 張作霖 吳佩孚가 한덩이가 되야 一致한 攻勢를 取하게 된 것을 보면 그 決코 自家의 利害 그것보다도 반듯이 그 背後에는 外國의 操縱이 잇서 그러함을 알 수 잇으며 그리하야는 北京에 잇는 亦露의 勢力範圍를 縮少시킨다는 것이 今番의 動亂을 이르키게 한 背後操縱者의 가장 重要한 精神이엿든 것이다. 그러나 中國民衆에게 그가 何關고 資本主義政策의 祭物이 되고 잇는 中國의 將來가 憂慮되고 하로나 急한 생각은 中國民衆의 階級的 自覺에 잇다한다.

運動線의 統一
