Rank	Word	Frequency
1	하야	452
2	말	316
3	京城	307
4	사람	269
5	正八	179
6	나	124
7	朝鮮人	123
8	가티	118
9	모든	113
10	朝鮮	107
11	섯다	99
12	다시	98
13	이의	97
14	우리	94
15	안이	91
16	가지	89
17	지방	86
18	눈	83
19	무엇	81
20	기사	73
21	사랑	71
22	생각	70
23	집	67
24	마음	66
25	日本人	65
26	그것	62
27	하나	61
28	하엿다	61
29	뽀드레르	57
30	지금	56
31	所謂	56
32	소리	55
33	사회	55
34	日本	55
35	하얏다	55
36	세력	52
37	기타	50
38	손	50
39	이외	49
40	사실	49
41	중심	49
42	얼굴	49
43	잡지	48
44	가장	47
45	기생	47
46	이오	47
47	너	46
48	꿈	46
49	교육	45
50	얼마나	45
51	리하	44
52	무슨	44
53	서울	43
54	수가	42
55	세계	41
56	개벽	40
57	발행	40
58	日人	40
59	순이	39
60	자기	38
61	이상	38
62	모양	38
63	학교	38
64	또한	38
65	머리	37
66	제호	36
67	제목	36
68	형태	36
69	대한	36
70	문제	35
71	학생	35
72	되엿다	35
73	이나	34
74	입	33
75	노래	33
76	누구	32
77	동안	32
78	시작	32
79	今日	32
80	단체	31
81	작년	31
82	교회	31
83	필요	30
84	까닭	30
85	서서	29
86	대하	29
87	더욱	28
88	현재	28
89	운동	28
90	따라서	27
91	로부터	27
92	기관	27
93	이제	27
94	잇스	27
95	도시	27
96	여자	27
97	당시	26
98	자연	26
99	시대	26
100	天命	26
101	필자	25
102	방면	25
103	잇슬	25
104	조직	25
105	以上	25
106	大正	25
107	되얏다	25
108	거리	25
109	아모	24
110	다만	24
111	일반	24
112	얼마	24
113	町步	24
114	하니	24
115	눈물	24
116	이란	23
117	생활	23
118	증가	23
119	관계	23
120	다른	23
121	하얏스	23
122	세상	23
123	언론	23
124	민중	23
125	대개	22
126	종교	22
127	소개	22
128	인구	22
129	오늘	22
130	의미	21
131	가운데	21
132	듯이	21
133	처음	21
134	보고	21
135	자유	21
136	낫다	21
137	경영	21
138	信徒	21
139	米國	21
140	보아	20
141	오히려	20
142	물	20
143	문화	20
144	사진	20
145	思想	20
146	아해	20
147	소식	20
148	인간	20
149	업슬	19
150	역시	19
151	여러	19
152	정신	19
153	가트	19
154	만일	19
155	로써	18
156	계급	18
157	과연	18
158	丁目	18
159	일이	18
160	前日	18
161	비록	18
162	편지	18
163	개최	18
164	결코	17
165	동시	17
166	이후	17
167	사업	17
168	鍾路	17
169	바다	17
170	압헤	17
171	李朝	17
172	巫女	17
173	역사	17
174	인류	17
175	쾌락	17
176	가슴	17
177	주인	16
178	최후	16
179	상태	16
180	각종	16
181	노력	16
182	목적	16
183	하든	16
184	爲先	16
185	中國	16
186	戶數	16
187	누가	16
188	저서	16
189	바람	16
190	다음	16
191	天道敎	16
192	노예	16
193	고통	16
194	당신	16
195	로서	15
196	대로	15
197	거의	15
198	인력거	15
199	발견	15
200	다가	15
201	其後	15
202	불	15
203	여긔	14
204	마는	14
205	정거장	14
206	정치	14
207	경제	14
208	업스	14
209	부근	14
210	龍山	14
211	어대	14
212	사건	14
213	諸氏	14
214	출판	14
215	실로	13
216	관찰	13
217	주민	13
218	직접	13
219	대표	13
220	부터	13
221	형편	13
222	외국인	13
223	전체	13
224	비교	13
225	一時	13
226	總督府	13
227	서로	13
228	방안	13
229	인지	13
230	청년	13
231	西人	13
232	其中	13
233	결과	13
234	개인	13
235	하얏	13
236	거긔	13
237	한번	13
238	花柳界	13
239	神經	13
240	그네	13
241	안코	12
242	연구	12
243	그로	12
244	원래	12
245	운명	12
246	전부	12
247	발전	12
248	이요	12
249	인의	12
250	별로	12
251	인제	12
252	거니	12
253	外人	12
254	京城府	12
