Rank	Word	Frequency
1	하야	505
2	말	288
3	사람	244
4	우리	224
5	나	198
6	가티	168
7	민족	123
8	습니	122
9	다시	121
10	마음	118
11	그것	116
12	조선	106
13	자기	96
14	가장	93
15	이외	91
16	가지	88
17	생각	88
18	동화	88
19	무엇	86
20	소리	86
21	기사	84
22	무슨	82
23	사랑	78
24	다만	77
25	눈	77
26	사회	75
27	조선인	74
28	하나	73
29	모든	72
30	생활	71
31	집	69
32	눈물	67
33	민중	64
34	섯다	63
35	가극	63
36	대한	61
37	삼월	61
38	잡지	60
39	운동	59
40	혁명	56
41	가슴	55
42	듯이	54
43	소설	54
44	한번	53
45	사실	52
46	손	52
47	정신	52
48	인류	52
49	하얏다	51
50	예술	51
51	아모	49
52	發明	49
53	이의	49
54	동안	47
55	더욱	47
56	잇슬	47
57	中國	47
58	京城	47
59	도야지	47
60	단체	46
61	세력	46
62	안해	46
63	이오	45
64	제호	44
65	제목	43
66	개벽	42
67	발행	42
68	日本	42
69	형태	41
70	이상	41
71	처음	40
72	주의	40
73	잇스	40
74	농민	40
75	하엿다	39
76	세계	38
77	모양	38
78	정치	37
79	다른	37
80	엇습	37
81	시대	37
82	지금	36
83	수가	36
84	결코	36
85	연극	36
86	합창	36
87	불상	35
88	朝鮮	35
89	작품	35
90	민족주의	35
91	리하	34
92	머리	34
93	입	34
94	오늘	34
95	선생님	34
96	학생	33
97	아동	33
98	문제	32
99	엇다	32
100	얼굴	32
101	물	32
102	보고	32
103	발	32
104	까닭	32
105	참으로	32
106	인생	32
107	음악	32
108	일반	31
109	누구	31
110	또한	31
111	필자	30
112	학교	30
113	이란	30
114	사상	30
115	너	30
116	당시	30
117	얼마나	30
118	이나	30
119	거긔	30
120	자긔	30
121	로써	29
122	거리	28
123	여러	28
124	인간	28
125	대답	28
126	세상	27
127	꿈	27
128	하엿스	26
129	의미	26
130	불	26
131	경삼이	26
132	실로	25
133	얼마	25
134	개인	25
135	기타	25
136	여긔	25
137	다가	25
138	저녁	25
139	돌이	25
140	안코	25
141	문단	25
142	먼저	24
143	최후	24
144	보아	24
145	저서	24
146	족음	24
147	아마	24
148	노래	24
149	바다	24
150	하랴	24
151	비롯	24
152	처지	24
153	도덕	24
154	일이	23
155	이제	23
156	하자	23
157	압헤	23
158	서로	23
159	로부터	23
160	시간	23
161	로서	23
162	오히려	23
163	시가	23
164	國産運動	23
165	정당	23
166	동포	22
167	신문	22
168	서서	22
169	업슬	22
170	仁川	22
171	자네	22
172	다음	22
173	한울	22
174	희랍	22
175	관계	22
176	본능	22
177	지방	21
178	노력	21
179	반듯이	21
180	發見	21
181	기어	21
182	시작	21
183	다리	21
184	당신	21
185	동시	21
186	업섯습니	21
187	희곡	21
188	형식	21
189	역시	21
190	통일	20
191	그러케	20
192	누가	20
193	마는	20
194	예수	20
195	如何	20
196	방면	20
197	생산	20
198	어떠케	20
199	죽음	20
200	국가	20
201	기초	20
202	배우	20
203	직접	20
204	몹시	20
205	공업	20
206	중심	19
207	현상	19
208	그대로	19
209	과연	19
210	스스로	19
211	開闢	19
212	업스	19
213	잇섯습니	19
214	여러분	19
215	仝上	19
216	물결	19
217	압흐	19
218	이해	19
219	관념	19
220	단결	19
221	방책	19
222	대하	18
223	일본	18
224	고개	18
225	밥	18
226	더구나	18
227	나라	18
228	그냥	18
229	만일	18
230	이름	18
231	어찌	18
232	감정	18
233	소유	18
234	무대	18
235	표현	18
236	형세	18
237	회의	17
238	청년	17
239	한참	17
240	장래	17
241	거의	17
242	경제	17
243	아아	17
244	마츰내	17
245	하든	17
246	형제	17
247	대개	17
248	불구자	17
249	관현악	17
250	연구	17
251	외국	17
252	인하	16
253	조직	16
254	일종	16
255	극히	16
256	어머니	16
257	바람	16
258	가을	16
259	운명	16
260	생명	16
261	기관	16
262	일체	16
263	사이	16
264	시인	16
265	현대	16
266	창작	16
267	그로	16
268	마듸	16
269	내용	15
270	작년	15
271	상태	15
272	하라	15
273	今日	15
274	이요	15
275	노코	15
276	되엇습니	15
277	경우	15
278	농업	15
279	현재	15
280	필요	15
281	대로	15
282	역사	15
283	행동	15
284	喜歌劇	15
285	묘사	15
286	정국	15
287	일도	14
288	요구	14
289	上海	14
290	運動	14
291	교육	14
292	한숨	14
293	부터	14
294	여보	14
295	보지	14
296	小說	14
297	脚本	14
298	자각	14
299	의식	14
300	금일	14
301	말슴	14
302	종교	14
303	수도	14
304	지식	14
305	길이	14
306	모자	14
307	웬일	14
308	혼자	14
309	그림자	14
310	대가	14
311	비극	14
312	마치	14
313	작자	14
314	제자	14
315	民國	14
316	일시	13
317	문화	13
318	바이	13
319	신의	13
320	정도	13
321	도저히	13
322	일부	13
323	이후	13
324	상업	13
325	어서	13
326	자리	13
327	발달	13
328	자신	13
329	조합	13
330	비록	13
331	늣김	13
332	인도	13
333	불구	13
334	열정	13
335	안흘	13
336	기원	13
337	사용	13
338	자연	13
339	하얏	13
340	근본	13
341	비행	13
342	비행기	13
343	매우	12
344	활동	12
345	투쟁	12
346	일대	12
347	시내	12
348	잇슴	12
349	사정	12
350	결과	12
351	朝鮮人	12
352	성공	12
353	이번	12
354	아이	12
355	한가지	12
356	긔관	12
357	아츰	12
358	물건	12
359	레트	12
360	에쓰	12
361	가운	12
362	안흐	12
363	점차	12
364	인물	12
365	준비	12
366	행복	12
367	애인	12
368	아지	12
369	여성	12
370	주저	12
371	보통	12
372	수입	12
373	현실	12
374	하얏스	12
375	변천	12
376	걸음	12
377	그네	12
378	제사장	12
379	페트	12
380	南大門	12
381	군벌	12
382	現勢	12
383	孫逸仙	12
384	直隷派	12
385	고통	11
386	엇섯	11
387	주장	11
388	생기	11
389	낫다	11
390	농촌	11
391	하노	11
392	一言	11
393	차저	11
394	하니	11
395	겨우	11
396	목소리	11
397	硏究	11
398	滋味	11
399	간다	11
400	코저	11
