Rank	Word	Frequency
1	하야	911
2	나	293
3	우리	210
4	말	199
5	사람	125
6	先生	123
7	生活	118
8	섯다	117
9	생각	112
10	思想	107
11	가티	101
12	이외	98
13	生命	82
14	標準	78
15	하나	69
16	하엿다	69
17	하엿스	67
18	이나	65
19	모든	63
20	가지	60
21	무엇	60
22	그것	58
23	하니	58
24	그네	56
25	로써	55
26	이오	53
27	어찌	53
28	勿論	53
29	마는	52
30	가장	52
31	社會	52
32	다시	51
33	코저	51
34	自己	51
35	기사	50
36	집	48
37	朝鮮	48
38	個性	48
39	同時	47
40	事實	46
41	딸아	45
42	如何	45
43	地方	43
44	國民	43
45	意味	42
46	더욱	42
47	하얏스	39
48	只今	39
49	수가	39
50	또한	37
51	하얏다	37
52	하얏	37
53	今日	36
54	自由	36
55	습니	35
56	하리	35
57	學生	35
58	吾人	35
59	中流階級	35
60	무슨	34
61	必要	34
62	때문	34
63	여러	33
64	問題	33
65	머리	32
66	農村	32
67	春心	32
68	關係	31
69	人格	31
70	눈	30
71	結果	30
72	要求	30
73	하랴	30
74	精神	30
75	娼妓	30
76	로부터	29
77	民族	29
78	同一	29
79	여러분	28
80	로서	28
81	어대	28
82	美術	28
83	마음	27
84	손	27
85	表現	27
86	朝鮮人	27
87	變化	27
88	一般	26
89	學校	26
90	女子	26
91	以上	26
92	所謂	26
93	階級	26
94	民衆	26
95	잡지	25
96	개벽	25
97	제호	25
98	발행	25
99	제목	25
100	형태	25
101	不過	25
102	人類	25
103	에쓰	25
104	스스로	24
105	價値	24
106	時代	24
107	듯이	24
108	하얏습니	23
109	다른	23
110	그대로	23
111	果然	23
112	한번	23
113	語學	23
114	硏究	23
115	文明	23
116	필자	22
117	얼마나	22
118	먼저	22
119	이제	22
120	其他	22
121	運動	22
122	勢力	22
123	물	22
124	다만	22
125	모양	22
126	亦是	22
127	印度	22
128	비록	21
129	境遇	21
130	卒業生	21
131	世界	21
132	보아	21
133	소리	21
134	時間	21
135	一定	21
136	까닭	20
137	보고	20
138	知識	20
139	組織	20
140	文化	20
141	主張	20
142	서로	20
143	偉大	20
144	하노	20
145	반듯이	19
146	하라	19
147	이란	19
148	어떠케	19
149	都會	19
150	하얏도	19
151	社會的	19
152	부터	18
153	불	18
154	아모	18
155	目的	18
156	눈물	18
157	매우	18
158	하겟다	18
159	歷史	18
160	條件	18
161	作品	18
162	동안	17
163	입	17
164	잇스	17
165	結局	17
166	가슴	17
167	곳도	17
168	돌이	17
169	잇슬	17
170	理想	17
171	한지	17
172	生活標準	17
173	信仰	17
174	누구	16
175	原因	16
176	一言	16
177	財産	16
178	影響	16
179	精神的	16
180	서서	16
181	人生	16
182	佛敎	16
183	相異	16
184	採用	16
185	國際共通語	16
186	바이	15
187	이면	15
188	다가	15
189	하얏나	15
190	觀察	15
191	全部	15
192	維持	15
193	論議	15
194	비롯	15
195	進步	15
196	一種	15
197	滿足	15
198	成功	15
199	當時	15
200	간다라	15
201	樣式	15
202	測定	15
203	되엇	15
204	藝術	15
205	업슴	14
206	여긔	14
207	리하	14
208	업슬	14
209	나리	14
210	日本	14
211	所得	14
212	敎育	14
213	얼굴	14
214	苦痛	14
215	夫人	14
216	東洋	14
217	英語	14
218	수도	14
219	貞操	14
220	하얏슴	14
221	言語	14
222	腐敗	14
223	法律	14
224	無效	14
225	하겟습니	13
226	하겟	13
227	그러케	13
228	만일	13
229	문득	13
230	엇습	13
231	眞正	13
232	如斯	13
233	如此	13
234	向上	13
235	하든	13
236	鄕里	13
237	참말	13
238	나라	13
239	地位	13
240	程度	13
241	朝廷	13
242	何等	13
243	慾望	13
244	藝術的	13
245	抱主	13
246	契約	13
247	新思想	13
248	킬덴	13
249	繼續	12
250	收入	12
251	基礎	12
252	一切	12
253	永遠	12
254	解決	12
255	족음	12
256	안핫	12
257	거리	12
258	이로	12
259	안흐	12
260	對答	12
261	世界的	12
262	하자	12
263	說明	12
264	紹介	12
265	責任	12
266	感情	12
267	마츰내	12
268	發見	12
269	아모리	12
270	琴心	12
271	希臘	12
272	貞義	12
273	發展	12
274	대로	11
275	오늘	11
276	스리	11
277	어제	11
278	거나	11
279	나이	11
280	不能	11
281	工夫	11
282	學者	11
283	意義	11
284	以外	11
285	健全	11
286	男子	11
287	最後	11
288	사랑	11
289	지금	11
290	얼마	11
291	幸福	11
292	가트	11
293	거긔	11
294	機關	11
295	革新	11
296	自然	11
297	恒常	11
298	使用	11
299	獨逸	11
300	寫眞	11
301	偉人	11
302	其後	11
303	漸次	11
304	陳璘	11
305	小說	11
306	內容	11
307	記錄	11
308	中國	11
309	普通	11
310	進化	11
311	能力	11
312	一般的	11
313	支配	11
314	自我	11
