**Header Section:**
Magazine Title: 三千里 第7卷 第11號
Publication Date: 1935년 12월 01일
Article Title: 戰爭은 나고 마느냐, (主로 伊에 戰爭과 列强의 今后動向) (Will War Break Out After All? (Mainly the Italo-Ethiopian War and the Future Trends of the Great Powers))
Author: 呂運亨
Article Type: 논설 (Editorial/Opinion Piece)

**Body Text Translation:**
Will War Break Out After All? (Mainly the Italo-Ethiopian War and the Future Trends of the Great Powers)
						Yŏ Unhyŏng

I have just returned to Seoul today after a long journey, and besides my health being poor, I was asked to definitely come to this lecture tonight, so I couldn't even rest; it's barely been 20 minutes since I got off at Inch'ŏn Station. I've even lost my voice. I'm not good at giving speeches to begin with, and now with my body ailing, I feel very sorry. Tonight, I intend to speak about the political and economic dynamics of the nations (列國), centering on the war that has broken out between Italy (伊太利) and Ethiopia (에치오피아), which is currently the hottest topic in various countries around the world.

It might have been different many years ago, but today, as this globe has shrunk to the size of this Public Hall (公會堂) we are sitting in, when looking at this war that has erupted in one corner of the world, I cannot help but first mention the great impact it is having on our economic world. As you know, although a formal declaration of war has not been made, Italy began combat operations on the 3rd of this month and is now openly and recklessly attacking. Since the problem arose between Italy and Ethiopia last November, it seemed like war might break out, or maybe not, but suddenly the cannons roared, and accordingly, all the newspapers and magazines worldwide have published extras and editorials, describing the reasons in various ways.<63>

I believe those who have come here already know well from newspapers and magazines what kind of war this is, so there wouldn't be anything particularly new if I repeated it now, but I chose this topic perhaps to break the drowsiness of this long autumn night with words rather than written text. Ethiopia (에치오피아) used to be called "Abyssinia" (에비시니아), meaning savage black person, but because this sounded bad, it came to be called Ethiopia.

National Affairs and History

Ethiopia has a long history and, apart from Egypt (埃及), is the oldest country in Africa (아푸리카). Several thousand years ago, it already had interactions with Egypt, learned from Egyptian civilization, and there are facts about it presenting gold and treasures to Tutankhamun (쓰탄가멘), a king of Egypt's ancient dynasty. Historically, it is said that in 1600 BC, mentioned in the Bible, when the Israelites, led by Moses (모세), escaped Egypt and headed towards the promised land of Canaan (가나안), one group among the Israelites entered the region of Ethiopia, married the local people (土人), and settled there. It is also said, as mentioned in the Bible, that the Queen of Sheba (시바女王) from Cush (구스), having heard of Solomon's (솔노몬) wisdom and intelligence, came and presented gifts. King Solomon had relations with the Queen and fathered a son, and this prince is said to be Ethiopia's founder, Menelik I (메네릭 第1世). Thus, it became a Black Empire, an unbroken line for myriad generations, known as the King of Kings (萬王에 王). However, this empire had the evil custom of human trafficking (人身賣買), but this was prohibited, and during the reign of the 45th king, the country's fame spread throughout the world.

Population, Ethnicity, and Language

The country's population is not known accurately. Some estimate it based on salt (食鹽) consumption; some say 10 million people, others say 13-14 million, but it is generally considered not far off to estimate it between 7-8 million and 13-14 million people.
Regarding ethnicity, besides pure Ethiopians, there are many conquered tribes (蕃族), and different ethnic groups live mixed together in various regions.

From an Industrial Perspective

Ethiopia's industries include grain ears as big as fists in the fertile land upstream of the Nile River (나일江); coffee, much of which is exported abroad, greatly stirs Italy's greed; the Egyptian cotton, said to be unique in the world, grown abundantly upstream of the Nile, is also unbearably tempting. Near the desert, where the water is clear and green grass thrives, livestock farming is practiced, suitable for raising many cattle, sheep, and goats (山羊), as well as horses (馬), camels (駱駝), etc. Abundant rubber (고무) and palm trees (椰子나무), and besides that, smooth timber (材木), also make Italy drool. The underdeveloped industry has limitless potential for development, and the pouring out of coal (石炭), gold (金), iron (鐵), petroleum (石油), caustic potash (苛性加里), salt (鹽), etc., makes hungry Italy unable to bear it. All this has caused Italy's greed<64> to surge, eventually dragging it into war.

Religion and Education

Ethiopia's state religion is Christianity; about half of the entire population belongs to the Coptic (곱도派) Church. Besides that, Catholic and Protestant churches are actively engaged in missionary work, and there are also Hinduism and Islam; in other words, it is a Christian country. Regarding the level of education, there are three middle school level schools in the entire country, foreign language schools for the children of various consulates, and otherwise elementary schools, all of which are run by Christian churches. Generally, they are seen as people lacking enthusiasm for learning.

From a Transportation Perspective

As Ethiopia's terrain is inconveniently shaped, the only noteworthy transportation infrastructure consists of one Franco-Ethiopian railway line and a few automobile roads. The single railway line runs only 487 *i* (裡 - likely miles or a similar unit) as a single track from Djibouti (더푸리) in French Somaliland (소말리란도 佛領) to Addis Ababa (애드스 아베바). Even this is not its own but operated by a French company, running return trips only twice a week, so the inconvenience of transportation is clear without further explanation.
The postal service is a government enterprise under French (佛國人) supervision, with only about three post offices nationwide. Telegraph and telephone services are also not under their own management. The army consists of soldiers (軍人) who are barefoot, carrying spears and swords. About 5 years ago, there were only about 15,000 troops who received modern training from Belgian (벨지엄) military instructors nationwide, with 500 specially trained individuals who were all selected as officers this time. The breakdown of these 15,000 soldiers is: 5,000 Imperial Guards near His Majesty the Emperor in Addis Ababa (아베바), 3,000 personal troops of the Governor of Harar Province (하라루州知事), and 7,000 personal troops of the southern and northern governors. Besides these, there are some civilian soldiers (士民兵).
That is, 300,000 are standing troops, and beyond that are emergency conscripts. More possess spears and swords than modern weapons; besides that, there are 600,000 rifles (步銃), about 10 aircraft (飛機), 45 tanks (탱크), and small arms (小銃), but modern weapons are scarce, and aviation uses French instructors. Added to this,
that Mussolini (뭇소리니), who appears in recent newspapers with his mouth agape and eyes glaring, governs Italy using Fascist (팟쇼) policies. This dictator Mussolini, who attracts the world's attention, was initially a socialist but later adopted Fascist policies. What particularly caught the public eye at that time was the famous Blackshirt Brigade (흑싸즈團). That is, wearing black shirts (거문 쌋쓰), they swaggered around triumphantly. What comes to mind at this moment is the World War 20 years ago. Although Italy participated in the World War back then, the victorious powers, Britain (英) and France (佛), divided all the spoils amongst themselves and were unwilling to give much to Italy, so Italy packed its bags and returned from the peace conference. Thus, Mussolini, dissatisfied with the war's outcome, organized the Blackshirt Brigade, claiming the need to restore the nation's prestige (國威). He himself wore a black shirt and began acting ferociously like a beast, ultimately establishing<65> the Fascist regime, didn't he?
So, in a word, why did Italy start this war? It's because it didn't get its share from the World War and was consequently extremely hungry, unable to endure the situation it found itself in today. Moreover, 39 years ago, Italy suffered a crushing defeat at the Battle of Adwa (아도아) against Ethiopia and had been grinding its teeth, waiting for an opportunity for revenge. For this reason and that, knowing full well that the great powers were all growling at each other, blinded by the desire for colonial partition, it initiated military action. Truly, Italy is a poor country. Among the world's great powers, it is rare to find a country so lacking in resources. Coal and iron needed to develop industry are absent domestically; there is no oil, no cotton, no wool. In any case, materials for gunpowder, battleships, and cannons are all insufficient. But right across the Mediterranean lies the weak nation of Ethiopia, possessing inexhaustible supplies of all these raw materials.
So, they looked for a pretext. Although Italy clearly fired the first cannon shot at Ethiopia, it turned around and falsely claimed in broad daylight that Ethiopia had attacked Italy, as you likely already know from the famous Wal-Wal (왈-왈) incident.

Everyone, don't we remember? Just as Napoleon (나포레옹) shouted,
"Just cross the Alps (알프스)! There lies our place to live, there flows honey!"
and advanced hundreds of thousands eastward, eastward, now Mussolini is shouting,
"Just cross the Mediterranean! Just seize Eritrea/Adwa (에드와드)! Then there will be mountains of iron and coal to make Italy strong and rich. Let's go! Is it self-destruction or colonial acquisition? The unique bloody path of red failure lies before us!" In this turmoil, the one suffering the most is the black empire, Ethiopia.
Generally, for a nation to become prosperous in the modern era, a capitalist country needs<66>
First, the acquisition of raw material markets.
As mentioned earlier, regions producing iron, coal, oil, or cotton are absolutely necessary.
Second, consumer markets.
Since Italy does not have many colonies, even if it manufactures goods, it also needs consumer markets to sell them, but Italy lacks these.
Third, investment markets.
Highly profitable investment markets, such as railways, harbors, etc., are needed where the nation's capital can be invested, but such markets within its economic sphere of influence are also lacking. That is, Italy desperately needed all three – raw material markets, consumer markets, and investment markets – but lacked them, reaching a point where its throat felt like it was on fire with longing. Since Ethiopia possessed all three of these, Italy decided to exert its customary policy of aggression. As you know, Britain, for example, has colonies all over the world equipped with all three. France also has them all. Even second- and third-rate countries like Spain (서반아) and Portugal (葡萄牙) possess vast colonies. Therefore, even if Britain and France had mouths as big as baskets, they couldn't possibly condemn Italy's act of the strong preying on the weak (약육강식). Anyway, with such boldness and soaring spirits, about a month ago, Italy issued a command, expecting Ethiopia to yield. However, Ethiopia appealed to world opinion and eventually showed its intention (意*) not to shy away from war. Italy, perhaps having gone too far to turn back, gathered its fleet in the Mediterranean, mobilized hundreds of thousands of elite troops, 300,000, in the Eritrea/Adwa (에드와) area, causing a great uproar.
What comes to mind here is the Panama (파내마) Canal era, how numerous the mosquitoes were; the big-nosed Westerners couldn't stand the mosquitoes at all and all fled. Ethiopia, too, has many mountainous and desert regions, and the mosquitoes are numerous, making the climate and soil (水土) utterly uninhabitable for so-called civilized Italians. Recently, I heard that the Italian army is suffering terribly from the scorching sunlight (酷熱한 日光), unclean water, and deadly mosquitoes shining on Ethiopian land.
Once, a foreign newspaper reporter met Emperor Selassie (시라시에왕) of Ethiopia (에國), and the king said,
"The way to defend against the powerful enemy Italy is, first, to appeal to the fair public opinion of the world to punish Italy's illegal actions, and second, to use the heaven-sent mosquitoes and mud to cause the invading army to self-destruct."
This shows how useful mosquitoes, mud, and desert are as defensive weapons. Originally, Ethiopia is an uncivilized country, and its army for defending sovereignty and territory consists of medieval-style soldiers with bows and spears. As for scientific weapons, they have 25 airplanes, which are not even equipped for bombing but used for transport.<67> They have 150 light machine guns, 30 heavy machine guns, 50 field and anti-aircraft guns, and ammunition is scarce. Pilots are hired foreigners. How can they possibly stand up against Italy, which is at the forefront among the great powers today for its sophisticated weaponry? They will surely be utterly defeated in a scientific war.
What comes to mind here is the attitude of the League of Nations (국제 연맹). In a word, the League of Nations' attitude is completely unsatisfactory. Britain (英吉利), the leader of the League, acts primarily based on its own interests, and France is also the same; it boils down to the theory that the three powers, Britain, France, and Italy (영·불·이), should divide Ethiopia amongst themselves. While on the one hand, they make empty noises about protecting the weak nation, this is merely rhetoric to sweet-talk the 38 small member states of the League, such as Czechoslovakia (첵크슬로바키아) or Denmark (丁抹).
Now, as the scheduled time is almost up, let's examine the attitudes of the world's great powers towards this Italo-Ethiopian war. What is most noteworthy here is Britain. Britain, whatever it says, while making noise on the surface, actually wants Italy to win and the black, uncivilized nation of Ethiopia to lose. Why is that? It's due to a sense of racial superiority (人種的 優越感) – the belief that black people or yellow races like us should not defeat white people. They believe that yellow and black races should stand below whites and be slaves to whites. Now, if the black race wins, the various black and yellow races under their rule might turn their spears around and raise flags of rebellion. The revolt (離反) of the colonies signifies the destruction of the British Empire. Therefore, the white Italians must win. But that doesn't mean Italy should take everything. It's merely a movement to push Italy back a little so that Britain can have some leftover to eat. Even invoking the League Covenant or whatnot, the real intention lies there. So, what about Germany (독일)? After the World War ended on November 11, 1918, and at the peace conference, Germany abandoned Kaiser's (가이제루) Greater Germany ideology, including the annexation of Austria (오스츠리아) and the "Berlin to Baghdad" (뻘린서 빽다드까지) policy. Since then, for over 20 years, it has always been watching for an opportunity. Now, if war breaks out in Europe, it will immediately annex Austria (澳太利). Indeed, half of Austria's population is German, and both Germany and Austria wish to merge, but the great powers do not permit it. If war occurs, wouldn't it be a good opportunity to seize? And this war is the Second World War... (omitted) The United States (美國), while seeming to scold Italy and sympathize with Ethiopia, is secretly selling arms (軍器) and continuing its business as usual. Overall, it seems likely that a world war will break out. However, the will of the workers and peasants is also present. (omitted) Already throughout Italy, voices of women demanding "Give us back our husbands!" and asking the government to return the deployed soldiers are reportedly rising. With the bitter experience of the First World War still vivid in their minds, how will this situation unfold in the future? It is certainly something to watch closely (remainder omitted, speaker descends podium) - Lecture given at Inch'ŏn Public Hall in late October, transcribed by our company reporter (本社 記者) -<68>

**Summary**

In this 1935 lecture transcript, Korean nationalist leader Yŏ Unhyŏng analyzes the unfolding Italo-Ethiopian War. He attributes Italy's aggression under Mussolini primarily to economic desperation (lack of resources, markets, investment opportunities) and a desire for revenge for the 1896 Adwa defeat, framing it within the broader context of imperialist expansionism. Yŏ details Ethiopia's history, resources, and military weakness, while critiquing the hypocrisy of the League of Nations, particularly Britain and France, whose actions he sees as driven by self-interest and racial prejudice rather than genuine concern for collective security or the rights of weaker nations. He anticipates the potential for wider conflict and notes growing anti-war sentiment within Italy. For historians, this article offers a valuable glimpse into how a prominent colonized intellectual viewed contemporary global events. Yŏ's critique of imperialism, his analysis of great power rivalries and economic motivations, and his sensitivity to the racial dynamics underlying international politics resonate strongly with Korea's own colonial experience under Japan, revealing a sophisticated understanding of the global forces shaping Korea's destiny.

**Named Entities**

三千里	삼천리	Samch'ŏlli
呂運亨	여운형	Yŏ Unhyŏng
伊太利	이태리	It'aeri
列强	열강	Yŏlgang
서울	서울	Sŏul
仁川驛	인천역	Inch'ŏn Yŏk
世界各國	세계각국	Segye Kakkuk
에치오피아	에치오피아	Ech'iop'ia
公會堂	공회당	Konghoetang
에비시니아	에비시니아	Ebisinia
埃及	애급	Aegŭp
아푸리카	아프리카	Ap'ŭrik'a
쓰탄가멘	쓰탄가멘	Sŭt'an'gamen
이스라엘	이스라엘	Isŭrael
모세	모세	Mose
가나안	가나안	Kanaan
聖經	성경	Sŏnggyŏng
구스	구스	Kusŭ
시바女王	시바여왕	Siba Yŏwang
솔노몬	솔노몬	Solnomon
메네릭 第1世	메네릭 1세	Menerik Cheilse
나일江	나일강	Nail Kang
소말리란도 佛領	소말리란도 불령	Somallirando Pullyŏng (French Somaliland)
더푸리	더푸리	Tŏp'uri (Djibouti)
애드스 아베바	애드스 아베바	Aedŭsŭ Abeba (Addis Ababa)
佛國人	불국인	Pulgugin (French person)
벨지엄	벨지엄	Peljiŏm (Belgium)
아베바	아베바	Abeba (Addis Ababa)
하라루州知事	하라루주지사	Hararu Chu Chisa (Governor of Harar Province)
뭇소리니	뭇소리니	Mussorini
팟쇼	팟쇼	P'asyo (Fascist)
흑싸즈團	흑싸즈단	Hŭkssajŭdan (Blackshirt Brigade)
英	영	Yŏng (Britain)
佛	불	Pul (France)
아도아	아도아	Adoa (Adwa)
왈-왈	왈왈	Wal-wal
나포레옹	나포레옹	Nap'oreong
알프스	알프스	Alp'ŭsŭ
에드와드	에드와드	Edŭwadŭ (Eritrea or Adwa)
서반아	서반아	Sŏbana (Spain)
葡萄牙	포도아	P'odoa (Portugal)
英國	영국	Yŏngguk (Britain)
불란서	불란서	Pullansŏ (France)
파내마	파내마	P'anaema (Panama)
에國	에국	Eguk (Ethiopia)
시라시에왕	시라시에왕	Sirasie Wang (Emperor Selassie)
국제 연맹	국제 연맹	Kukche Yŏnmaeng (League of Nations)
英吉利	영길리	Yŏnggilli (Britain)
영·불·이	영불이	Yŏng-Pul-I (Britain-France-Italy)
첵크슬로바키아	체크슬로바키아	Ch'ek'ŭsŭllobak'ia (Czechoslovakia)
丁抹	정말	Chŏngmal (Denmark)
독일	독일	Togil (Germany)
오스츠리아	오스트리아	Osŭch'ŭria (Austria)
뻘린	뻘린	Ppŏllin (Berlin)
빽다드	빽다드	Ppaektadŭ (Baghdad)
가이제루	가이제루	Kaijeru (Kaiser)
澳太利	오태리	Ot'aeri (Austria)
美國	미국	Miguk (USA)
인천 공회당	인천 공회당	Inch'ŏn Konghoetang
본사 기자	본사 기자	Ponsa Kija (Our company's reporter)

**Glossary**

나섯다가	나섰다가	Stepped out; went out (Older spelling/form of 나섰다가)
도라왓고	돌아왔고	Returned and... (Older spelling/form of 돌아왔고)
기어히	기어이	By all means; definitely (Older spelling/form of 기어이)
말슴	말씀	Words; speech (Older spelling/form of 말씀)
모통이	모퉁이	Corner
끼처주고	끼쳐주고	Causing; exerting (influence) (Older spelling/form of 끼쳐주고)
니러난	일어난	Happened; broke out (Older spelling/form of 일어난)
울려나고	울려나고	Resounded; roared out
깨트려 드릴가해서	깨뜨려 드릴까 해서	Thinking I might break (the drowsiness) for you (Older spelling/form and structure)
제외하고는	제외하고는	Excluding; apart from
본밧앗고	본받았고	Learned from; emulated and... (Older spelling/form of 본받았고)
인솔되어	인솔되어	Being led
나하주엇스니	낳아주었으니	Because (he) gave birth to (for her) (Older spelling/form of 낳아주었으니)
밧게	밖에	Only; outside of (Older spelling/form of 밖에)
만코	많고	Many; numerous and... (Older spelling/form of 많고)
만히	많이	Much; many; a lot (Older spelling/form of 많이)
욱거진	우거진	Overgrown; dense (Older spelling/form of 우거진)
미츨미츨한	미끌미끌한	Smooth; sleek (Likely older spelling/pronunciation of 미끌미끌한)
쏘다저	쏟아져	Pouring out (Older spelling/form of 쏟아져)
배곱흔	배고픈	Hungry (Older spelling/form of 배고픈)
끄을게 한	끌게 한	Dragged into; caused to be drawn into (Older spelling/form of 끌게 한)
곱도派	콥트파	Coptic denomination
맨발노	맨발로	Barefoot (Older spelling/form of 맨발로)
엇더먹지 못한	얻어먹지 못한	Couldn't get a share; couldn't get handouts (Older spelling/form of 얻어먹지)
빼어서라	빼앗아라	Seize; take away! (Older spelling/form of 빼앗아라)
부하여지자면	부하여지자면	In order to become rich/prosperous
맨드러내어도	만들어내어도	Even if (one) makes/produces (Older spelling/form of 만들어내어도)
낭겨달나는	남겨달라는	Asking to leave (some) behind (Older spelling/form of 남겨달라는)
허치 안는	허하지 않는	Does not permit/allow (Older spelling/form of 허락하지 않는 or similar)
군기를 파러먹고	군기를 팔아먹고	Selling arms/military equipment (Older spelling/form of 팔아먹고)
익여서는	이겨서는	By winning; if (they) win (Older spelling/form of 이겨서는)
붓잡는	붙잡는	Seizing; catching hold of (Older spelling/form of 붙잡는)


---------------------------


잡지명	삼천리 제7권 제11호
발행일	1935년 12월 01일
기사제목	戰爭은 나고 마느냐, (主로 伊에 戰爭과 列强의 今后動向)
필자	呂運亨
기사형태	논설

戰爭은 나고 마느냐, (主로 伊에 戰爭과 列强의 今后動向)
						呂運亨
나는 그동안 오랜 旅行의 길을 나섯다가 서울에 오날 도라왓고 또 健康도 상한데다가 이제 오늘밤 講演에 기어히 와 달나하여 쉬지도 못하고 仁川驛에 내린지가 겨우 20분밧게 아니됨니다. 목소리조차 일허버리엿슴니다. 본시부터 演說이라고 잘하지 못하는 데다가 몸에까지 고장이 생겨 심히 미안함니다. 오늘 저녁은 지금 世界各國에 한창 話題꺼리에 오른 伊太利와 에치오피아 사이에 니러난 戰爭을 중심으로 하고 列國의 政治的 또는 經濟的 動態를 말슴하여 드리려 함니다.
여러 해 전이라면 몰으겟슴니다만 오늘날은 이 地球덩이가 마치 우리가 안고 잇는 이 公會堂만치 좁아저 잇는터에 世界의 한 모통이에서 이러난 이 戰爭을 바라볼 때는 第一 몬저 우리 經濟界에 큰 영향을 끼처주고 잇슴을 말삼하지 안을 수 업슴니다. 여러분께서도 아시다 십히 宣戰布告가 정식으로 되지는 아니하엿으나 이달 3일 부터 伊太利는 戰鬪行動을 개시하고 아주 내어노코 마구 덤벼들어 싸우고 잇슴니다. 대체 작년 11월 伊, 에 사이에 문제가 발생된 이후로 전쟁이 날것 갓기도 하고 아니 날것 갓기도 하드니만 갑작이 대포소리가꽝꽝하고 울려나고 거기 따라서 全世界의 온갓 新聞雜誌에서도 號外로 社說로 그 이유를 각양각색으로 긔재하고 잇슴니다.<63>
여긔에 오신 분은 이미 新聞 雜誌에서 이 戰爭이 엇더한 性質의 것임을 잘 아실 줄 알기에 지금 다시 말햇대야 별다른 것 잇슬 수 업겟지만 문자로 보는 것보다 말노서 이 기-ㄴ 가을밤 조으름이나 깨트려 드릴가해서 이 演題를 건터이외다. 에치오피아란 것은 「에비시니아」 즉 검둥이 野蠻이란 것인데 이것이 듯기에 조치 못해서 에치오피아라고 부르게 된 것임니다.

國政과 歷史

에치오피아는 오랜 歷史를 가젓고 또 에급을 除外하고는 아푸리카에서 가장 오래인 나라임니다. 수천년전에 벌서 埃及과 交通하면서 埃及의 文物을 본밧앗고 埃及太古의 王朝인 쓰탄가멘에게 金銀財寶를 드린 사실이 잇섯든 것이며 歷史的로는 聖經에 잇는 저 紀元前 1,600년전에 이스라엘 백성이 모세에게 引率되어 埃及을 탈출하야 가나안 福地로 향해 나올 때에 그 이스라엘 무리중에 한무리가 잇서서 에치오피아 지방에 드러가 土人과 혼인하여 지내든 터이라하며 聖經에 말한 바 구스사람 시바女王이 솔노몬에 지헤와 명철함을 듯고 와서 례물을 드렷다하며 솔노몬王은 女王과 상관하여 한 아들을 나하주엇스니 이 皇子가 즉 에치오피아 始祖인 메네릭 第1世이라고 함니다. 그리하여 오날까지 萬世一系로 King of King 즉 「萬王에 王」이란 黑人帝國이 된 터임니다. 그러나 이 帝國에는 人身賣買의 악습이 잇섯는데 이것을 금지하고 第45世王代에 잇서서는 그 나라 名聲이 世界에 떨치게 된 것임니다.

人口, 種族과 言語

그 나라의 人口는 정확하게는 알 수 업스나 혹은 소금 즉 食鹽消費額을 보아 추측한 것이 엇든 이는 1천만人이라고도 하고 엇든 이는 1천 3, 4백만人이라고도 하는데 대체로 7, 8백만人 내지 1천 3, 4백만人으로 보아서 과히 틀님이 업다고 봄니다.
人種은 純粹 에치오피아人 이외에 被征服蕃族이 만코 地方地方에 다른 種族이 雜居하고 잇슴니다.
産業으로 보아서
에치오피아의 産業으로는 저 - 나일江 上流 기름진 땅에 주먹갓흔 곡식이삭, 외국에 만히 輸出하는 珈琲는 伊太利의 욕심을 가장 만히 일으키게하며 世界唯一이란 나일강 상류에 만히 나는 埃及 棉花는 또한 견듸지 못하게 탐쓰러운 턱이며 저 - 沙漠近處는 물 맑고 푸른 풀이 욱거진 그 곳엔 또 *畜을 하는데 소, 양, 山羊을 만히 치기에 적당하며 馬, 駱駝, 등이며 무성한 고무 椰子나무와 그밧게 미츨미츨한 材木은 이것 역시 伊太利의 침을 흘니게 만드며 발달되지 못한 工業은 얼마든지 發展性이 잇는 것과 쏘다저 나오는 石炭, 金, 鐵, 石油, 苛性加里, 鹽 등은 배곱흔 伊太利를 못 견대게 만들고 잇스니 이것이 모다 伊太利로 하여곰 욕심을<64> 용소슴치게 하여 나종에 戰爭에까지 끄을게 한 터이외다.

종교와 교육

에치오피아의 종교는 예수교회가 국교로서 전 인구의 약 반수가 곱도派이고 그 밧게는 가토릭 교회와 신교파의 그리스도교회가 포교에 열중하고 잇고 또 인도교와 회회교가 잇지만 즉 말하자면 예우교회의 나라임니다. 교육 정도는 전국에 중학정도 학교가 세 학교이고 각국 영사관 자제를 위한 외국어 학교이고 그 밧게는 소학교들인데 이 학교는 모두가 예수교회의 경영학교임니다. 대체로 보아서 면학심이 빈약한 사람들이라고 보게 됨니다.

교통으로 보아서는

에치오피아가 지세가 불편하게 생긴 만콤 교통 기관이라고 볼 만한 것이라고 하면 푸랑코에치오피아 철도 1선과, 몃개의 자동차 도로밧게 업는 것이고 오직 한 개의 철도가 잇다는 것이 소말리란도 佛領 더푸리로부터 애드스 아베바까지 불과 487이의 단선 운전인데 이것도 자긔의 것이 못되고 불란서 회사의 경영으로 한주일에 겨우 2회 왕복할 다름이라니 그 교통불편은 더 말 아니하여도 알 바임니다.
우편은 정부의 사업이 되여 佛國人의 감독 하에 잇고 우편국이란 것이 겨우 전국에 3개소라고 하며 전신 전화도 자긔네의 경영이 못된다하며 군대란 것이 즉 군인이 맨발노 창과 칼을 가젓스며 5년 전에 벨지엄 군교관에게 현대적 훈련을 밧은 병대가 전국에 약 1만5천명이 잇슬 뿐 특별 교련을 밧은 이가 5백 명인데 이 사람들은 이번에 모도 장교로 뽑히여 나간 이들이라고 함니다. 이 1만5천인의 군인의 내역을 보면 아베바에 잇는 황제 폐하겻헤 근위대가 5천명 하라루州知事의 手兵이 3천명 남부와 북부지사 手兵이 7천명이 잇스며 그 밧게는 士民兵이 얼마 잇다고 함니다.
즉 30만은 상비병으로 그밧게는 비상 소집병인데 현대 무기를 가진 이보다 창과 칼을 가젓고 그 밧게 步銃 60만 挺飛機 10여 대 탱크 45개 小銃이 잇슬 뿐 근대 무기가 만치 못하고 항공도 佛國 교관임니다. 이런데다가
