잡지명	삼천리 제8권 제12호
발행일	1936년 12월 01일
기사제목	上海·南京·北京·回想 (Shanghai·Nanjing·Beijing·Recollections)
필자	呂運弘, 李光洙
기사형태	회고·수기 (Memoir/Recollection)

Shanghai·Nanjing·Beijing·Recollections
						Yŏ Unhong, Yi Kwangsu

Shanghai After the Incident
by Yŏ Unhong

I have been to Shanghai three times. The very first time was immediately after the Great War in Europe ended and the armistice treaty was signed. The second time was when the Kuomintang's unification was complete and the authority of Sun Yat-sen covered all of China. The third time was my leisurely trip in May of last year. Of these three visits, the longest was the second one; at that time, centering on Shanghai, I traveled around Hangzhou, Suzhou, and Nanjing doing sightseeing, and I also visited Beijing. The shortest was the first trip to Shanghai; at that time, I briefly stopped over on my way to Paris, France.

When I went last May, I couldn't help but be surprised first by how different Shanghai was from the old Shanghai. As soon as I unpacked my travel gear at the hotel, I went out to Zhabei (압北) to look for the traces of the Shanghai Incident. That Zhabei area had completely changed. There, large and tall buildings all stood like ruins, having received the baptism of war fire. Buildings large and small were all covered in black soot, with glass windows shattered and brick walls partly collapsed. In severe cases, the walls and ceilings had all burned away, <40> leaving only three or four concrete pillars standing desolate. All those pillars still had cannonball and bullet holes in them. Catching a glimpse of this real scene, one could imagine how fierce the battle between the Japanese and Chinese forces must have been.

After seeing this actual scene once, the sight has not left my mind to this day. The various photographs of the war-torn Spanish capital, Madrid, that occasionally appear in the newspapers these days, resemble it.

What was especially deeply impressive was the state of the Commercial Press (商務印書館). This publishing house, which had practically dominated China's spiritual culture and was a stronghold of publishing capital, had also been turned into ruins overnight amidst aerial bombing by airplanes and ground attacks with grenades and mortars.

Sun Wen's Speech

Five or six years ago, during my second visit to Shanghai, I heard Sun Wen (Sun Yat-sen) give a speech. I remember it was likely at a meeting hall inside the Aktŭdeltŭ Hotel. Giants of the Chinese political world like Chiang Kai-shek and Wang Jingwei were also seated there.

Sun Wen's speech was not eloquent. Firstly, his voice lacked great amplitude, there was no intense modulation, and he lacked physical gestures or "chestyuch'eŏ" (gestures). He simply came across as a capable speaker (一能 辯士) explaining Sun Wen's doctrines.

He had one characteristic. It was that whenever he spoke, he would say "I" (아이), and never "we" (위). That is, he knew how to say "I" (나), but he absolutely refused to use the plural "we" (우리).

The nuance (語趣) was "I did such-and-such," and "Who dares disagree when I see it as right?" He absolutely did not use the plural "we." The characteristic of a person with a strong ego is shown here. I thought this was an interesting (滋味있는) piece of material for understanding the personality (爲人) of Sun Yat-sen.

The Koreans There

I passed through the International Settlement and went to the French Concession. I heard that many Koreans used to live around Xiafei Road (霞飛路) before, but now many have moved to places like Nanjing and Zhenjiang. I heard that in Shanghai, there are over 30,000 Japanese mainlanders (內地人) and just over 2,000 Koreans. <41> Regarding the livelihood of Koreans, it's said that many still make a living as streetcar supervisors or through opium smuggling. I heard there are several tens (幾 10名) of Korean students in various Chinese universities, but I don't know for sure.

On the streets, Indian and Annamite (Vietnamese) policemen with bushy beards still stood tall, directing traffic. In this international city of 3.5 million people, public order is maintained by the hands of these policemen, security forces, and marines (陸戰隊) from various countries.

The prosperity (殷盛) of Nanjing Road was still the same. Buildings of ten or more stories were gradually increasing, and the number of modern, cutting-edge men and women busily walking on the asphalt was also growing. The night view, especially, was brilliant. Countless neon signs flickered like stars flowing in the sky. Tokyo's Ginza is prosperous, but the prosperity of Shanghai's Nanjing Road surpasses it. However, take one step into a side alley, and you are repulsed by hordes of beggars, beggars, beggars. Their pale (蒼白한) faces, their limbs semi-paralyzed from opium addiction, the stench emanating from their bodies.

Besides these beggars (乞人), robber gangs (强盜깽) and swindlers (挾雜輩) roam the streets. One wrong step, and you can lose not only the valuables (財物) you carry but even your clothes, and in severe cases, even your life.

This city of terrifying crime... Yet, in places like the teahouses (茶館) of Simalu, one sees refined Southern beauties (南方美人), and attracted by their charm, all the races of the world gather, seeking intoxication (陶醉) and pleasure (歡樂) within. ... ...

The Face of Newly Rising China

To easily find the appearance (姿態) of the newly emerging Republic of China (新中華民國), it's easy to look at the Shanghai City Hall (上海市廳舍). All movements, like the New Life Movement (新生活運動), are managed (按配되고) and emanate from this large City Hall building. Mayor Wu Tiecheng is currently the most popular figure.

I happened to witness a group wedding ceremony, the flower of flowers of the New Life Movement. On that day, Mayor Wu Tiecheng officiated, and about 100 grooms (新郞) and brides (新婦) ascended the marble City Hall steps from the left and right sides, following the Wedding March. The brides were all dressed in pure white (雪白) plain clothes (素服) with veils, holding flowers in both hands, while the grooms wore simple Chinese-style formal wear (禮服). A simple oath ceremony (宣誓式) took place there, and then they scattered to their respective reception banquets. I heard that because too much expense and time were wasted on ceremonies like coming-of-age, weddings, funerals, and ancestral rites (冠婚喪祭) in China, Chairman Chiang emphasized weddings in particular within this New Life Movement, setting the cost per couple (一組) for this wedding at 20 yuan. The old custom (舊習) of wasting hundreds or thousands of yuan on empty formalities (虛禮) until yesterday was gradually disappearing under this new rule of group weddings. Not only this, but China was currently awakening astonishingly. I watched a military review (觀兵式) of the Chinese army; the imposing (蕭蕭한) march of the infantry (步兵), cavalry (騎兵), and artillery (砲兵) showed they were no longer the powerless army of former days (昔日). The hundreds of airplanes participating in the air parade (空中分列式) were also no longer the toy-like (作亂감 같은) Chinese-style airplanes of the past. <42>
Scenes of students marching in demonstrations on the streets, anyway, I understood that China was currently moving amidst intense upheaval politically, culturally, socially, and militarily. A vibrant (潑剌한) energy circulated in the streets and countryside, and a tense look could be seen on the faces of pedestrians.

To state my impression of Shanghai in one word, I could vividly see the 모습 of it shedding the shell of an old, large nation (老大國) and busying itself with the construction of a newly rising young nation (靑年國家).

Nanjing's Ming Xiaoling Mausoleum
by Yi Kwangsu

During my time in China, the place I stayed the longest was Shanghai. I stayed in Beijing for three months, and my stay in Nanjing was even shorter than in Beijing. That was also right after the Great War in Europe, so it's already a distant memory from nearly 20 years ago. Let me try to recall and jot down a few memorable things from that time.

The Grandeur of Ming Xiaoling Mausoleum

The Zhongshan Mausoleum (中山陵), said to house Sun Yat-sen, <43> hadn't even been designed when we were there, so I couldn't see it. However, I saw the Ming Xiaoling Mausoleum (明孝陵), said to house Emperor Taizu Zhu Yuanzhang of the Ming Dynasty. I was astonished by the grandeur (雄大) of its scale, which seemed to fully express the continental national character of this country. When I first set out to see the tomb (陵求景), I thought, "How big could it possibly be?" and climbed the mountain outside the city as directed. I imagined that, much like the Tomb of the Taewŏn'gun in Kongdŏk-ri outside Seoul, I would pass through the main gate (山門), walk for a while among the lined-up stone figures (石物), and find a tomb made of earth, thinking "This must be Ming Xiaoling." I kept searching further up the mountain, but there was no burial mound (封墳한 데) made of earth, nor a red-spiked gate (紅살문). I asked a passerby (行客), "Where is Ming Xiaoling?" and they replied, "This here is Ming Xiaoling." Only then did I realize that this entire large mountain was the mausoleum (陵). That's why, although there were no exquisite scenes of springs and rocks (泉石), I was amazed by the vast stone horses (石馬), the stone pillars (石柱) soaring into the sky (天空), the naturally grown forest (森林), and the grand, continental scenery (風光). Seeing the Yangtze River (楊子江), flowing majestically (悠悠浩蕩) for 3,700 li, and this Ming Xiaoling Mausoleum, a traveler from the peninsula like me realizes their head is turned by the magnificence (壯大).
Anyway, Zhu Yuanzhang, who was only a 25-year-old monk (修道僧) when he met Guo Zixing, gained power (歲月을 어더), and became the Emperor of the Central Plains (中原天子) conquering the Yuan Dynasty in just 15 years, was truly a giant (巨人). I turned back, praying for the peace of his spirit (靈).

The Charm of Beijing City

Beijing is a good place to live. When you first set foot there, the disharmony (不調和) of the buildings, <44> the murky (沌濁한) sky, and the dusty streets give the impression that it's an unlivable place. But after living there for a day or two, you find yourself inexplicably drawn to it more and more, making you reluctant to leave. This seems to be due to the unique charm (香趣) that only an ancient capital (古都) embracing an old culture possesses.
If you are looking for a place with charm like Beijing, perhaps it would be Kyoto in mainland Japan, and Songdo in Korea (朝鮮)?
There is no noise (騷音) here. It seems quiet, elegant (幽雅하고), and as if all residents understand art (藝術) and sit reading classics (古典). The vermilion railings (朱紅빛 欄干), the bow-shaped (弓形) single-post gates (一角大門), the warm fragrance of powder and rouge (脂粉), the beautiful women (美姬) with slender, willow-like (楊柳같은) waists who seem to have jumped out of an Oriental painting (東洋畵), the sorrowful (哀憐한) huqin (胡弓) that played the song 'Yushu Houting Hua' (後庭花). Everything is a flavor (風趣) that can only be found in a royal capital (王邑) that has existed for thousands of years. Furthermore, standing before cultural relics (遺蹟) like the Forbidden City (紫禁城) - the old palace, the National Museum, and the Summer Palace (萬壽山) - one can see that the cultures created with all the skills of the great empires that shone long in history, like the Han and Yan dynasties, have naturally settled and accumulated, piece by piece, over hundreds and thousands of years.

The Grand Forbidden City

The day after arriving in Beijing, I went out to see the Forbidden City (紫禁城). Having heard about it beforehand, I deliberately tried not to be surprised when I stood before the Hall of Supreme Harmony (太和殿). I passed through the Hall of Central Harmony (中和殿) and the Hall of Preserving Harmony (保和殿), and the Wuying (武英) and Wenhua (文華) Halls where all the treasures (寶物) of the Qing Dynasty (淸朝) were stored, and stood before the Palace Museum (故宮博物館). Four thousand years of diverse Chinese culture were here, not a single piece missing from any era – its arms, its legs, its flesh (살*), its drops of blood. To the left of the Forbidden City, I also saw the South Lake (南海), Middle Lake (中海), and North Lake (北海). Among them, North Lake seemed better (나사서). Climbing the high pagoda on Qiongdao (瓊島) island in the center, the entire city of Beijing could be seen. It seems that perhaps Empress Dowager Cixi (西太后) or successive emperors looked out at the scenery (風光) of the royal capital (王都) from here morning and evening. And the most notable sight in the Outer City is the famous Temple of Heaven (天壇). It is built up in three tiers of marble (大理石), a place where emperors personally ascended. Besides this, there are numerous sights to mention in Beijing: the Summer Palace (萬壽山), Jade Spring Hill (玉泉山), Temple of Azure Clouds (碧雲寺), the four gates Zhengyangmen (正陽門), Chongwenmen (崇文門), Xuanwumen (宣武門), Shunzhimen (順治門), Guanyinsi Street (觀音寺街), and so on.
This capital city (都城), embracing 700,000 people and resting quietly upon history (歷史), will surely pour out feelings of sorrow (哀愁) and nostalgia (懷古) to sentimental travelers (遊子) for decades and centuries to come.

Hanshan Temple and Qinhuai

Moon sets, crows cry, frost fills the sky,
River maples, fishing fires, facing troubled sleep.
Outside Gusu (姑蘇) city, Hanshan Temple (寒山寺), <45>
Midnight bell sound reaches the traveler's boat (客船).

I saw Hanshan Temple outside Gusu city, made famous by the poet Zhang Ji's (張繼) poem 'A Night Mooring by Fengqiao Bridge' (楓橋夜泊). If, like Zhang Ji, I had spent a night there until dawn when the moon set and frost filled the sky (霜滿天), would the homesickness-inducing (향수를 짜내는) bell sound (鐘聲) have reached this traveler's boat where I rested my body? However, seeing the humble reality (現實) of Hanshan Temple, I realized all such romanticism vanished. This thought wasn't just about the disillusionment (幻滅) with the actual scene (實景) of Hanshan Temple compared to Zhang Ji's seven-character lines (7言). One can well imagine how different the relationship between Meng Haoran's (孟浩然) famous poem starting with the August tide (水平) and Dongting Lake (洞庭湖) might be, or Li Bai's (李太白) 'Song of Mount Emei Moon' (娥眉山 月歌) and the actual scenery of Mount Emei (娥眉山). Especially, looking at the Qinhuai River (秦淮) with eyes enchanted by Du Mu's (杜牧之) poem about Qinhuai, one can only be dumbfounded (俄然할 뿐이다) by the utter lack of resemblance. On the Qinhuai, there were no longer the dreamed-of painted pleasure boats (畵칙) with vermilion railings (朱紅欄干), no flower-like beauties (美姬) scattering the scent of powder and rouge (紛훈), and no scene whatsoever that would evoke thoughts of beaded curtains (珠廉) or jade flutes (玉통소). Only the historically (史的으로) famous Gongyuan (貢院 - Examination Hall), said to have been built by Qin Shi Huang (秦始皇) as an examination site (과거터), was visible. This large examination hall (科擧試驗場) with over 20,000 rooms and the tall pavilion of Wenxing Ge (文星閣) – only these drew the visitor's (遊客) thoughts (心懷) back into the millennia of history (千古의 史上).

Koreans Afterwards

When I was there, our Korean people were mainly (주장) in Shanghai and Beijing. However, hearing stories recently from those who have returned, there are about 2,000 in Shanghai, some in Beijing, and also some in Nanjing and Zhenjiang. It is regrettable (한스러운 일이다) to hear that those in Shanghai and Beijing still make a living through smuggling (密輸) and the opium trade (아편장사). <46>

**Summary**

This article, penned by Yŏ Unhong and Yi Kwangsu in 1936, recounts their impressions of Shanghai, Nanjing, and Beijing. Yŏ describes Shanghai's post-incident devastation, contrasting its modern prosperity (Nanjing Road) with underlying poverty and crime. He notes the rising nationalist sentiment under the New Life Movement and improved military strength. He briefly mentions Sun Yat-sen's speaking style and the precarious lives of Koreans in Shanghai, often involved in illicit activities. Yi Kwangsu reflects on the grandeur of Nanjing's Ming Xiaoling Mausoleum and the unique, quiet charm of Beijing, contrasting its historical atmosphere with modern realities. He describes famous sites like the Forbidden City and Temple of Heaven, but expresses disillusionment when visiting places like Hanshan Temple and the Qinhuai River, finding the reality far removed from their poetic depictions. He concludes by echoing Yŏ's observation about Koreans in China, noting their presence in Nanjing and Zhenjiang and their continued involvement in smuggling. For historians of Korean colonial history, the article offers a glimpse into the experiences and perceptions of prominent Korean intellectuals traveling in China during a period of intense Sino-Japanese tension and Chinese nation-building. Their observations on the state of China, the activities (including illicit ones) of the Korean diaspora there, and their own feelings as colonial subjects viewing another Asian nation undergoing transformation are particularly noteworthy.

**Named Entities**

上海	상하이	Shanghai
南京	난징	Nanjing
北京	베이징	Beijing
呂運弘	여운홍	Yŏ Unhong
李光洙	이광수	Yi Kwangsu
歐羅巴	유로파	Europe
佛蘭西	프랑스	France
巴里	파리	Paris
國民黨	국민당	Kuomintang
孫逸仙	손일선	Sun Yat-sen
閘北	갑북	Kapbuk (Zhabei)
西班牙	스페인	Spain
마드릿	마드리드	Madrid
商務印書館	상무인서관	Commercial Press
孫文	손문	Sun Wen (Sun Yat-sen)
악드델트호텔	악드델트호텔	Aktŭdeltŭ Hotel
蔣介石	장개석	Chiang Kai-shek
王兆銘	왕조명	Wang Jingwei
佛蘭西租界	프랑스조계	French Concession
霞飛路	하비로	Xiafei Road
鎭江	진강	Zhenjiang
日本	일본	Japan
印度	인도	India
安南	안남	Annam (Vietnam)
南京路	난징로	Nanjing Road
東京	도쿄	Tokyo
銀座	긴자	Ginza
四馬路	사마로	Simalu
上海市廳舍	상하이시청사	Shanghai City Hall
新生活運動	신생활운동	New Life Movement
吳鐵城	오철성	Wu Tiecheng
蔣主席	장주석	Chairman Chiang
中國	중국	China
明孝陵	명효릉	Ming Xiaoling Mausoleum
明나라	명나라	Ming Dynasty
太祖	태조	Taizu
朱元璋	주원장	Zhu Yuanzhang
中山陵	중산릉	Zhongshan Mausoleum
서울	서울	Seoul
孔德里	공덕리	Kongdŏk-ri
大院君	대원군	Taewŏn'gun
大院君陵	대원군릉	Tomb of the Taewŏn'gun
楊子江	양자강	Yangtze River
郭子興	곽자흥	Guo Zixing
元나라	원나라	Yuan Dynasty
京都	교토	Kyoto
朝鮮	조선	Korea (Joseon)
松都	송도	Songdo
紫禁城	자금성	Forbidden City
漢나라	한나라	Han Dynasty
燕나라	연나라	Yan Dynasty
國立博物館	국립박물관	National Museum
萬壽山	만수산	Mansusan (Summer Palace/Longevity Hill)
太和殿	태화전	Taihe Dian
中和殿	중화전	Zhonghe Dian
保和殿	보화전	Baohe Dian
淸朝	청조	Qing Dynasty
武英殿	무영전	Wuying Dian
文華殿	문화전	Wenhua Dian
故宮博物館	고궁박물관	Palace Museum
南海	남해	South Lake
中海	중해	Middle Lake
北海	북해	North Lake
瓊島	경도	Qiongdao
西太后	서태후	Empress Dowager Cixi
天壇	천단	Temple of Heaven
玉泉山	옥천산	Jade Spring Hill
碧雲寺	벽운사	Temple of Azure Clouds
正陽門	정양문	Zhengyangmen
崇文門	숭문문	Chongwenmen
宣武門	선무문	Xuanwumen
順治門	순치문	Shunzhi Gate
觀音寺街	관음사거리	Guanyinsi Street
寒山寺	한산사	Hanshan Temple
張繼	장계	Zhang Ji
姑蘇	고소	Gusu (Suzhou)
楓橋	풍교	Fengqiao
孟浩然	맹호연	Meng Haoran
洞庭湖	동정호	Dongting Lake
李太白	이태백	Li Bai (Li Taibai)
娥眉山	아미산	Mount Emei
杜牧之	두목지	Du Mu (Du Muzhi)
秦淮	진회	Qinhuai River
秦始皇	진시황	Qin Shi Huang
貢院	공원	Gongyuan (Examination Hall)
文星閣	문성각	Wenxing Ge

**Glossary**

事變	사변	Incident (referring to the Shanghai Incident of 1932)
卽后	즉후	Immediately after (older form of 직후)
둘재번	두 번째 번	Second time (older spelling/form)
햇고	했고	Did (older spelling of 했고)
쩌른	짧은	Short (older spelling)
달나진	달라진	Changed (older spelling)
놀나지	놀라지	Be surprised (older spelling)
글느자	풀자마자	As soon as unpacking (older form, '풀자 곧' meaning 'unpack + immediately')
뒷자최	뒷자취	Traces left behind (older spelling)
압北	갑북	Zhabei district (Korean pronunciation, 閘北)
모다	모두	All, entirely (older form)
꺼먼	검은	Black (older spelling)
끄스른	그슬린	Soot-covered, scorched (older spelling)
깨여진	깨어진	Broken (older spelling)
문허진	무너진	Collapsed (older spelling)
공그리도	콘크리트	Concrete (older loanword spelling)
만하엿다	만하였다	Was enough to (older spelling)
뇌리	뇌리	Mind, memory (Hanja: 腦裡)
각금	가끔	Sometimes, occasionally (older spelling)
거지반	거의 반	Almost half, practically
하든	하던	Used to do (older spelling)
陣營	진영	Camp, stronghold
一朝	일조	Overnight, in a single day
化햇지고	화했고	Became, turned into (older spelling)
드럿다	들었다	Heard (older spelling)
였든	였던	Was (older spelling)
드시	듯이	As if, like (older spelling)
巨物	거물	Influential figure, bigwig
앉어	앉아	Sit (older spelling)
첫재	첫째	Firstly (older spelling)
聲量	성량	Volume (of voice)
체스체어	제스처	Gesture (loanword, older spelling)
이약이하는	이야기하는	Talking, speaking (older spelling)
一能 辯士	일류 변사	Capable speaker (一能 likely means 'capable' or 'first-rate')
비첫다	비쳤다	Appeared as, seemed (older spelling)
특징	특징	Characteristic, feature
아이	아이	'I' (English 'I', as explained in the text)
위	위	'We' (English 'We', as explained in the text)
限死코	한사코	Stubbornly, absolutely (older spelling)
올타고	옳다고	To be right (older spelling)
語趣	어취	Nuance, tone of speech
않었다	않았다	Did not (older spelling)
爲人	위인	Personality, character
알메	앎에	In knowing (older grammatical form)
滋味있는	자미있는	Interesting, flavorful (滋味 = taste, interest)
사랏드니	살았더니	Used to live (older spelling)
옴겨갔다고	옮겨갔다고	Moved (older spelling)
드른즉	들은즉	According to what I heard (older spelling)
內地人	내지인	Mainlander (referring to Japanese from Japan proper)
電車監督	전차감독	Streetcar supervisor/inspector
아편	아편	Opium
밀수입	밀수입	Smuggling
생계	생계	Livelihood
터북한	터부룩한	Bushy (beard) (older spelling)
巡査	순사	Policeman (term used during colonial era)
웃둑웃둑	우뚝우뚝	Standing tall, towering
陸戰대	육전대	Marines
직혀간다	지켜간다	Protect, guard (older spelling)
殷盛	은성	Prosperity, flourishing
아스발트	아스팔트	Asphalt (older loanword spelling)
尖端的	첨단적	Cutting-edge, forefront
야경	야경	Night view
네온싸인	네온사인	Neon sign (older loanword spelling)
한거름	한 걸음	One step (older spelling)
얼골	얼굴	Face (older spelling)
乞人	걸인	Beggar
强盜깽	강도 깽	Robber gang
挾雜輩	협잡배	Swindlers, crooks
橫行하다	횡행하다	To be rampant, stride about proudly
빠았기고	빼앗기고	To be robbed of (older spelling)
戰慄	전율	Shudder, tremble (with fear)
茶館	다관	Teahouse
南方美人	남방미인	Southern beauty
온갔	온갖	All sorts of (older spelling)
陶醉	도취	Intoxication, enchantment
歡樂	환락	Pleasure, merrymaking
勃興하다	발흥하다	To rise suddenly, emerge
市廳舍	시청사	City Hall building
按配되다	안배되다	To be arranged, managed, allocated
發散되다	발산되다	To be emanated, dispersed
마츰	마침	Just then, coincidentally (older spelling)
주禮하다	주례하다	To officiate a wedding
新郞	신랑	Groom
新婦	신부	Bride
웨딩마취	웨딩 마치	Wedding March (older loanword spelling)
雪白	설백	Snow white
素服	소복	Plain white clothes (often for mourning, but here for wedding)
면사포	면사포	Veil (wedding)
드렷으며	들었으며	Held (older spelling)
簡素하다	간소하다	Simple, plain
宣誓式	선서식	Oath ceremony
피로연席	피로연석	Reception banquet (seat/place)
흐터저	흩어져	Scatter (older spelling)
冠婚喪祭	관혼상제	Four ceremonial occasions (coming-of-age, wedding, funeral, ancestral rites)
허비하다	허비하다	To waste (time, money)
主席	주석	Chairman
주력	주력	Main effort, focus
너허	넣어	Put in (older spelling)
一組	일조	One pair, one couple
허례	허례	Empty formalities, ostentation
舊習	구습	Old custom, old habit
신규율	신규율	New rule, new discipline
漸漸	점점	Gradually
사라저가고	사라져가고	Disappearing (older spelling)
方今	방금	Now, at present (formal/older term)
각성하다	각성하다	To awaken, become aware
觀兵式	관병식	Military review, parade
蕭蕭하다	소소하다	Impressive, imposing; rustling (context suggests impressive)
昔日	석일	Former days, past
무기력하다	무기력하다	Powerless, lethargic
空中分列式	공중분열식	Air parade, flypast
作亂감	장난감	Toy (likely meant '장난감 같은' - toy-like)
었재뜬	어쨌든	Anyway, in any case (older spelling)
격동	격동	Upheaval, turbulence
움지기고	움직이고	Moving (older spelling)
알었다	알았다	Knew, understood (older spelling)
潑剌하다	발랄하다	Lively, vigorous
老大國	노대국	Old, large country
허울	허울	Outward appearance, shell
버서버리고	벗어버리고	To cast off, shed (older spelling)
신흥	신흥	Newly rising
청년국가	청년국가	Young nation
歷歷히	역력히	Clearly, vividly
모섰다는	모셨다는	Is said to house/enshrine (honorific) (older spelling)
設計	설계	Design, plan
없든	없던	Did not exist (older spelling)
유감없이	유감없이	Without reservation, fully
陵求景	능 구경	Tomb sightseeing (求景=구경, older usage)
크랴하는	크랴 하는	Thinking how big it could be (older form)
올라갓다	올라갔다	Went up (older spelling)
있드시	있듯이	Just as there is (older spelling)
山門	산문	Mountain gate (temple/tomb entrance)
石物	석물	Stone figures/structures
羅列하다	나열하다	To line up, arrange in rows
봉분	봉분	Burial mound
紅살문	홍살문	Red-spiked gate (found at royal tombs, Confucian shrines)
行客	행객	Traveler, passerby
어데냐	어디냐	Where is it? (older spelling)
陵	릉	Tomb, mausoleum
오목조목하다	오목조목하다	Exquisite, charmingly detailed
泉石	천석	Springs and rocks; scenery
石馬	석마	Stone horse
天空	천공	Sky
소슨	솟은	Soared (older spelling)
石柱	석주	Stone pillar
自然生	자생	Naturally grown
森林	삼림	Forest
風光	풍광	Scenery, landscape
놀낫다	놀랐다	Was surprised (older spelling)
悠悠浩蕩	유유호탕	Vast and flowing leisurely
흘너나리는	흘러내리는	Flowing down (older spelling)
半島旅客	반도 여객	Peninsula traveler (referring to himself from Korea)
壯大	장대	Grandeur, magnificence
밧구여지는	바뀌어지는	Being changed (older spelling)
깨닷는다	깨닫는다	Realize (older spelling)
修道僧	수도승	Monk (practicing asceticism)
맛나	만나	Meet (older spelling)
歲月을 어더	세월을 얻어	Gain power/opportunity over time (idiomatic)
中原天子	중원 천자	Emperor of the Central Plains (China)
되여	되어	Become (older spelling)
巨人	거인	Giant
靈	영	Spirit, soul
도라섯다	돌아섰다	Turned back (older spelling)
建物	건물	Building
不調和	부조화	Disharmony
沌濁하다	혼탁하다	Murky, turbid
몬지	먼지	Dust (older spelling)
인상되여지지만	인상되어지지만	Gives the impression, but (older spelling)
하로	하루	One day (older spelling)
사라보면	살아보면	If one lives there (older spelling)
사라볼사록	살아볼수록	The more one lives there (older spelling)
취하다	취하다	To be intoxicated, enchanted
古都	고도	Ancient capital
香趣	향취	Fragrant charm, atmosphere
騷音	소음	Noise
幽雅하다	우아하다	Elegant, refined
古典	고전	Classic (text)
안즌	앉은	Seated (older spelling)
朱紅빛	주홍빛	Vermilion color
欄干	난간	Railing, balustrade
弓形	궁형	Bow shape, arch shape
一角大門	일각대문	Single-post gate (traditional Korean/Chinese style)
脂粉	지분	Face powder and rouge
내음새	내음새	Scent, smell (older form of 냄새)
楊柳	양류	Willow tree
美姬	미희	Beautiful woman
後庭花	후정화	'Yushu Houting Hua' (a song associated with the last Chen emperor, symbolizing decadence)
胡弓	호궁	Huqin (Chinese fiddle)
王邑	왕읍	Royal capital
풍취	풍취	Atmosphere, charm, elegance
대궐	대궐	Palace
遺蹟	유적	Historical relic, ruin
압헤	앞에	In front of (older spelling)
쪼각	조각	Piece, fragment (older spelling)
沈澱되다	침전되다	To settle, precipitate
堆積되다	퇴적되다	To accumulate, pile up
이루워진	이루어진	Formed, accomplished (older spelling)
일즉	일찍	Early (older spelling)
드른지라	들은지라	Having heard (older spelling)
섯슬때	섰을 때	When stood (older spelling)
섯다	섰다	Stood (older spelling)
寶物	보물	Treasure
싸하두었든	쌓아두었던	Had been piled up/stored (older spelling)
살*	살점	Flesh (likely 살점)
핏방울	핏방울	Drop of blood
나사서	나아서	Being better (comparing North Lake to others)
高塔	고탑	High pagoda
올나서면	올라서면	If one climbs up (older spelling)
王都	왕도	Royal capital
아츰	아침	Morning (older spelling)
올나다니든	올라 다니던	Used to ascend/frequent (older spelling)
大理石	대리석	Marble
싸하	쌓아	Pile up (older spelling)
올렷는데	올렸는데	Built up, raised (older spelling)
께안고	껴안고	Embrace, hold (older spelling)
우에	위에	On, upon (older spelling)
누은	누운	Lying down (older spelling)
都城	도성	Capital city (walled)
다감하다	다감하다	Sentimental, sensitive
遊子	유자	Traveler, wanderer (often implies away from home)
애수	애수	Sorrow, grief, melancholy
懷古	회고	Nostalgia, reminiscence of the past
떠러지고	떨어지고	Fall (moon) (older spelling)
새벽이었더면	새벽이었더라면	If it had been dawn (older spelling)
향수	향수	Homesickness, nostalgia (Hanja: 鄕愁)
짜내는	자아내는	Evoking, bringing forth (older spelling)
鐘聲	종성	Sound of a bell
客船	객선	Passenger ship, traveler's boat
와다을는지	와 닿을는지	Whether it would reach (older spelling)
보잘것 없는	보잘것없는	Insignificant, humble
現實	현실	Reality
로맨티즘	로맨티시즘	Romanticism (older loanword spelling)
幻滅	환멸	Disillusionment
있슨	있은	That existed (older spelling)
起頭	기두	Beginning, start
삼든	삼던	Regarded as (older spelling)
月歌	월가	Moon Song
달는지	다른지	How different (older spelling)
족히	족히	Well enough, sufficiently
짐작하다	짐작하다	To guess, infer
일이로되	일이로되	Although it is the case (archaic conjunction)
취하든	취하던	Was enchanted by (older spelling)
어이없음	어이없음	Absurdity, state of being dumbfounded
俄然하다	아연하다	To be dumbfounded, aghast
꿈꾸든	꿈꾸던	Dreamed of (older spelling)
朱紅欄干	주홍난간	Vermilion railing
