Rank	Word	Frequency
1	하야	360
2	사람	301
3	말	267
4	나	185
5	가티	131
6	사회	126
7	우리	118
8	그것	116
9	朝鮮	112
10	생산	95
11	너	94
12	다시	91
13	자기	85
14	무엇	80
15	가지	74
16	섯다	73
17	기사	70
18	생각	68
19	모든	67
20	생활	65
21	안이	61
22	물건	58
23	이상	55
24	농업	53
25	노동자	52
26	계급	52
27	노동	51
28	눈	50
29	이외	48
30	자본가	47
31	이오	47
32	하나	47
33	까닭	46
34	보고	46
35	日本	44
36	수가	43
37	하얏다	43
38	朝鮮人	43
39	진화론	43
40	리하	42
41	로써	42
42	금패	41
43	손	40
44	서서	40
45	정신	39
46	더욱	38
47	잡지	37
48	제목	37
49	지금	37
50	집	37
51	학문	37
52	형태	36
53	세상	36
54	대하	36
55	인간	36
56	日本人	36
57	다음	35
58	일이	35
59	발행	34
60	다만	34
61	하엿다	34
62	소위	34
63	개벽	33
64	제호	33
65	시간	33
66	共進會	33
67	보아	32
68	경제	32
69	대한	32
70	사실	31
71	시작	31
72	때문	31
73	누구	30
74	학교	30
75	동안	30
76	지방	30
77	소리	30
78	무슨	30
79	얼마나	30
80	필자	29
81	모양	29
82	사랑	29
83	문제	29
84	물	28
85	운동	28
86	머리	27
87	그네	27
88	주의	27
89	인류	26
90	가장	26
91	마는	26
92	권력	26
93	운명	26
94	오늘날	26
95	결과	26
96	이제	26
97	물질	26
98	동물	26
99	잇슬	25
100	지배	25
101	거리	25
102	그대	25
103	로서	24
104	겨우	24
105	수단	24
106	여자	24
107	되엿다	24
108	이란	24
109	한번	24
110	되얏다	24
111	세계	23
112	발달	23
113	필요	23
114	입맛	23
115	독립	23
116	증가	23
117	교환	23
118	여러	22
119	처음	22
120	현재	22
121	역시	22
122	아모	22
123	마음	22
124	구경	22
125	아아	22
126	사회주의	21
127	더구나	21
128	조직	21
129	의미	21
130	안코	21
131	발	21
132	당시	21
133	문명	20
134	잇스	20
135	나라	20
136	따라서	20
137	청년	20
138	인대	20
139	정치	20
140	교육	20
141	가치	20
142	농민	20
143	이유	19
144	로부터	19
145	서로	19
146	시대	19
147	거의	19
148	관계	19
149	아모리	19
150	입	18
151	개인	18
152	사상	18
153	자본	18
154	자본주의	18
155	방면	18
156	바다	18
157	소유	18
158	이나	18
159	과연	18
160	업슴니	18
161	다수	18
162	기타	18
163	자가	18
164	지식	18
165	本島	18
166	출품	18
167	또한	17
168	한우	17
169	법칙	17
170	소설	17
171	건설	17
172	현상	17
173	이익	17
174	종교	17
175	먼저	17
176	근본	17
177	만일	17
178	爲先	17
179	부인	17
180	얼골	17
181	이용	17
182	偶像	17
183	자긔	17
184	경쟁	17
185	잇슴니	17
186	따윈	17
187	존재	16
188	얼마	16
189	평등	16
190	자연	16
191	원인	16
192	업슬	16
193	다른	16
194	여긔	16
195	제도	16
196	바람	16
197	도로	16
198	계속	16
199	처서	16
200	고기	16
201	한울	16
202	목적	16
203	鳩姬	16
204	경영	16
205	富力	16
206	이번	16
207	설명	16
208	국가	15
209	현대	15
210	그러케	15
211	맛츰내	15
212	정부	15
213	일종	15
214	진화	15
215	눈물	15
216	다가	15
217	경우	15
218	참으로	15
219	기도	15
220	실로	15
221	요구	15
222	농촌	15
223	모순	15
224	노동계	15
225	아지	15
226	대개	14
227	제일	14
228	실현	14
229	불	14
230	인민	14
231	단체	14
232	諸君	14
233	작품	14
234	부터	14
235	대로	14
236	발전	14
237	여유	14
238	생명	13
239	동시	13
240	예술	13
241	자유	13
242	토지	13
243	금일	13
244	오늘	13
245	자신	13
246	혁명	13
247	파괴	13
248	사정	13
249	낫다	13
250	인구	13
251	아들	13
252	습니	13
253	이로	13
254	회의	13
255	지옥	13
256	불상	13
257	지오	13
258	靑松	13
259	방법	13
260	임금	12
261	위해	12
262	상태	12
263	직접	12
264	사업	12
265	꿈	12
266	점점	12
267	사람과	12
268	아마	12
269	한편	12
270	당하	12
271	부러	12
272	슴니	12
273	식물	12
274	거름	12
275	무리	12
276	차자	12
277	총계	12
278	매우	12
279	靑年團	12
280	徽文	12
281	결코	11
282	이후	11
283	계산	11
284	일반	11
285	업새	11
286	전쟁	11
287	압헤	11
288	단결	11
289	남자	11
290	민족	11
291	거긔	11
292	거나	11
293	세력	11
294	가슴	11
295	영향	11
296	기분	11
297	엽헤	11
298	인사	11
299	고통	11
300	불구	11
301	일가	11
302	영원	11
303	추어	11
304	滋味	11
305	논설	11
306	하라	11
307	도시	11
308	경기	11
309	학설	11
310	라르	10
311	빠르쀼	10
312	기관	10
313	공중	10
314	과거	10
315	민중	10
316	상의	10
317	이기	10
318	이면	10
319	일지	10
320	인생	10
321	하겟다	10
322	마츰내	10
323	노력	10
324	자리	10
325	되엿슴니	10
326	동정	10
327	처녀	10
328	일도	10
329	포토	10
330	등불	10
331	기동	10
332	姐己	10
333	町步	10
334	청년회	10
335	중이	10
336	손님	10
337	구나	10
338	이윤	10
339	바이	10
340	선전	10
341	中學團	10
342	당국자	10
343	物産獎勵會	10
344	이해	9
345	공장	9
346	지상	9
347	관념	9
348	부정	9
349	보지	9
350	거기	9
351	일시	9
352	불편	9
353	길이	9
354	相續	9
355	搾取	9
356	보기	9
357	물결	9
358	이요	9
359	걱정	9
360	사이	9
361	마즈	9
362	내의	9
363	일생	9
364	수입	9
365	썻다	9
366	우주	9
367	조흘	9
368	스리	9
369	인물	9
370	소개	9
371	임의	9
372	인하	9
373	남편	9
374	흥미	9
375	환영	9
376	내용	9
377	貧寒	9
378	노래	9
379	저희	9
380	욕망	9
381	말로	9
382	한가지	9
383	반대	9
384	즉시	9
385	지난	9
386	일대	9
387	도리	9
388	안타	9
389	주민	9
390	산업	9
391	의자	9
392	학자	9
393	필연	9
394	행위	9
395	개시	9
396	총독부	9
397	全島	9
398	조선	9
399	小學團	9
400	진리	8
