Rank	Word	Frequency
1	말	378
2	사람	322
3	하야	252
4	헤레나	216
5	나	208
6	그것	181
7	우리	160
8	생각	131
9	무엇	122
10	朝鮮	99
11	가티	98
12	感情	95
13	무슨	84
14	生活	81
15	가지	79
16	나나	78
17	하엿다	77
18	서서	76
19	다시	72
20	朝鮮人	72
21	지금	69
22	소리	66
23	기사	62
24	섯다	57
25	까닭	57
26	생활	54
27	안이	53
28	집	53
29	다른	52
30	모든	51
31	英淳	51
32	모양	50
33	박사	49
34	마음	48
35	눈	48
36	너	47
37	엇더케	43
38	아모	42
39	시인	42
40	人造人	42
41	또한	41
42	다만	39
43	이오	38
44	日本人	38
45	잇슬	37
46	運動	37
47	大正	37
48	하나	36
49	손	36
50	그러케	36
51	잡지	35
52	제목	34
53	勿論	34
54	수가	33
55	개벽	32
56	社會	32
57	事實	32
58	以後	32
59	民族的	32
60	제호	31
61	발행	31
62	형태	31
63	일이	31
64	日本	31
65	세상	31
66	부리	31
67	레미엘	30
68	되엿다	29
69	사실	29
70	조선	29
71	이제	28
72	누구	28
73	보아	27
74	로써	27
75	나무	26
76	자네	26
77	불	26
78	여긔	26
79	알끼스트	26
80	己未	26
81	리하	25
82	이나	25
83	思想	25
84	보고	25
85	자긔	25
86	발	25
87	우스	25
88	머리	25
89	운동	25
90	民族感情	25
91	잇슴니	24
92	社會的	24
93	기생	24
94	노래	24
95	녀성	24
96	동안	23
97	民衆	23
98	가치	23
99	이란	23
100	人間	23
101	밋친	23
102	興奮	23
103	생명	22
104	잇스	21
105	참으로	21
106	라듀	21
107	당신	21
108	밥	21
109	얼마나	21
110	本能	21
111	사회	21
112	묘사	21
113	當時	20
114	가장	20
115	엇다	20
116	더욱	20
117	世界	20
118	감정	20
119	그날	20
120	청계천	20
121	따라서	20
122	마는	19
123	必要	19
124	自己	19
125	입	19
126	얼골	19
127	자기	19
128	현실	19
129	필자	18
130	매우	18
131	以上	18
132	組織	18
133	오늘	18
134	여러	18
135	모도	18
136	거리	18
137	사랑	18
138	자신	18
139	문학	18
140	그대	18
141	어린이	18
142	때문	17
143	現在	17
144	問題	17
145	敎育	17
146	生命	17
147	잇슴	17
148	한번	17
149	압헤	17
150	대답	17
151	의미	17
152	彼等	17
153	다가	16
154	同時	16
155	政治的	16
156	新聞	16
157	되얏다	16
158	로부터	16
159	이상	16
160	어서	16
161	혼자	16
162	人造勞働者	16
163	意味	16
164	쓰딴께비츠	16
165	로서	15
166	人類	15
167	其他	15
168	불상	15
169	간다	15
170	말슴	15
171	언제	15
172	가슴	15
173	左便	15
174	民族	15
175	서울	15
176	바리	15
177	대하	15
178	물	15
179	바람	15
180	苦痛	15
181	학생	15
182	주인공	15
183	生徒	15
184	나라	14
185	하얏	14
186	인지	14
187	政治	14
188	鐵道	14
189	京城	14
190	政府	14
191	年度	14
192	업슬	14
193	사상	14
194	빠스	14
195	이지	14
196	걱정	14
197	왓다	14
198	대한	14
199	革命	14
200	意義	14
201	소설	14
202	고통	14
203	인생	14
204	學生	14
205	中國	14
206	양심	14
207	언어	14
208	心願	14
209	바이	13
210	아마	13
211	비로소	13
212	個人	13
213	타고	13
214	위해	13
215	업스	13
216	만일	13
217	별안간	13
218	거긔	13
219	工場	13
220	理解	13
221	流行	13
222	눈물	13
223	낫다	13
224	만타	13
225	시대	13
226	學校	13
227	주의	13
228	서로	12
229	增加	12
230	一般	12
231	시작	12
232	역시	12
233	보기	12
234	자아	12
235	그로	12
236	한가지	12
237	해도	12
238	업슴니	12
239	가운	12
240	안코	12
241	登場	12
242	하든	12
243	程度	12
244	意識	12
245	친구	12
246	자살	12
247	아해	12
248	어대	12
249	바로	12
250	정신	12
251	강도	12
252	어데	12
253	공부	12
254	生存	12
255	働作	12
256	그대로	11
257	하얏다	11
258	하자	11
259	階級	11
260	壓迫	11
261	野人	11
262	所謂	11
263	將軍	11
264	勢力	11
265	境遇	11
266	總督府	11
267	일도	11
268	다리	11
269	냄새	11
270	아이	11
271	부인	11
272	가운데	11
273	退場	11
274	戰爭	11
275	世上	11
276	마럿다	11
277	한울	11
278	길이	11
279	心理	11
280	문제	11
281	회의	11
282	요구	11
283	東拓	11
284	모이	11
285	오히려	10
286	하리	10
287	絶對	10
288	文化政治	10
289	第一	10
290	勞働者	10
291	平壤	10
292	누가	10
293	어머니	10
294	참말	10
295	먼저	10
296	일임	10
297	아래	10
298	대체	10
299	얼마	10
300	소식	10
301	支配	10
302	團軆	10
303	時間	10
304	中心	10
305	經驗	10
306	覺醒	10
307	目標	10
308	노코	10
309	발견	10
310	인간	10
311	마치	10
312	거름	10
313	찬가	10
314	회사	10
315	민중	10
316	음악	10
317	자연	10
318	個的	10
319	리익	10
320	하얏스	9
321	이름	9
322	도리	9
323	스리	9
324	일가	9
325	君子	9
326	米國	9
327	昨年	9
328	自軆	9
329	처음	9
330	시가	9
331	이번	9
332	압흐	9
333	엽헤	9
334	자식	9
335	방안	9
336	보지	9
337	그때	9
338	대해	9
339	도로	9
340	로동자	9
341	라듀우스	9
342	슴니	9
343	사람과	9
344	汽船	9
345	편집	9
346	發表	9
347	오늘날	9
348	今年	9
349	不過	9
350	歷史	9
351	要求	9
352	態度	9
353	今日	9
354	주인	9
355	연애	9
356	거지	9
357	저녁	9
358	소위	9
359	하겟다	9
360	소작인	9
361	동시	9
362	獨逸	9
363	농사	9
364	월급	9
365	過程	9
366	主義	9
367	청계	9
368	형식	9
369	작자	9
370	관능	9
371	감각	9
372	정서	9
373	비유	9
374	使用	9
375	活動	9
376	町步	9
377	비롯	8
378	孔子	8
379	元來	8
380	最後	8
381	努力	8
382	標榜	8
383	設立	8
384	文明	8
385	現今	8
386	會社	8
387	장차	8
388	전체	8
389	가면	8
390	서요	8
391	주어	8
392	여러분	8
393	몹시	8
394	엇잿	8
395	녀자	8
396	여보	8
397	여기	8
398	기도	8
399	꿈	8
400	늣기	8
