Rank	Word	Frequency
1	하야	625
2	우리	314
3	말	313
4	사람	256
5	나	232
6	가티	145
7	생각	134
8	先生	120
9	섯다	116
10	社會	111
11	하얏다	106
12	自己	106
13	가지	101
14	朝鮮	99
15	思想	95
16	그것	94
17	다시	84
18	男子	84
19	하나	79
20	巡査部長	77
21	事實	73
22	무엇	71
23	모든	65
24	勿論	60
25	로써	60
26	수가	60
27	이나	56
28	또한	53
29	이오	53
30	기사	52
31	同時	51
32	戀愛	51
33	生活	50
34	무슨	50
35	今日	48
36	只今	46
37	가장	44
38	一般	44
39	리하	43
40	집	43
41	江界	43
42	神聖	43
43	兄弟	43
44	손	42
45	눈	41
46	朝鮮人	41
47	딸아	40
48	누구	40
49	다른	40
50	人生	40
51	眞理	40
52	個人	40
53	너	39
54	勞働	39
55	하얏스	38
56	巡査	38
57	한번	37
58	意味	37
59	하니	37
60	여긔	37
61	소리	36
62	나리	35
63	마음	35
64	입	35
65	서로	35
66	반듯이	35
67	生命	35
68	로부터	33
69	잇스	33
70	그대로	33
71	더욱	32
72	잇슬	32
73	먼저	32
74	自由	32
75	考察	32
76	어찌	31
77	吾人	31
78	權利	31
79	로서	29
80	以上	29
81	보고	29
82	노래	29
83	하엿다	28
84	동안	28
85	일이	28
86	잡지	27
87	하랴	27
88	主張	27
89	머리	27
90	개벽	26
91	제호	26
92	발행	26
93	제목	26
94	형태	26
95	所謂	26
96	스스로	26
97	一層	25
98	일지	25
99	人格	25
100	結果	25
101	文學	25
102	藝術	25
103	아모	25
104	世上	25
105	이제	24
106	얼마나	24
107	果然	24
108	如何	24
109	까닭	24
110	必要	24
111	마는	23
112	하라	23
113	世界	23
114	一種	23
115	方面	23
116	平壤	23
117	日本	23
118	宗敎	23
119	容恕	23
120	一言	23
121	하얏	22
122	일다	22
123	코저	22
124	時代	22
125	說明	22
126	하겟다	22
127	民族	22
128	關係	22
129	습니	22
130	以外	22
131	觀念	22
132	萬一	21
133	中國	21
134	認定	21
135	感情	21
136	文化	21
137	업스	21
138	것이엇다	21
139	어떠케	21
140	그대	21
141	價値	21
142	犧牲	21
143	少年	21
144	英姬	21
145	필자	20
146	서서	20
147	처음	20
148	儒敎	20
149	問題	20
150	發展	20
151	精神	20
152	爲先	20
153	社會的	20
154	精力	20
155	道德	20
156	亡靈	20
157	대로	19
158	紹介	19
159	사랑	19
160	理想	19
161	가을	19
162	京城	19
163	其他	19
164	그때	19
165	會	19
166	그러케	19
167	徹底	18
168	적지	18
169	다만	18
170	退溪	18
171	實行	18
172	듯이	18
173	이름	18
174	비록	18
175	가슴	18
176	目的	18
177	小說	18
178	다음	18
179	境遇	18
180	倫理	18
181	文明	18
182	自我主義	18
183	科學	18
184	보아	17
185	天才	17
186	黨爭	17
187	始作	17
188	當時	17
189	第一	17
190	記者	17
191	발	17
192	거나	17
193	한우	17
194	아아	17
195	條件	17
196	伯父	17
197	호레	17
198	이로	16
199	참으로	16
200	잇슴	16
201	부터	16
202	家庭	16
203	다가	16
204	하리	16
205	發表	16
206	오늘날	16
207	왓다	16
208	어대	16
209	態度	16
210	永遠	16
211	盟誓	16
212	疑問	15
213	發達	15
214	西洋	15
215	아츰	15
216	모양	15
217	弊害	15
218	거리	15
219	이란	15
220	亦是	15
221	名譽	15
222	족음	15
223	저서	15
224	斷斷子	15
225	性質	15
226	하자	14
227	겨우	14
228	거의	14
229	고저	14
230	硏究	14
231	調和	14
