Magazine Title	開闢 제34호
Publication Date	1923년 04월 01일
Article Title	海內海外의 同志에게 (To Comrades at Home and Abroad)
Author	北旅東谷
Article Type	논설 (Editorial)

To Comrades at Home and Abroad
						Pungnyŏ Tonggok

Comrades! We refer to those brothers standing on the same path for our cause, the regeneration movement of the Korean people, as comrades. Therefore, all who are Korean must strive for the cause of Koreans, that is, the cause of the self. Thus, I am not addressing these words to just a few comrades, but this is a letter from one comrade, a Korean, to all comrades, all Koreans.

Comrades! I truly wanted to offer much. I was prepared not to hesitate even in contributing this one life in the end. Thus, I wished to speedily achieve the work that all our Korean comrades commonly desire and present it before you, Comrades. This must be what all our comrades mutually feel and yearn for. Therefore, the greatest thing we can joyfully give and receive from each other is to confess how things stand regarding our cause. Thus, with the greatest meaning and the greatest emotion, I deeply considered offering these words. As we cannot but lament the swift passage of years, one year, two years, during the not inconsiderable past time we have fought fiercely and struggled bitterly for our cause, furthermore, amidst the rapid turn of events and the stirring of conscience, I have come to present these words before all our Korean comrades. I believe that upon reaching the year Ŭi-sin-jŏng-wŏn Kyehae [癸亥 corresponds to 1923], I have certainly not missed the opportune moment (正機). Last year, while lying low in the northern region (北陸), keeping company with the lone lamp of my lodging at year's end, I wrote this text as great preparation to greet the new year of Kyehae, intending to publish it in the New Year's issue of Kaebyŏk magazine. Truly, as they say, "ten things, eight or nine go contrary to one's wishes" (不如意者ㅣ 十常八九), even this task, which was not the most difficult, <14> could not be accomplished as intended, and being pushed back and pushed back, it is finally published in this journal issued on April 1st of this year.

Comrades! It goes without saying now what suffering we have already received. However, the suffering, agony, and doubts (疑難) experienced while directly engaging in the work truly seem to increase as we go. If we just put forth the single phrase, "What should we do about our cause?", it seems to express the entirety of our anguish. Here, we must overcome the difficulties that are inevitably necessary to pass through for the sake of the cause. While it is not untrue that external hindrances have constituted the entirety of these difficulties during that time, we cannot know how much the degree of difficulty has been increased by our own mistakes and self-inflicted troubles (自作된 孼). Moreover, although the current disintegration (支離滅裂) and strife and jealousy (鬪爭嫉妬) of society are unavoidable, they are the great evils of a society trying to be reborn (新生) and great obstacles to progress. How much more bitter and painful is our anguish because of this? Although one might say this is all the unavoidable pain of difficult childbirth for rebirth, who can fail to be greatly concerned about this? Besides this, the lack of firmness in one's own spirit and the deficiency (消乏) of courage to risk everything on one throw (乾坤一擲的 용기) increase the degree of hesitation and indecision (猶豫), leading, in severe cases, to abandoning the righteous path (正路) of the cause to seek narrow paths of temporary ease (苟安), and finally, circumstances arise where one only awaits the bitter plight of awaiting death (待死). Can we not but call this our point of affliction (傷氣處)? Truly, if we were to pour out our unspeakable discontent and pent-up resentment (憤鬱), would it not be boundless?

But what can be done? We can only say they are the inevitable difficulties of a transitional period (과도기). If we keenly realize (痛覺) that all this is sin and hindrance against the cause, is there any other way than to keenly repent (痛切히 悔悟), ceaselessly strive with unremitting effort, and advance straight ahead (一直히 驀進)? We must not just leave our cause as it is; we must strive to the end and achieve it. Therefore, we must devise new methods, realize new decisions (斷案), quickly stand on the right track (正軌) of the cause, and focus solely on the execution of the cause. I, too, am one who possesses the many sentiments (感念) mentioned above and sometimes suffers such anguish. Not only that, but I have also not been without moments of harboring much pessimism. <15> Therefore, it is natural that we all share such concerns, but it is only by establishing countermeasures that we can prepare for all possibilities.

Does not all this give us trials and experiences? Based on these trials and experiences, we must make resolutions, grasp the true face (眞面) of the work directly, become workers truly worthy of the name, and carry out the work as it should be done. We can say that we have already become workers tested to a certain degree and have become capable enough to handle the work. From here, we must sum up the past and present (過現을 總打算) and truly engage in the work, beginning the direct movement. Therefore, I speak of

**The振作 (Chinjag - rousing/invigoration) of New Spirit (新精神)**

Our spirit is already firm and always new, so it may seem unnecessary to call for the invigoration of a new spirit. However, during our past work, we often saw that the spirit was not consistent, and the resulting hindrance to the cause was indeed great. There is no need to cite examples, but instead of focusing our spirit on the right track of the cause we intended, we were bound by policies of temporary ease (一時的 苟安). While cultural movements, economic movements, and ideological movements (主義運動) within the regeneration movement (更生運動) cannot but be called parts of the regeneration movement, it cannot be said that complete main force (主力) has been put into the regeneration movement itself. Therefore, placing the entirety of our spirit directly there and advancing together—this is what I mean by the invigoration of new spirit. From now on, let all our Korean comrades place the invigoration of the new spirit right there and make the final leap (躍動) at that critical juncture (機際).

The matter of our spirit is truly great. One might think it commonplace that any Korean would naturally focus their spirit on the regeneration of Koreans, <16> but as experienced over the years, there were many pseudo-regeneration movements (사이비 更生運動) and many plausible but uncertain (似而不確) regeneration movements. While these did provide some support to the direct regeneration movement itself, on the other hand, they also caused much harm. Even without speaking more vividly, you all likely know that even among those claiming to conduct the direct regeneration movement, quite a few instances (實로 不尠) of thoroughly wicked deeds (大不徹底한 惡跡) have already been exposed to the world. Truly, if we leave our spirit in a muddled state, my heart sometimes trembles with the fear (疑懼) that its ultimate outcome (究竟) might be to suffer again the legendary disgrace of the past Koryŏ and Yi dynasties (麗李朝). Therefore, deeply, deeply reflecting (明鑑) on this, we must place our spirit on the right track of regeneration, and anything deviating even slightly (一毫라도 差가 잇는 것) must absolutely not be permitted for any reason. In this way, we must quickly advance and commence actions invigorating the new spirit and reawaken the spirit that is decaying. Next is,

**Build a National Central Body (民族的 中心團軆) through National Grand Unity (民族的 大同一致)**

Truly, what we feel most acutely when it comes to doing the work, more than anything else, is the power (力) of organization (단체). It is not that we were unaware of the consciousness of purely organizational life in the past, but even looking through the lens of historical legend, it is no exaggeration to say that we not only neglected organizational life but also did not know its urgent necessity. It is certain, of course, that the work can only be done through the power of organization. Have we not deeply felt this traditionally? We must now concentrate our entire main force (全主力) here. Because we still lack the organizational power of a national center, all other efforts end up in vain (수포로 돌아가고 맙니다). And so, we suffer from a great malady. First, there is the fervor of regional cliques (地方黨的 熱) and other minor factions (小小의 偏派)! This sounds simple, but is it not what pains and angers our comrades on the front lines the most? Also, jealousy, exclusionism (排他), struggle (鬪爭), and slander (陰害)—are these not the evil phenomena (惡現象) flowing as an undercurrent (暗流) in our society today? <17> One might say these are the unavoidable sins of a transitional period, the residual progeny (餘孶) of Yi Dynasty factional strife (李朝黨爭). However, they are all evil fruits (惡果) born from the absence of a central organization. Furthermore, at a time when the desire to build a national central organization, deeply yearning day by day for rebirth (新生), pervades the hearts of the entire populace, the state of disintegration (지리멸렬의 상태) appearing due to deviation into superficial new ideologies (皮相的 新思潮), crying "individual rebellion" (個人反逆) or "exaltation of the self" (自我의 高調), is truly cause for deep concern (深憂). Moreover, mutual respect (互相의 崇仰) and mutual trust (互相의 신임) are extremely weak, and because everyone sets themselves as the standard for all matters, all endeavors in society are fragmented (片片히 분리) and cannot be concentrated. Because each person has the mentality of being the great generalissimo (爲大將軍) and isolates themselves, trustworthy leaders cannot emerge in society. Thus, the concept of "organization" (단체) feels entirely absent from our society. If, then, our cause is necessarily possible only through the power of a national central organization, is there not a need to quickly escape the current evil boundary line and first cultivate the organizational power that is the essential element of that cause? Thus, we must absolutely obey the commands and guidance of that central organization, stand on the identical boundary line of the work, and perform the tasks assigned under the guidance of the commonly trusted leader. At this time, when new ideologies (新思潮) are rushing forward so much, saying such things might be dismissed as the drunken ramblings (醉語) of someone lagging behind the times. However, the work does not lie in the empty exaltation of rhetoric (虛文의 高調); I believe the truth of the work is manifested precisely in doing things that way. From the aforementioned invigoration of the new spirit, we must firmly build the national central organization.

And the final point I wish to make is, **Let us stand on the Right Track (正軌) of the Direct Movement (直接運動) through Unified Execution (一致의 實行)** <18>

Now, based on what we have already experienced in the field of work, I believe we have gained many feelings and trials. Not just now, but always, until our work reaches its end, our spirit must be thorough, and it must be renewed. Under that spirit, we must cultivate the power of a central organization and carry out the work. Does this not deeply resonate (共鳴) with all of our comrades? If this is indeed the experience we have deeply felt and gained from the front lines of work thus far, and if it is what must necessarily be done for the sake of the cause, then now, all that remains is unified execution. This is by no means said lightly. Whenever we face the work, it is true that our ideals or plans are often insufficient, but more than anything, the common flaw (결함) in our society is the power of execution (實行의 力). Moreover, not only do we fail to always focus on and strive towards the work to be executed, persevering to the very end, but we sometimes stumble into narrow paths (狹路), become bound by minor views (小觀), and fail to achieve unity (一致). One might say this is because what is seen is originally uncertain, but it could also be said that we cannot endure (堪能) the labor of braving difficulties (冒難). It might also be because we have withered too much under the hindrances of the surroundings and the pressure of the environment, losing much courage. However, if one tries to realize a subjective goal even once, such difficulties will surely exist, but isn't it true that the work cannot be done without being based on reality (實地) and executed? Therefore, having already set the objective and discovered the path forward, there should be no further deliberation or hesitation; all that remains is to execute. If, at this point, there is even the slightest deviation, sidestepping, or weakening (軟化), the execution of the targeted work will entirely lose its true meaning (眞義). All that remains is to execute straight ahead (一直히) on the right track of that work, without looking left or right, back or forth. Although we have always declared that we will not forget the goal already proclaimed, haven't some segments tried various methods in search of an easier alternative path? Now, truly, as the saying goes, "losing one's step while imitating the Handan walk" (邯鄲失步), I am saying this emphatically at a point where there is a not insignificant feeling that all those attempts have resulted in failure. Even if there is an easy alternative path in a narrow passage <19> away from the right track, one must definitely stand on the right track to bring about any kind of fruition (結實) in the end (究竟).

From now on, we have no choice but to get on the right track of the direct movement. This is certainly necessary for the sake of the cause. Moreover, as a measure for correcting the various ills (諸般救弊) of our current society, I wish to state this even more urgently. I will not deliberately expose the various evil phenomena flowing as an undercurrent within our society itself. Doesn't everyone think of them first when worrying about the cause? Such things must surely be voluntarily rooted out (낏틀이며) and thoroughly cleansed (廓淸). Furthermore, the general threat (脅威) and fear (공포) to life lately are almost like the final moments of a dying life being hastened moment by moment (刻刻으로 催促). This dangerous state, approaching the very end, seems like it will wither and wither again, like it will be trampled and trampled again—only fear remains. What shall we do here? I believe there is no choice but to stand on the right track of the direct movement. By doing so, the various evil phenomena within society itself that worry us so much will be cleansed from their roots, and then, whatever the outcome regarding the fear before our eyes, it will emerge. Without this, we will only sit idly in the current situation. I believe this moment is definitely one where we should rise up (奮起). Therefore, I thought that by realizing this starting this year, the budding sprout (엄) would not wither again.

Comrades! I cannot say all that I wish to convey. Moreover, I cannot reveal everything (暴白). If only to give a thorough cleansing to the stagnating society, if only to give stability to the state of life withering under threat, please just clearly understand (明諒) that we must promote the execution of the direct movement from this very moment. This must be the common yearning (渴求) arising from the emotions crying out in suffering and the resolution springing from conscience.

Comrades! This is a confession from my heart (衷心). May there be resonance (共鳴) with this. <20>

**Summary**

Writing in April 1923 for *Kaebyŏk* magazine, the author "Pungnyŏ Tonggok" addresses fellow Korean "comrades" at home and abroad, lamenting the slow progress and internal problems plaguing the Korean "regeneration movement" (likely the independence or nationalist movement). The author identifies key issues: lack of consistent spirit, distraction by partial measures (like purely cultural or economic movements), pervasive factionalism, jealousy, mistrust reminiscent of Yi Dynasty strife, and a crippling lack of unified action and leadership. The author passionately argues for three urgent necessities: 1) Invigorating a "New Spirit" solely focused on the primary goal of national regeneration, 2) Achieving "National Grand Unity" to build a powerful "National Central Body" (organization) demanding absolute loyalty, and 3) Embarking on "Direct Action" along the movement's "Right Track," abandoning hesitation and alternative paths. The author sees this unified, direct action as the only way to overcome internal decay, counter external threats, and achieve the movement's ultimate objective. The piece reflects the frustrations and strategic debates within the Korean nationalist movement in the early 1920s, particularly the tension between gradualist/cultural approaches and calls for more direct, unified political action. Historians might find the explicit critique of internal division (regionalism, factionalism, mistrust), the call for a single unifying organization with strong leadership demanding obedience, and the dismissal of solely cultural/economic efforts as potentially diluting the core "regeneration" goal particularly revealing about the state and mindset of activists during this period.

**Named Entities**

開闢	개벽	Kaebyŏk
朝鮮	조선	Chosŏn
北陸	북륙	Pungnyuk
癸亥	계해	Kyehae (Year 1923)
麗李朝	여이조	Yŏ-Ijo (Koryŏ and Yi Dynasties)
李朝	이조	Ijo (Yi Dynasty)
北旅東谷	북려동곡	Pungnyŏ Tonggok (Author's Pen Name)

**Glossary**

同志	동지	Comrade
갱생운동	갱생운동	Regeneration movement; revitalization movement
고통	고통	Suffering; pain; agony
고민	고민	Anguish; worry; agony
疑難	의난	Doubts; difficulties
난관	난관	Difficulty; obstacle; hurdle
自作된 孼	자작된 얼	Self-inflicted troubles/karma (Older form: 孼)
支離滅裂	지리멸렬	Incoherent; disintegrated; fragmented
鬪爭	투쟁	Struggle; fight; strife
嫉妬	질투	Jealousy; envy
新生	신생	New birth; rebirth; regeneration
乾坤一擲	건곤일척	Risking everything on one throw; all-or-nothing gamble
消乏	소핍	Deficiency; lack; scarcity
猶豫	유예	Hesitation; indecision
正路	정로	Right path; correct way
苟安	구안	Seeking temporary ease/comfort; makeshift peace
待死	대사	Awaiting death
傷氣處	상기처	Point of affliction; vulnerable spot (lit. place where 'ki/qi' is wounded)
憤鬱	분울	Pent-up resentment; indignation
과도기	과도기	Transitional period
痛覺	통각	Keenly realize; feel keenly
悔悟	회오	Repentance; remorse
부단히	부단히	Unceasingly; constantly
驀進	맥진	Dash forward; rush ahead
斷案	단안	Decision; judgement
正軌	정궤	Right track; proper course
感念	감념	Sentiments; thoughts and feelings
振作	진작	Rousing; invigoration; bracing up
新精神	신정신	New spirit
文化運動	문화운동	Cultural movement
經濟運動	경제운동	Economic movement
主義運動	주의운동	Ideological movement (-ism movement)
主力	주력	Main force; main strength
機際	기제	Critical juncture; opportune moment
躍動	약동	Leap; dynamic movement; pulsation
사이비	사이비	Pseudo-; sham; fake
似而不確	사이불확	Plausible but uncertain; seemingly so but not definite
不尠	불선	Not few; considerable number (Hanja term)
惡跡	악적	Wicked deeds; evil traces
究竟	구경	Ultimately; in the end; final outcome
明鑑	명감	Clear reflection; perceive clearly; take careful note
一毫	일호	One bit; slightest amount (lit. one fine hair)
民族的	민족적	National; ethnic
大同一致	대동일치	Grand unity; great harmony
中心團軆	중심단체	Central body/organization (Older form: 軆 for 體)
地方黨的 熱	지방당적 열	Fervor of regional cliques/parties
偏派	편파	Faction; clique; partiality
排他	배타	Exclusionism; cliquishness
陰害	음해	Slander; backbiting; covert harm
暗流	암류	Undercurrent
餘孶	여얼	Residual progeny; lingering evil influence (Older form: 孶)
李朝黨爭	이조당쟁	Yi Dynasty factional strife
渴求	갈구	Yearning; craving; ardent desire
皮相的	피상적	Superficial; shallow
新思潮	신사조	New thought currents; new ideologies
個人反逆	개인반역	Individual rebellion
自我의 高調	자아의 고조	Exaltation of the self/ego
互相	호상	Mutually; each other
崇仰	숭앙	Reverence; adoration; respect
신임	신임	Trust; confidence
爲大將軍	위대장군	Acting as the great generalissimo; self-important leader
醉語	취어	Drunken talk; nonsensical speech
虛文	허문	Empty words; rhetoric; formalities
一致	일치	Unity; accord; agreement
實行	실행	Execution; implementation; practice
결함	결함	Flaw; defect; shortcoming
着目	착목	Pay attention to; focus on
狹路	협로	Narrow path; difficult passage
小觀	소관	Minor view; narrow perspective
冒難	모난	Braving difficulties
堪能	감능	Endure; be capable of; withstand
主觀	주관	Subjective view; one's own opinion
眞義	진의	True meaning; real intention
宣明	선명	Proclaim; declare clearly
邯鄲失步	한단실보	Losing one's step while imitating the Handan walk (losing one's originality by imitating others)
歸結	귀결	Result; conclusion; outcome
救弊	구폐	Correcting evils/ills
廓淸	곽청	Thorough cleansing; purge; cleanup
脅威	협위	Threat; menace (Older form of 위협)
공포	공포	Fear; terror
刻刻	각각	Moment by moment
催促	최촉	Urge; press; hasten
奮起	분기	Rise up; arouse oneself to action
엄	엄	Sprout; bud (Older Korean word)
暴白	폭백	Reveal everything; confess openly (possibly older form/usage related to 曝白)
明諒	명량	Clearly understand and appreciate
衷心	충심	From the heart; sincerity
-e 

---------------------------


잡지명	개벽 제34호
발행일	1923년 04월 01일
기사제목	海內海外의 同志에게
필자	北旅東谷
기사형태	논설

海內海外의 同志에게
						北旅東谷
동지여! 우리는 우리의 일 곳 조선인의 갱생운동을 위하야 한 진로에 서잇는 형제를 가르처 동지라 하나이다. 그러면 조선인된 자는 다 가티 조선인의 일 곳 자아의 일을 위하야 반듯이 노력할 것이외다. 그럼으로 저는 幾個의 동지에게 이 글월을 들이는 것이 아니라 동지인 한 조선인으로부터 동지인 전조선인에게 들이는 글이외다.
동지여! 저는 참으로 무엇을 만히 들이려고 햇습니다. 최후에 이 한 생명을 공헌함에도 사양치 안흐려 햇습니다. 그리하야 우리의 온 조선인 동지의 공통히 뜻하는 바 일을 속히 이루게 하야 諸同志의 압헤 내노핫스면 햇습니다. 이것은 우리의 온 동지의 피차의 동감되는 배요 갈구하는 바일 것이외다. 그러면 서로히 깃겁게 들이고 밧는 것이 오즉 우리 일에 대한 如何를 서로 고백함이 가장 큰 것이라 하겟습니다. 그럼으로 저는 가장 큰 의미를 가지고 가장 큰 감동을 가지고 이 글 들일 생각을 깁히 하얏섯습니다. 우리가 일을 위하야 惡戰苦鬪해 온 지 적지 안은 과거의 시간에 한 해 두 해의 세월이 빠름을 한탄치 안흘 수 업는 중에 더욱히 時勢의 急轉과 양심의 奮動에는 이 글월을 동지인 온 조선인의 압헤 내놋케 되얏슴니다. 저는 밋건댄 意在新元 癸亥의 년을 다달케 되는 때에 확실히 그 正機를 失치 아니하얏다고 함니다. 제가 去年에 北陸에 蟄伏하야 歲暮旅邸의 孤燈을 伴하야 癸亥의 신년을 마즐 큰 준비로 이 글을 써 신년호 開闢誌上에 발표하려 하얏나이다. 참으로 세상만사가 不如意者ㅣ 十常八九라고 가장 힘드지 안는 이것이나마도＜14＞ 그 뜻대로 되지 못하고 밀우고 밀우다가 마지막 今歲의 4월 1일에 발행되는 同誌上에 비롯오 登載케 되나이다.
동지여! 우리의 이미 밧는 고통의 그것은 지금에는 더 말할 것도 업슬 것이외다. 그러나 직접 일에 임하야 밧는 고통, 번민, 疑難는 참으로 갈수록 더할 줄 아나이다. 우리 일은 어떠케 햇스면 조흘가? 하는 一言만 전제로 내노코 보면 더욱히 우리의 고민을 발표하는 전부인 것 가튼데 우리는 此에서 일을 위하야 필연히 지내지 아니치 못할 난관은 지내고야만 말 것이라. 이의 난관이 그동안 대외의 지장이 그 전부가 아님은 아니나 우리로서 착오되며 自作된 孼이 그 난관의 度를 얼마나 加하얏는지 알 수가 업스며 더구나 現下 사회의 支離滅裂과 鬪爭嫉妬는 피할 수 업스나 新生되랴는 사회의 大惡處이며 進程의 대난관이라. 이로 인하야 우리의 더욱 쓰리고 압흔 고민이 얼마나 한가. 이것이 다 新生의 난산적 고통의 격지 안흘 수 업는 것이라 할지나 此에 누구나 크게 우려치 안흘 수 업는 것이며 그 외의 자체의 정신의 굿건치 못한 것이며 乾坤一擲的 용기의 消乏은 주저와 猶豫의 度를 加케 하야 심하면 일의 正路를 버서나 苟安의 狹路를 차즈려 하며 마지막에는 待死의 苦境만 기다리는 형편도 나타나게 되얏나니 이것이 우리의 傷氣處라 하지 아니할 수 업는 것이라 참으로 말할 수 업는 우리의 불평과 憤鬱은 쏫으려 하면 한량이 업겟지오?
그러나 어찌할 수 잇습니까. 다 과도기의 필연이 잇슬 바 난관이라 할 수밧게 업겟지오. 이것이 다 일에 대한 죄악이요 지장이라는 것만 痛覺하게 되면 痛切히 悔悟하며 부단의 노력으로 부단히 분투하야 一直히 驀進하는 이외에 他道가 잇슴니까. 우리는 우리의 일을 그러타고만 둘 것 아니요 끗까지 노력하야 이루고야만 말 것이외다. 그러면 此에 대한 새 방법을 강구하며 새 斷案을 실현하야 하로 밧비 일의 正軌에 서며 일의 실행에만 주력하여야 할 것이외다. 저 역시 이상에 말한 만흔 感念을 가지고 때때로 그의 고민을 밧는 자이외다. 그 뿐 아니라 만흔 비관을 抱하는 적도 업지 안사외다.＜15＞ 그럼으로 우리는 다 가티 이런 우려가 잇슬 것은 물론이나 다만 그 대책의 수립으로써야 만일을 위함이라 하겟나이다.
이것이 다 우리의 시련과 경험을 주는 것이 아닙니까. 이의 시련과 경험의 토대에서 각오를 하며 직접 일의 眞面을 간파하야 참으로 일군답은 일군이 되며 일은 일 가티 하여야 할 것이라 우리는 이미 어느 정도까지 시험이 잇는 일군이 되얏다고 하며 일을 넉넉히 할 만하게 되얏다고 합니다. 이에서 過現을 總打算하야 참으로 일에 임하야 직접운동을 비롯하여야 할 것이외다. 이에 저는
新精神의 振作을
말하노니 우리의 그 정신은 임의 구덧스며 항상 새롭은지라 더 무슨 新精神의 振作을 부르지즐 필요가 업는 것 가트나 우리 과거에 일하야 오는 동안 매양 정신이 한갈 갓치 못한 것을 만히 보앗스며 그로 인한 일의 지장이 실로 컷나니 구태여 예를 들 것은 업스나 우리가 뜻한 그 일의 正軌에다가 정신을 두지 안코 일시적 苟安의 策에 구속되야 更生運動의 중에 文化運動, 經濟運動, 主義運動 무엇무엇하는 것이 다 更生運動의 일부분이라 하지 안흘 수 업스나 更生運動 그것에다가는 완전한 主力이 들엇다고 할 수 업나니 그럼으로 우리 정신의 전부를 직접 거긔에 두고 一致히 나아가자 함이 곳 저의 말하는 新精神의 振作이라. 今後의 우리 온 조선인 동지는 다 가티 새 정신의 振作을 곳 거기에다가 두어 그 機際에 잇는 최후의 躍動을 하자 함이외다.
우리의 정신문제는 실로 크외다. 조선인된 자 누구나 조선인의 更生에 정신을 안두랴 하야 평범히 思하는지 모르나＜16＞ 年來의 경험해 본 바와 가티 사이비 更生運動도 만핫스며 似而不確의 更生運動도 만핫나니 이로써 직접 更生運動 그것의 다수의 보조를 아니 줌도 아니나 그 반면에 害도 만히 낏첫다 할 것이라. 더 逼眞히 말치 안하도 다 아시련니와 직접 更生運動을 한다면서 大不徹底한 惡跡이 世에 이미 폭로된 것도 실로 不尠하얏나니 참으로 우리의 정신을 엄벙한 가운데 두다가는 그의 究竟이 과거 麗李朝의 전설적 치욕을 다시 당할 가 하는 疑懼에 때때로 가슴이 떨립이다. 그러면 깁히 깁히 此에 明鑑하야 우리의 정신을 更生의 正軌上에 두어 거긔서 一毫라도 差가 잇는 것은 결코 무엇으로도 許하야서는 안될 것이외다. 이리하야 어서 나아가 新精神의 振作的 行動을 개시하여야 할 것이며 싹아저 가는 정신을 환기하여야 할 것이외다. 그 다음에는
民族的 大同一致로 民族的 中心團軆를 지으라
