Rank	Word	Frequency
1	사람	455
2	하야	439
3	우리	317
4	말	277
5	나	174
6	가티	138
7	그것	133
8	自己	133
9	생각	108
10	모든	106
11	하나	104
12	朝鮮	96
13	社會	90
14	하엿다	89
15	다시	85
16	先生	84
17	무엇	83
18	이나	79
19	여러분	79
20	무슨	76
21	가지	69
22	수가	68
23	섯다	63
24	손	57
25	레트	55
26	스스로	53
27	이오	52
28	가장	52
29	딸아	51
30	그네	49
31	人格	49
32	기사	48
33	勿論	48
34	로써	48
35	男便	48
36	人類	48
37	먼저	47
38	또한	46
39	生活	44
40	時代	42
41	안해	40
42	區別	40
43	어찌	38
44	다른	38
45	工夫	38
46	리하	37
47	잇슬	37
48	果然	37
49	사랑	37
50	獨夫	37
51	事實	36
52	理想	36
53	여러	35
54	소리	35
55	今日	35
56	思想	35
57	自然	35
58	以上	34
59	民衆	34
60	關係	34
61	拍手	34
62	눈	33
63	自由	33
64	마음	32
65	더욱	32
66	父母	32
67	눈물	32
68	世上	31
69	民族	31
70	보고	31
71	敎育	31
72	하얏다	30
73	서로	30
74	누구	30
75	朝鮮人	30
76	脚本	29
77	하얏스	28
78	한가지	28
79	거긔	28
80	하랴	28
81	까닭	28
82	將來	28
83	世界	28
84	반듯이	27
85	로부터	27
86	일이	26
87	이제	26
88	족음	26
89	精神	26
90	하라	26
91	間島	26
92	잡지	25
93	모양	25
94	家庭	25
95	無窮	25
96	습니	25
97	여긔	25
98	하엿스	25
99	子息	25
100	개벽	24
101	제호	24
102	발행	24
103	제목	24
104	형태	24
105	萬一	24
106	듯이	24
107	아모	24
108	只今	24
109	學校	24
110	얼마나	23
111	한번	23
112	다만	23
113	입	23
114	서서	23
115	그때	23
116	所謂	23
117	問題	23
118	머리	22
119	하니	22
120	文化	22
121	나라	22
122	처음	21
123	마는	21
124	잇스	21
125	主義	21
126	必要	21
127	子孫	21
128	마치	21
129	人生	21
130	意志	21
131	이면	21
132	觀念	21
133	彼我	21
134	女子	21
135	統一	21
136	어떠케	20
137	知識	20
138	始作	20
139	비록	20
140	高先生	20
141	필자	19
142	코저	19
143	하겟다	19
144	만일	19
145	記者	19
146	동안	19
147	집	19
148	지금	19
149	너	19
150	取締	19
151	일다	19
152	利益	19
153	一行	19
154	다음	18
155	어른	18
156	이외	18
157	어대	18
158	한갓	18
159	사이	18
160	建設	18
161	自然主義	18
162	하리	17
163	第一	17
164	責任	17
165	平等	17
166	同時	17
167	個人	17
168	進化	17
169	現狀	17
170	그대로	16
171	보지	16
172	잇슴	16
173	主張	16
174	發展	16
175	대로	16
176	恒常	16
177	宇宙	16
178	얼굴	16
179	人間	16
180	오늘	15
181	말슴	15
182	부터	15
183	보라	15
184	子女	15
185	靑年	15
186	新聞	15
187	希望	15
188	가슴	15
189	혼자	15
190	悲哀	15
191	說明	15
192	물	15
193	한멈	15
194	地位	15
195	過去	15
196	하겟	15
197	亡靈	15
198	업슬	14
199	父兄	14
200	文明	14
201	改造	14
202	學生	14
203	다가	14
204	全軆	14
205	不自然	14
206	가트	14
207	인지	14
208	如何	14
209	一般	14
210	잘못	14
211	하자	14
212	其他	14
213	宗敎家	14
214	不過	14
215	完全	14
216	江華	14
217	이름	13
218	아들	13
219	멀리	13
220	겨우	13
221	안흐	13
222	발	13
223	當時	13
224	意味	13
225	排斥	13
226	유롭	13
227	努力	13
228	畢竟	13
229	藝術	13
230	戱曲	13
231	아이	13
232	누가	13
233	職業	13
234	一般民衆	13
235	아버지	13
236	幸福	13
237	倫理思想	13
238	치마	13
239	世界的	13
240	업스	12
241	時間	12
242	남아	12
243	보아	12
244	硏究	12
245	對答	12
246	一言	12
247	祖先	12
248	現在	12
249	讀者	12
250	一層	12
251	組織	12
252	根底	12
253	道德	12
254	宗敎	12
255	結果	12
256	本來	12
257	돌이	12
258	團軆	12
259	왓다	12
260	多數	12
261	不可	12
262	오히려	12
263	리오	12
264	上級者	12
265	高麗	11
266	시오	11
267	얼마	11
268	거리	11
269	그러케	11
270	바다	11
271	바이	11
272	要求	11
273	以外	11
274	爲先	11
275	一部	11
276	大槪	11
277	方面	11
278	永遠	11
279	아모리	11
280	暫間	11
281	小說	11
282	偉大	11
283	다리	11
284	안흘	11
285	것갓	11
286	內容	11
287	人物	11
288	인제	11
289	지나	11
290	아아	11
291	무어	11
292	大門	11
293	創造	11
294	存在	11
295	사람과	11
296	銀行	11
297	中産階級	11
298	고저	10
299	되엇습니	10
300	압흐	10
301	자리	10
302	거의	10
303	보이	10
304	안코	10
305	兒童	10
306	實際	10
307	一種	10
308	中心	10
309	熱心	10
310	分明	10
311	反抗	10
312	最後	10
313	自家	10
314	少年	10
315	紹介	10
316	적지	10
317	문득	10
318	懷疑	10
319	實現	10
320	生命	10
321	滿足	10
322	形式	10
323	創作	10
324	意思	10
325	發見	10
326	兄弟	10
327	바람	10
328	비롯	10
329	富者	10
330	스리	10
331	로서	10
332	各各	10
333	階級	10
334	吾人	10
335	向上	10
336	排除	10
337	天下	10
338	一生	10
339	스피아	10
340	婦人	10
341	크게	9
342	매우	9
343	하루	9
344	거름	9
345	不拘	9
346	世間	9
347	態度	9
348	婚姻	9
349	事業	9
350	相當	9
351	雜誌	9
352	代金難	9
353	眞實	9
354	仔細	9
355	洋服	9
356	交際	9
357	때문	9
358	이요	9
359	標準	9
360	人心	9
361	厭世	9
362	革命	9
363	原因	9
364	英雄	9
365	根本的	9
366	失敗	9
367	詩人	9
368	文學	9
369	目的	9
370	發揮	9
371	無限	9
372	일지	9
373	不完全	9
374	確實	9
375	何等	9
376	엇다	9
377	잇섯스	9
378	고개	9
379	간다	9
380	行動	9
381	機會	9
382	것이엇다	9
383	야스	9
384	偉人	9
385	基礎	9
386	方便	9
387	同一	9
388	境遇	9
389	條件	9
390	不平	9
391	資格	9
392	偶像	9
393	破壞	9
394	聖賢	9
395	觀察	9
396	學者	9
397	滋味	9
398	下級者	9
399	講演	9
400	第一幕	9
