Rank	Word	Frequency
1	하야	500
2	나	186
3	사람	161
4	말	150
5	우리	137
6	가티	105
7	自己	105
8	하엿다	82
9	하나	79
10	습니	79
11	생각	77
12	아베	75
13	너	67
14	가지	63
15	그것	62
16	하니	59
17	모든	56
18	兵士	55
19	이오	54
20	이나	54
21	기사	50
22	詩人	50
23	무엇	47
24	로써	43
25	보고	42
26	民族	41
27	수가	38
28	로부터	37
29	소리	35
30	리하	35
31	今日	35
32	魔女	35
33	무슨	34
34	마음	33
35	다시	31
36	사랑	31
37	눈	31
38	精神	30
39	다만	30
40	섯다	30
41	戀愛	30
42	女子	29
43	主義	28
44	勿論	27
45	朝鮮	27
46	하든	27
47	社會	27
48	必要	26
49	노래	26
50	어머니	26
51	繪畵	26
52	意味	26
53	잡지	25
54	개벽	25
55	제호	25
56	발행	25
57	제목	25
58	형태	25
59	가장	25
60	國家	25
61	그대	25
62	손	25
63	日本	24
64	또한	24
65	問題	24
66	하엿스	23
67	生活	23
68	마는	23
69	하얏스	23
70	집	23
71	아모	23
72	壁畵	23
73	여러	23
74	더욱	22
75	趣味	22
76	동안	22
77	人類	22
78	國王	22
79	開城	22
80	필자	21
81	一種	21
82	自由	21
83	事實	21
84	以上	21
85	一般	21
86	얼굴	21
87	沙漠	21
88	同時	20
89	只今	20
90	이제	20
91	時代	20
92	吾人	20
93	아아	20
94	다른	20
95	로크	20
96	눈물	20
97	하라	20
98	果然	19
99	하얏	19
100	大槪	19
101	發見	19
102	잇슬	19
103	어떠케	19
104	누구	19
105	여긔	19
106	民衆	19
107	爲先	18
108	하겟다	18
109	일이	18
110	京城	18
111	人物	18
112	世上	18
113	方面	18
114	머리	18
115	엇습	18
116	되엇습니	18
117	始作	18
118	先生	18
119	하얏다	17
120	로서	17
121	비록	17
122	靑年	17
123	世界	17
124	表現	17
125	生命	17
126	어찌	17
127	그때	17
128	한번	17
129	라신	17
130	平民	17
131	이외	17
132	오히려	16
133	其他	16
134	如何	16
135	물	16
136	原因	16
137	당신	16
138	그러케	16
139	일다	16
140	自殺	16
141	國民	15
142	이란	15
143	스스로	15
144	하얏슴	15
145	하리	15
146	思想	15
147	理想	15
148	觀察	15
149	惡魔	15
150	오늘	15
151	얼마	15
152	萬一	15
153	少年	15
154	最後	14
155	어대	14
156	부터	14
157	如斯	14
158	不過	14
159	獨逸	14
160	人間	14
161	코르네유	14
162	宴會	14
163	酒草	14
164	人生	14
165	境遇	13
166	한참	13
167	進步	13
168	돌이	13
169	高句麗	13
170	氣韻	13
171	漸次	13
172	中國	13
173	가슴	13
174	동무	13
175	그냥	13
176	잇섯습니	13
177	꿈	13
178	귀	13
179	범의	13
180	佛蘭西	13
181	理由	13
182	社會連帶	13
183	비롯	12
184	케하	12
185	그대로	12
186	動物	12
187	兄弟	12
188	반듯이	12
189	內容	12
190	하노	12
191	一層	12
192	當時	12
193	無限	12
194	滿足	12
195	偉大	12
196	유의	12
197	한울	12
198	처음	12
199	족음	12
200	快樂	12
201	時間	12
202	王妃	12
203	活動	12
204	家族	12
205	讀書	12
206	만일	11
207	近來	11
208	男子	11
209	現在	11
210	眞實	11
211	富豪	11
212	입	11
213	보아	11
214	希望	11
215	거의	11
216	自然	11
217	價値	11
218	線條	11
219	徹底	11
220	亦是	11
221	支配	11
222	멀리	11
223	나니	11
224	안코	11
225	까닭	11
226	가운	11
227	그네	11
228	自身	11
229	안드로	11
230	組織	11
231	解決	11
232	얼마나	11
233	意思	11
234	個人	11
235	一切	11
236	神聖	11
237	共和政治	11
238	注意	10
239	一般的	10
240	잇스	10
241	藝術	10
242	설음	10
243	神秘	10
244	成功	10
245	宇宙	10
246	寫實	10
247	發達	10
248	主人	10
249	理解	10
250	바람	10
251	準備	10
252	나라	10
253	구두	10
254	저서	10
255	정말	10
256	길이	10
257	永遠	10
258	문득	10
259	行爲	10
260	羣衆	10
261	運動	10
262	事業	10
263	아버지	10
264	外國人	10
265	眞理	10
266	創造	10
267	리야	10
268	아치	10
269	隊長	10
270	永生	10
271	文化	9
272	色彩	9
273	興味	9
274	方法	9
275	硏究	9
276	體驗	9
277	形式	9
278	唯一	9
279	以後	9
280	當然	9
281	하얏나	9
282	東洋畵	9
283	完全	9
284	左右	9
285	有名	9
286	一部	9
287	多數	9
288	態度	9
289	一人	9
290	全部	9
291	無窮	9
292	몹시	9
293	발	9
294	님금님	9
295	말로	9
296	자아	9
297	바다	9
298	女王	9
299	저희	9
300	苦痛	9
301	愛人	9
302	勞働者	9
303	하자	9
304	經濟	9
305	慾望	9
306	畢竟	9
307	意識	9
308	向上	9
309	觀念	9
310	酋族	9
311	다운	9
312	修養	9
313	나이	9
314	何等	8
315	實行	8
316	調査	8
317	目的	8
318	듯이	8
319	참으로	8
320	發生	8
321	同一	8
322	여러분	8
323	세상	8
324	이번	8
325	만흐	8
326	스리	8
327	코저	8
328	恒常	8
329	壁面	8
330	描出	8
331	人物畵	8
332	彼等	8
333	구름	8
334	모양	8
335	아지	8
336	動	8
337	바위	8
338	다리	8
339	보이지	8
340	거긔	8
341	다가	8
342	리가	8
343	만하	8
344	모래	8
345	업스	8
346	서로	8
347	意志	8
348	안흐	8
349	人心	8
350	事件	8
351	第一	8
352	學校	8
353	經濟界	8
354	文化運動	8
355	正論會	8
356	中心	8
357	團體	8
358	日本人	8
359	假令	8
360	發揮	8
361	朝鮮民族	8
362	大統領	8
363	左黨	8
364	먼저	7
365	國民皆兵主義	7
366	前者	7
367	勞働	7
368	制度	7
369	敎育	7
370	影響	7
371	說明	7
372	發表	7
373	金錢	7
374	自動車	7
375	要求	7
376	가트	7
377	웃음	7
378	引導	7
379	서서	7
380	아모리	7
381	古來	7
382	하얏도	7
383	特色	7
384	筆法	7
385	東洋	7
386	主張	7
387	抱擁	7
388	此等	7
389	關係	7
390	四神圖	7
391	各各	7
392	男女	7
393	想像	7
394	美術	7
395	周圍	7
396	努力	7
397	悲哀	7
398	靑春	7
399	수도	7
400	人氣	7
