Rank	Word	Frequency
1	하야	542
2	사람	208
3	말	195
4	우리	180
5	나	122
6	그것	103
7	가지	91
8	섯다	83
9	다시	81
10	지금	75
11	안이	73
12	朝鮮	73
13	하얏다	72
14	가티	71
15	지방	69
16	사회	69
17	기사	66
18	생각	64
19	무엇	57
20	이오	56
21	생활	56
22	자기	54
23	되엿다	54
24	하나	53
25	朝鮮人	52
26	또한	50
27	사실	50
28	모든	49
29	집	49
30	거리	46
31	무슨	46
32	모양	45
33	다만	43
34	운동	43
35	예술	43
36	이상	40
37	얼마나	40
38	日本人	40
39	中國	40
40	대한	39
41	사업	37
42	서서	37
43	그네	36
44	하니	35
45	하엿다	35
46	발행	34
47	한번	34
48	이란	34
49	인간	34
50	妓生	34
51	日本	34
52	제목	33
53	이나	33
54	까닭	33
55	제호	32
56	눈	32
57	西湖	32
58	잡지	30
59	개벽	30
60	형태	30
61	이제	30
62	여러	30
63	나라	29
64	민족	29
65	소리	28
66	동안	28
67	더구나	28
68	이외	28
69	청년	27
70	인물	27
71	세상	27
72	수가	27
73	장군	27
74	계급	27
75	너	26
76	거의	26
77	보고	25
78	실로	25
79	교육	25
80	昌燮	25
81	누구	24
82	보아	24
83	가장	24
84	잇슬	24
85	세계	24
86	아모	24
87	문제	24
88	더욱	23
89	참으로	23
90	서로	23
91	대해	23
92	여고	23
93	발	22
94	조직	22
95	일이	22
96	리하	22
97	물	21
98	당시	21
99	역시	21
100	라르	21
101	金兄	21
102	로부터	20
103	부터	20
104	보기	20
105	그러케	20
106	자유	20
107	로써	20
108	江界	20
109	대하	20
110	시대	20
111	시간	20
112	민중	20
113	盈德	20
114	運動	20
115	소위	19
116	발전	19
117	대개	19
118	이면	19
119	동시	19
120	잇스	18
121	손	18
122	하리	18
123	자동차	18
124	되얏다	18
125	본래	18
126	경영	18
127	다른	18
128	만일	18
129	浦項	18
130	평양	18
131	거름	17
132	듯이	17
133	머리	17
134	활동	17
135	농촌	17
136	방면	17
137	정치	17
138	여긔	17
139	안코	17
140	매우	17
141	일가	17
142	먼저	17
143	필요	17
144	정신	17
145	사상	17
146	엇다	17
147	聶嫈	17
148	슴니	17
149	과연	16
150	학교	16
151	제일	16
152	기타	16
153	처음	16
154	자신	16
155	인구	16
156	결과	16
157	문학	16
158	때문	16
159	족음	16
160	君秀	16
161	聶政	16
162	통일	16
163	필자	15
164	사이	15
165	낫다	15
166	시골	15
167	상황	15
168	중심	15
169	단체	15
170	생명	15
171	어대	15
172	개인	15
173	洪景來	15
174	경향	15
175	현상	15
176	얼굴	15
177	잇슴니	15
178	구경	14
179	가슴	14
180	여관	14
181	업스	14
182	동생	14
183	일시	14
184	관계	14
185	府尹	14
186	별로	14
187	전부	14
188	노력	14
189	면적	14
190	종교	14
191	로서	14
192	博川	14
193	全鮮	14
194	다수	14
195	얼마	14
196	劉先生	14
197	마음	14
198	인간성	14
199	하얏스	14
200	혼돈	14
201	바로	13
202	하든	13
203	시작	13
204	타고	13
205	형님	13
206	잇슴	13
207	동지	13
208	목적	13
209	本郡	13
210	아츰	13
211	고로	13
212	종래	13
213	생기	13
214	寧海	13
215	농민	13
216	신문	13
217	永川	13
218	빠르쀼	13
219	입	12
220	가치	12
221	오늘	12
222	문화	12
223	대로	12
224	주인	12
225	외국인	12
226	이번	12
227	京城	12
228	기관	12
229	일부	12
230	최근	12
231	정부	12
232	定州	12
233	平壤	12
234	勝景	12
235	행동	12
236	階級的	12
237	현실	12
238	뿔쪼	12
239	발견	11
240	오후	11
241	밥	11
242	왓다	11
243	그대로	11
244	안타	11
245	차자	11
246	적지	11
247	다음	11
248	현대	11
249	혁명	11
250	매년	11
251	부러	11
252	鐵山	11
253	宣川	11
254	龜城	11
255	書堂	11
256	의미	11
257	붓터	11
258	社	11
259	세력	11
260	프로레타리아	11
261	원인	11
262	獨逸	11
263	이유	11
264	大邱	11
265	하겟슴니	11
266	좌우	10
267	인지	10
268	여기	10
269	읍내	10
270	서울	10
271	한지	10
272	요리	10
273	소식	10
274	눈물	10
275	사랑	10
276	동무	10
277	바람	10
278	인민	10
279	年前	10
280	사립학교	10
281	준비	10
282	제도	10
283	일대	10
284	다가	10
285	항상	10
286	이후	10
287	戶口	10
288	大正	10
289	天道敎	10
290	多伏洞	10
291	노릇	10
292	업슴	10
293	舟子	10
294	바다	10
295	주민	10
296	아아	10
297	발달	10
298	아모리	10
299	상태	10
300	청년회	10
301	대부분	10
302	기회	10
303	歡喜	10
304	團結	10
305	가운	10
306	기자	10
307	물건	10
308	일종	10
309	無産靑年運動	10
310	無産階級	10
311	革命的	10
312	迷信	10
313	점심	9
314	최후	9
315	취하	9
316	사건	9
317	이요	9
318	소년	9
319	자연	9
320	자가	9
321	매일	9
322	압헤	9
323	나무	9
324	仁風樓	9
325	鴨綠江	9
326	해안	9
327	이로	9
328	비로소	9
329	한울	9
330	더욱이	9
331	실패	9
332	동리	9
333	결정	9
334	이기	9
335	되엿스	9
336	이름	9
337	寧邊	9
338	露國	9
339	救濟	9
340	해상	9
341	자랑	9
342	손님	9
343	보지	9
344	엇더케	9
345	도리	9
346	계획	9
347	질서	9
348	요구	9
349	組織	9
350	意識	9
351	행복	9
352	실행	9
353	자본가	9
354	靑年無産階級	9
355	經濟的	9
356	업슬	9
357	인류	9
358	표현	9
359	現今	9
360	延日	9
361	주장	9
362	다리	8
363	기도	8
364	구름	8
365	면서	8
366	시가	8
367	천하	8
368	江界邑	8
369	精神	8
370	餘名	8
371	慈城	8
372	中國人	8
373	江口	8
374	記者	8
375	當地	8
376	건설	8
377	성립	8
378	이도	8
379	남북	8
380	수입	8
381	그이	8
382	인격	8
383	지위	8
384	년전	8
385	합계	8
386	회원	8
387	距今	8
388	과거	8
389	하겟다	8
390	현재	8
391	완성	8
392	계속	8
393	비교	8
394	지도	8
395	무리	8
396	箇所	8
397	諸君	8
398	편집	8
399	스스로	8
400	年間	8
