Rank	Word	Frequency
1	하야	490
2	우리	305
3	말	227
4	사람	218
5	그것	210
6	일본인	157
7	나	152
8	단체	128
9	조선인	119
10	奇淑	113
11	牧師	102
12	일다	99
13	조선	96
14	무엇	92
15	생각	92
16	안이	84
17	하얏다	83
18	자기	79
19	다시	76
20	생활	74
21	사회	72
22	대한	71
23	가티	71
24	奇柄	70
25	일본	69
26	섯다	69
27	기사	68
28	민족	68
29	일종	67
30	중심	66
31	세력	62
32	奇石	61
33	하니	60
34	무슨	58
35	보고	57
36	하나	56
37	개인	55
38	사상	55
39	운동	54
40	소리	54
41	奇玉	53
42	가지	52
43	奇順	52
44	昌燮	51
45	잡지	49
46	감정	46
47	션생	46
48	눈	45
49	이상	44
50	지금	43
51	발행	41
52	모양	41
53	智異山	41
54	손	40
55	너	40
56	실로	39
57	大正	39
58	선생	39
59	이외	38
60	인간	38
61	가장	37
62	과연	37
63	대하	37
64	本道	37
65	한번	36
66	로써	36
67	永淑	36
68	일이	35
69	이제	35
70	개벽	34
71	慶南	34
72	잇슬	33
73	금일	33
74	이오	33
75	町步	33
76	형태	32
77	제호	31
78	제목	31
79	경영	31
80	아부지	31
81	기타	30
82	주의	30
83	조직	30
84	아희	30
85	인민	30
86	필자	29
87	만일	29
88	만원	29
89	무정	29
90	부주의	29
91	하나님	29
92	부인	28
93	또한	28
94	다른	27
95	문제	27
96	되얏다	27
97	主義	27
98	감사	27
99	동학	27
100	소위	26
101	역시	26
102	정신	26
103	지방	26
104	사업	26
105	관계	26
106	釜山	26
107	처녀	26
108	사랑	26
109	당신	26
110	수가	25
111	적의	25
112	집	25
113	필요	24
114	얼마나	24
115	교육	24
116	동지	24
117	노동자	24
118	회원	24
119	하겟다	24
120	리하	23
121	로부터	23
122	현상	23
123	사실	23
124	이나	23
125	더욱	22
126	물	22
127	世上	22
128	누구	21
129	직접	21
130	정치	21
131	현재	21
132	자가	21
133	실행	21
134	현실	21
135	입	21
136	아모	21
137	주택	21
138	바람	20
139	로서	20
140	모든	20
141	하얏스	20
142	반듯이	20
143	그러케	20
144	제일	20
145	오직	20
146	주인	20
147	조사	20
148	공산주의	20
149	듯이	20
150	다가	20
151	고개	20
152	내지	19
153	인생	19
154	거긔	19
155	조선민족	19
156	참으로	19
157	會	19
158	당국	19
159	불	19
160	시간	19
161	결코	19
162	다음	19
163	옵바	19
164	晋州	19
165	여관	19
166	보아	18
167	업슬	18
168	더구나	18
169	대답	18
170	노력	18
171	보지	18
172	일시	18
173	인하	18
174	실현	18
175	가슴	18
176	인물	18
177	서로	18
178	如何	18
179	말슴	18
180	얼굴	18
181	晶愛	18
182	고로	17
183	자신	17
184	예술	17
185	형제	17
186	京城	17
187	의미	17
188	일개	17
189	때문	17
190	형식	17
191	貸付	17
192	결과	16
193	발	16
194	지배	16
195	민중	16
196	그네	16
197	여러	16
198	소작인	16
199	원래	16
200	계획	16
201	자연	16
202	성격	16
203	하랴	16
204	어업	16
205	안내	16
206	어찌	15
207	다소	15
208	방면	15
209	구경	15
210	작년	15
211	其中	15
212	일치	15
213	점점	15
214	가치	15
215	상태	15
216	머리	15
217	이란	15
218	사회주의	15
219	마치	15
220	혼자	15
221	건축	15
222	압헤	15
223	그대	15
224	無政府主義	15
225	동안	15
226	한참	15
227	只今	15
228	精神	15
229	마음	14
230	수출	14
231	자각	14
232	경제	14
233	이용	14
234	다리	14
235	생명	14
236	이후	14
237	다수	14
238	목적	14
239	이도	14
240	수단	14
241	정도	14
242	토지	14
243	민족성	14
244	대표	14
245	어서	14
246	그림	14
247	여원	14
248	방문	14
249	小春	14
250	서서	13
251	바다	13
252	먼저	13
253	다만	13
254	재래	13
255	발전	13
256	언제	13
257	각지	13
258	내용	13
259	하엿다	13
260	그대로	13
261	청년	13
262	대개	13
263	晉州	13
264	인종	13
265	하드	13
266	누가	13
267	족음	13
268	통일	13
269	반역	13
270	인대	13
271	巡査	13
272	산업	13
273	여러가지	13
274	외국	12
275	여자	12
276	허무	12
277	사상계	12
278	스리	12
279	잇스	12
280	별로	12
281	사정	12
282	오히려	12
283	국가	12
284	인도주의	12
285	비록	12
286	此外	12
287	理智	12
288	露西亞	12
289	德山	12
290	낫다	12
291	老人	12
292	工夫	12
293	生覺	12
294	임야	12
295	도로	12
296	府使	12
297	지나	12
298	까닭	11
299	수입	11
300	불평	11
301	매우	11
302	세계	11
303	인제	11
304	여긔	11
305	아동	11
306	간다	11
307	바이	11
308	경향	11
309	전부	11
310	일반	11
311	주민	11
312	노래	11
313	최근	11
