Rank	Word	Frequency
1	하야	445
2	말	294
3	사람	271
4	우리	264
5	나	256
6	가티	172
7	생각	156
8	그것	119
9	섯다	105
10	朝鮮	98
11	仝日	87
12	다시	86
13	안이	83
14	집	76
15	가지	72
16	自己	72
17	기사	70
18	이오	70
19	하엿다	68
20	무엇	66
21	安君	66
22	하나	65
23	눈	61
24	무슨	57
25	어린이	51
26	이나	49
27	로써	48
28	日本	48
29	작품	47
30	사랑	44
31	소리	44
32	또한	43
33	보고	42
34	齒牙	41
35	일이	39
36	손	39
37	잡지	38
38	모양	38
39	너	37
40	자네	37
41	개벽	36
42	제목	36
43	하얏다	36
44	제호	35
45	발행	35
46	형태	35
47	모든	35
48	수가	35
49	마음	35
50	만성	35
51	그러케	34
52	壓迫	34
53	問題	34
54	自由	34
55	口腔	34
56	社會	33
57	잇슬	32
58	運動	32
59	事實	32
60	그때	31
61	잇스	31
62	佛像	31
63	生活	30
64	비평	30
65	동안	29
66	必要	29
67	어대	29
68	經濟的	28
69	昌燮	28
70	조각	27
71	今日	27
72	關係	27
73	거긔	26
74	其他	26
75	金億氏	26
76	머리	25
77	지금	25
78	한번	25
79	勿論	25
80	눈물	25
81	晶愛	25
82	가장	24
83	더욱	24
84	吾人	24
85	이란	23
86	하엿스	23
87	얼마나	23
88	리하	23
89	要求	23
90	하니	23
91	所有慾	23
92	오늘	22
93	여긔	22
94	되엿다	22
95	다른	22
96	主人	22
97	形便	22
98	당신	22
99	로부터	22
100	喜悅	22
101	害惡	22
102	徐君	22
103	까닭	21
104	同時	21
105	기교	21
106	슴니	21
107	필자	20
108	여러	20
109	바이	20
110	京城	20
111	唯一	20
112	하얏슴	20
113	얏슴	20
114	학생	20
115	누구	19
116	아모	19
117	서서	19
118	대로	19
119	잇슴	19
120	理想	19
121	以上	19
122	안코	19
123	一致	19
124	서로	19
125	미술	19
126	미륵	19
127	학교	19
128	權力	19
129	只今	19
130	얼마	18
131	엇더케	18
132	만일	18
133	스리	18
134	發見	18
135	過去	18
136	時間	18
137	보아	18
138	制度	18
139	비록	18
140	마는	18
141	其中	18
142	全身	18
143	使用	18
144	滿足	18
145	中國	18
146	性味	18
147	어룬	17
148	처음	17
149	업스	17
150	勞働者	17
151	團結	17
152	東京	17
153	듯이	17
154	입	17
155	如何	17
156	사상	17
157	이외	17
158	만춘	17
159	해방	16
160	하리	16
161	노코	16
162	압헤	16
163	一般	16
164	果然	16
165	學校	16
166	兄弟	16
167	理由	16
168	아버지	16
169	하노	16
170	형식	16
171	표현	16
172	코저	16
173	다만	16
174	하라	16
175	原因	16
176	여자	16
177	細菌	16
178	언제	15
179	存在	15
180	第一	15
181	勞働	15
182	注意	15
183	얼골	15
184	그림	15
185	努力	15
186	亦是	15
187	敎育	15
188	世界	15
189	하얏	15
190	자기	15
191	희랍	15
192	반가상	15
193	계통	15
194	인도	15
195	다음	15
196	먼저	15
197	方法	15
198	意味	15
199	항의	15
200	그대로	14
201	나무	14
202	女子	14
203	始作	14
204	犧牲	14
205	施設	14
206	로서	14
207	가슴	14
208	世上	14
209	紹介	14
210	바람	14
211	하얏스	14
212	대하	14
213	朝鮮人	14
214	治療	14
215	惹起	14
216	淸掃	14
217	破壞	14
218	하얏슴니	14
219	飛行機	14
220	對答	14
221	이번	13
222	몬져	13
223	그날	13
224	보라	13
225	現在	13
226	人格	13
227	結果	13
228	社會制度	13
229	多數	13
230	實現	13
231	말슴	13
232	어머님	13
233	차차	13
234	幸福	13
235	交換	13
236	태도	13
237	소위	13
238	업슬	13
239	平壤	13
240	한참	13
241	日本人	13
242	目的	13
243	에셔	13
244	現代文明	13
245	學生	13
246	人生	13
247	文化運動	13
248	되엿스	12
249	밋헤	12
250	爲先	12
251	否認	12
252	實行	12
253	이제	12
254	米國	12
255	하든	12
256	故國	12
257	父母	12
258	地主	12
259	勢力	12
260	신라시대	12
261	박물관	12
262	如斯	12
263	결코	12
264	정신	12
265	교육	12
266	전람회	12
267	그네	12
268	發生	12
269	되엿슴니	12
270	離婚	12
271	決議	12
272	지난	11
273	세상	11
274	자리	11
275	主義	11
276	社會的	11
277	完全	11
278	一言	11
279	人間	11
280	民族	11
281	男女	11
282	오히려	11
283	물	11
284	生命	11
285	事業	11
286	이면	11
287	사이	11
288	차저	11
289	主張	11
290	비로소	11
291	신라	11
292	객관	11
293	여러분	11
294	患者	11
295	齲蝕	11
296	兒童	11
297	硏究	11
298	確實	11
299	畢竟	11
300	民族的	11
301	주관	11
302	結婚生活	11
303	練習	11
304	논설	10
305	보이지	10
306	발	10
307	倫理的	10
308	組織	10
309	標準	10
310	從來	10
311	宗敎	10
312	觀察	10
313	論議	10
314	기도	10
315	하겟다	10
316	보기	10
317	認定	10
318	無産階級	10
319	마루	10
320	돌이	10
321	이해	10
322	레나	10
323	혼자	10
324	밥	10
325	구경	10
326	일반	10
327	감상	10
328	삼국시대	10
329	자유	10
330	관계	10
331	과연	10
332	오직	10
333	시대	10
334	상이	10
335	문명	10
336	衛生	10
337	不完全	10
338	咀嚼	10
339	齒刷子	10
340	直接	10
341	革新	10
342	靑年	10
343	抗議	10
344	타고	10
345	업슴니	10
346	잇슴니	10
347	革新的	10
348	個條	10
349	廢棄	10
350	打擊	10
351	投手	10
352	이지	10
353	하쟈	9
354	少年問題	9
355	意義	9
356	少年	9
357	萬人	9
358	一切	9
